사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
동희슈퍼,2005-05-16,191770.305180437,442188.656389487,,2026-04-22 22:32:47,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 563호,2000320008005601487,3200000,서울특별시 관악구 남부순환로131가길 2 (신림동),,03,폐업,,,02-852-9024
하나홈마트,2022-09-01,188467.215363052,446003.941216623,제7조의3제3항에따른경우,2026-04-22 22:40:08,I,2022-06-30,2,폐업처리,2022-09-01 19:41:37,,2022-06-30,,"서울특별시 양천구 신정동 329 목동신시가지아파트14단지 상가에이동 104,8호",2022314016705600026,3140000,"서울특별시 양천구 목동동로 130, 상가에이동 104,8,9호 (신정동, 목동신시가지아파트14단지)",08018,03,폐업,,,
지에스(GS)25  신대방문창점,,193047.571889472,443784.105899893,제7조의3제2항에따른경우,2026-04-22 22:31:16,I,2021-09-13,0,정상영업,2022-02-11 17:01:22,,2021-09-13,,서울특별시 동작구 신대방동 364-146,2021319021605600043,3190000,"서울특별시 동작구 여의대방로22나길 43, 1층 (신대방동)",07058,01,영업/정상,,,
금산슈퍼,2025-03-13,195312.318811562,444456.494334166,2009년11월법개정전자료,2026-04-22 22:30:58,I,2008-03-24,2,폐업처리,2025-03-13 16:06:53,,2008-03-24,156-031,서울특별시 동작구 상도1동 741번지 1호,2008319009905600017,3190000,서울특별시 동작구 상도로38가길 1 (상도1동),,03,폐업,,,02-824-6129
GS25 신대방타운,2019-08-08,193312.338143633,444156.866173327,제7조의3제2항에따른경우,2026-04-22 22:31:13,I,2014-12-12,2,폐업처리,2019-08-08 15:07:14,,2014-12-12,,,2014319012805600075,3190000,"서울특별시 동작구 상도로 42, 1층 (대방동)",,03,폐업,,,
지에스25 신월기쁨점,,184672.622849866,448273.098688857,제7조의3제2항에따른경우,2026-04-22 22:40:11,I,2025-04-11,0,정상영업,2025-04-11 17:07:51,,2025-04-11,,서울특별시 양천구 신월동 45-7 1층,2025314027205600011,3140000,"서울특별시 양천구 남부순환로 338, 1층 (신월동)",07909,01,영업/정상,,,
은하자동차공업사,,203309.986219879,459387.835819183,제7조의3제2항에따른경우,2026-04-22 22:39:12,I,2014-10-28,0,정상영업,2019-03-15 16:13:48,,2014-10-28,,서울특별시 도봉구 창동 552번지 75호,2014309013405600063,3090000,"서울특별시 도봉구 덕릉로54길 34, 1층 (창동)",01477,01,영업/정상,,,02-992-3845
도봉산마트,,203220.374977448,464866.74995962,제7조의3제2항에따른경우,2026-04-22 22:39:27,I,2020-07-13,0,정상영업,2025-05-26 16:29:35,,2020-07-13,,서울특별시 도봉구 도봉동 411-1,2020309017005600003,3090000,서울특별시 도봉구 도봉산길 73 (도봉동),01300,01,영업/정상,,,02-3494-5918
아리랑마트,2013-12-04,185254.569613222,448432.224586034,2009년11월법개정전자료,2026-04-22 22:38:48,I,2008-02-11,2,폐업처리,2013-12-04 10:57:17,,2008-02-11,158-090,서울특별시 양천구 신월동 68번지 9호,2008314011405600020,3140000,서울특별시 양천구 월정로36길 5 (신월동),,03,폐업,,,26032662
은상슈퍼,,202967.254445719,462309.128167531,제7조의3제2항에따른경우,2026-04-22 22:38:39,I,2010-05-13,5,지정취소,2011-06-14 13:25:07,2011-06-02,2010-05-13,132-848,서울특별시 도봉구 방학2동 664번지 9호,2010309010505600030,3090000,서울특별시 도봉구 도당로 55 (방학동),,04,취소/말소/만료/정지/중지,,,
대성공인중개사,2006-05-08,198086.566388915,441754.798383908,,2026-04-22 22:30:55,I,,2,폐업처리,2008-02-21 00:00:00,,2005-10-07,,서울특별시 동작구 사당동 1040번지 4호   103,2005319007205600077,3190000,"서울특별시 동작구 동작대로7길 65, 103호 (사당동)",,03,폐업,,,
제이전자담배,2017-12-27,193375.063724781,443040.225466718,제7조의3제2항에따른경우,2026-04-22 22:40:11,I,2015-01-08,2,폐업처리,2017-12-27 17:39:30,,2015-01-08,151-891,서울특별시 관악구 신림동 1443번지 21호 1층,2015320021105600004,3200000,"서울특별시 관악구 봉천로 220, 1층 (신림동)",,03,폐업,,,
k할인마트,,194877.217748093,441923.042035173,,2026-04-22 22:32:23,I,,3,직권취소,2008-02-21 00:00:00,2002-07-10,1998-01-01,,서울특별시 관악구 봉천동 1540번지 9호,2000320008005600485,3200000,서울특별시 관악구 쑥고개로 58 (봉천동),,04,취소/말소/만료/정지/중지,,,
씨유양천아이엔점,,185924.507203893,446287.072003477,제7조의3제2항에따른경우,2026-04-22 22:40:10,I,2024-02-20,0,정상영업,2024-02-20 17:12:17,,2024-02-20,,서울특별시 양천구 신월동 544-7,2024314016705600007,3140000,"서울특별시 양천구 신월로13길 8, 1층 (신월동)",08031,01,영업/정상,,,
GS25 보라매본점,2019-06-13,193795.05956107,443008.369439046,제7조의3제2항에따른경우,2026-04-22 22:40:15,I,2017-05-23,2,폐업처리,2019-06-13 14:25:24,,2017-05-23,,서울특별시 관악구 봉천동 670번지 87호,2017320021105600056,3200000,"서울특별시 관악구 봉천로13나길 5, 지하1, 지상1층 (봉천동)",08721,03,폐업,,,
창림하이퍼,2016-05-19,194932.445255275,444020.811738331,2009년11월법개정전자료,2026-04-22 22:30:34,I,1996-02-29,2,폐업처리,2016-05-19 14:41:28,,1996-02-29,,서울특별시 동작구 상도동 210번지 202 호,1996319007205600016,3190000,서울특별시 동작구 양녕로 191 (상도동),,03,폐업,,,
충북수퍼,,,,2009년11월법개정전자료,2026-04-22 22:32:11,I,1998-01-01,5,지정취소,2014-08-26 17:01:01,2014-08-26,1998-01-01,,서울특별시 관악구 신림동 산97번지 1   호,2000320008005600338,3200000,,,04,취소/말소/만료/정지/중지,,,
씨유(CU)방학학마을점,2025-05-14,203513.720651414,462641.467523702,제7조의3제2항에따른경우,2026-04-22 22:39:29,I,2022-08-30,2,폐업처리,2025-05-14 16:34:28,,2022-08-30,,서울특별시 도봉구 방학동 701-61,2022309017005600018,3090000,"서울특별시 도봉구 방학로6가길 83, 1층 (방학동)",01339,03,폐업,,,
바비큐보스덕성로점,2007-04-05,201268.704279082,461633.736462172,,2026-04-22 22:33:34,I,,2,폐업처리,2008-02-21 00:00:00,,2005-10-17,,서울특별시 도봉구 쌍문동 493번지 1호 서진아트빌 101호,2005309008705600106,3090000,"서울특별시 도봉구 우이천로 493 (쌍문동,서진아트빌 101호)",,03,폐업,,,02-996-9245
에스마트,2020-01-14,203456.875241783,459539.216630386,2009년11월법개정전자료,2026-04-22 22:33:04,I,2005-05-20,2,폐업처리,2020-01-14 16:25:24,,2005-05-20,,서울특별시 도봉구 창동 562번지 14호,2005309008705600056,3090000,서울특별시 도봉구 덕릉로60다길 13 (창동),01476,03,폐업,,,02-908-1153
세븐일레븐 S이수역점,2010-01-12,198264.117304529,442553.172261019,2009년11월법개정전자료,2026-04-22 22:30:58,I,2007-10-22,2,폐업처리,2010-01-12 17:05:47,,2007-10-22,156-090,"서울특별시 동작구 사당동 144번지 4호 B3, X6-7",2007319009905600092,3190000,"서울특별시 동작구 사당로 지하 310 (사당동,B3, X6-7)",,03,폐업,,,1577-0711
신정역내 매점,,,,2009년11월법개정전자료,2026-04-22 22:34:19,I,2005-01-19,5,지정취소,2008-11-11 16:03:36,2008-10-14,2005-01-19,,서울특별시 양천구 신정동 989호 지하철5호선 신정역내 매점,2005314010205600010,3140000,,,04,취소/말소/만료/정지/중지,,,
화영마트,2007-01-02,186857.294077406,447158.947724897,,2026-04-22 22:38:30,I,,2,폐업처리,2008-02-21 00:00:00,,2006-11-01,,서울특별시 양천구 신정동 932번지 9호,2006314011405600031,3140000,서울특별시 양천구 중앙로54길 21 (신정동),,03,폐업,,,02-2696-5258
희망상회,2001-03-30,197736.636351564,441864.123254207,,2026-04-22 22:30:27,I,,2,폐업처리,2008-02-21 00:00:00,,1999-03-26,,서울특별시 동작구 사당동 437번지 37호,1988319007205600027,3190000,서울특별시 동작구 남부순환로269길 77 (사당동),,03,폐업,,,02-3486-2675
한마당공인중개사사무소,,,,제7조의3제2항에따른경우,2026-04-22 22:31:10,I,2012-02-29,5,지정취소,2012-07-17 09:57:18,,2012-02-29,156-050,서울특별시 동작구 노량진로10길 71-8 (노량진동),2012319012805600011,3190000,,,04,취소/말소/만료/정지/중지,,,
경남 인테리어,,193613.555700531,442040.356967135,제7조의3제2항에따른경우,2026-04-22 22:40:01,I,2012-05-03,0,정상영업,2022-02-07 15:09:33,,2012-05-03,,서울특별시 관악구 신림동 1636-50 베스트빌,2012320019105600054,3200000,"서울특별시 관악구 신원로4길 16, 102호 (신림동, 베스트빌)",08775,01,영업/정상,,,
IGA mart 쌍문점,2012-07-16,203334.767507709,461499.945330147,제7조의3제2항에따른경우,2026-04-22 22:38:48,I,2011-03-03,2,폐업처리,2012-07-16 15:28:32,,2011-03-03,132-893,서울특별시 도봉구 쌍문2동 657번지 1층 2호,2011309010505600022,3090000,"서울특별시 도봉구 도봉로 569, 2호 (쌍문동,1층)",,03,폐업,,,02-3851-1501
GS25노량학원길점,2012-11-06,194831.954433133,445629.065748024,제7조의3제2항에따른경우,2026-04-22 22:31:09,I,2011-06-13,2,폐업처리,2012-11-06 15:05:54,,2011-06-13,156-051,서울특별시 동작구 노량진1동 72번지 30호,2011319012805600031,3190000,서울특별시 동작구 노량진로14길 15 (노량진동),,03,폐업,,,
GV전자담배,2015-06-08,193750.825947451,442753.219280937,제7조의3제3항에따른경우,2026-04-22 22:40:11,I,2015-02-05,2,폐업처리,2015-06-08 15:18:08,,2015-02-05,151-891,서울특별시 관악구 신림동 1426번지 7호 가야위드안 112호,2015320021105600016,3200000,"서울특별시 관악구 봉천로12길 39, 1층 112호 (신림동, 가야위드안)",,03,폐업,,,
싸이크론,2012-12-20,194664.380597433,445068.908658163,2009년11월법개정전자료,2026-04-22 22:30:55,I,2006-04-18,2,폐업처리,2012-12-20 11:26:37,,2006-04-18,,서울특별시 동작구 노량진동 230번지 10호,2006319007205600030,3190000,서울특별시 동작구 장승배기로 114 (노량진동),,03,폐업,,,02-822-2034
대우홈마트,2021-10-20,185478.063988449,446309.072252909,제7조의3제2항에따른경우,2026-04-22 22:39:48,I,2015-09-25,2,폐업처리,2021-10-20 14:15:22,,2015-09-25,,서울특별시 양천구 신월동 986번지 2호,2015314016705600088,3140000,"서울특별시 양천구 지양로 29, 지하1층 (신월동, 오윤빌딩)",08042,03,폐업,2018-03-02,2018-03-31,02-2695-2500
화인마트,2019-06-04,203268.138506214,460495.539746571,제7조의3제2항에따른경우,2026-04-22 22:39:25,I,2018-05-31,2,폐업처리,2019-06-04 15:12:56,,2018-05-31,,서울특별시 도봉구 창동 676번지 42호 북한산팰리스,2018309015205600031,3090000,"서울특별시 도봉구 도봉로112길 52-3, 301동 101호 (창동, 북한산팰리스)",01456,03,폐업,,,
현대슈퍼,2004-04-07,192354.653850721,441835.257945062,,2026-04-22 22:32:18,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 1479번지 5호,2000320008005600380,3200000,서울특별시 관악구 난곡로53길 14 (신림동),,03,폐업,,,02-867-6151
팝마트,2021-04-22,188793.497546726,446277.050684118,제7조의3제3항에따른경우,2026-04-22 22:39:52,I,2017-08-07,2,폐업처리,2021-04-22 09:03:24,,2017-08-07,,서울특별시 양천구 신정동 128번지 113호,2017314016705600055,3140000,서울특별시 양천구 신목로 34 (신정동),08015,03,폐업,,,
평화슈퍼,2003-08-27,202878.804660624,461073.13635411,,2026-04-22 22:32:46,I,,2,폐업처리,2008-02-21 00:00:00,,2002-10-17,,서울특별시 도봉구 쌍문동 81번지 119호,2002309008705602111,3090000,서울특별시 도봉구 노해로57길 20 (쌍문동),,03,폐업,,,
세븐일레븐 관악정옥점,,195521.566309148,442015.719738593,제7조의3제2항에따른경우,2026-04-22 22:40:19,I,2019-09-09,0,정상영업,2023-10-19 10:31:21,,2019-09-09,,서울특별시 관악구 봉천동 877번지 1호,2019320022505600066,3200000,서울특별시 관악구 관악로15길 39 (봉천동),08786,01,영업/정상,,,
리더퍼스트,2003-03-24,195139.13289488,445265.300927685,,2026-04-22 22:30:35,I,,2,폐업처리,2008-02-21 00:00:00,,2000-09-08,,서울특별시 동작구 노량진동 222번지 61호,1997319007205600002,3190000,서울특별시 동작구 만양로 64 (노량진동),,03,폐업,,,02-826-8026
위즈시스,2004-06-02,193983.420575465,440835.817557924,,2026-04-22 22:38:46,I,,2,폐업처리,2008-02-21 00:00:00,,2003-11-11,,서울특별시 관악구 신림동 1528번지 2호,2003320008005600190,3200000,서울특별시 관악구 호암로 585 (신림동),,03,폐업,,,02-874-1552
경인슈퍼,2012-07-04,184779.257745942,447791.174869281,2009년11월법개정전자료,2026-04-22 22:32:58,I,2003-12-10,2,폐업처리,2012-07-04 15:13:28,,2003-12-10,,서울특별시 양천구 신월동 171번지 33 호,2003314010205633299,3140000,서울특별시 양천구 남부순환로54길 26 (신월동),,03,폐업,,,26781770
코사마트,2014-06-30,188647.411187558,449126.764461168,제7조의3제2항에따른경우,2026-04-22 22:39:22,I,2010-12-31,2,폐업처리,2014-06-30 13:17:05,,2010-12-31,158-809,서울특별시 양천구 목2동 533번지 10호  가동1층,2010314011405600127,3140000,서울특별시  목동중앙본로30길 35 (목2동 533-10 가동1층),,03,폐업,,,
(주)한유통흑석중대점,2006-06-23,196685.300669121,445056.498649663,,2026-04-22 22:30:52,I,,2,폐업처리,2008-02-21 00:00:00,,2003-11-03,,서울특별시 동작구 흑석동 52번지 1호,2003319007205600121,3190000,서울특별시 동작구 서달로14가길 1 (흑석동),,03,폐업,,,
황해슈퍼,,193945.177152258,441563.824843017,2009년11월법개정전자료,2026-04-22 22:38:59,I,2004-06-03,5,지정취소,2020-10-06 10:28:43,2020-10-05,2004-06-03,,서울특별시 관악구 신림동 409번지 152 호,2004320008005600074,3200000,서울특별시 관악구 서원길 36 (신림동),,04,취소/말소/만료/정지/중지,,,02-0886-6548
신현대마트,2005-12-05,202956.090535303,461001.329964383,,2026-04-22 22:33:23,I,,2,폐업처리,2008-02-21 00:00:00,,2005-09-15,,서울특별시 도봉구 쌍문동 85번지 31호,2005309008705600098,3090000,서울특별시 도봉구 노해로 235 (쌍문동),,03,폐업,,,02-903-5799
,,195532.631551637,441742.479999197,2009년11월법개정전자료,2026-04-22 22:32:25,I,1998-01-01,5,지정취소,2014-08-26 17:05:10,2014-08-26,1998-01-01,,서울특별시 관악구 봉천동 1588번지 32  호,2000320008005600504,3200000,서울특별시 관악구 쑥고개로30길 22 (봉천동),,04,취소/말소/만료/정지/중지,,,
씨유 상도대림점,2015-12-29,,,2009년11월법개정전자료,2026-04-22 22:31:02,I,2009-06-19,2,폐업처리,2015-12-29 17:19:16,,2009-06-19,156-030,서울특별시 동작구 상도동 36번지 1호 대림상가 1층 108호,2009319009905600056,3190000,,,03,폐업,,,
지에스25 S보라매역점,,192906.74356222,444154.078608053,제7조의3제3항에따른경우,2026-04-22 22:31:17,I,2025-07-29,0,정상영업,2025-07-29 15:30:07,,2025-07-29,,서울특별시 동작구 대방동 466-51 7호선 보라매역,2025319027105600021,3190000,"서울특별시 동작구 상도로 지하2, 7호선 보라매역 (대방동)",07055,01,영업/정상,,,
버스카드충전소,2009-03-23,196962.55814258,441493.597565092,2009년11월법개정전자료,2026-04-22 22:39:29,I,2008-04-18,2,폐업처리,2009-03-23 14:33:14,,2008-04-18,151-050,서울특별시 관악구 봉천동 1656번지 15호,2008320010605600042,3200000,서울특별시 관악구 남부순환로 1962 (봉천동),,03,폐업,,,
현대상회,,197917.730650464,441929.138143153,2009년11월법개정전자료,2026-04-22 22:30:52,I,2004-03-26,5,지정취소,2024-12-25 17:05:08,2024-12-20,2004-03-26,,서울특별시 동작구 사당동 1036번지 1   호,2004319007205600032,3190000,서울특별시 동작구 사당로22길 87 (사당동),,04,취소/말소/만료/정지/중지,,,02-523-4920
이마트24 관악난곡로점,2024-03-22,192444.452466654,441803.176579453,제7조의3제2항에따른경우,2026-04-22 22:40:20,I,2020-09-14,2,폐업처리,2024-03-22 15:04:06,,2020-09-14,,서울특별시 관악구 신림동 1567-28,2020320022505600057,3200000,"서울특별시 관악구 난곡로 272, 104,105호 (신림동)",08772,03,폐업,,,
CVS24시 신림점,2016-06-14,192797.843704191,439852.868058712,제7조의3제2항에따른경우,2026-04-22 22:39:30,I,2008-06-30,2,폐업처리,2016-06-14 14:07:37,,2008-06-30,151-010,서울특별시 관악구 신림동 1735번지 7호 싼타플러스 B102-103호,2008320010605600072,3200000,"서울특별시 관악구 난곡로 60, B102-103호 (신림동,싼타플러스)",,03,폐업,,,
중앙슈퍼,2013-02-18,193420.158899178,441974.817054358,2009년11월법개정전자료,2026-04-22 22:32:04,I,1998-01-01,2,폐업처리,2013-02-18 17:23:44,,1998-01-01,,서울특별시 관악구 신림동 1628번지 23  호,2000320008005600169,3200000,서울특별시 관악구 신원로1길 25 (신림동),,03,폐업,,,
*,,194599.081533398,445013.991825798,2009년11월법개정전자료,2026-04-22 22:30:26,I,1974-01-01,3,직권취소,2025-04-09 17:03:17,2025-04-08,1974-01-01,,서울특별시 동작구 노량진동 312번지 26  호,1974319007205600005,3190000,서울특별시 동작구 장승배기로 109 (노량진동),,04,취소/말소/만료/정지/중지,,,02-813-6459
법학원구내매점,2004-02-27,195747.612370379,441645.376154781,,2026-04-22 22:37:50,I,,2,폐업처리,2008-02-21 00:00:00,,2002-06-08,,서울특별시 관악구 봉천동 1597번지 24호 (지하),2002320008005600444,3200000,"서울특별시 관악구 관악로 132 (봉천동,(지하))",,03,폐업,,,02-889-1913
(주)보광훼미리마트 창동역점,2012-03-13,204357.382835077,461235.763310872,제7조의3제2항에따른경우,2026-04-22 22:38:53,I,2011-06-17,2,폐업처리,2012-03-13 15:15:56,,2011-06-17,132-898,서울특별시 도봉구 창4동 13번지 2호 EQ빌딩 104호,2011309013405600015,3090000,"서울특별시 도봉구 마들로11길 57 (창동,EQ빌딩 104호)",,03,폐업,,,02-900-6942
으뜸24시마트,2021-11-29,194310.617185103,440726.345566578,제7조의3제2항에따른경우,2026-04-22 22:40:11,I,2015-01-23,2,폐업처리,2021-11-29 14:04:19,,2015-01-23,151-015,서울특별시 관악구 신림동 1537번지 14호 1층,2015320021105600011,3200000,"서울특별시 관악구 신림로17길 45, 1층 (신림동)",,03,폐업,,,
우리슈퍼,2008-10-14,,,2009년11월법개정전자료,2026-04-22 22:30:26,I,1998-11-12,2,폐업처리,2008-10-14 17:48:14,,1998-11-12,,서울특별시 동작구 사당동 171번지 81  호,1978319007205600017,3190000,,,03,폐업,,,02-593-6791
그린마트,2011-04-06,187231.659347828,446372.406299524,제7조의3제2항에따른경우,2026-04-22 22:39:23,I,2011-03-08,2,폐업처리,2011-04-06 14:38:55,,2011-03-08,158-862,서울특별시 양천구 신정1동 1049번지 9호 101호(중앙로36길22),2011314011405600030,3140000,"서울특별시 양천구 중앙로36길 22 (신정동,101호(중앙로36길22))",,03,폐업,,,26446030
삼천리자전거,2019-01-11,203128.371682668,459448.709342824,2009년11월법개정전자료,2026-04-22 22:33:04,I,2005-06-21,2,폐업처리,2019-01-11 17:03:28,,2005-06-21,,서울특별시 도봉구 창동 553번지 28호,2005309008705600064,3090000,서울특별시 도봉구 우이천로 196 (창동),,03,폐업,,,02-994-3402
동네새참,2021-10-18,192861.778605245,442492.234475461,제7조의3제2항에따른경우,2026-04-22 22:40:20,I,2020-06-15,2,폐업처리,2021-10-18 10:23:02,,2020-06-15,,서울특별시 관악구 신림동 482번지 37호,2020320022505600032,3200000,"서울특별시 관악구 남부순환로161길 40, 1층 (신림동)",08763,03,폐업,,,
지에스(GS)25 R도봉4점,2025-04-22,204290.372418121,461103.246216543,제7조의3제3항에따른경우,2026-04-22 22:39:28,I,2021-01-13,2,폐업처리,2025-04-22 13:46:06,,2021-01-13,,서울특별시 도봉구 창동 8 한국마사회창동지점,2021309017005600003,3090000,"서울특별시 도봉구 노해로67길 14, 한국마사회창동지점 4층 (창동)",01414,03,폐업,,,
원마트,2020-01-20,184747.268525763,447876.025632706,제7조의3제2항에따른경우,2026-04-22 22:39:48,I,2015-09-09,2,폐업처리,2020-01-20 14:11:47,,2015-09-09,,서울특별시 양천구 신월동 165번지 10호,2015314016705600083,3140000,"서울특별시 양천구 남부순환로52길 19, 1층 (신월동)",07912,03,폐업,,,
볼트캡21,,194744.611650571,444716.337779857,제7조의3제2항에따른경우,2026-04-22 22:31:09,I,2011-07-18,0,정상영업,2011-07-20 10:54:19,,2011-07-18,156-031,서울특별시 동작구 상도1동 170번지 6호,2011319012805600044,3190000,서울특별시 동작구 장승배기로10길 43 (상도동),,01,영업/정상,,,
해피데이 도봉구민회관점,,203339.125815076,461303.274346041,제7조의3제2항에따른경우,2026-04-22 22:38:52,I,2011-06-15,5,지정취소,2016-12-28 17:14:28,2016-12-28,2011-06-15,132-908,서울특별시 도봉구 창5동 303번지 도봉구민회관내,2011309013405600013,3090000,"서울특별시 도봉구 도봉로 552 (창동,도봉구민회관내)",,04,취소/말소/만료/정지/중지,,,
*,,196572.534869359,444683.57861382,2009년11월법개정전자료,2026-04-22 22:30:27,I,1986-01-07,3,직권취소,2024-09-02 20:52:44,2024-09-03,1986-01-07,,서울특별시 동작구 흑석동 88번지 5   호,1986319007205600013,3190000,서울특별시 동작구 서달로10가길 14 (흑석동),,04,취소/말소/만료/정지/중지,,,
롯데슈퍼신정점,2014-12-05,187769.95711697,447053.907321165,제7조의3제2항에따른경우,2026-04-22 22:39:09,I,2009-07-27,2,폐업처리,2014-12-05 15:08:57,,2009-07-27,158-860,서울특별시 양천구 신정4동 991번지 5호,2009314011405600075,3140000,서울특별시  오목로 224 (신정4동 991-5),,03,폐업,,,
(주)코리아세븐 관악남현길점,,197808.518383667,441346.745316766,제7조의3제2항에따른경우,2026-04-22 22:40:13,I,2015-11-30,0,정상영업,2018-03-06 13:43:41,,2015-11-30,,서울특별시 관악구 남현동 1082번지 37호 101호,2015320021105600124,3200000,"서울특별시 관악구 남현길 58, 101호 (남현동)",08804,01,영업/정상,2018-03-06,2018-04-05,
(주)코리아세븐 관악중앙점,,195970.471414063,442528.359257361,제7조의3제2항에따른경우,2026-04-22 22:39:50,I,2011-01-03,0,정상영업,2011-01-03 14:57:16,,2011-01-03,151-811,서울특별시 관악구 중앙동 34번지 41호,2011320019105600003,3200000,서울특별시 관악구 관악로 227 (봉천동),,01,영업/정상,,,
버스표판매소,2001-09-04,196891.547451314,445066.514872701,,2026-04-22 22:30:40,I,,2,폐업처리,2008-02-21 00:00:00,,1999-05-10,,서울특별시 동작구 흑석동 9번지 7호,1999319007205600041,3190000,서울특별시 동작구 현충로 105 (흑석동),,03,폐업,,,02-815-8503
드림(단지내)공인중개사사무소,2013-09-11,196267.514996498,444443.755756289,제7조의3제2항에따른경우,2026-04-22 22:31:11,I,2013-07-31,2,폐업처리,2013-09-11 06:03:00,,2013-07-31,156-070,서울특별시 동작구 흑석동 339번지 흑석한강센트레빌2차 제상가동 제지1층 제비105호,2013319012805600039,3190000,"서울특별시 동작구 서달로 91, 제지1층 제비105호 (흑석동, 흑석한강센트레빌2차 제상가동)",,03,폐업,,,02-823-8500
구내 매점,2011-12-12,204290.372418121,461103.246216543,2009년11월법개정전자료,2026-04-22 22:32:56,I,2004-10-13,2,폐업처리,2011-12-12 15:30:07,,2004-10-13,,서울특별시 도봉구 창동 8번지 대한반호프빌딩 2층,2004309008705612080,3090000,"서울특별시 도봉구 노해로67길 14 (창동,대한반호프빌딩 2층)",,03,폐업,,,
훼미리마트목동프라자,2007-11-07,187748.887273814,445935.780018413,2009년11월법개정전자료,2026-04-22 22:33:38,I,2004-11-08,2,폐업처리,2007-11-07 17:28:24,,2004-11-08,,서울특별시 양천구 신정동 323번지 10호 센타프라자106호,2004314010205600131,3140000,"서울특별시 양천구 목동동로 65 (신정동,센타프라자106호)",,03,폐업,,,26542241
이마트24 노량진로점,2025-03-06,194335.698878597,445596.063624103,제7조의3제2항에따른경우,2026-04-22 22:31:14,I,2016-12-02,2,폐업처리,2025-03-06 17:49:32,,2016-12-02,,서울특별시 동작구 노량진동 261번지 2호,2016319015805600070,3190000,"서울특별시 동작구 노량진로8길 26, 1층 (노량진동)",06930,03,폐업,,,02-6916-1500
CU 신림로점,2019-06-19,193996.30683458,441171.347757379,제7조의3제2항에따른경우,2026-04-22 22:40:15,I,2017-01-24,2,폐업처리,2019-06-19 17:39:19,,2017-01-24,,서울특별시 관악구 신림동 395번지 12호,2017320021105600005,3200000,서울특별시 관악구 신림로 153 (신림동),08846,03,폐업,,,
씨유 목동달마을점,,188340.491697208,448626.650818559,제7조의3제2항에따른경우,2026-04-22 22:40:11,I,2025-10-31,0,정상영업,2025-10-31 16:28:39,,2025-10-31,,서울특별시 양천구 목동 749-5,2025314027205600027,3140000,"서울특별시 양천구 목동중앙본로 42, 1층 (목동)",07975,01,영업/정상,,,
부활약국,2004-11-02,187522.484076781,446588.593010298,,2026-04-22 22:32:34,I,,2,폐업처리,2008-02-21 00:00:00,,2000-10-20,,서울특별시 양천구 신정동 1026번지 5호,2000314010205635336,3140000,서울특별시 양천구 은행정로 19 (신정동),,03,폐업,,,
용주미니수퍼,2001-07-13,197038.106937782,441252.1711894,,2026-04-22 22:32:34,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 봉천동 1642번지 24호,2000320008005600654,3200000,서울특별시 관악구 인헌7길 9 (봉천동),,03,폐업,,,
토마스미용재료,2009-07-24,186865.72913906,446669.777229305,2009년11월법개정전자료,2026-04-22 22:32:50,I,2002-03-06,2,폐업처리,2009-07-24 10:24:01,,2002-03-06,158-074,서울특별시 양천구 신정4동 971번지 15호,2002314011405600306,3140000,서울특별시 양천구 중앙로 290 (신정동),,03,폐업,,,
세븐일레븐신정햇빛점,,188793.842449066,446668.910264701,제7조의3제2항에따른경우,2026-04-22 22:39:26,I,2012-02-20,5,지정취소,2023-06-12 08:56:25,2023-05-08,2012-02-20,158-849,서울특별시 양천구 신정2동 86번지 31호,2012314011405600013,3140000,서울특별시  신목로 81 (신정2동 86-31),,04,취소/말소/만료/정지/중지,,,
제일슈퍼,,195532.631551637,441742.479999197,2009년11월법개정전자료,2026-04-22 22:39:29,I,2008-04-11,5,지정취소,2020-11-20 13:07:43,2020-11-19,2008-04-11,151-839,서울특별시 관악구 봉천동 1588번지 32호 16통 9반,2008320010605600041,3200000,서울특별시 관악구 쑥고개로30길 22 (봉천동),,04,취소/말소/만료/정지/중지,,,
자니로케트,,198248.942426333,441541.599784266,제7조의3제2항에따른경우,2026-04-22 22:40:20,I,2020-03-02,0,정상영업,2020-03-04 09:26:51,,2020-03-02,,서울특별시 관악구 남현동 1060번지 10호,2020320022505600011,3200000,서울특별시 관악구 남부순환로 2082-25 (남현동),08806,01,영업/정상,,,
성신마트,2007-03-30,185221.95790954,446727.354964214,,2026-04-22 22:32:45,I,,2,폐업처리,2008-02-21 00:00:00,,2002-04-23,,서울특별시 양천구 신월동 928번지 1호,2002314007005699191,3140000,서울특별시 양천구 지양로 78 (신월동),,03,폐업,,,
지-마트,2006-01-02,202834.277755281,462194.074212594,,2026-04-22 22:32:35,I,,2,폐업처리,2008-02-21 00:00:00,,1999-02-27,,서울특별시 도봉구 방학동 669번지 3   호,1999309008705607042,3090000,서울특별시 도봉구 방학로 173 (방학동),,03,폐업,,,02-3493-1674
