사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
주식회사 안영생명건강,,170841.715693433,438068.952326429,2026-04-22 22:32:48,I,13,영업중,2021-09-23 20:32:30,,2019-11-18,,인천광역시 미추홀구 학익동 **-*,PHMG120193510513047000050,3510500,"인천광역시 미추홀구 학익소로**번길 **, *층 ***호 (학익동)",22218,01,영업/정상,,,,50
네온메디칼,2006-12-14,,,2026-04-22 22:32:07,I,03,폐업,2009-04-22 11:37:52,,2006-04-25,407-060,인천광역시 계양구 작전동 ***-*(유영엠프레스***호),PHMG120063550020047000013,3550000,,,03,폐업,,,032-551-6789,
씨유 용현금호2차점,2026-01-29,167493.283392533,438534.535957701,2026-04-22 22:33:47,I,03,폐업,2026-01-29 17:32:11,,2022-07-15,,인천광역시 미추홀구 용현동 *** 용현*단지금호타운,PHMG120223510513047000230,3510500,"인천광역시 미추홀구 매소홀로 **, 용현*단지금호타운 상가동 ***~***호 (용현동)",22192,03,폐업,,,,50
미드브로,,175244.679431842,446320.270927882,2026-04-22 22:33:07,I,13,영업중,2020-07-23 15:41:32,,2017-07-19,,인천광역시 부평구 청천동 ***번지 *호 남광센트렉스,PHMG120183540021047000060,3540000,"인천광역시 부평구 부평대로 ***, 남광센트렉스 **층 ****-*호 (청천동)",21315,01,영업/정상,,,,56.1
플러스컴퍼니,,167669.479561494,441991.641107358,2026-04-22 22:32:20,I,15,전출,2025-09-12 10:22:30,,2020-03-13,,,PHMG120203500020047000008,3500000,"인천광역시 동구 송현로 **, ***동 ****호 (송현동, 솔빛마을 주공*차아파트)",22546,05,제외/삭제/전출,,,,
엠엔엠,2016-06-22,174366.708632815,446710.389815993,2026-04-22 22:32:34,I,03,폐업,2016-06-22 17:57:20,,2010-08-12,403-031,인천광역시 부평구 청천*동 ***번지,PHMG120103540021047000034,3540000,인천광역시 부평구 안남로 *** (청천동),21314,03,폐업,,,032-519-2804,25.6
이마트24 부평산곡화랑점,,173762.096089996,443258.953493996,2026-04-22 22:39:05,I,13,영업중,2022-12-02 15:40:12,,2022-12-02,,인천광역시 부평구 산곡동 ***-** *층,PHMG120223540021047000357,3540000,"인천광역시 부평구 화랑로 **, *층 (산곡동)",21383,01,영업/정상,,,,
겟헬씨비타민,,175754.088026773,443547.360991255,2026-04-22 22:32:53,I,13,영업중,2015-02-03 15:53:03,,2015-02-03,403-794,인천광역시 부평구 부평동 ***번지 *호 다운타운일레븐****호일부,PHMG120153540021047000006,3540000,"인천광역시 부평구 대정로 ** (부평동, 다운타운일레븐****호일부)",21395,01,영업/정상,,,032-219-4919,6.6
조은메디칼,2023-12-08,175754.088026773,443547.360991255,2026-04-22 22:32:50,I,03,폐업,2023-12-08 15:51:47,,2014-11-05,403-794,인천광역시 부평구 부평동 ***번지 *호 외**필지 다운타운일레븐빌딩***호,PHMG120143540021047000085,3540000,"인천광역시 부평구 대정로 ** (부평동, 외**필지 다운타운일레븐빌딩***호)",21395,03,폐업,,,032-527-4634,328.26
하이옥시 파트너스,,176740.68,447754.36,2026-04-22 22:36:18,I,13,영업중,2024-01-30 11:07:26,,2024-01-29,,인천광역시 계양구 작전동 ***-* 유영엠프레스,PHMG120243550020047000013,3550000,"인천광역시 계양구 오조산로*번길 *-*, 유영엠프레스 *층 ***호 (작전동)",21080,01,영업/정상,,,,
디케이메디칼,,168374.029590012,441495.181609014,2026-04-22 22:32:04,I,15,전출,2017-08-01 17:21:49,,2013-07-29,401-072,인천광역시 동구 송림*동 **번지 *호,PHMG120133500020047000007,3500000,인천광역시 동구 송림로 ** (송림동),22556,05,제외/삭제/전출,,,,75.9
이마트24R주안경인로점,,172805.051245625,439704.70980178,2026-04-22 22:32:53,I,13,영업중,2021-05-07 20:31:42,,2021-05-07,,인천광역시 미추홀구 주안동 ****-* 세일빌딩,PHMG120213510513047000046,3510500,"인천광역시 미추홀구 경인로 ***, 세일빌딩 *층일부층 (주안동)",22145,01,영업/정상,,,,165
헤브즈,2026-03-01,174582.696275303,447904.370226827,2026-04-22 22:32:53,I,03,폐업,2026-03-05 10:04:56,,2021-04-26,,인천광역시 계양구 효성동 **-** 현대*차아파트,PHMG120213550020047000026,3550000,"인천광역시 계양구 길마로 **, ***동 ***호 (효성동, 현대*차아파트)",21095,03,폐업,,,,71.17
실로암메디칼,2017-12-12,176583.856897483,444909.738888042,2026-04-22 22:32:04,I,24,직권폐업,2018-01-08 17:19:09,,2000-04-28,403-103,인천광역시 부평구 부개*동 ***번지*,PHMG120003540021047000004,3540000,인천광역시 부평구 충선로 *** (부개동),21351,04,취소/말소/만료/정지/중지,,,,
지에스25 부개행운점,,176698.541114134,443910.670796524,2026-04-22 22:39:12,I,13,영업중,2024-06-03 13:14:08,,2023-10-11,,"인천광역시 부평구 부개동 ***-* 부개빌딩 *층 ***,***호",PHMG120233540021047000120,3540000,"인천광역시 부평구 동수천로 ***, 부개빌딩 *층 ***,***호 (부개동)",21398,01,영업/정상,,,,
효마당복지센터,,175497.538990692,448664.429647946,2026-04-22 22:32:39,I,13,영업중,2018-07-16 09:23:22,,2018-07-13,,인천광역시 계양구 계산동 ***번지,PHMG120153550020047000068,3550000,"인천광역시 계양구 계산천동로*번길 **, *층 (계산동)",21053,01,영업/정상,,,032-545-9988,129
장리프로젝트,2022-01-26,150731.205722726,460815.094234766,2026-04-22 22:32:08,I,03,폐업,2022-01-27 13:52:05,,2019-08-27,,인천광역시 강화군 양도면 도장리 ****번지 **호,PHMG120193570013047000006,3570000,"인천광역시 강화군 양도면 강화남로 ***, *층",23058,03,폐업,,,,30
지에스25,2025-03-20,172600.512931377,446404.2396396,2026-04-22 22:38:37,I,03,폐업,2025-03-20 10:08:14,,2022-02-15,,인천광역시 부평구 청천동 **-*** 청농그린빌 ***호,PHMG120223540021047000098,3540000,"인천광역시 부평구 세월천로 ***, ***호 (청천동, 청농그린빌)",21300,03,폐업,,,,
디엠디케이 복지센터,,172873.85274248,439748.566136493,2026-04-22 22:37:25,I,13,영업중,2023-08-02 17:35:48,,2023-08-02,,인천광역시 미추홀구 주안동 ****,PHMG120233510513047000079,3510500,"인천광역시 미추홀구 구월로**번길 **, *층 (주안동)",22145,01,영업/정상,,,,82.6
녹십초청천지사,2020-01-16,173712.7133118,445479.080578923,2026-04-22 22:33:01,I,03,폐업,2020-01-16 17:56:51,,2018-01-19,,인천광역시 부평구 산곡동 *번지 *호 *층,PHMG120183540021047000003,3540000,"인천광역시 부평구 마장로 ***, *층 (산곡동)",21309,03,폐업,,,032-508-1120,184.8
마녀유통,,171643.360682376,437978.356750553,2026-04-22 22:38:28,I,13,영업중,2024-08-26 17:23:24,,2024-08-26,,인천광역시 미추홀구 주안동 **** 태평아파트 *동 ***호,PHMG120243510513047000071,3510500,"인천광역시 미추홀구 승학길 **, *동 ***호 (주안동, 태평아파트)",22231,01,영업/정상,,,,59.86
필립,,177052.606308537,443064.41794187,2026-04-22 22:35:23,I,13,영업중,2020-03-06 13:57:26,,2020-03-04,,인천광역시 부평구 부개동 ***번지 *호 대동아파트,PHMG120203540021047000016,3540000,"인천광역시 부평구 부일로***번길 **, 대동아파트 ***동 ***호 (부개동, 대동아파트)",21402,01,영업/정상,,,,
씨유청천중앙점,,173400.808308876,446788.856926432,2026-04-22 22:38:38,I,13,영업중,2022-02-23 10:28:37,,2022-02-18,,인천광역시 부평구 청천동 ***-* 더원 스테이트 *동 ***호,PHMG120223540021047000112,3540000,"인천광역시 부평구 부평북로 **, 더원 스테이트 *동 ***호 (청천동)",21302,01,영업/정상,,,,
예스메디컬,,177365.268866165,446434.516659059,2026-04-22 22:32:58,I,13,영업중,2016-12-21 18:35:27,,2016-12-21,,인천광역시 부평구 삼산동 **번지 **호 *층,PHMG120163540021047000073,3540000,"인천광역시 부평구 영성로 **, *층 (삼산동)",21321,01,영업/정상,,,,45.49
주식회사 제이디,,175399.15314185,443310.481101599,2026-04-22 22:35:37,I,13,영업중,2020-03-31 15:41:09,,2020-03-26,,인천광역시 부평구 부평동 ***번지 **호,PHMG120203540021047000027,3540000,"인천광역시 부평구 경원대로 ****, *층 (부평동)",21389,01,영업/정상,,,,35
글로메딕스,2006-05-15,,,2026-04-22 22:32:07,I,03,폐업,2009-01-12 11:48:41,,2006-05-15,407-050,인천광역시 계양구 계산동 ****-*(태흥프라자***호),PHMG120063550020047000015,3550000,,,03,폐업,,,032-555-0627,
제일재가복지센터,2015-11-27,171349.560376397,440247.304620636,2026-04-22 22:32:29,I,03,폐업,2015-12-29 09:05:55,,2014-04-01,402-839,인천광역시 미추홀구 주안동 ***-*번지 *층 ***호,PHMG120143510021047000005,3510500,"인천광역시 미추홀구 주안로 **, *층 ***호 (주안동)",22136,03,폐업,,,,
해독&힐링휴(休),2017-06-02,176849.78261747,444598.247000807,2026-04-22 22:32:55,I,03,폐업,2017-06-02 17:30:24,,2015-09-22,,인천광역시 부평구 부개동 ***번지 *호 대현프라자 ***호일부,PHMG120153540021047000066,3540000,"인천광역시 부평구 부개로 **-** (부개동, 대현프라자 ***호일부)",21348,03,폐업,,,,76.3
더온의료기 부평지점,,175635.447370791,444030.962987295,2026-04-22 22:39:24,I,13,영업중,2025-11-03 14:48:47,,2018-12-24,,인천광역시 부평구 부평동 ***-* *층 일부호,PHMG120253540021047000076,3540000,"인천광역시 부평구 주부토로 **, *층 일부호 (부평동)",21391,01,영업/정상,,,,169.32
GS25산곡월드점,,173964.655092709,444471.953709726,2026-04-22 22:32:52,I,13,영업중,2014-12-03 16:00:28,,2014-12-03,403-020,인천광역시 부평구 산곡동 ***번지 *호 B동상가 ***호,PHMG120143540021047000134,3540000,"인천광역시 부평구 마장로***번길 ** (산곡동, B동상가 ***호)",21376,01,영업/정상,,,032-502-3846,
쿤조하우스,2025-07-25,156324.556868714,460099.561752003,2026-04-22 22:32:19,I,03,폐업,2025-07-28 18:11:11,,2019-10-28,,인천광역시 강화군 길상면 장흥리 ***-**,PHMG120223570013047000044,3570000,"인천광역시 강화군 길상면 길상로***번길 **-**, *동",23049,03,폐업,,,,27
주식회사 하피어,2025-08-28,169424.109924844,442692.722669138,2026-04-22 22:32:19,I,03,폐업,2025-08-25 16:10:32,,2020-02-21,,인천광역시 동구 송림동 ***번지 인천산업용품유통단지,PHMG120203500020047000004,3500000,"인천광역시 동구 방축로**번길 **, 인천산업용품유통단지 **동 ***호 (송림동)",22530,03,폐업,,,,26.06
GS25학익시티점,,,,2026-04-22 22:38:36,I,13,영업중,2025-05-27 11:48:39,,2025-05-27,,인천광역시 미추홀구 학익동 * 시티오씨엘 *단지 ***동 B-***호,PHMG120253510513047000029,3510500,"인천광역시 미추홀구 학익로**번길 **, ***동 B-***호 (학익동, 시티오씨엘 *단지)",22194,01,영업/정상,,,,46.51
독일디지탈보청기,,175441.266576427,447921.482342131,2026-04-22 22:32:20,I,13,영업중,2018-06-11 13:46:34,,2009-10-12,,인천광역시 계양구 작전동 ***번지 **호,PHMG120093550020047000023,3550000,"인천광역시 계양구 계양대로 ***, *층 (작전동)",21089,01,영업/정상,,,,
주안애복지용구,,171546.473690383,439226.356400149,2026-04-22 22:38:36,I,13,영업중,2025-06-27 14:55:38,,2025-06-27,,인천광역시 미추홀구 주안동 ***-* 광도흑판 ***B호,PHMG120253510513047000033,3510500,"인천광역시 미추홀구 경인로***번길 **, 광도흑판 ***B호 (주안동)",22155,01,영업/정상,,,,113.67
3제이3에이치,,175866.947450161,442736.846717241,2026-04-22 22:33:04,I,13,영업중,2018-08-13 13:10:12,,2018-08-10,,인천광역시 부평구 부평동 ***번지 *호 라일실크빌 ***동 ***호,PHMG120183540021047000050,3540000,"인천광역시 부평구 경인로***번길 **, ***동 ***호 (부평동, 라일실크빌)",21425,01,영업/정상,,,,106
웰빙의료기,2011-12-26,176248.379696192,443580.059380378,2026-04-22 22:32:37,I,03,폐업,2011-12-27 10:15:28,,2011-11-01,403-819,인천광역시 부평구 부평*동 ***번지 *호 *층,PHMG120113540021047000062,3540000,인천광역시 부평구 부평문화로 *** (부평동),,03,폐업,,,032-502-2464,
지에스25 인천용현점,,167641.016798258,439290.290176365,2026-04-22 22:32:56,I,13,영업중,2026-01-13 13:12:38,,2022-02-04,,인천광역시 미추홀구 용현동 ***-** 대삼원룸,PHMG120223510513047000021,3510500,"인천광역시 미추홀구 토금중로*번길 **, *층 (용현동, 대삼원룸)",22186,01,영업/정상,,,032-886-8655,121.6
세라젬주안나비엘갤러리,2013-10-18,172507.979320819,439705.568883993,2026-04-22 22:32:17,I,03,폐업,2013-10-18 13:21:10,,2010-12-24,402-206,인천광역시 미추홀구 주안동 ***-*번지,PHMG120103510021047000031,3510500,인천광역시 미추홀구 경원대로***번길 * (주안동),,03,폐업,,,070-4001-9084,255.16
티아라,2010-02-17,169720.94924471,437718.066554096,2026-04-22 22:32:09,I,03,폐업,2010-02-17 17:25:03,,2009-12-10,402-042,인천광역시 미추홀구 학익동 ***번지,PHMG120093510021047000025,3510500,,,03,폐업,,,,30.6
메인메디칼,,175126.717022995,446169.201205367,2026-04-22 22:33:05,I,15,전출,2019-08-14 14:55:01,,2018-08-24,,인천광역시 부평구 청천동 ***번지 부평우림라이온스밸리,PHMG120183540021047000054,3540000,"인천광역시 부평구 부평대로 ***, 부평우림라이온스밸리 A동 지하*층 B-***-**-*호 (청천동)",21315,05,제외/삭제/전출,,,,19.8
CU갈산하나점,,175396.102784921,445417.212479344,2026-04-22 22:39:07,I,13,영업중,2023-01-12 17:27:30,,2023-01-11,,"인천광역시 부평구 갈산동 *** 하나아파트 상가동 **,**호",PHMG120233540021047000010,3540000,"인천광역시 부평구 갈월서로 **, 상가동 **,**호 (갈산동, 하나아파트)",21335,01,영업/정상,,,070-4432-8077,
고은F&P,,169226.889631696,442817.65455975,2026-04-22 22:31:52,I,13,영업중,2016-07-15 08:45:26,,2002-02-01,,인천광역시 동구 송현동 ***  산업유통센타 *동 ***호,PHMG120023500020047000001,3500000,"인천광역시 동구 방축로**번길 **, *동 *층 ***호 (송현동, 산업유통센터)",22530,01,영업/정상,,,032-589-1822,
CU주안원룸점,2022-07-27,171684.520020984,439764.751109871,2026-04-22 22:32:54,I,03,폐업,2022-07-28 09:02:30,,2021-07-12,,인천광역시 미추홀구 주안동 ***-* 귀빈장모텔,PHMG120213510513047000067,3510500,"인천광역시 미추홀구 경인로***번길 **, *층 (주안동)",22140,03,폐업,,,,146.1
CU 인하대점,2016-12-28,169966.924379708,438674.198129451,2026-04-22 22:32:34,I,03,폐업,2016-12-30 08:55:53,,2014-11-05,402-820,인천광역시 미추홀구 용현동 **-**번지,PHMG120143510021047000050,3510500,인천광역시 미추홀구 인하로***번길 * (용현동),22211,03,폐업,,,,
주식회사 동행팜,2022-08-31,175606.581,448952.5655,2026-04-22 22:32:50,I,03,폐업,2022-08-31 14:22:11,,2019-09-17,,"인천광역시 계양구 계산동 ***번지 *호 나성빌딩 지하층, *층",PHMG120193550020047000043,3550000,"인천광역시 계양구 어사대로 *, 나성빌딩 지하층, *층 (계산동)",21050,03,폐업,,,,167.8
쎌앤바이텍,2022-09-22,170780.9896155,437901.632933384,2026-04-22 22:32:54,I,03,폐업,2022-09-26 09:34:01,,2021-09-13,,인천광역시 미추홀구 학익동 **-** 청솔빌딩,PHMG120213510513047000087,3510500,"인천광역시 미추홀구 학익소로 **, 청솔빌딩 *층 ***호호 (학익동)",22222,03,폐업,,,,36
세븐일레븐 숭의타운점,,168830.805052107,440105.739277352,2026-04-22 22:32:57,I,13,영업중,2022-02-09 20:55:41,,2022-02-09,,인천광역시 미추홀구 숭의동 ***-*,PHMG120223510513047000064,3510500,"인천광역시 미추홀구 경인로**번길 **, *층 (숭의동)",22169,01,영업/정상,,,,96.76
GS25 숭의삼거리점,,169208.051979048,440469.381636411,2026-04-22 22:35:04,I,13,영업중,2022-10-04 09:33:05,,2022-10-04,,인천광역시 미추홀구 숭의동 **-** 더봄,PHMG120223510513047000292,3510500,"인천광역시 미추홀구 경인로 **, 더봄 ***~***호 (숭의동)",22163,01,영업/정상,,,032-888-5872,107.64
화수분,,167646.143889177,441898.861358655,2026-04-22 22:32:28,I,13,영업중,2022-12-26 13:20:53,,2022-12-26,,인천광역시 동구 송현동 **-* 동인천역코아루시티,PHMG120223500020047000049,3500000,"인천광역시 동구 송현로 **, 동인천역코아루시티 **층 ****호 (송현동)",22549,01,영업/정상,,,,764.83
케어플러스,,175060.951113275,444938.282275599,2026-04-22 22:33:01,I,13,영업중,2023-01-16 11:55:25,,2018-02-21,,인천광역시 부평구 청천동 ***번지 **호,PHMG120183540021047000011,3540000,"인천광역시 부평구 길주로***번길 **, *층 ***호 (청천동)",21364,01,영업/정상,,,032-524-3949,30.1
씨유 인천계양계산점,,176762.370921744,448208.950873706,2026-04-22 22:32:56,I,13,영업중,2022-02-08 15:47:46,,2022-02-08,,인천광역시 계양구 계산동 ****-* 성림프라자,PHMG120223550020047000024,3550000,"인천광역시 계양구 오조산로**번길 *, 성림프라자 *층 *호 (계산동)",21069,01,영업/정상,,,,
주식회사 리바,,174012.006343785,440999.634757388,2026-04-22 22:35:29,I,15,전출,2023-01-02 09:19:54,,2014-07-22,,인천광역시 부평구 십정동 ***번지 *호 세종빌딩,PHMG120203540021047000021,3540000,"인천광역시 부평구 동암남로 **, 세종빌딩 *층 ***(***)호 (십정동)",21438,05,제외/삭제/전출,,,070-5003-0219,22.89
인천철거폐기물(주),,175545.498253051,448695.552572511,2026-04-22 22:32:55,I,13,영업중,2024-09-11 16:56:40,,2022-01-07,,인천광역시 계양구 계산동 ***-**,PHMG120223550020047000005,3550000,"인천광역시 계양구 계산시장길 **-**, *층 ***호 (계산동)",21053,01,영업/정상,,,,10
마일로 주식회사,,175932.105189782,444075.303644827,2026-04-22 22:39:24,I,13,영업중,2025-10-23 13:11:38,,2025-10-23,,인천광역시 부평구 부평동 ***-* 로얄프라자 *층 ***호,PHMG120253540021047000074,3540000,"인천광역시 부평구 부흥로 ***, 로얄프라자 *층 ***호 (부평동)",21360,01,영업/정상,,,,20.93
피터래빗,2017-03-03,176421.495995063,448278.979288692,2026-04-22 22:32:27,I,03,폐업,2017-03-03 16:54:40,,2011-07-13,407-809,인천광역시 계양구 계산*동 ****번지 *호 계양빌딩 *층,PHMG120113550020047000026,3550000,"인천광역시 계양구 장제로 *** (계산동,계양빌딩 *층)",,03,폐업,,,032-556-1005,75.21
정엔터프라이즈,,167195.913534907,442386.59775199,2026-04-22 22:31:56,I,13,영업중,2016-06-15 17:34:29,,2009-10-27,,인천광역시 동구 화수동 ***번지 *호 *층,PHMG120093500020047000008,3500000,"인천광역시 동구 화도로 **, *층 (화수동)",22517,01,영업/정상,,,,38.46
지에스25 뉴용현어울림점,,168023.722107833,438840.790647972,2026-04-22 22:36:41,I,13,영업중,2023-03-02 17:28:39,,2023-02-28,,인천광역시 미추홀구 용현동 *** 금호 어울림 *단지,PHMG120233510513047000035,3510500,"인천광역시 미추홀구 토금중로 **, 금호 어울림 *단지 ***~***호 (용현동)",22187,01,영업/정상,,,,121.72
(주)엔미디어솔루션,,176670.557328086,448161.309575535,2026-04-22 22:32:44,I,15,전출,2022-12-23 16:23:14,,2016-03-21,,인천광역시 계양구 계산동 ****번지 *호 대산월드프라자 **층 ***호,PHMG120163550020047000019,3550000,"인천광역시 계양구 계양문화로 **, 대산월드프라자 **층 ***호 (계산동)",21069,05,제외/삭제/전출,,,,6.16
아이리스,,176801.651702113,444469.420056303,2026-04-22 22:39:24,I,13,영업중,2025-10-24 10:17:54,,2025-10-24,,인천광역시 부평구 부개동 ***-* 부개주공아파트(*단지) ***동 ****호,PHMG120253540021047000075,3540000,"인천광역시 부평구 길주남로 ***, ***동 ****호 (부개동, 부개주공아파트(*단지))",21348,01,영업/정상,,,,
미추홀대리점,2015-02-12,170639.096338695,438202.366391544,2026-04-22 22:32:22,I,03,폐업,2015-02-13 13:25:12,,2012-03-19,402-042,인천광역시 미추홀구 학익동 **번지 한림법조타운 *층 ***호,PHMG120123510021047000008,3510500,인천광역시 미추홀구 학익소로 ** (학익동),,03,폐업,,,032-814-4444,49.33
(주)왓슨스코리아부평점,2017-06-01,175494.695110457,443419.780741275,2026-04-22 22:32:23,I,03,폐업,2017-06-01 15:32:43,,2008-06-09,403-821,인천광역시 부평구 부평동 ***번지** *층,PHMG120083540021047000017,3540000,"인천광역시 부평구 부평대로**번길 *, *층 (부평동)",21394,03,폐업,,,032-501-9465,
브레인-온,,176794.38,449522.7475,2026-04-22 22:32:49,I,15,전출,2019-11-13 17:31:38,,2019-07-29,,인천광역시 계양구 병방동 ***번지 *호 *층,PHMG120193550020047000038,3550000,"인천광역시 계양구 계양산로 ***-*, *층 (병방동)",21027,05,제외/삭제/전출,,,,105.8
(주)에스진컴퍼니,,,,2026-04-22 22:37:30,I,13,영업중,2024-05-21 14:11:34,,2023-08-16,,인천광역시 미추홀구 주안동 * 포레나 미추홀,PHMG120233510513047000084,3510500,"인천광역시 미추홀구 경인로 ***, ***동 ****~****호 (주안동, 포레나 미추홀)",22148,01,영업/정상,,,,45.74
피부천사,2010-07-05,,,2026-04-22 22:32:19,I,03,폐업,2010-07-05 17:16:14,,2007-01-04,403-010,인천광역시 부평구 부평동 ***번지** ***호,PHMG120073540021047000001,3540000,,,03,폐업,,,032-515-1479,
에이취 아이엠 테크(주),2019-11-26,168823.362722457,442239.066818118,2026-04-22 22:32:09,I,03,폐업,2019-11-26 15:53:55,,2017-04-19,,,PHMG120173500020047000005,3500000,"인천광역시 동구 송미로 **-*, J동 ***,***,***,***호 (송림동)",22534,03,폐업,,,032-764-5257,198
주식회사 제이디온,,176702.155991956,448102.208729334,2026-04-22 22:35:56,I,15,전출,2026-03-31 11:43:46,,2023-11-22,,인천광역시 계양구 계산동 ****-* 한빛프라자,PHMG120233550020047000089,3550000,"인천광역시 계양구 오조산로**번길 **, 한빛프라자 ***-*호 (계산동)",21069,05,제외/삭제/전출,,,,
(주)썬택,2019-05-13,148084.618327934,464665.175722572,2026-04-22 22:32:07,I,03,폐업,2019-05-13 11:39:23,,2016-01-04,,인천광역시 강화군 양도면 삼흥리 ****번지,PHMG120163570013047000001,3570000,인천광역시 강화군 양도면 강화남로***번길 **,23056,03,폐업,,,,10
이에스솔루션,,171496.759700802,439044.001071504,2026-04-22 22:36:22,I,13,영업중,2024-01-26 18:03:27,,2023-01-27,,인천광역시 미추홀구 주안동 ****-* 힐스테이트 푸르지오 주안 ***동 ***호,PHMG120233510513047000016,3510500,"인천광역시 미추홀구 남주길 ***, ***동 ***호 (주안동, 힐스테이트 푸르지오 주안)",22159,01,영업/정상,,,,51.75
(주)지에스리테일 H&B부평3호점,2018-09-17,175389.174147435,443542.60618085,2026-04-22 22:32:59,I,03,폐업,2018-09-18 11:59:04,,2017-06-02,,인천광역시 부평구 부평동 ***번지 **호 *층,PHMG120173540021047000024,3540000,"인천광역시 부평구 부평문화로 **, *층 (부평동)",21389,03,폐업,,,032-518-7534,172.04
GS25 강화도서관점,,154310.308633807,471993.601441534,2026-04-22 22:32:13,I,13,영업중,2022-02-09 14:36:12,,2022-02-09,,인천광역시 강화군 강화읍 관청리 ***-*,PHMG120223570013047000010,3570000,인천광역시 강화군 강화읍 북문길*번길 **,23032,01,영업/정상,,,,80.66
다이소 인천갈산점,,175760.308512863,446174.7243139,2026-04-22 22:39:06,I,13,영업중,2022-12-11 12:26:17,,2022-12-07,,인천광역시 부평구 갈산동 ***-** *층 일부,PHMG120223540021047000364,3540000,"인천광역시 부평구 주부토로 ***, *층 일부호 (갈산동)",21329,01,영업/정상,,,,4.73
(주)코리아세븐 용현센터점,2025-09-01,167985.31944466,439154.345564172,2026-04-22 22:38:32,I,03,폐업,2025-09-01 17:09:18,,2024-12-02,,인천광역시 미추홀구 용현동 ***-* *층,PHMG120243510513047000101,3510500,"인천광역시 미추홀구 낙섬중로 **, *층 (용현동)",22186,03,폐업,,,,
씨유계양벌말로점,2024-08-12,180368.246215749,452966.40327448,2026-04-22 22:33:54,I,03,폐업,2025-01-22 17:17:16,,2022-11-22,,인천광역시 계양구 상야동 ***-**,PHMG120223550020047000221,3550000,"인천광역시 계양구 벌말로 ***, *층 일부호 (상야동)",21009,03,폐업,,,,
센트리웰플러스,2023-12-28,175126.717022995,446169.201205367,2026-04-22 22:33:00,I,03,폐업,2023-12-28 10:46:31,,2017-09-22,,인천광역시 부평구 청천동 ***번지 A동 B***-**(*호실) 우림라이온스벨리,PHMG120173540021047000044,3540000,"인천광역시 부평구 부평대로 ***, A동 B***-**(*호실)호 (청천동, 부평우림라이온스밸리)",21315,03,폐업,,,,2.32
문가네 건강이야기,2012-06-18,173917.050710248,443583.992208138,2026-04-22 22:32:32,I,03,폐업,2012-06-19 10:11:04,,2009-11-24,403-839,인천광역시 부평구 산곡*동 ***번지 **호 *층,PHMG120093540021047000049,3540000,"인천광역시 부평구 화랑남로*번길 ** (산곡동,*층)",,03,폐업,,,032-205-5047,
지앤피코리아,,167204.002639375,442225.066881227,2026-04-22 22:31:55,I,13,영업중,2024-08-23 12:00:20,,2009-01-29,401-020,인천광역시 동구 화수동 ***번지,PHMG120093500020047000001,3500000,"인천광역시 동구 화도로 **, *층 (화수동)",22517,01,영업/정상,,,,
(주)화미화장품부평지점,2010-03-30,175706.680836002,443236.37989084,2026-04-22 22:32:28,I,03,폐업,2010-03-30 10:40:14,,2009-07-31,403-819,인천광역시 부평구 부평*동 ***번지 **호 삼미빌딩 *층,PHMG120093540021047000018,3540000,"인천광역시 부평구 경원대로 **** (부평동,삼미빌딩 *층)",,03,폐업,,,032-507-2624,
씨유 인하대점,2024-12-24,169966.924379708,438674.198129451,2026-04-22 22:33:54,I,03,폐업,2024-12-24 17:19:51,,2022-07-15,,인천광역시 미추홀구 용현동 **-** 주영주택,PHMG120223510513047000235,3510500,"인천광역시 미추홀구 인하로***번길 *, 주영주택 *층 (용현동)",22211,03,폐업,,,032-883-2187,74.68
(주)코리아세븐 인천용종점,2019-10-17,176743.164518527,448571.970253751,2026-04-22 22:32:37,I,03,폐업,2019-10-17 19:51:02,,2014-11-06,407-310,인천광역시 계양구 용종동 ***번지 *호,PHMG120143550020047000075,3550000,인천광역시 계양구 오조산로**번길 ** (용종동),21065,03,폐업,,,,132
테마쇼핑,2017-02-27,146580.381534819,457432.535132855,2026-04-22 22:32:02,I,03,폐업,2017-02-27 17:24:59,,2006-02-21,,인천광역시 화도면 장화리 ***-*,PHMG120063570013047000001,3570000,인천광역시 강화군 화도면 동녘말길 ***-*,23061,03,폐업,,,,
(주)유앤미팜,,,,2026-04-22 22:35:22,I,15,전출,2021-07-08 09:23:33,,2020-03-05,,인천광역시 부평구 부평동 ***번지 *호,PHMG120203540021047000015,3540000,"인천광역시 부평구 부평문화로***번길 **, *층 (부평동)",21399,05,제외/삭제/전출,,,032-328-6800,3.3
에스엘메드 코리아(주),,149140.197859842,474913.708057903,2026-04-22 22:32:08,I,15,전출,2024-12-10 09:49:29,,2019-08-23,,인천광역시 강화군 하점면 장정리 ***번지 *호,PHMG120193570013047000005,3570000,"인천광역시 강화군 하점면 강화대로****번길 **-*, *층",23014,05,제외/삭제/전출,,,032-933-3630,27.8
프라임,,175422.560834757,442810.444071072,2026-04-22 22:35:28,I,13,영업중,2020-03-24 09:24:58,,2020-03-20,,인천광역시 부평구 부평동 ***번지 *호 미진씨밀레,PHMG120203540021047000020,3540000,"인천광역시 부평구 경인로 ***, 미진씨밀레 ***(일부)호 (부평동)",21424,01,영업/정상,,,,
