사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
씨유 길음역점,,201973.88683884,455713.244570106,제7조의3제3항에따른경우,2026-05-01 22:44:05,I,2025-01-10,0,정상영업,2025-01-10 16:01:50,,2025-01-10,,서울특별시 성북구 길음동 542-1 길음역롯데캐슬트윈골드아파트,2025307029905600002,3070000,"서울특별시 성북구 길음로 11, 단지내상가동 B27호 (길음동, 길음역롯데캐슬트윈골드아파트)",02722,01,영업/정상,,,
유명슈퍼,2008-05-15,199837.11157416,455999.120922495,2009년11월법개정전자료,2026-05-01 22:42:34,I,2000-03-27,2,폐업처리,2008-05-15 14:20:14,,2000-03-27,136-103,서울특별시 성북구 정릉동 904번지,2000307013405600013,3070000,,,03,폐업,,,
샘마트,2005-04-07,201282.88813402,455744.117349874,,2026-05-01 22:42:38,I,,2,폐업처리,2008-02-21 00:00:00,,2002-05-31,,서울특별시 성북구 정릉동 175번지 16  호,2002307009905600200,3070000,서울특별시 성북구 정릉로31나길 4 (정릉동),,03,폐업,,,
개미슈퍼,2003-05-20,,,,2026-05-01 22:42:38,I,,2,폐업처리,2008-02-21 00:00:00,,2002-06-18,,서울특별시 성북구 장위동 144번지 17호,2002307009905600208,3070000,서울특별시 성북구 장월로38가길 7-2 (장위동),,03,폐업,,,02-000-0000
행복이가득한세상엔마트유통,,,,,2026-05-01 22:42:35,I,,3,직권취소,2008-02-21 00:00:00,2005-08-09,2001-06-08,,서울특별시 성북구 하월곡동 71-15호,2001307009905600026,3070000,,,04,취소/말소/만료/정지/중지,,,
마한물산,2006-08-24,203224.510841617,453237.618720255,,2026-05-01 22:41:47,I,,2,폐업처리,2008-02-21 00:00:00,,1998-10-02,,서울특별시 동대문구 제기동 972호,1998305008205605081,3050000,서울특별시 동대문구 약령중앙로 34 (제기동),,03,폐업,,,02-0965-4988
또와슈퍼,2006-06-21,204989.097146175,451687.792539952,,2026-05-01 22:42:02,I,,2,폐업처리,2008-02-21 00:00:00,,2001-09-07,,서울특별시 동대문구 답십리동 488번지 39호,2001305008205626141,3050000,서울특별시 동대문구 전농로2가길 13 (답십리동),,03,폐업,,,02-2217-3215
남양슈퍼,,203044.44896798,456211.493612424,2009년11월법개정전자료,2026-05-01 22:42:50,I,2008-04-25,5,지정취소,2025-02-27 15:16:46,2025-02-27,2008-04-25,136-869,서울특별시 성북구 하월곡동 75번지 23호,2008307013405600037,3070000,서울특별시 성북구 오패산로17길 13 (하월곡동),,04,취소/말소/만료/정지/중지,,,
담배,2002-11-18,202355.602631995,452945.486891094,,2026-05-01 22:41:54,I,,2,폐업처리,2008-02-21 00:00:00,,1999-01-01,,서울특별시 동대문구 용신동 756번지 8호,1999305008205603028,3050000,서울특별시 동대문구 무학로43길 66 (용두동),,03,폐업,,,02-0923-3400
월드마트,2013-09-30,204535.388499482,453760.758988104,2009년11월법개정전자료,2026-05-01 22:42:23,I,2009-06-25,2,폐업처리,2013-09-30 21:13:10,,2009-06-25,130-851,서울특별시 동대문구 전농2동 101번지 10호 1층,2009305010005600056,3050000,"서울특별시 동대문구 왕산로 290 (전농동,1층)",,03,폐업,,,
대성식품,2003-04-18,204998.945356799,451905.057819791,,2026-05-01 22:42:03,I,,2,폐업처리,2008-02-21 00:00:00,,2001-10-31,,서울특별시 동대문구 답십리동 35번지 6호,2001305008205626171,3050000,서울특별시 동대문구 전농로 50-1 (답십리동),,03,폐업,,,02-2244-9633
알뜰,2002-07-11,205787.124242278,452316.645819296,,2026-05-01 22:41:50,I,,2,폐업처리,2008-02-21 00:00:00,,1998-12-30,,서울특별시 동대문구 답십리동 2번지 2호,1998305008205613020,3050000,서울특별시 동대문구 한천로 133 (답십리동),,03,폐업,,,02-2213-0184
상록슈퍼,2006-09-18,203775.303566112,452582.699109246,,2026-05-01 22:42:09,I,,2,폐업처리,2008-02-21 00:00:00,,2004-02-24,,서울특별시 동대문구 용신동 39번지 815호,2004305008205600030,3050000,서울특별시 동대문구 천호대로43길 34 (용두동),,03,폐업,,,
은성그린마트,2017-09-28,201881.760684068,455173.18256561,2009년11월법개정전자료,2026-05-01 22:43:39,I,1999-05-28,2,폐업처리,2017-09-28 17:43:32,,1999-05-28,136-060,서울특별시 성북구 돈암동 19번지 98호,2014307021605600043,3070000,서울특별시 성북구 동소문로 190 (돈암동),,03,폐업,,,02-927-6665
가로판매대,2008-10-20,201845.468308858,453121.582403618,2009년11월법개정전자료,2026-05-01 22:42:36,I,2002-01-17,2,폐업처리,2008-10-20 14:19:14,,2002-01-17,,서울특별시 성북구 보문동7가 31호 성북전화국앞,2002307009905600006,3070000,"서울특별시 성북구 보문로 55-1 (보문동7가,성북전화국앞)",,03,폐업,,,
양지슈퍼,2025-08-27,,,2009년11월법개정전자료,2026-05-01 22:43:41,I,1999-01-14,2,폐업처리,2025-08-27 15:55:49,,1999-01-14,136-090,서울특별시 성북구 종암동 43번지 4호,2014307021605600158,3070000,,,03,폐업,,,02-923-6577
송천가게,2014-05-20,,,2009년11월법개정전자료,2026-05-01 22:43:41,I,1900-01-01,2,폐업처리,2014-05-20 16:00:37,,1900-01-01,136-111,서울특별시 성북구 길음동 971번지,2014307021605600150,3070000,,,03,폐업,,,02-981-2753
㈜코리아세븐 장안센트럴점,,205867.033392196,452405.471472474,제7조의3제2항에따른경우,2026-05-01 22:42:43,I,2017-04-03,0,정상영업,2024-06-21 08:47:34,,2017-04-03,,서울특별시 동대문구 장안동 535,2017305014005600022,3050000,"서울특별시 동대문구 한천로 146, 1층 (장안동)",02529,01,영업/정상,,,
미아직판장,2024-05-17,202395.955219714,455908.551412732,제7조의3제2항에따른경우,2026-05-01 22:43:48,I,2019-01-15,2,폐업처리,2024-05-17 10:06:36,,2019-01-15,,서울특별시 성북구 하월곡동 88번지 315호,2019307021605600007,3070000,"서울특별시 성북구 동소문로42길 17, 1층 (하월곡동)",02734,03,폐업,,,
불티나마트,2003-05-29,204455.385179641,457768.96703203,,2026-05-01 22:42:26,I,,2,폐업처리,2008-02-21 00:00:00,,1998-02-01,,서울특별시 성북구 장위동 307번지 44호,1998307009905682810,3070000,서울특별시 성북구 한천로 741 (장위동),,03,폐업,,,
오거리수퍼,2002-08-20,203882.335754351,453789.991586485,,2026-05-01 22:42:01,I,,2,폐업처리,2008-02-21 00:00:00,,2000-12-07,,서울특별시 동대문구 청량리동 445번지 44호,2000305008205620044,3050000,서울특별시 동대문구 제기로28길 9 (청량리동),,03,폐업,,,02-0965-8918
GS25동대문구청점,,203506.081472246,452520.197669986,제7조의3제2항에따른경우,2026-05-01 22:42:41,I,2016-06-16,0,정상영업,2016-06-23 15:11:10,,2016-06-16,,서울특별시 동대문구 용두동 39번지 714호,2016305014005600055,3050000,서울특별시 동대문구 고산자로28길 39 (용두동),02564,01,영업/정상,,,
이창희,2005-03-23,205980.772169045,455275.835949587,,2026-05-01 22:42:10,I,,2,폐업처리,2008-02-21 00:00:00,,2004-09-24,,서울특별시 동대문구 이문동 64호 쌍용@상가105호,2004305008205600137,3050000,"서울특별시 동대문구 한천로58길 47 (이문동,쌍용@상가105호)",,03,폐업,,,
케이할인마트,,200807.455705131,453792.571612529,제7조의3제3항에따른경우,2026-05-01 22:43:46,I,2017-04-14,0,정상영업,2017-04-14 15:47:25,,2017-04-14,,서울특별시 성북구 삼선동2가 153번지,2017307021605600030,3070000,"서울특별시 성북구 삼선교로10길 39, 1층 (삼선동2가)",02864,01,영업/정상,,,
강원수퍼,2006-10-02,204690.072837752,456997.808668122,,2026-05-01 22:42:22,I,,2,폐업처리,2008-02-21 00:00:00,,1989-01-01,,서울특별시 성북구 장위동 75번지 3호,1989307009905600007,3070000,서울특별시 성북구 장위로45가길 1 (장위동),,03,폐업,,,
삼원기획,,,,,2026-05-01 22:42:48,I,,0,정상영업,2008-02-21 00:00:00,,2006-09-13,,서울특별시 성북구 석관동 호,2006307009905600099,3070000,,,01,영업/정상,,,
씨유안암역점,,202579.772187694,453795.286810516,제7조의3제2항에따른경우,2026-05-01 22:43:53,I,2020-07-20,0,정상영업,2020-07-21 07:33:13,,2020-07-20,,서울특별시 성북구 안암동5가 100-9,2020307028605600031,3070000,서울특별시 성북구 고려대로 95 (안암동5가),02842,01,영업/정상,,,
우성슈퍼,2005-06-21,205463.353537008,455648.037369427,,2026-05-01 22:42:03,I,,2,폐업처리,2008-02-21 00:00:00,,2002-01-08,,서울특별시 동대문구 이문동 256번지 361호,2002305008205600006,3050000,서울특별시 동대문구 신이문로 5 (이문동),,03,폐업,,,02-965-8889
채널큐24시편의점,2008-02-27,206281.766708046,451636.847839445,2009년11월법개정전자료,2026-05-01 22:42:12,I,2005-04-18,2,폐업처리,2008-02-27 16:19:22,,2005-04-18,,서울특별시 동대문구 장안동 349번지 24 호,2005305008205600065,3050000,서울특별시 동대문구 답십리로72길 124 (장안동),,03,폐업,,,22420660
한일슈퍼,2008-02-05,203135.08263248,455367.942341215,2009년11월법개정전자료,2026-05-01 22:42:26,I,1999-12-08,2,폐업처리,2008-02-05 14:07:27,,1999-12-08,136-864,서울특별시 성북구 종암동 102번지 115호,1998307013405600017,3070000,서울특별시 성북구 종암로24가길 22 (종암동),,03,폐업,,,
코리아세븐보문점,,201912.470687299,453142.184672866,2009년11월법개정전자료,2026-05-01 22:43:39,I,2000-01-12,0,정상영업,2014-03-24 15:49:14,,2000-01-12,136-087,서울특별시 성북구 보문동7가 23번지 7호,2014307021605600067,3070000,서울특별시 성북구 안암로1길 45 (보문동7가),,01,영업/정상,,,02-3700-6514
연재상사,,201788.078815882,453889.382691294,2009년11월법개정전자료,2026-05-01 22:42:52,I,2009-10-13,5,지정취소,2015-01-01 15:07:25,2014-12-31,2009-10-13,136-071,서울특별시 성북구 안암동1가 245번지 2호 1층,2009307013405600105,3070000,"서울특별시 성북구 보문로26길 41 (안암동1가,1층)",,04,취소/말소/만료/정지/중지,,,
한우리산악,2001-09-17,202443.627668635,456141.706068827,,2026-05-01 22:42:35,I,,2,폐업처리,2008-02-21 00:00:00,,2001-09-07,,서울특별시 성북구 길음동 517번지 11호,2001307009905600068,3070000,,,03,폐업,,,
우성식품,2009-05-06,203439.411071681,454927.158926966,2009년11월법개정전자료,2026-05-01 22:42:35,I,2001-08-27,2,폐업처리,2009-05-06 17:03:48,,2001-08-27,,서울특별시 성북구 종암동 3번지 39  호,2001307009905600060,3070000,서울특별시 성북구 월곡로6길 18 (종암동),,03,폐업,,,
명화슈퍼,2020-10-27,202047.314346286,453539.453917693,2009년11월법개정전자료,2026-05-01 22:42:35,I,2001-07-31,2,폐업처리,2020-10-27 16:31:13,,2001-07-31,,서울특별시 성북구 안암동3가 137번지 60  호,2001307009905600042,3070000,,,03,폐업,,,02-927-5445
간이편의점,2010-01-20,201671.71861473,453719.039869879,2009년11월법개정전자료,2026-05-01 22:42:46,I,2005-05-12,2,폐업처리,2010-01-20 14:56:02,,2005-05-12,,서울특별시 성북구 보문동1가 127번지 1   호 보문역 지하1층,2005307009905600045,3070000,"서울특별시 성북구 보문로 지하 116 (보문동1가,보문역 지하1층)",,03,폐업,,,02-926-1643
새로캐터링,2005-11-30,206034.094965709,455876.231869346,,2026-05-01 22:42:01,I,,2,폐업처리,2008-02-21 00:00:00,,2000-10-05,,서울특별시 동대문구 이문동 7호 동부전동차사무소건설현장,2001305008205626058,3050000,"서울특별시 동대문구 한천로 472 (이문동,동부전동차사무소건설현장)",,03,폐업,,,02-0964-3003
한아름,2004-08-30,205484.348663478,455383.864036383,,2026-05-01 22:42:06,I,,2,폐업처리,2008-02-21 00:00:00,,2002-08-31,,서울특별시 동대문구 이문동 256번지 171호,2002305008205600125,3050000,서울특별시 동대문구 이문로42길 14 (이문동),,03,폐업,,,02-969-0468
(주)제이앤지산 바우하우스 아울렛 장안점,2007-02-07,206325.349431713,452184.2101607,,2026-05-01 22:42:12,I,,2,폐업처리,2008-02-21 00:00:00,,2005-06-23,,서울특별시 동대문구 장안동 368번지 1호 바우하우스 지하1층,2005305008205600104,3050000,"서울특별시 동대문구 답십리로 288 (장안동,바우하우스 지하1층)",,03,폐업,,,02-2115-1057
씨유 성북안암,2020-08-04,202575.410802199,453852.098211637,제7조의3제2항에따른경우,2026-05-01 22:43:47,I,2017-10-18,2,폐업처리,2020-08-04 09:17:56,,2017-10-18,,서울특별시 성북구 안암동5가 12번지 74호 1층,2017307021605600079,3070000,"서울특별시 성북구 인촌로27길 14, 1층 (안암동5가)",02842,03,폐업,,,
월곡프라자,2018-10-17,203502.004139568,455500.568972657,제7조의3제2항에따른경우,2026-05-01 22:43:47,I,2017-09-15,2,폐업처리,2018-10-17 10:48:36,,2017-09-15,,서울특별시 성북구 하월곡동 46번지 73호 109호,2017307021605600071,3070000,"서울특별시 성북구 화랑로 76, 109호 (하월곡동, 코업스타클래스)",02799,03,폐업,2018-03-13,2018-05-13,
우성식품,2013-03-05,203439.411071681,454927.158926966,제7조의3제2항에따른경우,2026-05-01 22:43:01,I,2010-12-22,2,폐업처리,2013-03-05 18:01:26,,2010-12-22,136-090,서울특별시 성북구 종암동 3번지 39호,2010307013405681673,3070000,서울특별시 성북구 월곡로6길 18 (종암동),,03,폐업,,,02-912-2134
월드마트,2002-10-09,,,,2026-05-01 22:41:57,I,,2,폐업처리,2008-02-21 00:00:00,,1999-01-01,,서울특별시 동대문구 장안동 166호 상가1층,1999305008205615127,3050000,,,03,폐업,,,02-2246-7703
세븐일레븐 성북고대원룸점,2019-10-18,202570.044887723,453912.730017478,제7조의3제2항에따른경우,2026-05-01 22:43:44,I,2015-02-12,2,폐업처리,2019-10-18 14:26:42,,2015-02-12,136-075,서울특별시 성북구 안암동5가 15번지 65호 1층,2015307021605600021,3070000,서울특별시 성북구 인촌로27길 24-1 (안암동5가),,03,폐업,,,
GS수퍼마켓 길음뉴타운점,2024-02-16,201514.970976778,456137.102062808,제7조의3제2항에따른경우,2026-05-01 22:43:44,I,2015-03-10,2,폐업처리,2024-02-16 11:03:38,,2015-03-10,136-731,서울특별시 성북구 길음동 1284번지 길음뉴타운 2층2호~5호,2015307021605600029,3070000,서울특별시 성북구 길음로 33 (길음동),,03,폐업,,,
대신식품,2018-01-08,203236.521700969,452924.256717091,2009년11월법개정전자료,2026-05-01 22:41:39,I,1993-11-26,2,폐업처리,2018-01-08 18:36:06,,1993-11-26,,서울특별시 동대문구 제기동 1131호,1993305008205605067,3050000,서울특별시 동대문구 약령중앙로2길 10 (제기동),,03,폐업,,,02-0762-1513
스마트플러스,2023-11-09,205652.344001265,454717.458080617,제7조의3제2항에따른경우,2026-05-01 22:42:37,I,2014-10-23,2,폐업처리,2023-11-09 10:42:56,,2014-10-23,130-091,서울특별시 동대문구 휘경동 150번지 26호 휘경동150-47,2014305014005600114,3050000,서울특별시 동대문구 휘경로 43 (휘경동),,03,폐업,,,
편의점(1번지),,202704.736991914,452220.302937576,2009년11월법개정전자료,2026-05-01 22:42:20,I,2008-03-05,5,지정취소,2018-06-11 13:34:19,,2008-03-05,130-070,서울특별시 동대문구 용신동 129번지 167호,2008305010005600025,3050000,서울특별시 동대문구 천호대로16길 36 (용두동),,04,취소/말소/만료/정지/중지,,,
새천년공인중개사사무소,2014-08-11,205733.885475417,455994.676076271,제7조의3제2항에따른경우,2026-05-01 22:43:37,I,2013-09-17,2,폐업처리,2014-08-12 10:33:51,,2013-09-17,136-762,서울특별시 성북구 석관동 405번지 코오롱아파트 상가동 103호,2013307021605622856,3070000,"서울특별시 한천로 509, 상가동 103호 (코오롱아파트)",,03,폐업,,,02-957-4900
김미나,2007-04-20,,,,2026-05-01 22:42:10,I,,2,폐업처리,2008-02-21 00:00:00,,2004-09-20,,서울특별시 동대문구 용신동 118번지 71호,2004305008205600131,3050000,,,03,폐업,,,
바이더웨이 동덕사랑점,2014-02-28,203620.202843185,455868.433541875,2009년11월법개정전자료,2026-05-01 22:42:52,I,2009-04-09,2,폐업처리,2014-02-28 17:26:54,,2009-04-09,136-132,서울특별시 성북구 월곡2동 21번지 56호,2009307013405600032,3070000,서울특별시 성북구 화랑로13길 42 (하월곡동),,03,폐업,,,
정슈퍼,2008-04-10,204962.092908579,454808.724023301,2009년11월법개정전자료,2026-05-01 22:42:20,I,2008-03-07,2,폐업처리,2008-04-10 16:53:09,,2008-03-07,130-080,서울특별시 동대문구 이문동 331번지 38호,2008305010005600027,3050000,서울특별시 동대문구 이문로9길 80 (이문동),,03,폐업,,,
유앤아이,2004-11-10,204917.067801826,454246.848293834,,2026-05-01 22:42:08,I,,2,폐업처리,2008-02-21 00:00:00,,2003-10-22,,서울특별시 동대문구 휘경동 321번지 27호,2003305008205600160,3050000,서울특별시 동대문구 이문로 34-1 (휘경동),,03,폐업,,,
벽산건설 구내식당,2002-09-05,,,,2026-05-01 22:42:02,I,,2,폐업처리,2008-02-21 00:00:00,,2001-06-09,,서울특별시 동대문구 제기동 148번지 1호,2001305008205626092,3050000,,,03,폐업,,,02-929-5076
민우부동산,2009-04-15,204834.267778959,457116.658901571,2009년11월법개정전자료,2026-05-01 22:42:44,I,2004-06-02,2,폐업처리,2009-04-15 13:18:05,,2004-06-02,,서울특별시 성북구 장위동 118번지 11  호,2004307009905600092,3070000,서울특별시 성북구 장위로 181 (장위동),,03,폐업,,,
나라마트,2005-08-22,205909.055381455,454476.916704252,,2026-05-01 22:42:06,I,,2,폐업처리,2008-02-21 00:00:00,,2003-02-12,,"서울특별시 동대문구 휘경동 115호 동양아파트상가103호,104호",2003305008205600020,3050000,"서울특별시 동대문구 망우로 135 (휘경동,동양아파트상가103호,104호)",,03,폐업,,,02-553-6233
포유(4U),,205337.535984705,452870.483361725,제7조의3제2항에따른경우,2026-05-01 22:42:49,I,2024-08-02,0,정상영업,2024-08-02 16:21:36,,2024-08-02,,서울특별시 동대문구 전농동 38-4,2024305021005600041,3050000,"서울특별시 동대문구 사가정로 147, 1층 로또판매점 (전농동)",02508,01,영업/정상,,,
베이프클럽,,204876.109355791,454234.772801469,제7조의3제2항에따른경우,2026-05-01 22:42:43,I,2017-08-08,0,정상영업,2017-08-08 17:51:32,,2017-08-08,,서울특별시 동대문구 회기동 346번지 6호,2017305014005600059,3050000,"서울특별시 동대문구 이문로 31, 1층 (회기동)",02452,01,영업/정상,,,
럭키하이퍼슈퍼,2003-03-18,205345.187539526,455193.678280862,,2026-05-01 22:42:02,I,,2,폐업처리,2008-02-21 00:00:00,,2001-08-31,,서울특별시 동대문구 이문동 262번지 14호,2001305008205626138,3050000,서울특별시 동대문구 이문로33가길 4 (이문동),,03,폐업,,,02-969-5268
명슈퍼,2002-10-30,202131.667462662,453340.61122764,,2026-05-01 22:42:28,I,,2,폐업처리,2008-02-21 00:00:00,,1999-01-01,,서울특별시 성북구 안암동3가 136번지 1호,1999307009905627550,3070000,서울특별시 성북구 안암로9나길 14 (안암동3가),,03,폐업,,,
프라자악세사리,2004-09-01,204687.977091636,451578.200073082,,2026-05-01 22:41:39,I,,2,폐업처리,2008-02-21 00:00:00,,1994-07-25,,서울특별시 동대문구 답십리동 494번지 2호,1994305008205614039,3050000,서울특별시 동대문구 천호대로 295 (답십리동),,03,폐업,,,02-2248-4440
재동하이퍼마켓,2010-07-19,202982.689787525,453742.612717233,2009년11월법개정전자료,2026-05-01 22:42:08,I,2003-09-15,2,폐업처리,2010-07-19 09:11:43,,2003-09-15,,서울특별시 동대문구 제기동 138번지 4호,2003305008205600137,3050000,서울특별시 동대문구 제기로6길 9 (제기동),,03,폐업,,,02-923-2266
G.S25 답십리사랑점,2018-12-31,204935.414573786,452306.207417436,제7조의3제2항에따른경우,2026-05-01 22:42:35,I,2013-09-25,2,폐업처리,2019-03-06 16:12:46,,2013-09-25,,서울특별시 동대문구 답십리동 241번지 6호,2013305014005600089,3050000,서울특별시 동대문구 답십리로 149 (답십리동),02540,03,폐업,,,
돈암홈마트,2021-03-15,201284.583416991,454363.294042709,제7조의3제3항에따른경우,2026-05-01 22:43:46,I,2016-08-04,2,폐업처리,2021-03-15 17:44:20,,2016-08-04,,서울특별시 성북구 동소문동5가 59번지 7호 1층,2016307021605600058,3070000,"서울특별시 성북구 동소문로 86-15, 1층 (동소문동5가)",02846,03,폐업,,,02-953-3366
쌀상회,2003-10-15,205662.831799421,455333.468627553,,2026-05-01 22:41:35,I,,2,폐업처리,2008-02-21 00:00:00,,1976-10-12,,서울특별시 동대문구 이문동 163번지 44호,1976305008205624027,3050000,서울특별시 동대문구 이문로42길 50-12 (이문동),,03,폐업,,,02-0967-2735
GS25 성북석관점,2005-09-27,205218.988065219,456220.331943809,,2026-05-01 22:42:43,I,,2,폐업처리,2008-02-21 00:00:00,,2003-10-01,,서울특별시 성북구 석관동 301번지 8호,2003307009905683087,3070000,서울특별시 성북구 돌곶이로 46 (석관동),,03,폐업,,,
한일B/D구내,,203729.036122627,452887.352617116,2009년11월법개정전자료,2026-05-01 22:41:39,I,1993-04-02,5,지정취소,2021-08-02 16:38:30,2021-08-03,1993-04-02,,서울특별시 동대문구 용신동 9번지 2   호,1993305008205602079,3050000,서울특별시 동대문구 답십리로 10 (용두동),,04,취소/말소/만료/정지/중지,,,02-0960-3907
부발슈퍼,2007-02-07,203583.298332584,452813.181034823,,2026-05-01 22:42:07,I,,2,폐업처리,2008-02-21 00:00:00,,2003-06-13,,서울특별시 동대문구 용신동 20번지 28호,2003305008205600083,3050000,서울특별시 동대문구 고산자로34길 52-26 (용두동),,03,폐업,,,02-595-6778
GS25 돈암현대점,,202521.598861179,455659.904337164,제7조의3제2항에따른경우,2026-05-01 22:43:35,I,2012-11-29,5,지정취소,2018-04-27 10:50:56,2018-04-27,2012-11-29,,,2012307019705611122,3070000,서울특별시 성북구 정릉로52길 23 (돈암동),,04,취소/말소/만료/정지/중지,,,
부흥수퍼,,205902.788791385,453574.588256329,2009년11월법개정전자료,2026-05-01 22:41:58,I,1999-04-26,5,지정취소,2024-01-10 13:01:50,,1999-04-26,,서울특별시 동대문구 휘경동 43번지 82  호,1999305008205623028,3050000,서울특별시 동대문구 한천로 267 (휘경동),,04,취소/말소/만료/정지/중지,,,02-2213-3806
고려수퍼,2001-04-19,203102.597200908,455880.387858068,,2026-05-01 22:42:24,I,,2,폐업처리,2008-02-21 00:00:00,,1998-11-09,,서울특별시 성북구 하월곡동 71번지 15호,1998307009905600028,3070000,서울특별시 성북구 오패산로3길 38 (하월곡동),,03,폐업,,,
네이쳐시가,2017-09-19,203263.412042925,456714.280676805,제7조의3제2항에따른경우,2026-05-01 22:43:46,I,2017-06-13,2,폐업처리,2017-09-20 09:38:01,,2017-06-13,,서울특별시 성북구 장위동 231번지 226호 1층,2017307021605600046,3070000,"서울특별시 성북구 장위로 6, 1층 (장위동)",02742,03,폐업,,,
제씨코리아,,201832.295985272,455159.507996863,제7조의3제2항에따른경우,2026-05-01 22:43:06,I,2011-01-24,0,정상영업,2011-01-24 11:07:01,,2011-01-24,136-061,서울특별시 성북구 돈암1동 48번지 59호,2011307018905600015,3070000,서울특별시 성북구 동소문로 187 (돈암동),,01,영업/정상,,,
후레시마트,2007-09-11,205386.173857852,454209.224185065,2009년11월법개정전자료,2026-05-01 22:41:58,I,1999-06-02,2,폐업처리,2007-09-11 15:43:18,,1999-06-02,,서울특별시 동대문구 휘경동 269번지 9   호,1999305008205622065,3050000,서울특별시 동대문구 망우로 77 (휘경동),,03,폐업,,,02-2217-6221
오박사네돈까스,2016-10-04,199841.27196897,454477.004807485,2009년11월법개정전자료,2026-05-01 22:42:48,I,2006-10-19,2,폐업처리,2016-10-05 09:27:33,,2006-10-19,,서울특별시 성북구 성북동 131번지 32  호,2006307009905600110,3070000,서울특별시 성북구 혜화로 80 (성북동),,03,폐업,,,36735730
제일슈퍼,2011-06-10,205233.815277053,456930.952483576,2009년11월법개정전자료,2026-05-01 22:42:47,I,2005-07-29,2,폐업처리,2011-06-13 16:30:39,,2005-07-29,,서울특별시 성북구 장위동 6번지 62  호,2005307009905600083,3070000,서울특별시 성북구 한천로86길 18 (장위동),,03,폐업,,,02-916-2002
씨유 장안뉴시티점,2016-11-18,206109.658525853,451980.135831605,제7조의3제2항에따른경우,2026-05-01 22:42:37,I,2014-10-31,2,폐업처리,2016-11-18 17:14:03,,2014-10-31,130-101,서울특별시 동대문구 장안동 372번지 5호 장안뉴시티106호,2014305014005600125,3050000,"서울특별시 동대문구 장한로 105 (장안동, 장안뉴시티106호)",,03,폐업,,,22136688
훼미리마트 장한평점,2008-02-26,205811.588061069,451104.428484125,2009년11월법개정전자료,2026-05-01 22:42:14,I,2007-01-25,2,폐업처리,2008-02-26 16:23:26,,2007-01-25,,서울특별시 동대문구 장안동 463번지 5호,2007305010005600004,3050000,서울특별시 동대문구 장한로2길 23 (장안동),,03,폐업,,,02-2242-4354
삼거리식품,2019-03-29,202218.711707692,452202.203262474,2009년11월법개정전자료,2026-05-01 22:42:18,I,2007-10-04,2,폐업처리,2019-03-29 16:51:32,,2007-10-04,130-814,서울특별시 동대문구 용신동 114번지 49호,2007305010005600129,3050000,서울특별시 동대문구 난계로28길 48 (신설동),,03,폐업,,,
훼미리슈퍼,2002-09-24,,,,2026-05-01 22:41:54,I,,2,폐업처리,2008-02-21 00:00:00,,1999-08-19,,서울특별시 동대문구 용신동 66번지 10호,1999305008205602096,3050000,,,03,폐업,,,02-0965-0463
세븐일레븐경희로데오점,2015-11-16,204508.485778901,454479.419721373,2009년11월법개정전자료,2026-05-01 22:42:23,I,2009-06-26,2,폐업처리,2015-11-17 09:10:18,,2009-06-26,130-872,서울특별시 동대문구 회기동 42번지 52호 1층,2009305010005600057,3050000,"서울특별시 동대문구 경희대로3길 11 (회기동,1층)",,03,폐업,,,
원조떡볶기,2002-10-09,201482.944115179,454609.607313148,,2026-05-01 22:42:35,I,,2,폐업처리,2008-02-21 00:00:00,,2001-09-03,,서울특별시 성북구 동선동4가 87호,2001307009905600064,3070000,,,03,폐업,,,
가로판매점,2001-09-04,,,,2026-05-01 22:42:23,I,,2,폐업처리,2008-02-21 00:00:00,,1996-06-12,,서울특별시 성북구 돈암동 8호 앞 도로,1996307009905600004,3070000,,,03,폐업,,,
원플러스원,,204349.607554673,457229.254129264,2009년11월법개정전자료,2026-05-01 22:42:47,I,2006-03-02,5,지정취소,2017-12-22 11:16:35,2017-12-19,2006-03-02,,서울특별시 성북구 장위동 237번지 231호,2006307009905600022,3070000,서울특별시 성북구 장월로 135 (장위동),02762,04,취소/말소/만료/정지/중지,,,02-943-7104
노다지복권방,,202964.017087364,455119.576408015,2009년11월법개정전자료,2026-05-01 22:42:41,I,2003-05-14,0,정상영업,2014-04-06 09:41:40,,2003-05-14,,서울특별시 성북구 종암동 68번지 1   호,2003307009905682980,3070000,서울특별시 성북구 종암로 87-6 (종암동),,01,영업/정상,,,02-470-8190
유리식품,2013-02-19,200621.698679342,454145.26744254,2009년11월법개정전자료,2026-05-01 22:42:30,I,1997-04-29,2,폐업처리,2013-02-19 18:21:33,,1997-04-29,,서울특별시 성북구 삼선동1가 108호,2000307009905600019,3070000,서울특별시 성북구 성북로2길 38 (동소문동1가),,03,폐업,2003-02-24,2003-05-20,
대풍슈퍼,2004-02-24,202404.970034152,453755.569384715,,2026-05-01 22:42:30,I,,2,폐업처리,2008-02-21 00:00:00,,2000-08-26,,서울특별시 성북구 안암동5가 146번지 56호,2000307009905600011,3070000,서울특별시 성북구 인촌로 78 (안암동5가),,03,폐업,,,
