축산일련번호,축산업무구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,주사육업종,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
1704,가축사육업,하길농장,2019-07-22,244106.233002449,400374.827358197,2026-04-28 22:01:08,I,0002,폐업,2019-07-23 19:05:23,,2008-07-11,0,456-914,경기도 안성시 일죽면 당촌리 ***-*,408000003320080230,4080000,한우,000,경기도 안성시 일죽면 일죽당촌*길 **-**,,,03,폐업,,,
2403,가축사육업,슬기로운 한우목장,,226365.617830587,394923.061980741,2026-04-28 22:01:12,I,0000,정상,2025-05-30 08:58:54,,2013-05-08,,456-871,경기도 안성시 보개면 적가리 **,408000003320130028,4080000,한우,000,경기도 안성시 보개면 오림길 **,,,01,영업/정상,,,
707,가축사육업,건너농장,,232978.533676655,395517.440519299,2026-04-28 22:00:58,I,0000,정상,2021-02-17 11:13:25,,2005-05-24,0,,경기도 안성시 삼죽면 진촌리 *** 외 *필지,408000003320050667,4080000,한우,000,경기도 안성시 삼죽면 서동대로 ****-**,17516,,01,영업/정상,,,
221,가축사육업,상교농장,,240337.590939607,400987.47461986,2026-04-28 22:00:54,I,0000,정상,2019-01-18 14:24:10,,2005-03-16,0,,경기도 안성시 일죽면 화곡리 ***-* 외 *필지,408000003320050181,4080000,한우,000,경기도 안성시 일죽면 죽화로 ***-**,17526,,01,영업/정상,,,
2213,가축사육업,재동목장,2012-11-27,235327.973990813,399130.168966537,2026-04-28 22:01:11,I,0002,폐업,2012-11-27 10:06:50,,2011-08-12,,456-883,경기도 안성시 삼죽면 내장리 **,408000003320110117,4080000,한우,000,,,,03,폐업,,,
1456,가축사육업,월드 농장,2020-03-26,240633.840940988,398756.120024096,2026-04-28 22:01:06,I,0002,폐업,2020-04-01 10:38:25,,2007-12-01,0,456-912,경기도 안성시 일죽면 월정리 ***,408000003320070148,4080000,돼지,000,경기도 안성시 일죽면 소라태길 **-**,,,03,폐업,,,
2663,가축사육업,신흥농장2,,242334.901798301,401923.733824333,2026-04-28 22:01:13,I,0000,정상,2025-10-22 16:32:28,,2018-08-14,,,경기도 안성시 일죽면 신흥리 ***-*,408000003320180024,4080000,돼지,000,경기도 안성시 일죽면 지내동길 **-**,17526,,01,영업/정상,,,
2456,가축사육업,삼성농장,,216664.575220354,385746.990369271,2026-04-28 22:01:12,I,0000,정상,2016-03-29 16:29:39,,2014-05-26,,456-841,경기도 안성시 미양면 진촌리 ***-*,408000003320140018,4080000,한우,000,경기도 안성시 미양면 하개정길 **-**,17602,,01,영업/정상,,,
1773,가축사육업,선우농장,2019-04-24,225580.896438241,400110.0533053,2026-04-28 22:01:08,I,0002,폐업,2019-04-25 20:45:52,,2009-01-12,0,456-921,경기도 안성시 고삼면 쌍지리 ****,408000003320090005,4080000,육우,000,경기도 안성시 고삼면 사동길 *-**,,,03,폐업,,,
2087,가축사육업,햇살농장,2022-09-05,219259.889837989,396017.407925834,2026-04-28 22:01:10,I,0002,폐업,2022-09-06 13:35:54,,2010-12-13,0,456-934,경기도 안성시 양성면 추곡리 **,408000003320100101,4080000,한우,000,경기도 안성시 양성면 가래울길 **-**,,,03,폐업,,,
374,가축사육업,걸보목장,,224147.803912334,384509.614715014,2026-04-28 22:00:54,I,0000,정상,2021-03-26 17:27:33,,2005-04-01,0,456-853,경기도 안성시 서운면 신기리 ***-* 외 *필지,408000003320050334,4080000,젖소,000,경기도 안성시 서운면 서운신기길 **-**,17606,,01,영업/정상,,,
456,가축사육업,병을농장,,212637.400413664,387340.686524083,2026-04-28 22:00:55,I,0001,휴업,2025-12-31 17:42:11,,2005-04-13,0,456-826,경기도 안성시 공도읍 진사리 ***,408000003320050416,4080000,육우,000,경기도 안성시 공도읍 진사*길 **-*,,,02,휴업,2025-12-31,2027-12-30,
2557,가축사육업,태양목장,,238725.509229921,402239.666389155,2026-04-28 22:01:13,I,0000,정상,2020-08-24 14:00:11,,2016-06-22,,,경기도 안성시 일죽면 고은리 ****-**,408000003320160024,4080000,한우,000,경기도 안성시 일죽면 고목남길 **-*,17525,,01,영업/정상,,,
1164,가축사육업,신정목장,2018-06-20,235287.787834806,394599.763959262,2026-04-28 22:01:03,I,0002,폐업,2018-06-21 09:01:41,,2005-08-23,0,456-891,경기도 안성시 죽산면 장계리 ***-*,408000003320051123,4080000,젖소,L00,경기도 안성시 죽산면 장계길 **-***,,,03,폐업,,,
2629,가축사육업,푸른농장,,224136.827324975,388432.688445685,2026-04-28 22:01:13,I,0000,정상,2017-10-18 17:03:20,,2017-10-18,,,경기도 안성시 도기동 ***,408000003320170041,4080000,염소,000,경기도 안성시 안성맞춤대로 ***-** (도기동),17596,,01,영업/정상,,,
2253,가축사육업,태광농장,2025-05-07,218590.040264296,393550.5411146,2026-04-28 22:01:11,I,0002,폐업,2025-05-07 18:18:08,,2011-11-22,,456-833,경기도 안성시 대덕면 명당리 ***-*,408000003320110152,4080000,돼지,000,경기도 안성시 대덕면 선인장길 **,17542,,03,폐업,,,
1495,가축사육업,송우목장,2012-02-27,216486.803057472,393290.747504021,2026-04-28 22:01:06,I,0002,폐업,2012-05-22 16:57:09,,2008-02-15,0,456-933,경기도 안성시 양성면 덕봉리 ***-*,408000003320080021,4080000,한우,000,경기도 안성시 양성면 덕봉서원로 ***-**,,,03,폐업,,,
611,가축사육업,영희농장,,233030.663062351,395112.077522917,2026-04-28 22:00:57,I,0000,정상,2020-04-09 09:41:12,,2005-05-06,0,,경기도 안성시 삼죽면 진촌리 *** (외*필지),408000003320050571,4080000,한우,000,"경기도 안성시 삼죽면 개나리길 **-**, (외*필지)",17516,,01,영업/정상,,,
2748,가축사육업,구일농장,,226600.394073581,393909.015257289,2026-04-28 22:01:14,I,0000,정상,2020-06-04 11:35:56,,2020-06-04,,,경기도 안성시 보개면 적가리 ***,408000003320200015,4080000,한우,000,경기도 안성시 보개면 절가리길 **-**,17509,,01,영업/정상,,,
1713,가축사육업,영진농장,2022-01-27,226068.374707669,400485.574043254,2026-04-28 22:01:08,I,0002,폐업,2022-02-03 09:41:55,,2008-07-18,0,456-921,경기도 안성시 고삼면 쌍지리 ***-*,408000003320080239,4080000,한우,000,,,,03,폐업,,,
2292,가축사육업,대성농장,,216185.276506692,385942.948779459,2026-04-28 22:01:11,I,0000,정상,2016-09-05 15:15:22,,2012-02-12,,456-824,경기도 안성시 공도읍 웅교리 ***-*,408000003320120020,4080000,한우,000,경기도 안성시 공도읍 웅교*길 *-***,,,01,영업/정상,,,
2510,가축사육업,영농조합법인 삼홍농장,2016-12-05,232986.233865057,391729.059777052,2026-04-28 22:01:12,I,0002,폐업,2016-12-05 18:31:05,,2015-09-04,,456-862,경기도 안성시 금광면 삼흥리 *** 외 *필지,408000003320150025,4080000,육계,L00,경기도 안성시 금광면 조령길 **-**,17534,,03,폐업,,,
728,가축사육업,비봉농장,,236088.873664004,399027.885625307,2026-04-28 22:00:58,I,0000,정상,2023-02-24 07:35:05,,2005-05-25,0,456-883,"경기도 안성시 삼죽면 내장리 **-* , **-*, **-*",408000003320050688,4080000,돼지,000,경기도 안성시 삼죽면 상삼로 ***-**,17512,,01,영업/정상,,,
1545,가축사육업,윤제목장,2018-04-03,,,2026-04-28 22:01:07,I,0002,폐업,2018-04-03 18:34:44,,2008-04-08,0,456-823,경기도 안성시 공도읍 만정리 ***,408000003320080071,4080000,한우,000,,,,03,폐업,,,031-652-1792
283,가축사육업,신안농장,,227320.827753959,394793.419398415,2026-04-28 22:00:54,I,0000,정상,2021-07-16 17:06:47,,2005-03-22,0,456-874,경기도 안성시 보개면 신안리 *** 번지 외 *필지,408000003320050243,4080000,육계,000,경기도 안성시 보개면 남사당로 ***-**,17508,,01,영업/정상,,,
751,가축사육업,운숙농장,,219309.438065881,384342.787181392,2026-04-28 22:00:58,I,0000,정상,2018-12-07 11:26:37,,2005-05-30,0,,경기도 안성시 미양면 고지리 **,408000003320050711,4080000,육우,000,경기도 안성시 미양면 고지*길 **,17603,,01,영업/정상,,,
1000,가축사육업,상중농장,2019-01-15,219170.433387294,383612.583322752,2026-04-28 22:01:01,I,0002,폐업,2019-01-16 11:23:59,,2005-07-07,0,456-842,경기도 안성시 미양면 고지리 ***,408000003320050959,4080000,육우,000,경기도 안성시 미양면 서미로 ***-**,,,03,폐업,,,
1557,가축사육업,칠곡농장,,,,2026-04-28 22:01:07,I,0004,말소,2023-04-28 17:06:04,,2008-04-08,0,456-812,경기도 안성시 원곡면 칠곡리 ***-*,408000003320080083,4080000,한우,000,,,,04,취소/말소/만료/정지/중지,,,031-653-3261
2239,가축사육업,승국농장,2016-04-12,219098.156203609,395849.316593519,2026-04-28 22:01:11,I,0002,폐업,2016-04-12 11:49:51,,2011-11-02,,456-934,경기도 안성시 양성면 추곡리 ***,408000003320110141,4080000,한우,000,경기도 안성시 양성면 가래울길 **-**,17502,,03,폐업,,,
2683,가축사육업,구름밭농장,,244038.327776112,400007.478593481,2026-04-28 22:01:13,I,0000,정상,2018-11-08 18:56:53,,2018-11-08,,,경기도 안성시 일죽면 당촌리 ***-*,408000003320180043,4080000,한우,000,경기도 안성시 일죽면 일죽당촌길 *-**,17527,,01,영업/정상,,,
1806,가축사육업,영원농장,,243550.569281726,398527.617918344,2026-04-28 22:01:09,I,0000,정상,2024-08-26 14:40:27,,2009-02-05,0,456-911,경기도 안성시 일죽면 가리 ***,408000003320090038,4080000,한우,000,경기도 안성시 일죽면 주래본죽로 ***-***,,2024-08-26,01,영업/정상,,,
862,가축사육업,추림목장,,227437.25946412,396538.106626308,2026-04-28 22:00:59,I,0000,정상,2022-08-03 15:18:52,,2005-06-16,0,456-871,"경기도 안성시 보개면 남풍리 *** , ***, ***-*",408000003320050822,4080000,한우,000,경기도 안성시 보개면 가재울길 **,17507,,01,영업/정상,,,
1714,가축사육업,소사랑 농장,2015-05-22,220525.071845103,395658.538402094,2026-04-28 22:01:08,I,0002,폐업,2016-09-06 09:20:08,,2008-07-18,0,456-931,경기도 안성시 양성면 방축리 ***-*,408000003320080240,4080000,육우,000,경기도 안성시 양성면 한내로 ***-**,,,03,폐업,,,
240,가축사육업,초원농장,,213823.649479416,390391.145697839,2026-04-28 22:00:54,I,0000,정상,2022-04-12 20:48:21,,2005-03-19,0,456-811,경기도 안성시 원곡면 반제리 산 ***-*,408000003320050200,4080000,한우,000,경기도 안성시 원곡면 기업단지로 ***-**,,,01,영업/정상,,,
268,가축사육업,한울농장,,227324.526290956,394452.758021684,2026-04-28 22:00:54,I,0000,정상,2025-10-13 17:31:09,,2005-03-22,0,456-874,경기도 안성시 보개면 신안리 ***-* 외 *(보개면 오두리 **),408000003320050228,4080000,육계,000,경기도 안성시 보개면 남사당로 ***-** (외 *(보개면 오두리 **)),17508,,01,영업/정상,,,
2165,가축사육업,상혁농장,2025-05-07,218191.303706789,384847.817110823,2026-04-28 22:01:11,I,0002,폐업,2025-05-07 17:10:48,,2011-04-18,0,456-842,경기도 안성시 미양면 고지리 ***,408000003320110070,4080000,한우,000,경기도 안성시 미양면 고지길 **-**,,,03,폐업,,,
1217,가축사육업,문고목장,,228130.69111413,387767.901221736,2026-04-28 22:01:03,I,0000,정상,2019-05-08 14:20:53,,2005-12-21,0,456-861,경기도 안성시 금광면 오산리 **-*,408000003320051167,4080000,젖소,000,경기도 안성시 금광면 금광오산로 ***-**,17536,,01,영업/정상,,,
603,가축사육업,종진농장,2020-03-16,222963.538029676,381742.330083663,2026-04-28 22:00:57,I,0002,폐업,2020-03-16 19:08:46,,2005-05-03,0,456-852,경기도 안성시 서운면 신촌리 ***-*,408000003320050563,4080000,돼지,000,경기도 안성시 서운면 서운로 ***-**,,,03,폐업,,,
2228,가축사육업,진희농장,2015-05-15,227443.010505883,390647.823767466,2026-04-28 22:01:11,I,0002,폐업,2016-09-07 14:21:19,,2011-09-26,,456-872,"경기도 안성시 보개면 내방리 ***-* 외*필(***-*,***-*,***-*)",408000003320110132,4080000,오리,000,,,,03,폐업,,,
1582,가축사육업,우주농장,2019-06-20,226668.828034926,394833.303047758,2026-04-28 22:01:08,I,0002,폐업,2019-06-20 19:44:57,,2008-04-14,0,456-871,경기도 안성시 보개면 적가리 **,408000003320080108,4080000,한우,000,경기도 안성시 보개면 오림길 **-**,,,03,폐업,,,031-672-9801
2095,가축사육업,의형농장,2022-02-25,229824.65663919,391814.234983477,2026-04-28 22:01:11,I,0002,폐업,2022-02-28 10:19:11,,2011-01-01,0,456-872,경기도 안성시 보개면 상삼리 **-*,408000003320110002,4080000,한우,000,경기도 안성시 보개면 국사봉로 **-*,,,03,폐업,,,
2721,가축사육업,진영농장,,225683.032549223,386422.065016426,2026-04-28 22:01:14,I,0000,정상,2019-07-11 21:07:43,,2019-07-11,,,경기도 안성시 중리동 **,408000003320190030,4080000,육우,000,경기도 안성시 발화대길 *** (중리동),17596,,01,영업/정상,,,
747,가축사육업,삼문목장,,220745.514048631,386955.270480575,2026-04-28 22:00:58,I,0001,휴업,2024-12-24 11:08:48,,2005-05-30,0,456-841,"경기도 안성시 미양면 갈전리 **-* ,**-*",408000003320050707,4080000,한우,000,"경기도 안성시 미양면 은골길 **-** (,**-*)",,,02,휴업,2024-12-24,2026-12-23,
2411,가축사육업,만석농장,,215872.322100295,392207.675065815,2026-04-28 22:01:12,I,0000,정상,2026-02-13 11:35:53,,2013-05-31,,456-933,경기도 안성시 양성면 방신리 ***-*,408000003320130036,4080000,한우,000,경기도 안성시 양성면 성하길 **-**,17503,,01,영업/정상,,,
651,가축사육업,규행농장,2020-10-23,221115.834212682,392356.755410217,2026-04-28 22:00:57,I,0002,폐업,2020-10-23 18:01:17,,2005-05-13,0,456-833,경기도 안성시 대덕면 모산리 산 **-**,408000003320050611,4080000,육우,000,경기도 안성시 대덕면 하모산길 **,,,03,폐업,,,
136,가축사육업,죽송전목장,2021-02-09,237842.910625569,398045.116121874,2026-04-28 22:00:53,I,0002,폐업,2021-02-10 10:53:34,,2005-03-02,0,456-894,경기도 안성시 죽산면 죽산리 ***-*,408000003320050096,4080000,젖소,000,,,,03,폐업,,,
1417,가축사육업,강식목장,2018-04-05,227698.921329243,387101.652633317,2026-04-28 22:01:05,I,0002,폐업,2018-04-06 08:42:18,,2007-09-18,0,456-861,경기도 안성시 금광면 오산리 ***,408000003320070109,4080000,한우,000,경기도 안성시 금광면 북절골길 **-*,,,03,폐업,,,
568,가축사육업,광후농장,2018-07-19,223809.171748744,392315.168852259,2026-04-28 22:00:57,I,0002,폐업,2018-07-19 19:33:45,,2005-04-28,0,456-340,경기도 안성시 금석동 ***-*,408000003320050528,4080000,한우,000,,,,03,폐업,,,
2190,가축사육업,태백농장,2014-12-30,212612.822285811,395311.570219299,2026-04-28 22:01:11,I,0002,폐업,2014-12-31 16:51:39,,2011-06-23,,456-812,경기도 안성시 원곡면 지문리 *** 외*필지,408000003320110095,4080000,육우,000,경기도 안성시 원곡면 지문로 *** (외*필지),,,03,폐업,,,
1087,가축사육업,노선목장,,222185.031323904,386981.44925064,2026-04-28 22:01:02,I,0000,정상,2016-03-29 17:23:15,,2005-07-28,0,456-844,경기도 안성시 미양면 구례리 ***-*,408000003320051046,4080000,한우,000,경기도 안성시 미양면 이박골길 **-**,,,01,영업/정상,,,
1522,가축사육업,민들레 목장,,239616.189962883,394645.222583547,2026-04-28 22:01:07,I,0004,말소,2023-04-28 17:12:49,,2008-03-24,0,456-893,경기도 안성시 죽산면 용설리 ***,408000003320080048,4080000,한우,000,경기도 안성시 죽산면 용설호수길 ***-*,,,04,취소/말소/만료/정지/중지,,,031-676-7317
13,가축사육업,조아라 한약닭 농장,,232036.816115927,394547.270226071,2026-04-28 22:00:53,I,0000,정상,2025-10-16 09:27:09,,2004-06-17,0,456-882,경기도 안성시 삼죽면 진촌리 ***-*,408000003320040013,4080000,육계,000,경기도 안성시 삼죽면 진촌진말길 **,17516,2025-10-15,01,영업/정상,,,
471,가축사육업,서운농장,2020-05-25,222607.089942101,385744.506661721,2026-04-28 22:00:55,I,0002,폐업,2020-05-26 21:29:03,,2005-04-15,0,456-831,경기도 안성시 미양면 구수리 ***,408000003320050431,4080000,육우,000,경기도 안성시 미양면 안성맞춤대로 ***,,,03,폐업,,,
34,가축사육업,우리농장,2008-02-15,217454.653560492,392904.312494176,2026-04-28 22:00:53,I,0002,폐업,2016-09-05 15:24:48,,2004-10-04,0,456-933,경기도 안성시 양성면 명목리 **-*,408000003320040030,4080000,육우,000,경기도 안성시 양성면 칠목길 **-**,,,03,폐업,,,
1134,가축사육업,영우목장,,215887.113662113,387226.967609555,2026-04-28 22:01:03,I,0000,정상,2023-02-22 14:28:39,,2005-08-16,0,456-824,경기도 안성시 공도읍 웅교리 ***-*,408000003320051093,4080000,젖소,000,경기도 안성시 공도읍 고무다리길 ***-**,,,01,영업/정상,,,
270,가축사육업,청원농장,,229965.903086894,393962.502065648,2026-04-28 22:00:54,I,0000,정상,2021-07-13 17:45:52,,2005-03-22,0,456-874,경기도 안성시 보개면 북좌리 **,408000003320050230,4080000,종계/산란계,000,경기도 안성시 보개면 보개산로 ***-**,,,01,영업/정상,,,
1492,가축사육업,소호목장 2,,221883.679753328,396792.874694438,2026-04-28 22:01:06,I,0000,정상,2020-04-23 14:43:33,,2008-01-29,0,456-922,경기도 안성시 고삼면 대갈리 ***,408000003320080018,4080000,한우,000,경기도 안성시 고삼면 윗갈미길 **,,,01,영업/정상,,,
1657,가축사육업,정인농장,2014-12-31,224173.244012459,395815.177254314,2026-04-28 22:01:08,I,0002,폐업,2015-12-10 15:17:33,,2008-07-02,0,456-832,경기도 안성시 대덕면 대농리 **,408000003320080183,4080000,한우,000,경기도 안성시 대덕면 미륵로 ***-**,,,03,폐업,,,031-672-7585
1921,가축사육업,상은목장,,229118.724396784,392074.283859042,2026-04-28 22:01:09,I,0000,정상,2025-03-18 10:31:23,,2009-07-23,0,,"경기도 안성시 보개면 상삼리 ***-* ,***-*",408000003320090153,4080000,한우,000,경기도 안성시 보개면 내방상삼로 ***-**,17508,,01,영업/정상,,,
1895,가축사육업,인옥목장,2020-04-22,226402.78155262,393945.592862009,2026-04-28 22:01:09,I,0002,폐업,2020-04-24 19:08:51,,2009-05-08,0,456-871,경기도 안성시 보개면 적가리 산 *,408000003320090127,4080000,한우,000,경기도 안성시 보개면 절가리길 **-**,,,03,폐업,,,
1149,가축사육업,황금농장,,221682.704143223,383507.679867924,2026-04-28 22:01:03,I,0001,휴업,2024-12-24 11:08:10,,2005-08-22,0,,"경기도 안성시 미양면 양변리 ***-* , ***, ***",408000003320051108,4080000,육우,000,경기도 안성시 미양면 동변길 **,17604,,02,휴업,2024-12-24,2026-12-23,
1532,가축사육업,근형농장,2018-12-03,237311.150426046,397377.957017233,2026-04-28 22:01:07,I,0002,폐업,2018-12-03 15:57:24,,2008-04-07,0,456-894,경기도 안성시 죽산면 죽산리 ***-*,408000003320080058,4080000,한우,000,경기도 안성시 죽산면 죽산초교길 **-*,,,03,폐업,,,031-675-6266
349,가축사육업,우숙농장,,,,2026-04-28 22:00:54,I,0001,휴업,2022-03-23 17:34:26,,2005-03-29,0,456-882,경기도 안성시 삼죽면 내강리 ***-*,408000003320050309,4080000,한우,000,,,,02,휴업,2022-03-23,2024-03-22,
1898,가축사육업,시나브로목장,,234440.209755492,399156.060238264,2026-04-28 22:01:09,I,0000,정상,2022-07-06 13:20:25,,2009-05-18,0,456-883,"경기도 안성시 삼죽면 율곡리 ****-* , -*",408000003320090130,4080000,한우,000,경기도 안성시 삼죽면 밤고개길 **-**,17511,,01,영업/정상,,,
2624,가축사육업,대영농장,2019-07-17,235643.741813067,395736.102128054,2026-04-28 22:01:13,I,0002,폐업,2019-07-17 10:30:18,,2017-09-25,,,경기도 안성시 죽산면 장능리 **-*,408000003320170036,4080000,돼지,000,경기도 안성시 죽산면 능앞길 ***-**,17521,,03,폐업,,,
753,가축사육업,무궁화농장,2023-03-09,216938.894020319,384330.168690624,2026-04-28 22:00:58,I,0002,폐업,2023-03-09 15:44:48,,2005-05-30,0,456-842,경기도 안성시 미양면 개정리 ***,408000003320050713,4080000,한우,000,경기도 안성시 미양면 개정길 **-**,,,03,폐업,,,
588,가축사육업,임마누엘농장,2014-10-13,218758.385941833,396428.482810793,2026-04-28 22:00:57,I,0002,폐업,2014-10-17 11:47:46,,2005-05-03,0,456-934,경기도 안성시 양성면 조일리 **,408000003320050548,4080000,한우,000,경기도 안성시 양성면 조일말길 **,,,03,폐업,,,
1369,가축사육업,중앙농장,,219002.696844128,389007.561485447,2026-04-28 22:01:05,I,0000,정상,2024-06-13 09:18:56,,2007-05-18,0,456-831,경기도 안성시 대덕면 내리 ***,408000003320070061,4080000,한우,000,경기도 안성시 대덕면 한천길 **-*,,,01,영업/정상,,,
905,가축사육업,상준농장,2014-11-25,221846.15098769,396738.02842288,2026-04-28 22:01:00,I,0002,폐업,2014-11-28 13:05:22,,2005-06-22,0,456-922,경기도 안성시 고삼면 대갈리 ***-*,408000003320050865,4080000,한우,000,경기도 안성시 고삼면 윗갈미길 **-**,,,03,폐업,,,
1750,가축사육업,세진농장,,241251.976520523,401328.907976729,2026-04-28 22:01:08,I,0004,말소,2023-04-28 17:09:28,,2008-10-31,0,456-914,경기도 안성시 일죽면 화곡리 ***-**,408000003320080276,4080000,한우,000,경기도 안성시 일죽면 화곡길 **-**,,,04,취소/말소/만료/정지/중지,,,031-674-5572
42,가축사육업,천우목장,2018-09-11,218125.342478619,394911.917256205,2026-04-28 22:00:53,I,0002,폐업,2018-09-11 17:18:52,,2005-01-15,0,456-931,경기도 안성시 양성면 구장리 **,408000003320050002,4080000,한우,000,경기도 안성시 양성면 한내로 **-**,,,03,폐업,,,
2008,가축사육업,영화농장,2012-05-08,241730.556558201,398894.454902165,2026-04-28 22:01:10,I,0002,폐업,2012-05-08 14:01:35,,2010-04-13,0,456-915,경기도 안성시 일죽면 송천리 ***,408000003320100025,4080000,육계,000,경기도 안성시 일죽면 서동대로 ****,,,03,폐업,,,
1580,가축사육업,홍민목장,,231519.269839089,397763.999209066,2026-04-28 22:01:08,I,0000,정상,2019-03-25 13:35:27,,2008-04-14,0,,경기도 안성시 삼죽면 배태리 ***,408000003320080106,4080000,한우,000,경기도 안성시 삼죽면 음촌길 *,17514,,01,영업/정상,,,031-672-4278
2809,가축사육업,다한농장,,217548.76826794,386046.537082634,2026-04-28 22:01:14,I,0000,정상,2022-10-11 18:04:27,,2022-10-11,,,경기도 안성시 미양면 정동리 ***-**,408000003320220016,4080000,한우,000,경기도 안성시 미양면 중앙배수*길 ***-*,17601,,01,영업/정상,,,
2712,가축사육업,에코필드,,221625.771490602,382207.403260391,2026-04-28 22:01:14,I,0000,정상,2020-12-08 17:45:52,,2019-05-24,,,경기도 안성시 서운면 송산리 ***-* 외 *필지,408000003320190022,4080000,육계,000,"경기도 안성시 서운면 솔뫼로 ***-**, 외 *필지",17608,,01,영업/정상,,,
1077,가축사육업,해철목장,2023-02-09,219077.910484612,387706.956735652,2026-04-28 22:01:02,I,0002,폐업,2023-02-09 16:42:11,,2005-07-28,0,456-831,경기도 안성시 대덕면 죽리 ***,408000003320051036,4080000,한우,000,경기도 안성시 대덕면 한천길 ***-**,,,03,폐업,,,
331,가축사육업,보은농장,,218490.34317128,395934.146392408,2026-04-28 22:00:54,I,0000,정상,2021-03-26 17:27:12,,2005-03-27,0,456-931,경기도 안성시 양성면 추곡리 ***-*,408000003320050291,4080000,한우,000,경기도 안성시 양성면 돌꽃지길 **-**,17502,,01,영업/정상,,,
684,가축사육업,양성농장,,217027.489989511,395135.307732801,2026-04-28 22:00:58,I,0001,휴업,2019-07-31 15:46:10,,2005-05-21,0,456-931,경기도 안성시 양성면 동항리 ***,408000003320050644,4080000,한우,000,경기도 안성시 양성면 만세로 ***-**,,,02,휴업,2019-07-31,2022-07-30,
2247,가축사육업,영마농장,2019-02-26,232729.074722953,390288.996008927,2026-04-28 22:01:11,I,0002,폐업,2019-02-28 10:01:31,,2011-11-15,,456-862,경기도 안성시 금광면 삼흥리 ***,408000003320110146,4080000,육우,000,경기도 안성시 금광면 하석파길 **-**,17534,,03,폐업,,,
1516,가축사육업,시헌농장,,225770.986675344,394741.788530273,2026-04-28 22:01:07,I,0000,정상,2022-06-22 11:21:49,,2008-03-05,0,456-871,경기도 안성시 보개면 적가리 ***-*,408000003320080042,4080000,종계/산란계,000,경기도 안성시 보개면 이전봉산길 **-**,,,01,영업/정상,,,
1906,가축사육업,장수농장,,219687.023580208,383750.825811652,2026-04-28 22:01:09,I,0000,정상,2021-12-06 08:57:56,,2009-06-15,0,456-842,경기도 안성시 미양면 고지리 **-*,408000003320090138,4080000,육계,000,경기도 안성시 미양면 고지*길 ***-**,17604,,01,영업/정상,,,
555,가축사육업,신선목장,,237784.01817213,398143.80433741,2026-04-28 22:00:56,I,0000,정상,2016-08-31 11:47:17,,2005-04-25,0,456-894,경기도 안성시 죽산면 죽산리 ***-*,408000003320050515,4080000,한우,000,경기도 안성시 죽산면 봉업사길 **,,,01,영업/정상,,,
422,가축사육업,영윤농장,,218855.198754022,400544.593729217,2026-04-28 22:00:55,I,0004,말소,2023-04-28 16:10:28,,2005-04-07,0,456-932,경기도 안성시 양성면 장서리 ***,408000003320050382,4080000,육계,000,경기도 안성시 양성면 양성로 ***,,,04,취소/말소/만료/정지/중지,,,
1074,가축사육업,병근농장,2022-02-15,222343.775531804,385470.597590214,2026-04-28 22:01:02,I,0002,폐업,2022-02-16 17:01:15,,2005-07-28,0,456-843,경기도 안성시 미양면 구수리 ***-*,408000003320051033,4080000,육우,000,경기도 안성시 미양면 안성맞춤대로 ***-*,,,03,폐업,,,
1230,가축사육업,일람목장,2020-03-13,239034.934128145,402776.43952438,2026-04-28 22:01:03,I,0002,폐업,2020-03-13 18:55:41,,2005-12-27,0,456-912,경기도 안성시 일죽면 고은리 ***,408000003320051180,4080000,젖소,000,경기도 안성시 일죽면 고목남길 **-*,,,03,폐업,,,
1957,가축사육업,태영농장,2011-05-07,227142.232977404,399348.168023085,2026-04-28 22:01:09,I,0002,폐업,2011-05-07 18:27:53,,2009-11-23,0,456-873,경기도 안성시 보개면 북가현리 ***-*,408000003320090189,4080000,한우,000,,,,03,폐업,,,
730,가축사육업,진배목장,2020-08-21,232395.984714815,397903.852267703,2026-04-28 22:00:58,I,0002,폐업,2020-08-21 11:47:36,,2005-05-25,0,456-882,경기도 안성시 삼죽면 덕산리 산 **,408000003320050690,4080000,젖소,000,,,,03,폐업,,,
1099,가축사육업,일죽농장,,244166.432365877,398909.57815765,2026-04-28 22:01:02,I,0000,정상,2019-06-18 11:35:58,,2005-08-03,0,,"경기도 안성시 일죽면 주천리 ** 외 *필지(**-*, **)",408000003320051058,4080000,한우,000,,,,01,영업/정상,,,
709,가축사육업,일톤목장,2022-03-21,233143.104320133,395470.930354294,2026-04-28 22:00:58,I,0002,폐업,2022-03-22 17:10:59,,2005-05-24,0,456-882,경기도 안성시 삼죽면 진촌리 ***,408000003320050669,4080000,육우,000,경기도 안성시 삼죽면 개나리길 **-***,,,03,폐업,,,
2635,가축사육업,소풍농장,,218467.64602954,392476.477237963,2026-04-28 22:01:13,I,0000,정상,2020-11-10 13:40:16,,2017-12-11,,,경기도 안성시 양성면 덕봉리 ***-* 소풍농장,408000003320170047,4080000,한우,000,"경기도 안성시 양성면 지남촌길 **-***, 소풍농장",17503,,01,영업/정상,,,
