사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
CU작전한화점,2016-12-29,175687.926144102,448114.603310523,2026-04-28 22:32:02,I,03,폐업,2017-01-02 09:18:38,,2014-11-10,407-822,인천광역시 계양구 작전동 ***번지 **호,PHMG120143550020047000088,3550000,인천광역시 계양구 계산로***번길 ** (작전동),21088,03,폐업,,,032-545-8435,60
한신라파,2015-02-27,176080.270661604,449532.648110825,2026-04-28 22:32:00,I,03,폐업,2015-02-27 16:44:09,,2014-04-18,407-814,인천광역시 계양구 임학동 *번지 *호 (*층),PHMG120143550020047000016,3550000,"인천광역시 계양구 계양산로 ***, *층 (임학동)",,03,폐업,,,070-4219-5118,161.16
휴먼테크,2013-11-11,176694.119479296,449254.861161551,2026-04-28 22:31:59,I,03,폐업,2013-11-12 13:10:02,,2013-02-26,407-814,인천광역시 계양구 임학동 **번지 훼미리코아 ****호,PHMG120133550020047000006,3550000,인천광역시 계양구  임학동로  ** (임학동),,03,폐업,,,,4.36
휴먼SI,,176202.624574167,449054.323857245,2026-04-28 22:32:10,I,15,전출,2018-08-10 09:49:52,,2017-09-08,,인천광역시 계양구 계산동 ***번지 **호,PHMG120173550020047000048,3550000,"인천광역시 계양구 경명대로 ****, *층 (계산동)",21030,05,제외/삭제/전출,,,,108.18
에치와이 계양점,2025-07-04,177463.963443661,449579.67055176,2026-04-28 22:32:25,I,03,폐업,2025-06-27 13:59:16,,2022-03-30,,인천광역시 계양구 병방동 **-*,PHMG120223550020047000111,3550000,인천광역시 계양구 장제로***번길 **(병방동),21028,03,폐업,,,,
동양광학사,2012-08-16,197759.639582972,450654.567190681,2026-04-28 22:32:00,I,03,폐업,2012-08-16 17:31:04,,2005-09-07,100-802,서울특별시 중구 남대문로*가 ***번지 광덕빌딩 ***호,PHMG120053010033047000058,3010000,"서울특별시 중구 세종대로*가길 **, ***호 (남대문로*가,광덕빌딩)",,03,폐업,,,,
황금스파,2013-05-23,201823.908977364,452076.818664092,2026-04-28 22:32:21,I,03,폐업,2013-05-24 13:59:25,,2011-10-28,100-440,서울특별시 중구 황학동 ****번지 지하*층,PHMG120113010033047000087,3010000,서울특별시 중구 청계천로 *** (황학동),,03,폐업,,,,
에스바이에스,,176494.67657054,448184.394717223,2026-04-28 22:32:26,I,13,영업중,2025-12-22 17:36:51,,2019-04-02,,인천광역시 계양구 계산동 ****-* 대주프라자,PHMG120223550020047000156,3550000,"인천광역시 계양구 계양문화로**번길 **, 대주프라자 *층 ***호 (계산동)",21068,01,영업/정상,,,,9.9
수쌤네가게,,177683.19674711,451748.03300759,2026-04-28 22:32:19,I,15,전출,2026-01-13 17:40:17,,2020-12-08,,인천광역시 계양구 귤현동 ***-** 현대렉스힐,PHMG120203550020047000056,3550000,"인천광역시 계양구 굴재길 *-*, *동 ***호 (귤현동, 현대렉스힐)",21016,05,제외/삭제/전출,,,,63.2
메디서포트,2019-12-30,200649.776732085,451689.785216541,2026-04-28 22:32:06,I,24,직권폐업,2019-12-31 15:11:43,,2009-02-16,100-951,서울특별시 중구 을지로*가 **번지 **호 지하*층 ***호,PHMG120093010033047000010,3010000,"서울특별시 중구 장충단로 *** (을지로*가,지하*층 ***호)",,04,취소/말소/만료/정지/중지,,,,
주식회사 코리아테크 롯데백화점본점,2021-05-31,198259.65357739,451392.198218657,2026-04-28 22:32:40,I,03,폐업,2021-05-31 11:20:31,,2021-02-15,,서울특별시 중구 소공동 * 롯데백화점 본점,PHMG120213010033047000015,3010000,"서울특별시 중구 남대문로 **, 롯데백화점 본점 *층 (소공동)",04533,03,폐업,,,,
네온메디칼,2006-12-14,,,2026-04-28 22:31:56,I,03,폐업,2009-04-22 11:37:52,,2006-04-25,407-060,인천광역시 계양구 작전동 ***-*(유영엠프레스***호),PHMG120063550020047000013,3550000,,,03,폐업,,,032-551-6789,
쓰리ST(3ST),,197566.862311117,451100.772883934,2026-04-28 22:32:34,I,15,전출,2020-05-12 13:21:38,,2016-05-12,,서울특별시 중구 서소문동 ***번지 **호 동화주차빌딩 ***호,PHMG120163010033047000043,3010000,"서울특별시 중구 세종대로*길 **, 동화주차빌딩 *층 ***호 (서소문동)",04513,05,제외/삭제/전출,,,02-412-3727,
태강산업㈜,2011-05-19,197931.08158116,450653.053657697,2026-04-28 22:32:00,I,03,폐업,2011-05-19 13:56:38,,2006-02-17,100-804,서울특별시 중구 남창동 **번지 **호 지하철상가 *층 *호,PHMG120063010033047000009,3010000,"서울특별시 중구 퇴계로 ** (남창동,지하철상가 *층 *호)",,03,폐업,,,,
로고스태프,,200040.886688174,451404.849530888,2026-04-28 22:32:40,I,13,영업중,2025-06-12 15:01:09,,2020-09-08,,서울특별시 중구 오장동 ***-*,PHMG120203010033047000081,3010000,서울특별시 중구 을지로**길 **-** (오장동),04547,01,영업/정상,,,,
글로벌에이빔,2013-12-10,,,2026-04-28 22:31:57,I,03,폐업,2013-12-10 18:45:02,,2002-01-18,,"서울특별시 중구 순화동***-*,염천빌딩*층",PHMG120023010033047000001,3010000,,,03,폐업,,,,
하이옥시 파트너스,,176740.68,447754.36,2026-04-28 22:32:28,I,13,영업중,2024-01-30 11:07:26,,2024-01-29,,인천광역시 계양구 작전동 ***-* 유영엠프레스,PHMG120243550020047000013,3550000,"인천광역시 계양구 오조산로*번길 *-*, 유영엠프레스 *층 ***호 (작전동)",21080,01,영업/정상,,,,
헤브즈,2026-03-01,174582.696275303,447904.370226827,2026-04-28 22:32:20,I,03,폐업,2026-03-05 10:04:56,,2021-04-26,,인천광역시 계양구 효성동 **-** 현대*차아파트,PHMG120213550020047000026,3550000,"인천광역시 계양구 길마로 **, ***동 ***호 (효성동, 현대*차아파트)",21095,03,폐업,,,,71.17
효마당복지센터,,175497.538990692,448664.429647946,2026-04-28 22:32:05,I,13,영업중,2018-07-16 09:23:22,,2018-07-13,,인천광역시 계양구 계산동 ***번지,PHMG120153550020047000068,3550000,"인천광역시 계양구 계산천동로*번길 **, *층 (계산동)",21053,01,영업/정상,,,032-545-9988,129
트루웨이어드바이저스(주),2019-01-02,197620.648923884,450919.874344114,2026-04-28 22:32:37,I,03,폐업,2019-01-02 16:11:34,,2018-04-17,,서울특별시 중구 남대문로*가 **번지 대한서울상공회의소 에스**호,PHMG120183010033047000023,3010000,"서울특별시 중구 세종대로 **, 대한서울상공회의소 *층 에스**호 (남대문로*가)",04513,03,폐업,,,,
명문,,197831.002724157,450794.31483169,2026-04-28 22:32:39,I,13,영업중,2020-07-07 09:22:37,,2020-07-01,,서울특별시 중구 남창동 **-* 롯데손해보험빌딩,PHMG120203010033047000066,3010000,"서울특별시 중구 소월로 *, 롯데손해보험빌딩 지하*층 숭례문 수입상가 ***호 (남창동)",04528,01,영업/정상,,,,
글로메딕스,2006-05-15,,,2026-04-28 22:31:56,I,03,폐업,2009-01-12 11:48:41,,2006-05-15,407-050,인천광역시 계양구 계산동 ****-*(태흥프라자***호),PHMG120063550020047000015,3550000,,,03,폐업,,,032-555-0627,
샤인덴탈 목동점,2017-10-20,197175.200250032,450823.319779918,2026-04-28 22:32:34,I,03,폐업,2017-10-20 09:23:38,,2016-01-13,,서울특별시 중구 중림동 **번지 *호,PHMG120163010033047000005,3010000,"서울특별시 중구 청파로 ***, *층 (중림동, 신흥빌딩)",04510,03,폐업,,,,
비엠에이솔루션 유한회사,,201374.79637073,451714.618337112,2026-04-28 22:32:42,I,13,영업중,2021-06-17 11:24:17,,2021-06-16,,서울특별시 중구 흥인동 * 동대문솔하임,PHMG120213010033047000116,3010000,"서울특별시 중구 마장로 **, 동대문솔하임 ****호 (흥인동)",04570,01,영업/정상,,,,
롯데하이마트(주) 청구지점,,201259.866775061,451070.694302157,2026-04-28 22:32:06,I,13,영업중,2025-01-14 13:43:09,,2008-12-11,100-816,서울특별시 중구 신당동 ***번지 **호 홍진빌딩 *층,PHMG120083010033047000083,3010000,"서울특별시 중구 다산로 *** (신당동, 홍진빌딩*층)",04586,01,영업/정상,,,,
약싸닷컴,2013-01-31,201058.678787938,451656.811051215,2026-04-28 22:32:23,I,03,폐업,2013-01-31 10:50:53,,2012-11-13,100-822,서울특별시 중구 신당*동 ***번지 *호 누죤빌딩 *층 ***호,PHMG120123010033047000079,3010000,서울특별시 중구 을지로**길 ** (신당동),,03,폐업,,,,
지패밀리,,199144.206302731,451235.603181108,2026-04-28 22:32:40,I,15,전출,2022-03-10 20:21:28,,2018-07-31,,서울특별시 중구 저동*가 **-* 센트럴에쓰,PHMG120213010033047000010,3010000,"서울특별시 중구 퇴계로**길 **, 센트럴에쓰 *층 ***호 (저동*가)",04555,05,제외/삭제/전출,,,02-545-0369,87
독일디지탈보청기,,175441.266576427,447921.482342131,2026-04-28 22:31:57,I,13,영업중,2018-06-11 13:46:34,,2009-10-12,,인천광역시 계양구 작전동 ***번지 **호,PHMG120093550020047000023,3550000,"인천광역시 계양구 계양대로 ***, *층 (작전동)",21089,01,영업/정상,,,,
벨모아(국내),,200900.598735343,450451.246527633,2026-04-28 22:32:46,I,13,영업중,2024-07-05 15:36:07,,2024-07-05,,서울특별시 중구 신당동 ***-*,PHMG120243010033047000042,3010000,"서울특별시 중구 동호로**길 **, *층 ***호 (신당동)",04607,01,영업/정상,,,02-930-0173,
주식회사 동행팜,2022-08-31,175606.581,448952.5655,2026-04-28 22:32:13,I,03,폐업,2022-08-31 14:22:11,,2019-09-17,,"인천광역시 계양구 계산동 ***번지 *호 나성빌딩 지하층, *층",PHMG120193550020047000043,3550000,"인천광역시 계양구 어사대로 *, 나성빌딩 지하층, *층 (계산동)",21050,03,폐업,,,,167.8
씨유 인천계양계산점,,176762.370921744,448208.950873706,2026-04-28 22:32:22,I,13,영업중,2022-02-08 15:47:46,,2022-02-08,,인천광역시 계양구 계산동 ****-* 성림프라자,PHMG120223550020047000024,3550000,"인천광역시 계양구 오조산로**번길 *, 성림프라자 *층 *호 (계산동)",21069,01,영업/정상,,,,
인천철거폐기물(주),,175545.498253051,448695.552572511,2026-04-28 22:32:22,I,13,영업중,2024-09-11 16:56:40,,2022-01-07,,인천광역시 계양구 계산동 ***-**,PHMG120223550020047000005,3550000,"인천광역시 계양구 계산시장길 **-**, *층 ***호 (계산동)",21053,01,영업/정상,,,,10
피터래빗,2017-03-03,176421.495995063,448278.979288692,2026-04-28 22:31:58,I,03,폐업,2017-03-03 16:54:40,,2011-07-13,407-809,인천광역시 계양구 계산*동 ****번지 *호 계양빌딩 *층,PHMG120113550020047000026,3550000,"인천광역시 계양구 장제로 *** (계산동,계양빌딩 *층)",,03,폐업,,,032-556-1005,75.21
(주)월드바이오텍,2011-05-24,197625.205577713,450767.65205504,2026-04-28 22:32:19,I,03,폐업,2011-05-24 11:37:03,,2011-02-10,100-161,서울특별시 중구 봉래동*가 ***번지 창화빌딩 *층,PHMG120113010033047000006,3010000,"서울특별시 중구 세종대로 ** (봉래동*가,창화빌딩 *층)",,03,폐업,,,02-318-2804,
(주)엔미디어솔루션,,176670.557328086,448161.309575535,2026-04-28 22:32:07,I,15,전출,2022-12-23 16:23:14,,2016-03-21,,인천광역시 계양구 계산동 ****번지 *호 대산월드프라자 **층 ***호,PHMG120163550020047000019,3550000,"인천광역시 계양구 계양문화로 **, 대산월드프라자 **층 ***호 (계산동)",21069,05,제외/삭제/전출,,,,6.16
브레인-온,,176794.38,449522.7475,2026-04-28 22:32:12,I,15,전출,2019-11-13 17:31:38,,2019-07-29,,인천광역시 계양구 병방동 ***번지 *호 *층,PHMG120193550020047000038,3550000,"인천광역시 계양구 계양산로 ***-*, *층 (병방동)",21027,05,제외/삭제/전출,,,,105.8
(주)케이엠교정덴탈,,197747.778200542,450625.764220466,2026-04-28 22:32:30,I,13,영업중,2017-09-28 14:41:50,,2015-03-19,,서울특별시 중구 남대문로*가 ***번지,PHMG120153010033047000029,3010000,"서울특별시 중구 세종대로*길 **, *층 ***호 (남대문로*가)",04527,01,영업/정상,,,,
나은 의료기,,197638.403594278,451154.232387243,2026-04-28 22:32:39,I,13,영업중,2020-12-10 13:07:04,,2019-11-19,,서울특별시 중구 서소문동 **-** 유원빌딩,PHMG120193010033047000094,3010000,"서울특별시 중구 서소문로 ***, 유원빌딩 **층 ****호 (서소문동)",04513,01,영업/정상,,,02-753-5075,
주식회사 제이디온,,176702.155991956,448102.208729334,2026-04-28 22:32:28,I,15,전출,2026-03-31 11:43:46,,2023-11-22,,인천광역시 계양구 계산동 ****-* 한빛프라자,PHMG120233550020047000089,3550000,"인천광역시 계양구 오조산로**번길 **, 한빛프라자 ***-*호 (계산동)",21069,05,제외/삭제/전출,,,,
에이에스피코리아 유한책임회사,,197620.676444642,450361.506112161,2026-04-28 22:32:42,I,13,영업중,2023-07-12 16:18:07,,2020-06-16,,서울특별시 중구 남대문로*가 *** 서울스퀘어,PHMG120213010033047000103,3010000,"서울특별시 중구 한강대로 ***, 서울스퀘어 **층 ***호 (남대문로*가)",04637,01,영업/정상,,,02-6007-2756,11.97
힐스템 신당점,2025-06-30,201402.719012532,451371.925863876,2026-04-28 22:32:46,I,03,폐업,2025-07-01 17:04:03,,2024-08-23,,서울특별시 중구 신당동 ***-*,PHMG120243010033047000061,3010000,"서울특별시 중구 퇴계로**길 **, *층 (신당동)",04585,03,폐업,,,,
다양무역,,201333.051784092,451598.479736791,2026-04-28 22:32:46,I,13,영업중,2025-02-26 16:14:43,,2025-02-25,,서울특별시 중구 흥인동 *** 럭키 프라자,PHMG120253010033047000015,3010000,"서울특별시 중구 다산로 ***, 럭키 프라자 *층 (흥인동)",04569,01,영업/정상,,,,
씨유계양벌말로점,2024-08-12,180368.246215749,452966.40327448,2026-04-28 22:32:27,I,03,폐업,2025-01-22 17:17:16,,2022-11-22,,인천광역시 계양구 상야동 ***-**,PHMG120223550020047000221,3550000,"인천광역시 계양구 벌말로 ***, *층 일부호 (상야동)",21009,03,폐업,,,,
이마트24중구가톨릭점,,197036.542728288,450756.028376469,2026-04-28 22:32:46,I,13,영업중,2024-08-14 09:06:14,,2024-08-12,,서울특별시 중구 중림동 ***-* 가톨릭출판사,PHMG120243010033047000052,3010000,"서울특별시 중구 중림로 **, 가톨릭출판사 *층 (중림동)",04506,01,영업/정상,,,,
샤인덴탈 중앙점,2016-08-31,197175.200250032,450823.319779918,2026-04-28 22:32:34,I,03,폐업,2016-08-31 13:33:28,,2016-01-13,,서울특별시 중구 중림동 **번지 *호,PHMG120163010033047000004,3010000,"서울특별시 중구 청파로 ***, *층 (중림동, 신흥빌딩)",04510,03,폐업,,,,
그레이스리뷰티라인,,198447.629369307,450791.988371166,2026-04-28 22:32:20,I,13,영업중,2019-04-26 11:26:40,,2011-04-27,,서울특별시 중구 회현동*가 **번지 쌍용남산플래티넘 ***호,PHMG120113010033047000031,3010000,"서울특별시 중구 소공로 **, ***호 (회현동*가, 쌍용남산플래티넘)",04631,01,영업/정상,,,,
캐롯매테리얼즈,,200875.959598982,450475.271041852,2026-04-28 22:32:46,I,13,영업중,2025-02-20 11:21:13,,2025-02-17,,서울특별시 중구 신당동 ***-*,PHMG120253010033047000012,3010000,"서울특별시 중구 동호로**길 **, *층 ***호 (신당동)",04607,01,영업/정상,,,,
(주)코리아세븐 인천용종점,2019-10-17,176743.164518527,448571.970253751,2026-04-28 22:32:02,I,03,폐업,2019-10-17 19:51:02,,2014-11-06,407-310,인천광역시 계양구 용종동 ***번지 *호,PHMG120143550020047000075,3550000,인천광역시 계양구 오조산로**번길 ** (용종동),21065,03,폐업,,,,132
(주)코리아세븐 약수시장점,2019-10-15,200858.339091968,450049.376670602,2026-04-28 22:32:35,I,03,폐업,2019-10-17 18:11:27,,2017-01-23,,서울특별시 중구 신당동 ***번지 *호 외 *필지 *층,PHMG120173010033047000012,3010000,"서울특별시 중구 다산로*길 **, 외 *필지 *층 (신당동)",04597,03,폐업,,,02-2231-0763,
한빛나노메디칼,2011-05-09,201501.488617913,451419.199682443,2026-04-28 22:32:13,I,03,폐업,2011-05-09 15:33:43,,2010-09-07,100-819,서울특별시 중구 신당*동 ***번지 **호 *층,PHMG120103010033047000090,3010000,"서울특별시 중구 다산로**길 ** (신당동,*층)",,03,폐업,,,22316545,
현석공예.현석메디칼,2016-10-12,198073.063552064,450876.729406983,2026-04-28 22:32:28,I,03,폐업,2016-10-12 17:28:07,,2014-10-21,100-804,"서울특별시 중구 남창동 *번지 삼익패션타운 ***호,***호",PHMG120143010033047000069,3010000,"서울특별시 중구 남대문시장*길 *, ***,***호 (남창동, 삼익패션타운)",04529,03,폐업,,,,
웰라운드 무역,,198123.904576393,451671.110698942,2026-04-28 22:32:44,I,13,영업중,2022-02-23 20:44:07,,2022-02-22,,서울특별시 중구 무교동 **,PHMG120223010033047000093,3010000,"서울특별시 중구 무교로 **, *층 ***호 (무교동)",04522,01,영업/정상,,,070-8064-2507,
(주)코리아세븐 계양벌말로점,2025-12-15,180440.36658937,452994.666753015,2026-04-28 22:32:20,I,03,폐업,2025-12-15 13:29:30,,2021-05-10,,인천광역시 계양구 상야동 **-*,PHMG120213550020047000036,3550000,인천광역시 계양구 벌말로 *** (상야동),21009,03,폐업,,,,102.3
두리청각재활센터,,174925.899677034,447656.473026628,2026-04-28 22:32:30,I,13,영업중,2025-03-27 17:02:24,,2025-03-27,,인천광역시 계양구 효성동 ***-*,PHMG120253550020047000015,3550000,"인천광역시 계양구 봉오대로 ***, *층 일부호 (효성동)",21096,01,영업/정상,,,,
한국크레오스(주),2023-05-24,198068.059896866,451666.732613608,2026-04-28 22:32:43,I,03,폐업,2023-05-24 09:52:17,,2022-01-26,,서울특별시 중구 무교동 **-*,PHMG120223010033047000012,3010000,"서울특별시 중구 무교로 **, ****호 (무교동)",04520,03,폐업,,,02-777-4857,
GS25계양장제로점,2017-08-08,177472.881643773,450440.422887565,2026-04-28 22:32:03,I,03,폐업,2017-08-08 17:40:38,,2015-02-13,407-330,인천광역시 계양구 박촌동 ***번지 **호,PHMG120153550020047000008,3550000,인천광역시 계양구 장제로 **** (박촌동),21022,03,폐업,,,,49.5
세븐일레븐계양한라점,2019-10-17,175887.336959314,448937.760755401,2026-04-28 22:32:02,I,03,폐업,2019-10-17 20:51:07,,2014-11-06,407-051,인천광역시 계양구 계산동 ***번지 *호,PHMG120143550020047000066,3550000,인천광역시 계양구 주부토로 *** (계산동),21050,03,폐업,,,,92.4
씨제이올리브영(주) 명동중앙점,,198517.053029629,451032.006873384,2026-04-28 22:32:15,I,13,영업중,2023-02-16 10:36:55,,2010-10-28,,서울특별시 중구 충무로*가 **-*,PHMG120103010033047000108,3010000,"서울특별시 중구 명동*나길 **, *층, *층 (충무로*가)",04536,01,영업/정상,,,02-772-9230,
씨유 광희금호점,2016-12-30,200394.851756721,451398.897492225,2026-04-28 22:32:28,I,03,폐업,2016-12-30 13:53:32,,2014-11-04,100-411,서울특별시 중구 광희동*가 **번지 *호 금호트윈오피스텔 *동 ***호,PHMG120143010033047000110,3010000,"서울특별시 중구 마른내로 ***, *동 ***호 (광희동*가, 금호트윈오피스텔)",04561,03,폐업,,,,
(주)동국홀딩스,2018-11-12,199306.091954038,451115.420348557,2026-04-28 22:32:34,I,24,직권폐업,2018-11-14 09:31:21,,2016-03-30,,서울특별시 중구 충무로*가 **번지 *호,PHMG120163010033047000028,3010000,"서울특별시 중구 충무로 **, ****호 (충무로*가, 엘크루메트로시티)",04554,04,취소/말소/만료/정지/중지,,,,
종로의료기,2023-07-25,198983.521293733,451368.060194146,2026-04-28 22:32:36,I,03,폐업,2023-07-25 16:49:12,,2017-10-27,,서울특별시 중구 저동*가 **번지 *호 ***호,PHMG120173010033047000080,3010000,"서울특별시 중구 마른내로 **, ***호 (저동*가)",04552,03,폐업,,,,
미건의료기,2009-07-17,,,2026-04-28 22:31:56,I,03,폐업,2009-07-18 13:56:44,,2008-03-27,407-050,인천광역시 계양구 계산동 ***-*(*F),PHMG120083550020047000007,3550000,,,03,폐업,,,032-504-9111,
세븐2943호점(명동성당점),2021-02-24,198658.240957681,451273.716592846,2026-04-28 22:32:29,I,03,폐업,2021-02-24 17:44:23,,2014-12-03,100-809,서울특별시 중구 명동*가 *번지 **호 한송빌딩 지하층,PHMG120143010033047000164,3010000,"서울특별시 중구 명동길 **, 지하층 (명동*가, 한송빌딩)",04537,03,폐업,,,,
(주)코리아세븐 청계퍼시픽점,,198007.312899736,451837.180272831,2026-04-28 22:32:42,I,13,영업중,2024-02-23 19:33:47,,2021-05-07,,서울특별시 중구 무교동 **,PHMG120213010033047000091,3010000,"서울특별시 중구 청계천로 *, *층 (무교동)",04520,01,영업/정상,,,,
비전메디칼,2016-02-02,176694.119479296,449254.861161551,2026-04-28 22:32:07,I,03,폐업,2016-02-03 15:12:06,,2016-01-18,,인천광역시 계양구 임학동 **번지 *층  ****호,PHMG120163550020047000006,3550000,"인천광역시 계양구 임학동로 **, *층 ****호 (임학동, 훼밀리코아)",21034,03,폐업,,,,10
덴탈웨이,,197638.403594278,451154.232387243,2026-04-28 22:32:41,I,13,영업중,2021-04-21 14:45:10,,2021-04-20,,서울특별시 중구 서소문동 **-** 유원빌딩,PHMG120213010033047000038,3010000,"서울특별시 중구 서소문로 ***, 유원빌딩 **층 ****호 (서소문동)",04513,01,영업/정상,,,,
씨유 귤현중앙점,2025-02-26,177493.558894028,451698.8364793,2026-04-28 22:32:22,I,03,폐업,2025-02-26 17:37:29,,2022-02-07,,인천광역시 계양구 귤현동 ***-* 호성빌딩,PHMG120223550020047000019,3550000,"인천광역시 계양구 양지로 ***, 호성빌딩 ***,***호 (귤현동)",21016,03,폐업,,,,
인성,2021-06-18,200487.85869674,451841.55172878,2026-04-28 22:32:39,I,03,폐업,2021-06-18 16:27:53,,2020-02-17,,서울특별시 중구 을지로*가 **번지 **호 통일종합의류상가,PHMG120203010033047000011,3010000,"서울특별시 중구 청계천로 ***-**, 통일종합의류상가 A동 *층 **호 (을지로*가)",04563,03,폐업,,,02-2279-3114,
태평상사,2022-08-18,176759.9,448182.77,2026-04-28 22:32:25,I,03,폐업,2022-08-22 08:41:23,,2022-05-02,,인천광역시 계양구 계산동 ****-* 미래사랑빌딩,PHMG120223550020047000128,3550000,"인천광역시 계양구 오조산로**번길 *-*, 미래사랑빌딩 ***-*호 (계산동)",21069,03,폐업,,,,
세븐일레븐 인천효성신진점,,174609.085998881,447319.60609102,2026-04-28 22:32:21,I,13,영업중,2021-05-27 13:49:18,,2021-05-27,,인천광역시 계양구 효성동 ***-**,PHMG120213550020047000064,3550000,"인천광역시 계양구 효서로 ***, ***호 (효성동)",21112,01,영업/정상,,,,37.29
세광바이오테크,2008-07-24,,,2026-04-28 22:31:55,I,03,폐업,2009-04-22 11:05:44,,2000-11-20,407-040,인천광역시 계양구 효성동 ***-*,PHMG120003550020047000005,3550000,,,03,폐업,,,032-547-1936,
중앙사,2013-05-02,201585.646021087,451516.994656249,2026-04-28 22:32:13,I,03,폐업,2013-05-02 16:31:00,,2010-08-19,100-869,서울특별시 중구 황학동 ***번지 *층,PHMG120103010033047000081,3010000,"서울특별시 중구 퇴계로 ***-* (황학동,*층)",,03,폐업,,,,
(주)바디프랜드 롯데백화점 본점,,198259.65357739,451392.198218657,2026-04-28 22:32:40,I,13,영업중,2025-10-10 09:05:54,,2020-08-14,,서울특별시 중구 소공동 *,PHMG120203010033047000077,3010000,"서울특별시 중구 남대문로 **, *층 (소공동)",04533,01,영업/정상,,,02-772-3910,
(주)우리덴탈,,197472.724851761,450649.533055158,2026-04-28 22:32:26,I,13,영업중,2024-06-25 10:49:13,,2014-03-28,100-800,서울특별시 중구 봉래동*가 ***번지 *호 한일빌딩 ***호,PHMG120143010033047000026,3010000,"서울특별시 중구 통일로 **, ***호 (봉래동*가, 한일빌딩)",04512,01,영업/정상,,,070-4640-0406,
한국천기권,2025-07-04,200817.3218528,450240.079713616,2026-04-28 22:32:46,I,03,폐업,2025-07-04 16:25:44,,2025-07-04,,서울특별시 중구 신당동 ***-** 약수JK빌딩,PHMG120243010033047000025,3010000,"서울특별시 중구 다산로**길 *, 약수JK빌딩 지하*층 (신당동)",04598,03,폐업,,,02-465-4115,
(주)명성씨앤앰,,197535.546083504,450745.808293456,2026-04-28 22:32:32,I,15,전출,2020-04-10 11:05:38,,2015-09-10,,서울특별시 중구 봉래동*가 **번지 *호 오현 ***호,PHMG120153010033047000117,3010000,"서울특별시 중구 세종대로*길 **, 오현 ***호 (봉래동*가)",04512,05,제외/삭제/전출,,,02-777-5344,
지에스25 솔라고크라운점,,199367.549270744,451152.070282241,2026-04-28 22:32:46,I,13,영업중,2024-08-20 16:01:56,,2024-08-20,,서울특별시 중구 충무로*가 ***,PHMG120243010033047000060,3010000,"서울특별시 중구 충무로*길 *, *층 ***,***호 (충무로*가)",04556,01,영업/정상,,,,
하니무역,2011-05-24,197700.367608527,450733.831413898,2026-04-28 22:31:58,I,03,폐업,2011-05-24 13:28:17,,2004-12-14,100-800,서울특별시 중구 남대문로*가 **번지 *호 청송빌딩 ***호,PHMG120043010033047000025,3010000,"서울특별시 중구 세종대로 ** (남대문로*가,청송빌딩 ***호)",,03,폐업,,,,
씨유 서소문삼성점,,197676.316050973,451123.076353142,2026-04-28 22:32:44,I,13,영업중,2022-02-04 14:15:06,,2022-01-31,,서울특별시 중구 서소문동 ***-**,PHMG120223010033047000017,3010000,"서울특별시 중구 세종대로**길 **, *층 (서소문동)",04513,01,영업/정상,,,02-755-4015,
작전홈플러스 해피랜드,2018-12-07,175291.982296046,447141.041163927,2026-04-28 22:32:11,I,03,폐업,2018-12-10 09:21:39,,2018-02-06,,인천광역시 계양구 작전동 ***번지 *호 HOME PLUS 작전점,PHMG120183550020047000006,3550000,"인천광역시 계양구 계양대로 **, HOME PLUS 작전점 *층 (작전동)",21111,03,폐업,,,,34.39
카리스메디칼,2011-05-27,200544.610709636,451376.853057609,2026-04-28 22:32:10,I,03,폐업,2011-05-27 13:39:38,,2009-07-16,100-411,서울특별시 중구 광희동*가 ***번지 *호 ***호,PHMG120093010033047000046,3010000,,,03,폐업,,,,
종근당건강의료기,2008-05-26,,,2026-04-28 22:31:56,I,03,폐업,2009-04-22 11:06:35,,2007-08-02,407-320,인천광역시 계양구 병방동 ***(*F),PHMG120073550020047000019,3550000,,,03,폐업,,,032-546-1515,
(주)다비치안경체인,2024-05-08,198358.758939194,450948.455940924,2026-04-28 22:32:45,I,03,폐업,2024-05-08 17:03:28,,2022-08-08,,서울특별시 중구 충무로*가 **-**,PHMG120223010033047000208,3010000,"서울특별시 중구 소공로 **, *층 (충무로*가)",04535,03,폐업,,,070-7432-0117,
십일번가(주),,197620.676444642,450361.506112161,2026-04-28 22:32:38,I,15,전출,2024-09-19 10:03:54,,2018-09-14,,서울특별시 중구 남대문로*가 ***,PHMG120183010033047000062,3010000,"서울특별시 중구 한강대로 ***, **층 ~ **층 (남대문로*가)",04637,05,제외/삭제/전출,,,02-6119-2020,
(주)제타이미징,2019-05-08,197556.202946679,451393.885452503,2026-04-28 22:32:25,I,03,폐업,2019-05-08 16:25:15,,2014-02-19,100-752,서울특별시 중구 서소문동 **번지 *호 신아빌딩 ***호,PHMG120143010033047000013,3010000,"서울특별시 중구 서소문로**길 **, ***호 (서소문동, 신아빌딩)",04515,03,폐업,,,,
