사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,판매점영업면적,휴업시작일자,휴업종료일자,소재지전화번호
365PLUS 강서마곡,2017-09-07,,,2026-04-28 22:00:57,I,03,폐업,2017-09-07 18:12:27,,2014-08-19,157-210,마곡동 731번지 25호,PHMH320143150037087500030,3150000,"서울특별시 강서구 마곡서1로 146, 상가동 103호 (마곡동)",07598,03,폐업,80,,,26660365
㈜비지에프리테일 마곡7단지점,2015-04-27,184333.032124285,451471.100985376,2026-04-28 22:01:04,I,03,폐업,2015-04-29 16:07:05,,2014-08-27,157-210,서울특별시 강서구 마곡동,PHMH320143150037087500031,3150000,서울특별시 강서구 마곡서로 133 (마곡동),,03,폐업,81,,,26598666
미니스톱 마곡엠밸리점,2014-11-28,184095.278346869,451462.486642109,2026-04-28 22:00:57,I,03,폐업,2014-12-01 09:14:38,,2014-08-28,,,PHMH320143150037087500032,3150000,"서울특별시 강서구 마곡서1로 100, 601동 상가층 107,108호 (마곡동)",,03,폐업,44,,,
세븐일레븐 염창점,2019-06-03,188612.842594632,449897.366376624,2026-04-28 22:00:57,I,03,폐업,2019-06-04 13:43:35,,2014-09-16,157-040,서울특별시 강서구 염창동 248번지 7호,PHMH320143150037087500033,3150000,서울특별시 강서구 양천로 677 (염창동),07542,03,폐업,83,,,02-3664-6722
GS25 방화가온점,2017-12-13,183149.591182966,452423.048527158,2026-04-28 22:00:57,I,03,폐업,2017-12-13 16:43:29,,2014-09-18,157-221,서울특별시 강서구 방화동 485번지 3호,PHMH320143150037087500034,3150000,서울특별시 강서구 양천로11길 14 (방화동),07516,03,폐업,112,,,
세븐일레븐 강서공항점,2019-07-01,183226.061445645,450710.383151305,2026-04-28 22:00:57,I,03,폐업,2019-07-03 10:00:16,,2014-09-22,,,PHMH320143150037087500035,3150000,서울특별시 강서구 송정로4길 1-1 (공항동),07623,03,폐업,33,,,26610930
GS25 등촌현대점,2018-09-18,187578.179002957,449082.434083143,2026-04-28 22:00:57,I,03,폐업,2018-09-18 16:59:40,,2014-09-26,,,PHMH320143150037087500036,3150000,서울특별시 강서구 등촌로 163 (등촌동),07671,03,폐업,79,,,
GS25 방화온누리점,2019-07-29,182920.603878336,451339.727680296,2026-04-28 22:00:57,I,03,폐업,2019-07-30 10:49:19,,2014-09-26,,,PHMH320143150037087500037,3150000,"서울특별시 강서구 개화동로27길 16, 1층 (방화동)",07620,03,폐업,66,,,
CU 화곡대로점,2016-05-17,186216.200890849,449323.844678445,2026-04-28 22:00:57,I,03,폐업,2016-05-17 17:40:38,,2014-09-29,157-010,서울특별시 강서구 화곡동 95번지 4호,PHMH320143150037087500039,3150000,서울특별시 강서구 화곡로 233 (화곡동),07695,03,폐업,36,,,
씨유 강서붐호텔점,2017-07-18,183993.393147385,449605.865701793,2026-04-28 22:00:57,I,03,폐업,2017-07-18 18:08:35,,2014-10-02,,,PHMH320143150037087500040,3150000,서울특별시 강서구 남부순환로 188 (외발산동),07506,03,폐업,50,,,26621566
세븐일레븐 가양한림점,2021-01-19,185917.670740756,452084.848958002,2026-04-28 22:00:57,I,03,폐업,2021-01-20 10:47:35,,2014-10-02,,,PHMH320143150037087500041,3150000,서울특별시 강서구 강서로 511 (가양동),07523,03,폐업,66,,,
365PLUS 화곡우리점,2019-06-14,185786.248228327,447297.791614934,2026-04-28 22:00:57,I,03,폐업,2019-06-17 09:23:10,,2014-10-14,157-015,서울특별시 강서구 화곡동 934번지 21호,PHMH320143150037087500043,3150000,서울특별시 강서구 월정로16길 1 (화곡동),07780,03,폐업,83,,,
GS25 명덕사랑,2021-12-22,185278.073066759,450090.094196161,2026-04-28 22:00:57,I,03,폐업,2021-12-22 18:04:36,,2014-10-16,157-280,서울특별시 강서구 내발산동 681번지 17호,PHMH320143150037087500044,3150000,서울특별시 강서구 강서로47길 36 (내발산동),07633,03,폐업,30,,,
씨유 화곡우리점,2024-05-21,187372.577085556,448058.852549489,2026-04-28 22:00:57,I,03,폐업,2024-05-21 11:06:57,,2014-10-27,157-015,서울특별시 강서구 화곡동 820번지 17호,PHMH320143150037087500045,3150000,서울특별시 강서구 곰달래로49가길 21 (화곡동),07739,03,폐업,56,,,
GS25 마곡신안점,2019-10-04,184328.86385867,451847.359716824,2026-04-28 22:00:57,I,03,폐업,2019-10-24 14:07:49,,2014-10-27,157-201,서울특별시 강서구 마곡동 422번지,PHMH320143150037087500046,3150000,서울특별시 강서구 양천로30길 123-9 (마곡동),07595,03,폐업,33,,,36638612
미니스톱 마곡엠밸리2점,2017-08-28,184333.032124285,451471.100985376,2026-04-28 22:00:57,I,03,폐업,2017-08-28 15:23:20,,2014-11-13,157-210,서울특별시 강서구 마곡동 743번지 4호,PHMH320143150037087500047,3150000,"서울특별시 강서구 마곡서로 133 (마곡동, 701동상가 104호)",07798,03,폐업,66,,,
㈜코리아세븐 강서양천향교점,2019-09-20,185932.779741553,451742.761245712,2026-04-28 22:01:05,I,03,폐업,2019-09-24 09:20:55,,2014-11-25,157-201,서울특별시 강서구 가양동 129번지 15호,PHMH320143150037087500048,3150000,서울특별시 강서구 강서로74길 3 (등촌동),07573,03,폐업,50,,,
GS25 강서메디칼,2019-07-18,187622.448701892,450621.120623654,2026-04-28 22:00:57,I,03,폐업,2019-07-19 09:23:13,,2014-11-25,157-031,서울특별시 강서구 등촌동 630번지 12호,PHMH320143150037087500049,3150000,"서울특별시 강서구 양천로 556, 101호 (등촌동)",07550,03,폐업,59,,,36650087
세븐일레븐 강서공항중앙점,2024-08-19,183353.199878761,450442.146745455,2026-04-28 22:00:57,I,03,폐업,2024-08-20 10:14:51,,2014-12-01,157-240,서울특별시 강서구 공항동 723번지,PHMH320143150037087500050,3150000,서울특별시 강서구 송정로 10 (공항동),07626,03,폐업,50,,,26633002
한국미니스톱(주) 마곡엠벨리점,2014-12-29,184095.278346869,451462.486642109,2026-04-28 22:01:03,I,03,폐업,2014-12-29 17:10:01,,2014-12-01,157-201,서울특별시 강서구 마곡동 743번지,PHMH320143150037087500051,3150000,서울특별시 강서구 마곡서1로 100 (마곡동),,03,폐업,44,,,
씨유 화곡그랜드점,2019-08-09,185210.867551712,449521.354847941,2026-04-28 22:00:57,I,03,폐업,2019-08-09 17:56:25,,2014-12-09,,,PHMH320143150037087500053,3150000,서울특별시 강서구 강서로45길 49 (화곡동),07705,03,폐업,86,,,26998750
아이지에이마트 등촌동점,2016-09-27,188017.676607021,450332.811349223,2026-04-28 22:00:57,I,03,폐업,2016-09-27 16:47:33,,2014-12-24,157-839,서울특별시 강서구 등촌동 632번지 9호,PHMH320143150037087500054,3150000,서울특별시 강서구 양천로 606 (등촌동),07552,03,폐업,50,,,36657736
미니스톱 마곡엠밸리점,2016-12-28,184095.278346869,451462.486642109,2026-04-28 22:00:57,I,03,폐업,2016-12-29 13:20:39,,2015-01-12,,,PHMH320153150037087500001,3150000,서울특별시 강서구 마곡서1로 100 (마곡동),07798,03,폐업,44,,,
GS25 공항소담점,2019-01-24,183894.388737216,450447.294123517,2026-04-28 22:00:57,I,03,폐업,2019-01-25 09:59:36,,2015-01-16,157-816,서울특별시 강서구 공항동 1349번지,PHMH320153150037087500003,3150000,서울특별시 강서구 방화대로6라길 26 (공항동),07645,03,폐업,60,,,
위드미 화곡베스트점,2017-06-20,187820.504199253,448020.787709169,2026-04-28 22:00:57,I,03,폐업,2017-06-22 10:04:50,,2015-01-26,157-897,서울특별시 강서구 화곡동 775번지 25호 1층,PHMH320153150037087500004,3150000,"서울특별시 강서구 곰달래로59길 44, 1층 (화곡동)",07741,03,폐업,33,,,
GS25 마곡SB점,2018-12-13,183902.043509212,451664.251457054,2026-04-28 22:01:05,I,03,폐업,2018-12-14 09:34:55,,2015-02-02,,,PHMH320153150037087500005,3150000,서울특별시 강서구 마곡중앙5로 81 (마곡동),07599,03,폐업,33,,,
GS25 강서노블점,2019-02-13,187170.110575392,450924.415484057,2026-04-28 22:00:57,I,03,폐업,2019-02-18 17:34:21,,2015-02-13,,,PHMH320153150037087500007,3150000,"서울특별시 강서구 양천로 500 (등촌동, 노블리움오피스텔1층 114호)",07548,03,폐업,36,,,36628689
씨유 화곡2호점,2018-12-26,185747.670138989,447360.27075665,2026-04-28 22:00:57,I,03,폐업,2018-12-26 17:33:02,,2015-02-24,,,PHMH320153150037087500008,3150000,서울특별시 강서구 월정로 102 (화곡동),07775,03,폐업,76,,,26087707
씨유 방화메아리점,2016-11-30,183585.034803389,452920.951188057,2026-04-28 22:00:57,I,03,폐업,2016-11-30 15:23:17,,2015-02-27,,,PHMH320153150037087500009,3150000,서울특별시 강서구 금낭화로24길 29-4 (방화동),07512,03,폐업,50,,,26639652
GS25 화곡나누리점,2021-06-16,185517.50193824,448304.214610617,2026-04-28 22:00:57,I,03,폐업,2021-06-17 15:47:52,,2015-03-10,,,PHMH320153150037087500010,3150000,서울특별시 강서구 가로공원로 188 (화곡동),07761,03,폐업,42,,,26081846
미니스톱 화곡사거리점,2017-03-24,186424.391650186,447580.544751681,2026-04-28 22:00:57,I,03,폐업,2017-03-24 17:15:31,,2015-03-12,,,PHMH320153150037087500011,3150000,"서울특별시 강서구 강서로 27, 1층 105호 (화곡동, 화곡심포니타워)",07778,03,폐업,43,,,
㈜코리아세븐 강서화곡중앙점,2025-07-04,185454.448080485,448673.884786703,2026-04-28 22:01:05,I,03,폐업,2025-07-04 16:35:51,,2015-03-12,,,PHMH320153150037087500012,3150000,"서울특별시 강서구 화곡로 130, 1층 (화곡동, 동원빌딩)",07718,03,폐업,50,,,
GS25 화곡세화,2024-02-28,186602.497933869,447670.261137305,2026-04-28 22:00:57,I,03,폐업,2024-02-28 17:09:49,,2015-03-30,,,PHMH320153150037087500014,3150000,서울특별시 강서구 곰달래로25길 8 (화곡동),07759,03,폐업,57,,,
㈜지에스리테일 GS25염창사랑점,2015-07-02,188815.230601997,450196.83680578,2026-04-28 22:01:04,I,03,폐업,2015-07-02 17:54:54,,2015-04-02,,,PHMH320153150037087500015,3150000,"서울특별시 강서구 양천로73길 80, 한강동아아파트상가동 103호 (염창동)",,03,폐업,45,,,
GS25 방화대림점,2017-09-21,182984.581165356,451996.753114395,2026-04-28 22:00:57,I,03,폐업,2017-09-21 17:01:55,,2015-04-03,,,PHMH320153150037087500016,3150000,"서울특별시 강서구 양천로6길 57, 상가동 101호 (방화동, 방화동e-편한세상)",07610,03,폐업,47,,,
씨유 등촌보람점,2019-04-08,187339.551124057,450382.181220956,2026-04-28 22:00:57,I,03,폐업,2019-04-10 17:50:18,,2015-04-10,,,PHMH320153150037087500017,3150000,서울특별시 강서구 화곡로64길 86 (등촌동),07571,03,폐업,66,,,36611625
㈜코리아세븐 방화역점,2019-07-24,183366.101249557,452817.469477897,2026-04-28 22:01:04,I,03,폐업,2019-07-24 17:44:35,,2015-04-10,,,PHMH320153150037087500018,3150000,서울특별시 강서구 금낭화로 135 (방화동),07510,03,폐업,50,,,
GS25 개화산역점,2018-05-09,182846.62641593,452298.504759009,2026-04-28 22:00:57,I,03,폐업,2018-05-10 08:47:01,,2015-04-15,,,PHMH320153150037087500019,3150000,서울특별시 강서구 양천로 25 (방화동),07516,03,폐업,49,,,26627865
씨유 수명파크점,2020-02-18,184458.933863125,450075.843931006,2026-04-28 22:00:57,I,03,폐업,2020-02-21 16:56:03,,2015-04-28,,,PHMH320153150037087500022,3150000,"서울특별시 강서구 수명로1길 110, 상가동 104호 (내발산동, 마곡수명파크3단지)",07643,03,폐업,27,,,26665024
GS25 공항제일점,2022-05-31,183453.509598756,450691.83070438,2026-04-28 22:00:57,I,03,폐업,2022-05-31 17:22:47,,2015-04-30,,,PHMH320153150037087500023,3150000,"서울특별시 강서구 송정로4길 46, 1층 (공항동)",07625,03,폐업,66,,,
SK네트웍스㈜ 해바라기주유소,2018-10-18,186409.693134107,449666.639271593,2026-04-28 22:01:05,I,03,폐업,2018-10-18 17:03:47,,2015-05-04,,,PHMH320153150037087500024,3150000,서울특별시 강서구 화곡로 273 (화곡동),07689,03,폐업,10,,,26954544
SK네트웍스㈜ 가양주유소,2018-01-24,185963.416002607,451955.916656834,2026-04-28 22:01:05,I,03,폐업,2018-01-24 15:45:56,,2015-05-04,,,PHMH320153150037087500025,3150000,서울특별시 강서구 강서로 498 (가양동),07529,03,폐업,17,,,36646051
㈜코리아세븐 강서마곡엠벨리점,2016-12-30,184039.446537083,451777.675326573,2026-04-28 22:01:06,I,03,폐업,2016-12-30 14:04:29,,2015-05-07,,,PHMH320153150037087500026,3150000,"서울특별시 강서구 마곡서1로 132 (마곡동, 마곡엠벨리3단지상가동제1층제101호일부)",07598,03,폐업,50,,,
씨유 마곡7단지점,2017-04-30,184333.032124285,451471.100985376,2026-04-28 22:00:57,I,03,폐업,2017-05-15 10:13:40,,2015-05-07,,,PHMH320153150037087500027,3150000,"서울특별시 강서구 마곡서로 133, 713동 101호 (마곡동)",07798,03,폐업,86,,,
GS25 내발산점,2017-09-20,185390.985526578,449863.694451565,2026-04-28 22:00:57,I,03,폐업,2017-09-20 16:50:39,,2015-05-20,,,PHMH320153150037087500030,3150000,"서울특별시 강서구 강서로47가길 38, 102호 (내발산동)",07639,03,폐업,25,,,20640801
GS25 공항시장점,2019-06-10,183302.519131,451333.423302194,2026-04-28 22:00:57,I,03,폐업,2019-06-11 17:03:55,,2015-05-26,,서울특별시 강서구 공항동 1394 1층,PHMH320153150037087500031,3150000,"서울특별시 강서구 방화대로21길 87-1, 1층 (방화동)",07619,03,폐업,33,,,
씨유 마곡엘리안점,2023-08-02,185700.635731491,451110.344748131,2026-04-28 22:00:57,I,03,폐업,2023-08-03 13:00:02,,2015-06-11,,,PHMH320153150037087500033,3150000,"서울특별시 강서구 강서로 409, 111 112호 (마곡동, 엘리안오피스텔)",07794,03,폐업,65,,,070-4143-4658
미니스톱 마곡한솔점,2016-01-29,184321.324564628,451947.214463816,2026-04-28 22:00:57,I,03,폐업,2016-02-01 11:02:04,,2015-06-25,,,PHMH320153150037087500034,3150000,"서울특별시 강서구 양천로30길 77, 110동 101호 (마곡동, 한솔솔파크아파트상가)",07595,03,폐업,83,,,
GS25 염창사랑점,2018-04-18,188815.230601997,450196.83680578,2026-04-28 22:00:57,I,03,폐업,2018-04-18 18:04:19,,2015-07-03,,,PHMH320153150037087500036,3150000,"서울특별시 강서구 양천로73길 80, 상가동 103호 (염창동, 한강동아아파트)",07537,03,폐업,45,,,
미니스톱 가양대교점,2018-07-06,187087.078921102,450966.998260619,2026-04-28 22:00:57,I,03,폐업,2018-07-06 17:59:36,,2015-07-08,,,PHMH320153150037087500037,3150000,"서울특별시 강서구 양천로 492, 109,110호 (등촌동, 길훈엔트런스빌)",07575,03,폐업,42,,,
세븐일레븐 강서메가박스,2016-06-01,185574.937191115,448716.274685045,2026-04-28 22:00:57,I,03,폐업,2016-06-01 17:37:25,,2015-07-14,,,PHMH320153150037087500038,3150000,"서울특별시 강서구 화곡로 142, 111호 (화곡동)",07715,03,폐업,45,,,
㈜코리아세븐 강서화곡마을점,2024-12-20,186776.19780872,450368.098609452,2026-04-28 22:01:05,I,03,폐업,2024-12-20 17:49:54,,2015-07-21,,서울특별시 강서구 화곡동 1096,PHMH320153150037087500040,3150000,"서울특별시 강서구 우장산로15길 53, A동 1층 (화곡동)",07649,03,폐업,50,,,
GS25 강서우장점,2016-02-25,185353.403091544,449419.697132348,2026-04-28 22:00:57,I,03,폐업,2016-02-25 10:02:03,,2015-07-28,,,PHMH320153150037087500041,3150000,"서울특별시 강서구 강서로45다길 21, 1층 (화곡동)",07705,03,폐업,90,,,26946089
지에스25 내발산프라임점,2021-10-19,184602.513142816,450019.340744957,2026-04-28 22:01:02,I,03,폐업,2021-10-19 14:24:47,,2020-09-07,,서울특별시 강서구 내발산동 750-7 발산타워,PHMH320203150037087500027,3150000,"서울특별시 강서구 수명로 68-11, 발산타워 102~105호 (내발산동)",07635,03,폐업,,,,
지에스(GS)25 강서자이타워점,2024-09-05,186501.233192961,451485.251875922,2026-04-28 22:01:02,I,03,폐업,2024-09-05 14:43:05,,2020-09-09,,서울특별시 강서구 가양동 1498 강서한강자이타워 A동 103호,PHMH320203150037087500028,3150000,"서울특별시 강서구 양천로 401, 강서한강자이타워 A동 103호 (가양동)",07528,03,폐업,73,,,
GS25 마곡SB지점,2024-07-31,183902.043509212,451664.251457054,2026-04-28 22:01:02,I,03,폐업,2024-07-31 16:34:48,,2020-09-23,,서울특별시 강서구 마곡동 739-3 에스비타운,PHMH320203150037087500029,3150000,"서울특별시 강서구 마곡중앙5로 81, 에스비타운 110호 (마곡동)",07599,03,폐업,78,,,
세븐일레븐 화곡하늘점,2023-06-02,186822.63747038,449416.351194018,2026-04-28 22:01:02,I,03,폐업,2023-06-02 16:07:38,,2020-09-24,,서울특별시 강서구 화곡동 42-48,PHMH320203150037087500030,3150000,"서울특별시 강서구 까치산로18라길 6, 1층 (화곡동)",07661,03,폐업,46,,,26033980
지에스25 등촌센트럴점,2024-12-23,188077.70127619,450129.586145968,2026-04-28 22:01:02,I,03,폐업,2024-12-23 15:14:34,,2020-11-17,,서울특별시 강서구 등촌동 633-24,PHMH320203150037087500033,3150000,"서울특별시 강서구 공항대로59다길 39, 101동 1층 3호,4호 (등촌동)",07553,03,폐업,76,,,
지에스25발산에너지점,2024-07-24,185928.556424199,450782.142236035,2026-04-28 22:01:02,I,03,폐업,2024-07-24 16:55:28,,2020-12-16,,서울특별시 강서구 등촌동 671-3 주양빌딩,PHMH320203150037087500037,3150000,"서울특별시 강서구 강서로56길 50, 주양빌딩 1층 101호 (등촌동)",07591,03,폐업,45,,,
씨유 강서엠파이어시티점,2021-05-10,185687.632945004,448972.075644627,2026-04-28 22:01:05,I,03,폐업,2021-05-13 09:43:52,,2020-12-18,,서울특별시 강서구 화곡동 1051-1 경동엠파이어시티,PHMH320203150037087500038,3150000,"서울특별시 강서구 강서로 187, 경동엠파이어시티 101동 104호 (화곡동)",07714,03,폐업,58,,,
GS25 강서송정점,2024-11-21,183595.654551909,450285.070346197,2026-04-28 22:01:02,I,03,폐업,2024-11-21 14:33:43,,2020-12-30,,서울특별시 강서구 공항동 1340,PHMH320203150037087500040,3150000,"서울특별시 강서구 남부순환로11길 28, 1층 (공항동)",07628,03,폐업,73,,,
씨유 발산센터점,2025-08-14,185795.947329396,450778.634128083,2026-04-28 22:01:02,I,03,폐업,2025-08-14 17:24:03,,2021-01-05,,서울특별시 강서구 등촌동 674-9,PHMH320213150037087500001,3150000,"서울특별시 강서구 강서로54길 27, 1층 (등촌동)",07591,03,폐업,7,,,
㈜코리아세븐 가양한림점,2021-12-28,185917.670740756,452084.848958002,2026-04-28 22:01:05,I,03,폐업,2021-12-28 14:35:27,,2021-01-21,,서울특별시 강서구 가양동 192-9 한림타운,PHMH320213150037087500002,3150000,"서울특별시 강서구 강서로 511, 105호 (가양동, 한림타운)",07523,03,폐업,,,,070-8841-4034
한국미니스톱주식회사(신방화점),2022-10-31,183400.714787118,451689.782780181,2026-04-28 22:01:06,I,03,폐업,2022-11-01 09:45:17,,2021-02-01,,서울특별시 강서구 방화동 249-28,PHMH320213150037087500003,3150000,"서울특별시 강서구 방화동로 80, 1층 (방화동)",07616,03,폐업,,,,
씨유 마곡디엠프라자점,2025-07-08,185655.04600446,451604.412412619,2026-04-28 22:01:02,I,03,폐업,2025-07-08 16:58:23,,2021-02-15,,서울특별시 강서구 마곡동 782,PHMH320213150037087500005,3150000,"서울특별시 강서구 마곡중앙8로5길 63, 1층 116, 117호 (마곡동)",07792,03,폐업,54,,,
씨유 강서마곡점,2025-08-18,185647.774424934,452149.512190298,2026-04-28 22:01:02,I,03,폐업,2025-08-18 18:03:35,,2021-02-16,,서울특별시 강서구 마곡동 14-6,PHMH320213150037087500007,3150000,"서울특별시 강서구 양천로47나길 7, 1층 (마곡동)",07522,03,폐업,50,,,
씨유 등촌보보카운티점,2023-07-04,187851.458569291,450002.657772859,2026-04-28 22:01:05,I,03,폐업,2023-07-04 17:57:23,,2021-02-22,,서울특별시 강서구 등촌동 649-14 우림보보카운티뷰오피스텔,PHMH320213150037087500009,3150000,"서울특별시 강서구 공항대로 509, 우림보보카운티뷰오피스텔 1층 103-2, 104-1호 (등촌동)",07564,03,폐업,,,,
지에스25등촌타운점,2023-05-31,188123.970481821,449841.957612847,2026-04-28 22:01:02,I,03,폐업,2023-05-31 16:58:28,,2021-03-22,,서울특별시 강서구 염창동 312 센터스퀘어,PHMH320213150037087500013,3150000,"서울특별시 강서구 공항대로 543, B101호 (염창동, 센터스퀘어)",07562,03,폐업,76,,,
씨유 강서지식산업센터점,2023-02-08,186501.233192961,451485.251875922,2026-04-28 22:01:02,I,03,폐업,2023-02-09 09:42:49,,2021-04-01,,서울특별시 강서구 가양동 1498 강서한강자이타워,PHMH320213150037087500014,3150000,"서울특별시 강서구 양천로 401, 강서한강자이타워 B동 104호 (가양동)",07528,03,폐업,,,,
씨유 마곡9단지점,2023-11-29,,,2026-04-28 22:01:04,I,03,폐업,2023-11-30 09:37:08,,2021-04-14,,서울특별시 강서구 마곡동 744,PHMH320213150037087500016,3150000,"서울특별시 강서구 공항대로 103, 1층 101호 (마곡동)",07600,03,폐업,62,,,
지에스25 화곡타운점,2024-11-19,186487.623007178,448142.571375362,2026-04-28 22:01:02,I,03,폐업,2024-11-20 09:30:43,,2021-04-14,,서울특별시 강서구 화곡동 398-4,PHMH320213150037087500017,3150000,서울특별시 강서구 강서로18라길 23 (화곡동),07752,03,폐업,71,,,
미니스톱 서울신주점,2023-04-03,187194.384132785,447797.380851217,2026-04-28 22:01:02,I,03,폐업,2023-04-03 16:35:13,,2021-04-28,,서울특별시 강서구 화곡동 863-8,PHMH320213150037087500018,3150000,"서울특별시 강서구 곰달래로31가길 80, 1층 (화곡동)",07749,03,폐업,,,,
(주)코리아세븐 마곡W타워점,2025-05-28,184487.683119581,450704.459994631,2026-04-28 22:01:06,I,03,폐업,2025-05-28 16:04:09,,2021-05-17,,서울특별시 강서구 마곡동 798-16 M밸리 W TOWER Ⅳ,PHMH320213150037087500025,3150000,"서울특별시 강서구 마곡중앙1로 14, M밸리 W TOWER Ⅳ 110호 (마곡동)",07807,03,폐업,,,,
이마트24 강서나눔점,2022-10-05,188816.672230969,450007.272580895,2026-04-28 22:01:02,I,03,폐업,2022-10-05 17:14:47,,2021-05-28,,서울특별시 강서구 염창동 95,PHMH320213150037087500029,3150000,"서울특별시 강서구 양천로73길 49, 2층 (염창동)",07542,03,폐업,,,,
지에스25 강서가로공원점,2025-06-20,185548.498397673,448309.247839645,2026-04-28 22:01:02,I,03,폐업,2025-06-23 11:57:08,,2021-06-17,,서울특별시 강서구 화곡동 371-66 계곡빌딩,PHMH320213150037087500032,3150000,"서울특별시 강서구 가로공원로 192, 계곡빌딩 1층 (화곡동)",07762,03,폐업,51,,,
씨유 마곡8단지점,2025-08-19,184002.221367555,451272.78863313,2026-04-28 22:01:02,I,03,폐업,2025-08-19 13:16:32,,2021-08-23,,서울특별시 강서구 마곡동 741 마곡엠밸리8단지,PHMH320213150037087500036,3150000,"서울특별시 강서구 마곡서1로 81, 상가동 105호 (마곡동, 마곡엠밸리8단지)",07599,03,폐업,40,,,
지에스(GS)강서희망점,2025-10-31,186069.508611674,447378.057391086,2026-04-28 22:01:02,I,03,폐업,2025-10-31 10:17:00,,2021-10-01,,서울특별시 강서구 화곡동 913-11 1층,PHMH320213150037087500040,3150000,"서울특별시 강서구 강서로5나길 90, 1층 (화곡동)",07776,03,폐업,,,,
씨유 강서푸르지오점,2016-08-18,185034.346957949,449164.972451344,2026-04-28 22:00:57,I,03,폐업,2016-08-18 16:19:53,,2015-07-29,,,PHMH320153150037087500042,3150000,"서울특별시 강서구 화곡로13길 107, 아파트상가A동 1층 101,117,118호 (화곡동, 화곡푸르지오)",07703,03,폐업,109,,,26909583
GS25 신월초교점,2021-11-09,185631.329152745,448684.916647263,2026-04-28 22:00:57,I,03,폐업,2021-11-09 15:30:32,,2015-07-31,,,PHMH320153150037087500043,3150000,"서울특별시 강서구 화곡로24길 14, 지층 (화곡동)",07717,03,폐업,66,,,
씨유 방화스토리점,2019-05-08,183275.721045508,452554.819801157,2026-04-28 22:00:57,I,03,폐업,2019-05-09 17:44:32,,2015-08-20,,,PHMH320153150037087500044,3150000,서울특별시 강서구 금낭화로17길 3 (방화동),07516,03,폐업,53,,,26625828
GS25 화곡사랑점,2020-12-11,186317.775514734,448684.84575997,2026-04-28 22:00:57,I,03,폐업,2020-12-11 21:39:01,,2015-08-26,,,PHMH320153150037087500045,3150000,"서울특별시 강서구 까치산로4길 64, 1층 (화곡동)",07730,03,폐업,33,,,
CU 화곡1호점,2020-07-29,186700.849079339,447609.060489127,2026-04-28 22:00:57,I,03,폐업,2020-07-29 17:26:53,,2015-09-01,,,PHMH320153150037087500046,3150000,서울특별시 강서구 곰달래로 156-1 (화곡동),07781,03,폐업,60,,,
지에스25 방화동성점,2018-01-18,183340.03965069,453050.733807442,2026-04-28 22:01:04,I,03,폐업,2018-01-18 17:12:21,,2015-09-02,,,PHMH320153150037087500048,3150000,"서울특별시 강서구 금낭화로23길 8, 101호 (방화동, 방화7단지동성아파트)",07509,03,폐업,20,,,26655031
GS25 염창꿈나무점,2018-07-31,188313.709561119,449763.865069321,2026-04-28 22:00:57,I,03,폐업,2018-07-31 15:37:06,,2015-09-09,,,PHMH320153150037087500049,3150000,"서울특별시 강서구 공항대로65길 26, 105호 (염창동, 태선빌딩)",07560,03,폐업,66,,,36656221
GS25 마곡플레이스점,2016-08-31,185668.617836982,450985.772091558,2026-04-28 22:01:04,I,03,폐업,2016-09-07 17:18:24,,2015-09-11,,,PHMH320153150037087500050,3150000,"서울특별시 강서구 강서로 395, 103호 (마곡동, 플레이스에이치)",07794,03,폐업,46,,,
세븐일레븐 화곡현대점,2019-11-28,186565.17333433,448344.143441186,2026-04-28 22:00:57,I,03,폐업,2019-11-29 16:34:18,,2015-09-24,,,PHMH320153150037087500051,3150000,서울특별시 강서구 초록마을로30길 7 (화곡동),07725,03,폐업,63,,,
GS25 강서힐스테이트점,2020-11-26,185509.165465662,449450.069694741,2026-04-28 22:00:57,I,03,폐업,2020-11-30 09:16:00,,2015-09-24,,,PHMH320153150037087500052,3150000,"서울특별시 강서구 강서로 242, 상가동 103호 (화곡동, 강서힐스테이트)",07694,03,폐업,33,,,
GS25 송정가온점,2019-10-11,183395.997199242,451161.111574896,2026-04-28 22:00:57,I,03,폐업,2019-10-14 13:27:29,,2015-09-30,,,PHMH320153150037087500053,3150000,"서울특별시 강서구 공항대로7길 27, 1층 104,105호 (공항동, 청성스카이)",07619,03,폐업,66,,,26622271
미니스톱 마곡미르웰점,2018-06-25,,,2026-04-28 22:00:57,I,03,폐업,2018-06-26 08:54:58,,2015-10-13,,,PHMH320153150037087500054,3150000,"서울특별시 강서구 강서로 455, 102동 102호 (마곡동, 마곡경동미르웰)",07792,03,폐업,57,,,
GS25 등촌주공점,2017-08-30,186221.461740975,450744.023135457,2026-04-28 22:00:57,I,03,폐업,2017-08-30 15:54:17,,2015-10-15,,,PHMH320153150037087500056,3150000,"서울특별시 강서구 강서로56길 110, 1층 2호 (등촌동, 상지빌딩)",07591,03,폐업,92,,,36612234
씨유 신방화점,2017-09-19,183901.209920497,451618.937363136,2026-04-28 22:01:04,I,03,폐업,2017-09-19 15:54:41,,2015-10-20,,,PHMH320153150037087500057,3150000,"서울특별시 강서구 마곡서1로 115-1, 1동 119호 (마곡동, 마곡헤리움1차)",07599,03,폐업,40,,,
