"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"16831","통신판매업","08_26_04_P","3120000","2020312019230201866","2020-11-25","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍제동 *** 무악재한화아파트","서울특별시 서대문구 통일로 ***, ***동 ****호 (홍제동, 무악재한화아파트)","03730","켄 온라인 숍 (KEN'S ONLINE SHOP)","2026-01-09 14:01:15","U","2026-01-11 02:40:00","건강/식품 의류/패션/잡화/뷰티","195485.296908303","453319.10995337","0","0","0","인터넷",
"16832","통신판매업","08_26_04_P","4900000","2012490005530200022","2012-04-03","","01","영업/정상","01","정상영업","","","","","061-374-7942","","","전라남도 화순군 화순읍 감도리 ***번지","전라남도 화순군 화순읍 산단길 ***","519-800","(주)메디셀","2026-01-09 15:24:32","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티 건강/식품","197245.8934262","170151.672405734","0","0","0","인터넷",
"16833","통신판매업","08_26_04_P","3120000","2020312019230201435","2020-09-10","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 북가좌동 *-** 렉스빌Ⅱ","서울특별시 서대문구 증가로**마길 **, ***호 (북가좌동, 렉스빌Ⅱ)","03668","낮은달(daymoon)","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰 의류/패션/잡화/뷰티","192626.082501773","453373.990821847","0","0","0","인터넷",
"16834","통신판매업","08_26_04_P","3120000","2021312019230201705","2021-09-27","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 연희동 ***-**","서울특별시 서대문구 연희로**길 **-**, 대양파크타운 A동 ***호 (연희동)","03718","몰드리","2026-01-09 14:01:15","U","2026-01-11 02:40:00","컴퓨터/사무용품 건강/식품 자동차/자동차용품","194447.474567392","452932.357637986","0","0","0","인터넷",
"16835","통신판매업","08_26_04_P","3120000","2020312019230201213","2020-08-05","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 **-**","서울특별시 서대문구 연세로*다길 **, *층 **호 (창천동)","03787","가온통상","2026-01-09 14:01:15","U","2026-01-11 02:40:00","가구/수납용품 기타","194033.03782295","450514.653917441","0","0","0","인터넷",
"16836","통신판매업","08_26_04_P","3120000","2020312019230201708","2020-10-29","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 연희동 ***-*","서울특별시 서대문구 연희로*길 *-*, ***호 (연희동)","03725","주식회사 이조엔터테인먼트","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰 의류/패션/잡화/뷰티 성인/성인용품","193811.463477366","451494.218606255","0","0","0","인터넷",
"16837","통신판매업","08_26_04_P","3690000","2020369014430200340","2019-03-26","","01","영업/정상","01","정상영업","","","","","","","","울산광역시 중구 서동 **-*","울산광역시 중구 병영성*길 ***, *층 (서동)","44483","주식회사 좋은정보네트워크","2026-01-09 15:36:12","U","2026-01-11 02:40:00","교육/도서/완구/오락 컴퓨터/사무용품","412426.207698987","233631.379208546","0","0","0","인터넷",
"16838","통신판매업","08_26_04_P","3120000","2023312021930201281","2023-08-31","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍은동 ***-**","서울특별시 서대문구 연희로**가길 *, 지하*층 A**호 (홍은동)","03650","윤베리앤코","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","194191.552230532","454194.693044027","0","0","0","인터넷",
"16839","통신판매업","08_26_04_P","3530000","2023353017930201901","2023-08-14","","03","폐업","03","폐업처리","2026-01-12","","","","","","","인천광역시 남동구 서창동 *** 인천서창엘에이치**단지","인천광역시 남동구 운연천로 *, ****동 ****호 (서창동, 인천서창엘에이치**단지)","21611","인류네트워크","2026-01-09 20:53:53","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","178532.03792186","436204.6261891","0","0","0","인터넷",
"16840","통신판매업","08_26_04_P","3120000","2023312021930201101","2023-07-26","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 연희동 ***-** 대연빌라","서울특별시 서대문구 홍제천로 ***-**, *층 *호 (연희동, 대연빌라)","03660","이디크레이티브","2026-01-09 14:01:15","U","2026-01-11 02:40:00","건강/식품","194228.690433815","452968.540702165","0","0","0","인터넷",
"16841","통신판매업","08_26_04_P","3120000","2023312021930201135","2023-08-02","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 연희동 ***-**","서울특별시 서대문구 연희로**길 **-*, ***호 (연희동)","03696","클래씨","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","194048.317775659","452589.098101666","0","0","0","인터넷",
"16842","통신판매업","08_26_04_P","3740000","2023375003230200631","2023-08-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 장안구 영화동 ***-*","경기도 수원시 장안구 정조로***번길 **, 상가*층 (영화동)","16267","봉떼(Bont'e)","2026-01-09 16:37:28","U","2026-01-11 02:40:00","기타","201307.406217376","421132.25183234","0","0","0","인터넷",
"16843","통신판매업","08_26_04_P","3120000","2023312021930201131","2023-08-01","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 ***-*","서울특별시 서대문구 신촌로 **, *층 ****호 (창천동)","03785","에이치비 코리아(HB KOREA)","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","193712.476983727","450637.010875398","0","0","0","인터넷",
"16844","통신판매업","08_26_04_P","3290000","2023329016930201281","2023-08-18","","03","폐업","03","폐업처리","2026-01-09","","","","","","","부산광역시 부산진구 연지동 **-** 스윗팰리스","부산광역시 부산진구 성지로*번길 **, ***호 (연지동, 스윗팰리스)","47123","에이베스트글로벌","2026-01-09 11:11:06","U","2026-01-11 02:40:00","종합몰","387405.803154495","187774.205936181","0","0","0","인터넷",
"16845","통신판매업","08_26_04_P","3780000","2023378021930203942","2023-09-10","","03","폐업","03","폐업처리","2026-01-12","","","","","","","경기도 성남시 분당구 정자동 *** 정든마을","경기도 성남시 분당구 불정로 ***, ***동 ***호 (정자동, 정든마을)","13603","디어하우스","2026-01-09 16:55:52","U","2026-01-11 02:40:00","교육/도서/완구/오락 의류/패션/잡화/뷰티","210573.029039986","428689.449080093","0","0","0","인터넷",
"16846","통신판매업","08_26_04_P","3940000","2023396012830201982","2023-09-04","","01","영업/정상","01","정상영업","","","","","070-7954-7592","","","경기도 고양시 일산동구 장항동 ***-* 웨스턴***","경기도 고양시 일산동구 정발산로**번길 **, 웨스턴*** ***호 (장항동)","10403","주식회사 광명플라넷","2026-01-09 09:58:57","U","2026-01-11 02:40:00","종합몰","179953.121220885","461469.401297371","0","0","0","인터넷",
"16847","통신판매업","08_26_04_P","3120000","2023312021930201288","2023-09-04","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍제동 ***-**","서울특별시 서대문구 통일로**다길 ** (홍제동)","03630","청순무드","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","195338.097052512","453942.331065083","0","0","0","인터넷",
"16848","통신판매업","08_26_04_P","3220000","2023322024930204755","2023-09-04","","03","폐업","03","폐업처리","2026-01-10","","","","","","","서울특별시 강남구 논현동 ***-** 아모제논현빌딩","서울특별시 강남구 봉은사로 ***, *층 ****호 아모제논현빌딩 (논현동)","06103","주식회사 트레이드트렉(Trade trek)","2026-01-09 17:57:36","U","2026-01-11 02:40:00","종합몰","203607.068430001","445315.578728921","0","0","0","인터넷",
"16849","통신판매업","08_26_04_P","3210000","2023321015330202327","2022-08-02","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 서초구 양재동 ***-** 범정빌딩","서울특별시 서초구 마방로*길 **, 범정빌딩 *층 ****호 (양재동)","06776","주식회사 디와이코퍼레이션","2026-01-09 16:14:28","U","2026-01-11 02:40:00","종합몰","203667.419292479","441443.764421153","0","0","0","인터넷",
"16850","통신판매업","08_26_04_P","3450000","2023345016030201121","2023-07-13","","03","폐업","03","폐업처리","2026-01-09","","","","","","","대구광역시 북구 금호동 ***","대구광역시 북구 사수로**길 *-** (금호동)","41598","꿀단지몰","2026-01-09 09:24:22","U","2026-01-11 02:40:00","종합몰","337458.779528978","267332.851946959","0","0","0","인터넷",
"16851","통신판매업","08_26_04_P","3940000","2023410012530201243","2021-03-06","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 덕양구 향동동 ***-*","경기도 고양시 덕양구 꽃내음*길 **, ***호 (향동동)","10545","라퓨라","2026-01-09 16:07:01","U","2026-01-11 02:40:00","기타","190183.140876675","455141.753644268","0","0","0","TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",
"16852","통신판매업","08_26_04_P","4000000","2023400019430200643","2023-07-18","","03","폐업","03","폐업처리","2026-01-07","","","","","","","경기도 오산시 궐동 ***-* 세교우남퍼스트빌","경기도 오산시 궐리사로**번길 **, ***동 ****호 (궐동, 세교우남퍼스트빌)","18121","모니월드","2026-01-09 11:27:54","U","2026-01-11 02:40:00","교육/도서/완구/오락 의류/패션/잡화/뷰티","204847.914353992","406782.972788049","0","0","0","인터넷",
"16853","통신판매업","08_26_04_P","3120000","2023312021930201018","2023-07-05","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 ***-*","서울특별시 서대문구 신촌로 **, *층 ****호 (창천동)","03785","주식회사 라포쉬(La Poche Co., Ltd.)","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","193712.476983727","450637.010875398","0","0","0","인터넷",
"16854","통신판매업","08_26_04_P","3120000","2023312021930201258","2023-08-29","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 미근동 *** 서소문아파트","서울특별시 서대문구 충정로*길 **, ***호 (미근동, 서소문아파트)","03739","인셀덤 하노이","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","197144.015440398","451197.975972853","0","0","0","인터넷",
"16855","통신판매업","08_26_04_P","3120000","2023312021930201300","2023-09-05","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 연희동 ***-* 연희에스엠","서울특별시 서대문구 홍연*길 **, ***호 (연희동, 연희에스엠)","03695","알록이네","2026-01-09 14:01:15","U","2026-01-11 02:40:00","건강/식품","193621.244762978","452415.733654049","0","0","0","인터넷",
"16856","통신판매업","08_26_04_P","3120000","2023312021930201341","2023-09-12","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 충정로*가 **-** 로얄훼미리아파트","서울특별시 서대문구 경기대로*길 **, A동 ***호 (충정로*가, 로얄훼미리아파트)","03752","냐고미","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","196661.976773761","451365.011213218","0","0","0","인터넷",
"16857","통신판매업","08_26_04_P","3120000","2023312021930201253","2023-08-29","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 남가좌동 *** DMC래미안클라시스","서울특별시 서대문구 증가로 ***, ***동 **층 ****호 (남가좌동, DMC래미안클라시스)","03686","온라이프 인터내셔널","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","192559.994725361","452852.020155302","0","0","0","인터넷",
"16858","통신판매업","08_26_04_P","3210000","2023321015330202625","2023-08-23","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 서초구 양재동 ***-* 윈드스톤호피스텔빌딩","서울특별시 서초구 논현로 **, 윈드스톤호피스텔빌딩 ****호 (양재동)","06775","주식회사 아이온링크","2026-01-09 15:38:05","U","2026-01-11 02:40:00","컴퓨터/사무용품","203891.041008756","441636.969240722","0","0","0","인터넷",
"16859","통신판매업","08_26_04_P","3270000","2017327008630200133","2017-06-16","","01","영업/정상","01","정상영업","","","","2026-01-11","051-987-5289","","","부산광역시 동구 초량동 ****-*","부산광역시 동구 중앙대로***번길 *, *층 (초량동)","48820","주식회사 한성여행","2026-01-09 09:35:13","U","2026-01-11 02:40:00","레져/여행/공연","385768.601227026","181269.766775823","0","0","0","인터넷",
"16860","통신판매업","08_26_04_P","3130000","2019313020130200623","2019-03-04","","03","폐업","03","폐업처리","2026-01-09","","","","","","","서울특별시 마포구 망원동 ***번지 *호","서울특별시 마포구 포은로*길 **, *층 (망원동)","04011","리을리을","2026-01-09 09:37:32","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","191638.446684815","450490.478773232","0","0","0","인터넷",
"16861","통신판매업","08_26_04_P","3120000","2019312019230200246","2019-03-11","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","070-7746-6666","","","서울특별시 서대문구 연희동 ***번지 *호","서울특별시 서대문구 홍연길 **, *층 (연희동)","03695","주식회사 연희가치점","2026-01-09 14:01:15","U","2026-01-11 02:40:00","건강/식품","193598.83354091","452534.976291004","0","0","0","인터넷",
"16862","통신판매업","08_26_04_P","6510000","2019651004730200039","2019-04-26","","03","폐업","03","폐업처리","2026-01-09","","","","064-755-1057","","","제주특별자치도 제주시 이도이동 ****번지 **호","제주특별자치도 제주시 중앙로 ***-* (이도이동)","63223","주식회사 해야","2026-01-09 15:03:47","U","2026-01-11 02:40:00","종합몰","156803.8599508","-314.612460809079","0","0","0","인터넷",
"16863","통신판매업","08_26_04_P","3120000","2019312019230200448","2019-05-03","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍제동 ***-**","서울특별시 서대문구 세무서길 **-*, *층 (홍제동)","03625","코코립스","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","195291.168402162","454410.467799277","0","0","0","인터넷",
"16864","통신판매업","08_26_04_P","3240000","2005324013930201423","2005-06-08","","01","영업/정상","01","정상영업","","","","","487-2774","","","서울특별시 강동구 천호동 **번지 **호","서울특별시 강동구 천중로**길 **, ***호 (천호동)","05313","동보실업","2026-01-09 09:03:37","U","2026-01-11 02:40:00","종합몰","212270.572807671","449040.541436495","0","0","0","인터넷",
"16865","통신판매업","08_26_04_P","3300000","2019330009930200285","2019-05-07","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 동래구 명륜동 **-* 송오레스트-빌","부산광역시 동래구 명륜로***번길 *, ***호 (명륜동, 송오레스트-빌)","47744","마스터의주방","2026-01-09 15:56:14","U","2026-01-11 02:40:00","종합몰","389676.532537272","192668.287432194","0","0","0","인터넷",
"16866","통신판매업","08_26_04_P","3120000","2019312019230200407","2019-04-22","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 연희동 ***번지 *호 연희체스트빌","서울특별시 서대문구 연희로 **, 연희체스트빌 ***호 (연희동)","03716","브리악스(VRIAX)","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","193614.825131121","451329.888948798","0","0","0","인터넷",
"16867","통신판매업","08_26_04_P","3120000","2019312019230200336","2019-04-02","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍은동 ***번지 *호 강림스위트빌","서울특별시 서대문구 연희로**가길 **-*, a동 *층 ***호 (홍은동, 강림스위트빌)","03650","HTBT","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","193974.131185807","454475.808031993","0","0","0","인터넷",
"16868","통신판매업","08_26_04_P","4090000","2019409035430200757","2019-04-26","","03","폐업","03","폐업처리","2026-01-07","","","","","","","경기도 김포시 대곶면 신안리 ***번지","경기도 김포시 대곶면 덕포진로***번길 *-**","10041","제이오아이 컴퍼니","2026-01-09 10:42:13","U","2026-01-11 02:40:00","종합몰","159633.550992772","461235.509679603","0","0","0","인터넷",
"16869","통신판매업","08_26_04_P","3120000","2019312019230200485","2019-05-16","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 연희동 ***번지 *호","서울특별시 서대문구 연희로**길 **, *층 (연희동)","03703","레이씨","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","193737.313526243","451885.373722421","0","0","0","인터넷",
"16870","통신판매업","08_26_04_P","3740000","2020561001830200384","2020-03-13","","03","폐업","03","폐업처리","2026-01-09","","","","","","","경기도 수원시 영통구 이의동 ****번지 *호","경기도 수원시 영통구 대학*로 **, 에이스광교타워*차 ***-**호 (이의동)","16226","주식회사 에어링","2026-01-09 16:58:28","U","2026-01-11 02:40:00","가전 자동차/자동차용품","204053.159882023","422057.64974689","0","0","0","TV홈쇼핑, 인터넷, 신문잡지, 기타",
"16871","통신판매업","08_26_04_P","5350000","2021535030130201168","2021-09-14","2025-12-31","04","취소/말소/만료/정지/중지","04","직권취소","","","","","","","","경상남도 김해시 내동 ***-* 홍익아파트","경상남도 김해시 평전로 ***, ***동 ***호 (내동, 홍익아파트)","50885","킹스카(KINGSCAR)","2026-01-09 19:03:12","U","2026-01-11 02:40:00","종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 자동차/자동차용품 레져/여행/공연 건강/식품","369606.103812188","195771.542098736","0","0","0","인터넷",
"16872","통신판매업","08_26_04_P","3460000","2017346014030200331","2017-05-17","","01","영업/정상","01","정상영업","","","","","053-780-2458","","","","대구광역시 수성구 지범로 *** (범물동, 동아백화점수성점)","42198","동아백화점 수성점","2026-01-09 09:20:24","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티 종합몰","348194.499420792","259144.519321173","0","0","0","인터넷",
"16873","통신판매업","08_26_04_P","3660000","2020366016030201814","2020-10-12","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 서구 갈마동 **** 웰리움","대전광역시 서구 대덕대로***번길 **, ***호 (갈마동, 웰리움)","35265","(주)그대로","2026-01-09 14:16:59","U","2026-01-11 02:40:00","가전 가구/수납용품","233928.982848333","316085.863347545","0","0","0","인터넷",
"16874","통신판매업","08_26_04_P","3540000","2019354013730200577","2019-04-16","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 부평구 부평동 ***-** 하임스토리","인천광역시 부평구 부평문화로**번길 **, 하임스토리 ****호 (부평동)","21389","쇼미","2026-01-09 16:47:14","U","2026-01-11 02:40:00","종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 건강/식품 성인/성인용품 자동차/자동차용품 상품권","175164.931584705","443375.435000868","0","0","0","인터넷",
"16875","통신판매업","08_26_04_P","3530000","2021353017930201989","2021-08-20","","02","휴업","02","휴업처리","","2026-01-09","2026-12-31","","","","","인천광역시 남동구 만수동 ***-**","인천광역시 남동구 만경로 **-**, ***호 (만수동)","21543","주식회사 아임오피스","2026-01-09 20:47:38","U","2026-01-11 02:40:00","종합몰 컴퓨터/사무용품 기타","175746.869850121","439518.579964742","0","0","0","인터넷",
"16876","통신판매업","08_26_04_P","3120000","2019312019230200774","2019-08-08","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","02-523-7334","","","서울특별시 서대문구 남가좌동 ***번지 **호","서울특별시 서대문구 수색로*길 *, *층 (남가좌동)","03712","그릿파트너스 주식회사","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티 레져/여행/공연 건강/식품","192508.016188429","451881.66637697","0","0","0","기타",
"16877","통신판매업","08_26_04_P","3100000","2009310010930200200","2009-04-07","","01","영업/정상","01","정상영업","","","","","02-931-1341","","","서울특별시 노원구 상계동 *** 상계주공**단지아파트","서울특별시 노원구 동일로***길 **, 지층 (상계동, 상계주공**단지아파트)","01617","주식회사꼬마와소나무","2026-01-09 09:20:39","U","2026-01-11 02:40:00","교육/도서/완구/오락 컴퓨터/사무용품 상품권","204670.573678123","462933.316362013","0","0","0","인터넷, 카다로그",
"16878","통신판매업","08_26_04_P","5670000","2019567056630200412","2019-10-07","","03","폐업","03","폐업처리","2026-01-10","","","","","","","경상남도 창원시 의창구 명서동 ***번지 **호","경상남도 창원시 의창구 지귀로 ** (명서동)","51175","태명상사","2026-01-09 14:27:26","U","2026-01-11 02:40:00","종합몰 기타","350090.826129472","195292.560308847","0","0","0","인터넷",
"16879","통신판매업","08_26_04_P","3120000","2022312019230200617","2022-04-19","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 ***-*","서울특별시 서대문구 신촌로 **, *층 ****호 (창천동)","03785","디에이티","2026-01-09 14:01:15","U","2026-01-11 02:40:00","컴퓨터/사무용품","193712.476983727","450637.010875398","0","0","0","인터넷",
"16880","통신판매업","08_26_04_P","3480000","2020348036530200012","2020-01-03","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 달성군 다사읍 서재리 *** 서재휴먼시아","대구광역시 달성군 다사읍 서재로**길 *, *층 ***호 (서재휴먼시아)","42928","빛나는날","2026-01-09 11:20:22","U","2026-01-11 02:40:00","기타 의류/패션/잡화/뷰티","335193.83389073","264188.671297219","0","0","0","인터넷",
"16881","통신판매업","08_26_04_P","3120000","2016312018330200070","2009-10-09","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","070-4255-3856","","","서울특별시 서대문구 홍은동 ***번지 **호","서울특별시 서대문구 거북골로 **-**, ***호 (홍은동, 유진파크빌)","03675","아이템브릿지","2026-01-09 14:01:15","U","2026-01-11 02:40:00","교육/도서/완구/오락 가전 컴퓨터/사무용품 의류/패션/잡화/뷰티","193347.696444977","453233.723064362","0","0","0","인터넷",
"16882","통신판매업","08_26_04_P","3120000","2019312019230200055","2019-01-16","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 북가좌동 ***번지 **호","서울특별시 서대문구 수색로**길 **-* (북가좌동)","03714","에스제이 컴퍼니","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰 의류/패션/잡화/뷰티","191544.203457422","452695.77247047","0","0","0","인터넷",
"16883","통신판매업","08_26_04_P","3120000","2019312019230200286","2019-03-20","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 연희동 ***번지 **호","서울특별시 서대문구 증가로*안길 **-*, *층 (연희동)","03698","뷰티박스","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰 의류/패션/잡화/뷰티","193808.14912299","452309.077497359","0","0","0","인터넷",
"16884","통신판매업","08_26_04_P","3120000","2018312019230200347","2018-11-08","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 북가좌동 ***번지 **호","서울특별시 서대문구 증가로**길 **, *층 *호 (북가좌동)","03682","루블린","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰 의류/패션/잡화/뷰티 가전 기타","192204.144264653","453173.919537914","0","0","0","인터넷",
"16885","통신판매업","08_26_04_P","3120000","2017312018330200137","2017-02-20","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍은동 ***번지 *호","서울특별시 서대문구 증가로*길 **, ***호 (홍은동, 월드빌)","03663","유한회사 노스탤지어","2026-01-09 14:01:15","U","2026-01-11 02:40:00","가전 가구/수납용품 의류/패션/잡화/뷰티","193533.068608891","453058.278101166","0","0","0","인터넷, 카다로그, 기타",
"16886","통신판매업","08_26_04_P","3120000","2018312019230200290","2018-10-22","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 **번지 **호","서울특별시 서대문구 연세로*다길 **, *층 ***호 (창천동)","03787","더알파(The Alpha)","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰 의류/패션/잡화/뷰티","194033.03782295","450514.653917441","0","0","0","인터넷",
"16887","통신판매업","08_26_04_P","3120000","2017312018330200007","2017-01-02","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 충정로*가 **번지 *호","서울특별시 서대문구 경기대로*길 *, ***호 (충정로*가, 장미아파트)","03751","다온","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰 의류/패션/잡화/뷰티 기타","196525.905885465","451073.511344683","0","0","0","인터넷, 기타",
"16888","통신판매업","08_26_04_P","3120000","2019312019230200924","2014-07-17","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","02-6080-7088","","","서울특별시 서대문구 연희동 **번지 **호 미창빌딩","서울특별시 서대문구 연희로 ***, *층 (연희동)","03720","주식회사 록큰롤비즈니스그룹","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰 건강/식품","194256.070887036","452435.46449726","0","0","0","인터넷, 기타",
"16889","통신판매업","08_26_04_P","3190000","2018319015830200058","2018-01-17","","03","폐업","03","폐업처리","2026-01-09","","","","","","","서울특별시 동작구 상도동 ***번지 **호 대흥미소가","서울특별시 동작구 국사봉길 ***-**, ***호 (상도동, 대흥미소가)","07050","골드퍼피(Gold Puffy)","2026-01-09 09:50:16","U","2026-01-11 02:40:00","종합몰 의류/패션/잡화/뷰티","193979.381578877","443667.249559669","0","0","0","인터넷",
"16890","통신판매업","08_26_04_P","3120000","2023312021930200926","2023-06-16","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 남가좌동 *** DMC에코자이","서울특별시 서대문구 거북골로 **, ***동 ****호 (남가좌동, DMC에코자이)","03687","통통말깽이네","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티 기타","192777.199694959","452775.826967308","0","0","0","인터넷, 기타",
"16891","통신판매업","08_26_04_P","5530000","2023553039830200565","2021-11-10","","03","폐업","03","폐업처리","2026-01-09","","","","","","","경기도 화성시 기안동 *** 우림그린빌리지","경기도 화성시 효행로***번길 **, ***동 ***호 (기안동, 우림그린빌리지)","18337","레크레카","2026-01-09 10:06:26","U","2026-01-11 02:40:00","종합몰","197654.89962555","413783.42308846","0","0","0","인터넷",
"16892","통신판매업","08_26_04_P","3120000","2023312021930200914","2023-06-14","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 남가좌동 ***-** 명지하우스","서울특별시 서대문구 증가로**길 **-*, ***호 (남가좌동, 명지하우스)","03665","굿이너프솝","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","193182.426699317","452865.685863046","0","0","0","인터넷",
"16893","통신판매업","08_26_04_P","3120000","2023312021930200954","2023-06-22","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍은동 ***-**","서울특별시 서대문구 연희로**가길 *, 지하*층 C**호 (홍은동)","03650","로켓스토어","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰 가전 컴퓨터/사무용품","194191.552230532","454194.693044027","0","0","0","인터넷",
"16894","통신판매업","08_26_04_P","3120000","2023312021930200918","2023-06-15","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","070-7755-2334","","","서울특별시 서대문구 홍제동 ***-*","서울특별시 서대문구 홍제원*길 **, *층 우측 (홍제동)","03630","골든넛지","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티 기타","195247.901146762","453870.643101844","0","0","0","인터넷",
"16895","통신판매업","08_26_04_P","3120000","2023312021930200958","2023-06-23","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 ***-*","서울특별시 서대문구 신촌로 **, 상록빌딩 *층 ****호 (창천동)","03785","스파크","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","193712.476983727","450637.010875398","0","0","0","인터넷",
