사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,약국영업면적,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
해피약국,,197056.728931087,447077.126289262,2026-04-26 22:31:05,I,2021-12-14,13,영업중,2021-12-14 14:41:16,,2021-12-14,,서울특별시 용산구 한강로3가 63-70,PHMD120213020033084000007,3020000,34,"서울특별시 용산구 서빙고로 17, 용산센트럴파크해링턴스퀘어 상가동 2층 108호 (한강로3가)",04387,01,영업/정상,,,02-6953-8785
국민약국,,199453.471294286,448006.716542077,2026-04-26 22:31:05,I,2022-01-26,13,영업중,2024-09-12 10:11:45,,2022-01-26,,서울특별시 용산구 이태원동 127-7 국민은행,PHMD120223020033084000001,3020000,22,"서울특별시 용산구 이태원로 186, 1층 (이태원동)",04406,01,영업/정상,,,02-749-7799
다올약국,,197311.684172988,448850.59982315,2026-04-26 22:31:05,I,2022-06-22,13,영업중,2022-06-22 16:36:19,,2022-06-22,,서울특별시 용산구 청파동3가 80-6,PHMD120223020033084000003,3020000,51,"서울특별시 용산구 청파로 251, 지하1층 B02호 (청파동3가)",04313,01,영업/정상,,,02-702-7083
솔약국,,197045.849468346,448447.558967085,2026-04-26 22:31:05,I,2022-07-28,13,영업중,2022-08-02 10:36:47,,2022-07-28,,,PHMD120223020033084000004,3020000,27,"서울특별시 용산구 백범로 341, 128-1호 (원효로1가, 리첸시아 용산)",04315,01,영업/정상,,,02-3272-1117
라임약국,,197238.047760935,448273.21111275,2026-04-26 22:31:05,I,2022-08-09,13,영업중,2022-08-09 10:58:49,,2022-08-09,,서울특별시 용산구 문배동 24-8 프라임펠리스,PHMD120223020033084000005,3020000,50,"서울특별시 용산구 백범로90길 38, 102호 (문배동, 프라임펠리스)",04369,01,영업/정상,,,02-702-5632
이화약국,,200347.417101715,447889.426011757,2026-04-26 22:31:05,I,2023-01-30,13,영업중,2023-01-30 15:31:30,,2023-01-30,,서울특별시 용산구 한남동 638-4,PHMD120233020033084000001,3020000,21,"서울특별시 용산구 대사관로 60, 1층 (한남동)",04402,01,영업/정상,,,070-8860-7760
호정약국,,,,2026-04-26 22:31:05,I,2023-03-24,13,영업중,2024-03-07 11:02:31,,2023-03-24,,서울특별시 용산구 효창동 288 한빛빌딩,PHMD120233020033084000002,3020000,29,"서울특별시 용산구 효창원로93길 9, 한빛빌딩 2층 201호 (효창동)",04311,01,영업/정상,,,02-712-1276
3층파란문약국,,196861.350875235,447226.720509901,2026-04-26 22:31:05,I,2023-05-22,13,영업중,2023-05-22 10:56:54,,2023-05-22,,서울특별시 용산구 한강로2가 420 용산푸르지오써밋,PHMD120233020033084000004,3020000,29,"서울특별시 용산구 한강대로 69, 3층 305-1호 (한강로2가, 용산푸르지오써밋)",04378,01,영업/정상,,,02-796-9008
산책약국,,197158.923647874,447399.964398158,2026-04-26 22:31:05,I,2023-08-18,13,영업중,2023-08-18 17:32:14,,2023-08-18,,서울특별시 용산구 한강로2가 424 아모레퍼시픽,PHMD120233020033084000006,3020000,49,"서울특별시 용산구 한강대로 100, 아모레퍼시픽 지하1층 B106-2호 (한강로2가)",04386,01,영업/정상,,,02-6272-3595
바로약국,,197083.100438264,447552.774477998,2026-04-26 22:31:05,I,2023-10-24,13,영업중,2023-10-24 16:12:59,,2023-10-24,,서울특별시 용산구 한강로2가 2-37 용산토투밸리,PHMD120233020033084000007,3020000,8,"서울특별시 용산구 새창로 217, 용산토투밸리 1층 132호 (한강로2가)",04376,01,영업/정상,,,
용산매일여는약국,,197056.728931087,447077.126289262,2026-04-26 22:31:05,I,2024-01-31,13,영업중,2025-03-12 17:03:31,,2024-01-31,,서울특별시 용산구 한강로3가 98,PHMD120243020033084000001,3020000,34,"서울특별시 용산구 서빙고로 17, A몰동 2층 2073-1호 (한강로3가)",04387,01,영업/정상,,,02-790-3655
다나은약국,,197117.41843467,447527.338271365,2026-04-26 22:31:05,I,2024-02-16,13,영업중,2024-02-16 11:23:02,,2024-02-16,,서울특별시 용산구 한강로2가 314-1 용성비즈텔,PHMD120243020033084000002,3020000,22,"서울특별시 용산구 한강대로 109, 용성비즈텔 101호 (한강로2가)",04376,01,영업/정상,,,02-794-0518
큰약국,,199940.114846819,447079.499990337,2026-04-26 22:31:05,I,2024-05-14,13,영업중,2024-12-20 14:23:11,,2024-05-14,,서울특별시 용산구 보광동 216-12 그린서적,PHMD120243020033084000003,3020000,112,"서울특별시 용산구 장문로 96, 1층 (보광동)",04395,01,영업/정상,,,02-794-7328
경옥채한약국,,200770.256534709,448074.56339501,2026-04-26 22:31:05,I,2024-10-17,13,영업중,2024-12-31 17:37:40,,2024-10-17,,서울특별시 용산구 한남동 31-13,PHMD120243020033084000004,3020000,42,"서울특별시 용산구 한남대로20길 47, 102호 (한남동)",04419,01,영업/정상,,,02-000-0000
민약국,,196665.147549242,447013.745620057,2026-04-26 22:31:05,I,2025-02-18,13,영업중,2025-02-17 17:56:03,,2025-02-18,,서울특별시 용산구 한강로3가 40-640 연세중앙내과의원,PHMD120253020033084000001,3020000,57,"서울특별시 용산구 한강대로15길 9-18, 연세중앙내과의원 (한강로3가)",04379,01,영업/정상,,,070-8211-1917
자연약국,,200384.512011927,447884.322201482,2026-04-26 22:31:05,I,2025-05-23,13,영업중,2025-10-14 13:29:57,,2025-05-23,,서울특별시 용산구 한남동 636-7,PHMD120253020033084000002,3020000,34,"서울특별시 용산구 대사관로 64, 1층 (한남동)",04402,01,영업/정상,,,02-6731-1113
한남햇살약국,,200671.408890572,447981.6662549,2026-04-26 22:31:05,I,2025-06-24,13,영업중,2025-06-24 09:10:44,,2025-06-24,,서울특별시 용산구 한남동 262-1,PHMD120253020033084000003,3020000,12,"서울특별시 용산구 독서당로 71, 지하2층 (한남동)",04419,01,영업/정상,,,02-790-2356
새희망약국,,200648.866223783,447953.839063087,2026-04-26 22:31:05,I,2025-07-14,13,영업중,2025-07-14 09:12:59,,2025-07-14,,서울특별시 용산구 한남동 261-6,PHMD120253020033084000004,3020000,21,"서울특별시 용산구 독서당로 67, 205호 (한남동)",04419,01,영업/정상,,,02-793-2296
기분좋은약국,,196919.617115446,447106.168036632,2026-04-26 22:31:05,I,2025-07-22,13,영업중,2025-07-28 17:00:43,,2025-07-22,,서울특별시 용산구 한강로2가 210-1,PHMD120253020033084000005,3020000,36,"서울특별시 용산구 한강대로 66, 호반써밋 에이디션 상가동 3층 306호 (한강로2가)",04387,01,영업/정상,,,02-3785-1031
정문약국,,200355.926471791,447885.825806315,2026-04-26 22:31:05,I,2025-09-11,13,영업중,2025-09-12 09:34:56,,2025-09-11,,서울특별시 용산구 한남동 638-11,PHMD120253020033084000006,3020000,52,"서울특별시 용산구 대사관로 60-1, 1층 (한남동)",04402,01,영업/정상,,,02-790-7775
이태원365약국,,199224.170293572,448033.321602332,2026-04-26 22:31:05,I,2025-11-12,13,영업중,2025-11-13 17:13:29,,2025-11-12,,,PHMD120253020033084000007,3020000,32,"서울특별시 용산구 이태원로 161-1, 1층 (이태원동)",04350,01,영업/정상,,,
서울중앙약국,,197373.839856311,450014.537949042,2026-04-26 22:31:05,I,2025-11-19,13,영업중,2025-11-26 16:59:10,,2025-11-19,,,PHMD120253020033084000008,3020000,12,"서울특별시 용산구 청파로 378, 한국철도공사 3층 (동자동)",04301,01,영업/정상,,,
메디킹덤약국,,196370.746398773,447841.698787531,2026-04-26 22:31:05,I,2026-01-19,13,영업중,2026-03-20 09:10:23,,2026-01-19,,서울특별시 용산구 한강로3가 16-9 전자랜드,PHMD120263020033084000001,3020000,1178,"서울특별시 용산구 청파로 74, 전자랜드 신관 1층 116호 (한강로3가)",04372,01,영업/정상,,,
수명약국,,198312.512451769,449279.565312795,2026-04-26 22:31:04,I,1971-07-13,13,영업중,2019-12-03 15:13:10,,1971-07-13,,서울특별시 용산구 용산동2가 1-451,PHMD119713020033084000003,3020000,28,서울특별시 용산구 신흥로 141 (용산동2가),04337,01,영업/정상,,,02-754-2697
소명약국,,199526.383511008,447989.314882996,2026-04-26 22:31:04,I,1972-01-28,13,영업중,2019-12-03 15:15:51,,1972-01-28,,서울특별시 용산구 이태원1동 127-24,PHMD119723020033084000001,3020000,46,서울특별시 용산구 우사단로 43 (이태원동),04406,01,영업/정상,,,02-795-9954
대성옵티마약국,,198973.358688324,448567.494419764,2026-04-26 22:31:04,I,1972-10-10,13,영업중,2019-12-03 15:23:42,,1972-10-10,,,PHMD119723020033084000008,3020000,20,서울특별시 용산구 회나무로 23 (이태원동),04343,01,영업/정상,,,02-794-0389
김상돈약국,,,,2026-04-26 22:31:04,I,1973-05-03,18,사용중,2009-05-29 10:22:52,,1973-05-03,,서울특별시 용산구 한남1동 263-15,PHMD119733020033084000002,3020000,34,,,01,영업/정상,,,
새무림약국,,196785.287686892,447075.536363298,2026-04-26 22:31:04,I,1973-10-30,13,영업중,2019-12-04 10:14:13,,1973-10-30,,,PHMD119733020033084000008,3020000,24,서울특별시 용산구 한강대로 55 (한강로3가),04379,01,영업/정상,,,02-794-4727
삼정약국,,196026.789200545,447915.914911788,2026-04-26 22:31:04,I,1974-01-12,13,영업중,2018-11-19 14:29:49,,1974-01-12,,,PHMD119743020033084000001,3020000,22,"서울특별시 용산구 원효로19길 72-1, 1층 (원효로3가)",04362,01,영업/정상,,,02-712-4941
동아약국,,198936.051188916,448513.805654553,2026-04-26 22:31:04,I,1974-04-04,13,영업중,2019-12-04 10:11:51,,1974-04-04,,,PHMD119743020033084000002,3020000,21,서울특별시 용산구 회나무로 16 (이태원동),04345,01,영업/정상,,,02-794-8873
성도약국,,199010.489283283,448589.146621627,2026-04-26 22:31:04,I,1974-08-23,13,영업중,2019-12-04 10:16:11,,1974-08-23,,,PHMD119743020033084000007,3020000,31,서울특별시 용산구 회나무로 25 (이태원동),04344,01,영업/정상,,,02-793-9991
은정약국,,197996.004095281,449376.060976781,2026-04-26 22:31:05,I,1975-03-31,13,영업중,2025-05-30 09:48:17,,1975-03-31,,서울특별시 용산구 후암동 204-6,PHMD119753020033084000002,3020000,18,"서울특별시 용산구 후암로 7-1, 1층 (후암동)",04335,01,영업/정상,,,02-754-1511
우정약국,,197045.849468346,448447.558967085,2026-04-26 22:31:04,I,1975-05-17,13,영업중,2019-12-04 09:44:42,,1975-05-17,,,PHMD119753020033084000003,3020000,41,"서울특별시 용산구 백범로 341, A동 315호 (원효로1가)",04315,01,영업/정상,,,02-713-5408
임상온누리약국,,195915.785026517,447292.400352343,2026-04-26 22:31:04,I,1975-06-20,13,영업중,2025-08-19 15:11:45,,1975-06-20,,서울특별시 용산구 이촌동 209-22 시범아파트,PHMD119753020033084000004,3020000,38,"서울특별시 용산구 이촌로14길 16, 3동 1층 104호 (이촌동, 시범아파트)",04374,01,영업/정상,,,02-713-0493
승현약국,,196673.061781948,449886.400424401,2026-04-26 22:31:04,I,1975-06-24,13,영업중,2019-12-04 09:39:33,,1975-06-24,,,PHMD119753020033084000005,3020000,32,서울특별시 용산구 효창원로 271-1 (서계동),04305,01,영업/정상,,,02-714-3231
동광약국,,199657.573775103,447085.087671928,2026-04-26 22:31:04,I,1975-08-19,13,영업중,2015-07-27 11:42:30,,1975-08-19,,,PHMD119753020033084000006,3020000,40,서울특별시 용산구 장문로 66-1 (보광동),04393,01,영업/정상,,,
신태양약국,2026-04-08,199761.010456703,447586.303219208,2026-04-26 22:31:04,I,1977-07-20,03,폐업,2026-04-08 15:45:43,,1977-07-20,,서울특별시 용산구 보광동 265번지 213호 신태양약국,PHMD119773020033084000003,3020000,17,"서울특별시 용산구 우사단로2길 23, 신태양약국 (보광동)",04413,03,폐업,,,02-794-0744
경인약국,,196346.747418612,448347.230300053,2026-04-26 22:31:04,I,1980-12-13,13,영업중,2019-11-12 14:33:42,,1980-12-13,,,PHMD119803020033084000003,3020000,58,서울특별시 용산구 새창로14길 50 (용문동),04356,01,영업/정상,,,02-715-6083
동부약국,,197679.255159437,446425.373848781,2026-04-26 22:31:04,I,1982-04-14,13,영업중,2015-07-27 13:26:49,,1982-04-14,,,PHMD119823020033084000001,3020000,17,서울특별시 용산구 이촌로 245 (이촌동),04423,01,영업/정상,,,
수복약국,,196175.87825027,448557.996798715,2026-04-26 22:31:04,I,1983-03-09,13,영업중,2019-11-18 15:02:46,,1983-03-09,,,PHMD119833020033084000001,3020000,16,서울특별시 용산구 새창로12길 12 (도원동),04356,01,영업/정상,,,02-714-0667
소망약국,,197811.954980013,446248.255892098,2026-04-26 22:31:04,I,1984-05-04,13,영업중,2015-07-27 13:35:00,,1984-05-04,,,PHMD119843020033084000002,3020000,16,서울특별시 용산구 이촌로 264 (이촌동),04426,01,영업/정상,,,
새서부약국,,197445.292061326,449126.337367829,2026-04-26 22:31:04,I,1988-01-05,13,영업중,2015-07-27 13:40:31,,1988-01-05,,,PHMD119883020033084000001,3020000,19,서울특별시 용산구 한강대로 293 (갈월동),04321,01,영업/정상,,,
보현온누리약국,,198612.572,449283.874666667,2026-04-26 22:31:04,I,1989-02-25,13,영업중,2017-09-08 13:32:09,,1989-02-25,,,PHMD119893020033084000001,3020000,77,"서울특별시 용산구 신흥로20길 1 (용산동2가, 세명치과)",04328,01,영업/정상,,,02-775-1981
명진약국,,198327.811225097,449367.071265042,2026-04-26 22:31:04,I,1989-05-10,13,영업중,2021-05-03 09:26:06,,1989-05-10,,서울특별시 용산구 후암동 415-37,PHMD119893020033084000002,3020000,29,서울특별시 용산구 신흥로36길 3 (후암동),04337,01,영업/정상,,,02-778-4365
메디팜미래로약국,,197126.773846372,449173.291375495,2026-04-26 22:31:04,I,1989-06-27,13,영업중,2015-07-27 13:45:03,,1989-06-27,,,PHMD119893020033084000003,3020000,36,서울특별시 용산구 청파로47길 40 (청파동2가),04309,01,영업/정상,,,
새건우약국,,197747.102997967,450114.82369787,2026-04-26 22:31:04,I,1996-09-06,13,영업중,2015-07-27 13:54:05,,1996-09-06,,,PHMD119963020033084000002,3020000,50,서울특별시 용산구 후암로 91-1 (동자동),04324,01,영업/정상,,,
백경약국,,196358.196462669,448076.003167687,2026-04-26 22:31:04,I,1996-09-09,13,영업중,2015-07-27 13:55:33,,1996-09-09,,,PHMD119963020033084000003,3020000,26,서울특별시 용산구 원효로41길 38 (원효로3가),04363,01,영업/정상,,,
신우성약국,,197456.165864689,448872.114447192,2026-04-26 22:31:04,I,1998-03-24,13,영업중,2020-04-20 17:41:07,,1998-03-24,,,PHMD119983020033084000001,3020000,19,서울특별시 용산구 한강대로77길 10 (갈월동),04321,01,영업/정상,,,02-714-5392
한국구일온누리약국,,198165.767858385,446185.244544796,2026-04-26 22:31:05,I,1999-10-19,13,영업중,2026-01-13 18:33:34,,1999-10-19,,서울특별시 용산구 이촌동 301-263 렉스상가,PHMD119993020033084000001,3020000,47,"서울특별시 용산구 이촌로 300, 렉스상가 2-2,3-1호 (이촌동)",04425,01,영업/정상,,,02-792-9290
용약국,,200312.987736585,447877.773387698,2026-04-26 22:31:04,I,2000-03-21,13,영업중,2019-11-18 15:12:14,,2000-03-21,,,PHMD120003020033084000001,3020000,51,서울특별시 용산구 대사관로24길 6 (한남동),04402,01,영업/정상,,,02-794-5528
정화약국,,197591.199833411,449248.150199952,2026-04-26 22:31:04,I,2000-06-22,13,영업중,2019-11-18 15:14:24,,2000-06-22,,서울특별시 용산구 갈월동 56-5,PHMD120003020033084000002,3020000,24,서울특별시 용산구 두텁바위로 11 (갈월동),04335,01,영업/정상,,,02-774-2399
신세계약국,,199924.584895518,447084.797083983,2026-04-26 22:31:04,I,2001-06-12,13,영업중,2020-04-20 17:38:57,,2001-06-12,,서울특별시 용산구 보광동 216-100,PHMD120013020033084000003,3020000,45,서울특별시 용산구 장문로 94 (보광동),04395,01,영업/정상,,,02-797-8403
세계약국,,196549.89584221,448153.524398611,2026-04-26 22:31:04,I,2001-08-31,13,영업중,2015-07-27 11:36:41,,2001-08-31,,서울특별시 용산구 원효로2가 84-10,PHMD120013020033084000007,3020000,8,서울특별시 용산구 원효로 171 (원효로2가),04364,01,영업/정상,,,
인원약국,,198600.842117268,449304.668172052,2026-04-26 22:31:04,I,2002-05-03,13,영업중,2020-04-20 18:00:35,,2002-05-03,,서울특별시 용산구 용산2가동 1-560,PHMD120023020033084000005,3020000,27,서울특별시 용산구 신흥로20길 5 (용산동2가),04328,01,영업/정상,,,02-774-4035
구온누리약국,,196621.810302984,449898.051124054,2026-04-26 22:31:04,I,2002-09-09,13,영업중,2015-07-27 11:45:03,,2002-09-09,,서울특별시 용산구 서계동 266-73 힐타워빌딩 1층,PHMD120023020033084000006,3020000,41,"서울특별시 용산구 만리재로 134, 1층 (서계동, 힐타워빌딩)",04305,01,영업/정상,,,
국제약국,,197504.994272381,449104.953362094,2026-04-26 22:31:05,I,2004-08-09,13,영업중,2026-01-13 19:08:35,,2004-08-09,,서울특별시 용산구 남영동 24-4,PHMD120043020033084000002,3020000,23,"서울특별시 용산구 한강대로 290-1, 1층 (남영동)",04352,01,영업/정상,,,02-794-0705
세브레스약국,,200299.87733922,447889.831561119,2026-04-26 22:31:04,I,2004-09-01,13,영업중,2019-11-28 10:15:11,,2004-09-01,,서울특별시 용산구 한남1동 644-10,PHMD120043020033084000003,3020000,57,서울특별시 용산구 대사관로 56 (한남동),04402,01,영업/정상,,,02-798-3048
시온약국,,200648.866223783,447953.839063087,2026-04-26 22:31:04,I,2005-01-07,13,영업중,2020-04-20 17:34:55,,2005-01-07,,서울특별시 용산구 한남1동 261-6 204호(2층),PHMD120053020033084000001,3020000,22,서울특별시 용산구 독서당로 67 (한남동),04419,01,영업/정상,,,02-790-7897
종로프라자약국,,196762.077394917,447480.039577359,2026-04-26 22:31:04,I,2005-03-11,13,영업중,2019-12-06 16:33:44,,2005-03-11,,서울특별시 용산구 한강로3가 40-999 지하1층 이마트내,PHMD120053020033084000003,3020000,53,"서울특별시 용산구 한강대로23길 55 (한강로3가, 이마트내)",04377,01,영업/정상,,,02-2012-1276
다니엘약국,,196356.513376783,446868.532726729,2026-04-26 22:31:04,I,2006-01-09,13,영업중,2015-07-27 13:59:27,,2006-01-09,,서울특별시 용산구 한강로3가 40-876,PHMD120063020033084000001,3020000,31,"서울특별시 용산구 이촌로 103, 1층 (한강로3가, 천일빌딩)",04380,01,영업/정상,,,
건강한약국,,196691.773344223,449589.048509084,2026-04-26 22:31:04,I,2006-07-03,13,영업중,2015-07-27 14:16:21,,2006-07-03,,서울특별시 용산구 청파동2가 1-17,PHMD120063020033084000007,3020000,38,서울특별시 용산구 효창원로93길 2 (청파동2가),04311,01,영업/정상,,,
신효창프라자약국,,196490.844311727,448594.448927151,2026-04-26 22:31:05,I,2007-03-05,13,영업중,2026-01-13 18:58:25,,2007-03-05,,서울특별시 용산구 효창동 80,PHMD120073020033084000003,3020000,51,서울특별시 용산구 백범로 285 (효창동),04318,01,영업/정상,,,02-718-6448
사랑플러스약국,,197573.417262303,448795.649603715,2026-04-26 22:31:04,I,2007-03-06,13,영업중,2015-07-27 14:25:34,,2007-03-06,,서울특별시 용산구 남영동 127-1,PHMD120073020033084000004,3020000,46,서울특별시 용산구 한강대로 258 (남영동),04352,01,영업/정상,,,
다정약국,,197719.581657754,449813.336130432,2026-04-26 22:31:04,I,2007-05-07,13,영업중,2018-11-19 14:27:21,,2007-05-07,,서울특별시 용산구 동자동 19-40 남영빌딩 1층,PHMD120073020033084000005,3020000,40,"서울특별시 용산구 한강대로104길 51, 1층 (동자동, 남영빌딩(제1호))",04324,01,영업/정상,,,64972899
보광프라자약국,,199902.227207576,447231.323770507,2026-04-26 22:31:04,I,2008-04-18,13,영업중,2015-07-27 14:26:49,,2008-04-18,,서울특별시 용산구 보광동 280-3,PHMD120083020033084000002,3020000,68,서울특별시 용산구 보광로 35 (보광동),04394,01,영업/정상,,,
푸른약국,,197923.391613046,449700.031317877,2026-04-26 22:31:04,I,2008-05-07,13,영업중,2020-04-20 18:16:59,,2008-05-07,,서울특별시 용산구 후암동 105-5 1층,PHMD120083020033084000003,3020000,22,"서울특별시 용산구 후암로 41, 1층 (후암동)",04332,01,영업/정상,,,02-3789-1460
다나약국,,197922.335444791,449724.913626587,2026-04-26 22:31:04,I,2008-06-02,13,영업중,2015-07-27 14:29:12,,2008-06-02,,서울특별시 용산구 추암동 105-69 1층,PHMD120083020033084000004,3020000,31,"서울특별시 용산구 후암로 43-2, 1층 (후암동)",04332,01,영업/정상,,,
옵티마찬미약국,,200429.986650365,447801.120539264,2026-04-26 22:31:04,I,2008-06-09,13,영업중,2020-04-20 17:48:42,,2008-06-09,,서울특별시 용산구 한남동 631-17,PHMD120083020033084000005,3020000,28,서울특별시 용산구 대사관로30길 17 (한남동),04402,01,영업/정상,,,02-790-4080
메디팜나은약국,,197542.687282146,448325.294355232,2026-04-26 22:31:04,I,2008-09-16,13,영업중,2015-07-27 14:31:58,,2008-09-16,140-011,서울특별시 용산구 한강로1가 64번지 대우월드마크용산 1층 110호,PHMD120083020033084000012,3020000,25,"서울특별시 용산구 한강대로 211, 110호 (한강로1가, 대우월드마크용산)",04322,01,영업/정상,,,
가까운 우리 약국,,200406.963708797,447968.152857355,2026-04-26 22:31:04,I,2009-11-09,02,휴업,2011-12-05 14:45:56,,2009-11-09,140-887,서울특별시 용산구 한남동 657번지 154호,PHMD120093020033084000005,3020000,24,서울특별시 용산구 대사관로31길 7-10 (한남동),,02,휴업,2011-12-01,2012-05-31,
메디팜최약국,,197300.851982804,449590.701464663,2026-04-26 22:31:04,I,2010-03-09,13,영업중,2015-07-27 14:38:26,,2010-03-09,140-869,서울특별시 용산구 청파동1가 154번지 32호,PHMD120103020033084000001,3020000,28,"서울특별시 용산구 청파로 324, 1층 (청파동1가)",04301,01,영업/정상,,,02-715-6009
연희온누리약국,,197425.47861329,449166.662964325,2026-04-26 22:31:04,I,2010-10-18,13,영업중,2015-07-27 14:34:49,,2010-10-18,,,PHMD120103020033084000008,3020000,36,"서울특별시 용산구 한강대로 297, 2층 (갈월동)",04321,01,영업/정상,,,32737778
서현약국,,197221.439324261,446524.508385914,2026-04-26 22:31:04,I,2011-01-24,13,영업중,2015-07-27 14:33:49,,2011-01-24,,,PHMD120113020033084000002,3020000,29,"서울특별시 용산구 이촌로 200, 지히1층 104호 (이촌동)",04427,01,영업/정상,,,
굿윌정약국,,197909.53471934,449753.225997761,2026-04-26 22:31:04,I,2011-02-09,13,영업중,2015-07-27 14:32:30,,2011-02-09,,,PHMD120113020033084000003,3020000,23,"서울특별시 용산구 후암로 47, 1층 (후암동)",04332,01,영업/정상,,,
온누리정도약국,,196569.912447126,448200.426257955,2026-04-26 22:31:04,I,2011-09-05,13,영업중,2016-02-02 17:50:42,,2011-09-05,,서울특별시 용산구 원효로2가 81번지 8호 1층,PHMD120113020033084000011,3020000,66,"서울특별시 용산구 원효로53길 9 (원효로2가, 정도약국)",04364,01,영업/정상,,,
이층성장약국,,197450.277644237,446437.197878548,2026-04-26 22:31:05,I,2011-09-22,13,영업중,2020-04-20 17:59:20,,2011-09-22,140-854,이촌동 300번지 27호 한강쇼핑센터2층 210 1,PHMD120113020033084000013,3020000,73,"서울특별시 용산구 이촌로 224, 210-1, 209, 217호 (이촌동, 한강쇼핑센터)",04427,01,영업/정상,,,02-792-7881
편한약국,,197056.728931087,447077.126289262,2026-04-26 22:31:05,I,2012-01-02,13,영업중,2021-10-26 15:43:49,,2012-01-02,,서울특별시 용산구 한강로3가 63-70,PHMD120123020033084000001,3020000,32,"서울특별시 용산구 서빙고로 17, 용산센트럴파크 해링턴스퀘어 1층 47호 (한강로3가)",04387,01,영업/정상,,,02-793-8887
온누리백합약국,,197941.007694007,449616.994544088,2026-04-26 22:31:05,I,2012-01-02,13,영업중,2020-04-20 17:46:41,,2012-01-02,,서울특별시 용산구 후암동 105번지 6호,PHMD120123020033084000002,3020000,64,"서울특별시 용산구 후암로 33-3, 1층 (후암동)",04332,01,영업/정상,,,02-774-2002
서울약국,,197478.770349994,449308.544293884,2026-04-26 22:31:05,I,2012-08-01,13,영업중,2023-07-31 15:16:04,,2012-08-01,,서울특별시 용산구 갈월동 15-3,PHMD120123020033084000007,3020000,82,"서울특별시 용산구 한강대로 312, 2층 2호 (갈월동)",04334,01,영업/정상,,,02-774-9207
우리약국,,196762.077394917,447480.039577359,2026-04-26 22:31:05,I,2013-07-29,13,영업중,2017-12-22 15:48:00,,2013-07-29,,서울특별시 용산구 한강로3가 40번지 999호 용산역,PHMD120133020033084000005,3020000,22,"서울특별시 용산구 한강대로23길 55, 아이파크몰 리빙파크 6층 218호 (한강로3가)",04377,01,영업/정상,,,02-2012-1507
가장큰태평양약국,,200270.981734911,447892.865925447,2026-04-26 22:31:05,I,2014-01-13,13,영업중,2015-07-27 15:15:05,,2014-01-13,140-887,서울특별시 용산구 한남동 653번지 1호,PHMD120143020033084000001,3020000,148,"서울특별시 용산구 대사관로 52, 1층 (한남동)",04402,01,영업/정상,,,
수약국,,196325.553848282,448686.217025972,2026-04-26 22:31:05,I,2014-01-24,13,영업중,2026-01-13 19:04:32,,2014-01-24,,서울특별시 용산구 효창동 286-1,PHMD120143020033084000003,3020000,56,"서울특별시 용산구 백범로51길 6, 지하1층 (효창동)",04318,01,영업/정상,,,02-701-8224
효창약국,,196252.288320072,448722.260917391,2026-04-26 22:31:05,I,2014-05-19,13,영업중,2015-07-27 15:17:22,,2014-05-19,140-897,서울특별시 용산구 효창동 5번지 219호,PHMD120143020033084000004,3020000,23,"서울특별시 용산구 백범로 259, 지층 (효창동)",04318,01,영업/정상,,,26112789
참온누리약국,,198299.956925781,449378.615545006,2026-04-26 22:31:05,I,2014-06-02,13,영업중,2014-06-02 13:21:18,,2014-06-02,140-902,서울특별시 용산구 후암동 415번지 35호,PHMD120143020033084000005,3020000,18,서울특별시 용산구 신흥로 150-1 (후암동),04337,01,영업/정상,,,
신진약국,,199659.228721053,447594.009841561,2026-04-26 22:31:05,I,2014-08-14,13,영업중,2015-07-27 15:20:30,,2014-08-14,140-823,서울특별시 용산구 보광동 238번지 9호,PHMD120143020033084000006,3020000,30,"서울특별시 용산구 우사단로 2-1, 1층 104호 (보광동)",04414,01,영업/정상,,,
홍주약국,,197265.064006919,446517.341438543,2026-04-26 22:31:05,I,2014-10-31,13,영업중,2020-04-20 17:52:32,,2014-10-31,140-854,이촌동 302번지 51호,PHMD120143020033084000009,3020000,31,"서울특별시 용산구 이촌로 206, 3층 (이촌동, 국민은행PB센터)",04427,01,영업/정상,,,02-793-5572
금보약국,,195547.140326252,447976.775939762,2026-04-26 22:31:05,I,2015-02-09,13,영업중,2024-01-03 09:15:34,,2015-02-09,,서울특별시 용산구 산천동 202 삼성테마트,PHMD120153020033084000002,3020000,44,"서울특별시 용산구 원효로 51, 302호 (산천동, 삼성테마트)",04359,01,영업/정상,,,02-718-3673
한라약국,,199426.149287344,447955.380979937,2026-04-26 22:31:05,I,2015-05-04,13,영업중,2015-07-27 15:43:05,,2015-05-04,140-858,이태원동 131번지 3호,PHMD120153020033084000004,3020000,21,서울특별시 용산구 보광로 124 (이태원동),04406,01,영업/정상,,,
기영약국,,200415.883125551,447943.864490642,2026-04-26 22:31:05,I,2015-12-31,13,영업중,2016-01-12 16:36:15,,2015-12-31,,서울특별시 용산구 한남동 657번지 102호,PHMD120153020033084000011,3020000,72,서울특별시 용산구 대사관로31길 7-5 (한남동),04401,01,영업/정상,,,
