번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,
463,의원,01_01_02_P,3900000,PHMA120053900028041100014,2005-07-22,,01,영업/정상,13,영업중,,,,,02-2060-1079,,,,"경기도 광명시 오리로 957, 3층 (광명동, 누가빌딩)",14263,경희한사랑한의원,2026-03-27 14:08:12,U,2026-03-29 02:40:00,한의원,187257.135542854,441818.310955442,한의원,1,0,0,87.6,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
464,의원,01_01_02_P,3900000,PHMA120183900028041100006,2018-05-01,,01,영업/정상,13,영업중,,,,,02-6952-9524,,,,"경기도 광명시 광명로 892, 3층 (광명동)",14262,경희공한의원,2026-03-27 10:40:45,U,2026-03-29 02:40:00,한의원,187045.671394532,441825.173448653,한의원,1,0,0,170.78,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
465,의원,01_01_02_P,4020000,PHMA120074020028041100016,2007-12-04,,01,영업/정상,13,영업중,,,,,031-395-0100,,,,"경기도 군포시 산본로343번길 21, 303,304호 (산본동, 동화프라자)",15865,경희백세한의원,2026-03-27 01:13:20,U,2026-03-29 02:40:00,한의원,,,한의원,1,0,0,111.57,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
466,의원,01_01_02_P,3940000,PHMA120053940139041100003,2005-09-13,,01,영업/정상,13,영업중,,,,,031-932-1110,,410-837,경기도 고양시 일산동구  857번지 1호 라고프라자 401~406호,경기도 고양시 일산동구 중앙로1261번길 19 (장항동),10402,유디치과의원,2026-03-27 01:43:49,U,2026-03-29 02:40:00,치과의원,179885.209979905,461760.387125345,치과의원,3,0,0,693,401,치과,,,,0,0,,,0,,
467,의원,01_01_02_P,3940000,PHMA119993940138041100383,1999-04-21,,01,영업/정상,13,영업중,,,,,031-973-7575,,,경기도 고양시 덕양구 화정동 984번지 서일빌딩,"경기도 고양시 덕양구 화중로 54, 서일빌딩 2층 (화정동)",10500,열린정형외과의원,2026-03-27 01:43:48,U,2026-03-29 02:40:00,의원,184988.826862156,458860.107891236,의원,1,5,18,450.61,105,정형외과,,,,0,0,,,0,,
468,의원,01_01_02_P,3940000,PHMA120173940138041100012,2017-08-01,,01,영업/정상,13,영업중,,,,,02-381-3075,,,,"경기도 고양시 덕양구 권율대로 899, 202호 (신원동)",10568,경희명인당한의원,2026-03-27 02:43:45,U,2026-03-29 02:40:00,한의원,190254.745387808,462401.857308146,한의원,1,0,0,144.57,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
469,의원,01_01_02_P,3930000,PHMA120043930154041100020,2004-11-19,,01,영업/정상,13,영업중,,,,,031-480-2804,,,,"경기도 안산시 단원구 광덕2로 164, 5층 (고잔동, 메디피아빌딩)",15476,E-믿음치과의원,2026-03-27 00:43:44,U,2026-03-29 02:40:00,치과의원,184712.595147478,423076.760119753,치과의원,1,0,0,349.75,402 403 404 405 406 407 408 409 411 412,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",,,,0,0,,,0,,
470,의원,01_01_02_P,3930000,PHMA120093930154041100026,2009-06-22,,01,영업/정상,13,영업중,,,,,031-475-2855,,425-868,경기도 안산시 단원구 고잔동 539번지 20호 봉산빌딩 5층,"경기도 안산시 단원구 고잔1길 33, 5층 (고잔동, 봉산빌딩)",15361,연세리더스치과교정과치과의원,2026-03-27 03:43:35,U,2026-03-29 02:40:00,치과의원,185501.122608241,424062.125860905,치과의원,2,0,0,577.5,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,
471,의원,01_01_02_P,3940000,PHMA120183940139041100005,2018-04-27,,03,폐업,03,폐업,2026-04-01,,,,031-906-7688,,,경기도 고양시 일산동구 장항동 859번지 1호 진원프라자,"경기도 고양시 일산동구 정발산로 27, 진원프라자 501,502(일부)호 (장항동)",10402,더봄의원,2026-03-27 09:07:34,U,2026-03-29 02:40:00,의원,179800.608515681,461639.634743828,의원,2,0,0,223.4,114 108,"성형외과, 피부과",,,,0,0,,,0,,
472,의원,01_01_02_P,3930000,PHMA120003930162041100015,2000-07-10,,01,영업/정상,13,영업중,,,,,031-413-2206,,,,"경기도 안산시 상록구 예술광장로 31, 파크프라자 501~504호 (월피동)",15288,안산의료복지사회적협동조합 새안산한의원,2026-03-27 02:13:38,U,2026-03-29 02:40:00,한의원,186422.66092707,425188.259849362,한의원,3,0,0,233.39,302 303 304 305 308,"한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",,,,0,0,,,0,,
473,의원,01_01_02_P,3940000,PHMA120183940139041100001,2018-02-01,,01,영업/정상,13,영업중,,,,,031-905-2222,,,경기도 고양시 일산동구 장항동 855번지 장항동이스턴시티,"경기도 고양시 일산동구 정발산로 38, 장항동이스턴시티 2층 208호 (장항동)",10403,로앤산부인과의원,2026-03-27 03:13:42,U,2026-03-29 02:40:00,의원,179913.323308018,461616.743761126,의원,3,2,2,274.52,114 110 108,"성형외과, 산부인과, 피부과",,,,0,0,,,0,,
474,의원,01_01_02_P,3940000,PHMA120113940138041100005,2011-04-28,,01,영업/정상,13,영업중,,,,,031-968-7566,,,경기도 고양시 덕양구 주교동 614-2 원당메디컬프라자,"경기도 고양시 덕양구 호국로 787, 원당메디컬프라자 2층 (주교동)",10461,원당오케이마취통증의학과의원,2026-03-27 02:43:45,U,2026-03-29 02:40:00,의원,185442.671595419,461593.361513344,의원,2,0,0,739.76,105 106 101 120 109,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
475,의원,01_01_02_P,3940000,PHMA120133940138041100003,2013-04-15,,01,영업/정상,13,영업중,,,,,031-969-1275,,,,"경기도 고양시 덕양구 통일로 1262, 2층 (내유동)",10263,박재범한의원,2026-03-27 02:43:45,U,2026-03-29 02:40:00,한의원,,,한의원,3,0,0,120,301 302 303 304 305 306 307 308 309,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",,,,0,0,,,0,,
476,의원,01_01_02_P,3220000,PHMA120153220033041100055,2015-04-14,,01,영업/정상,13,영업중,,,,,02-445-8272,,,서울특별시 강남구 수서동 715 수서빌딩,"서울특별시 강남구 광평로 281, 수서빌딩 2층일부층 (수서동)",06349,오체안피부과의원,2026-03-27 04:13:33,U,2026-03-29 02:40:00,의원,209009.86408188,442872.160579339,의원,3,0,0,277.78,114,피부과,,,,0,0,,,0,,
477,의원,01_01_02_P,3100000,PHMA119993100034041100057,1999-09-13,,01,영업/정상,13,영업중,,,,,02-951-9966,,,서울특별시 노원구 중계동 584번지 1호,"서울특별시 노원구 한글비석로 383, 2층 (중계동, 삼창타워프라자)",01699,상계바론정형외과의원,2026-03-27 03:43:18,U,2026-03-29 02:40:00,의원,206341.9040064,461845.120373232,의원,3,8,23,1180.76,105 106 120 114 115 101 104 111,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 피부과, 비뇨의학과, 재활의학과",,,,0,0,,,0,,
478,의원,01_01_02_P,3220000,PHMA120043220033041100655,2004-11-30,,01,영업/정상,13,영업중,,,,,459-4101,,135-190,서울특별시 강남구 세곡동 124번지 2호   8호,"서울특별시 강남구 밤고개로34길 4, 8호 (세곡동)",06365,조은소아과의원,2026-03-27 04:13:42,U,2026-03-29 02:40:00,의원,209423.649311203,440208.558412381,의원,1,0,0,33.48,111,소아청소년과,,,,0,0,,,0,,
479,의원,01_01_02_P,3130000,PHMA119943130033041100003,1994-03-12,,01,영업/정상,13,영업중,,,,,02-712-1331,,,서울특별시 마포구 신공덕동 15번지 51호 성은빌딩,"서울특별시 마포구 만리재로 31, 성은빌딩 2~3층 (신공덕동)",04209,신.홍산부인과의원,2026-03-27 00:43:52,U,2026-03-29 02:40:00,의원,195929.214407536,449176.453949106,의원,2,0,0,267.34,110,산부인과,,,,0,0,,,0,,
480,의원,01_01_02_P,3100000,PHMA119893100034041100051,1989-07-07,,01,영업/정상,13,영업중,,,,,02-939-4419,,139-822,서울특별시 노원구 상계동 649번지 7호 (2층)[동일로 1530 (2층)],"서울특별시 노원구 동일로 1530, 205호 (상계동, 노원다모아빌딩)",01674,유피부과의원,2026-03-27 00:43:17,U,2026-03-29 02:40:00,의원,205053.302838704,462521.779042418,의원,1,0,0,114.84,114,피부과,,,,0,0,,,0,,
481,의원,01_01_02_P,3130000,PHMA120033130033041100002,2003-01-23,,01,영업/정상,13,영업중,,,,,02-334-8822,,121-251,"서울특별시 마포구 성산1동 260-7, 260-33",서울특별시 마포구 월드컵로 128 (성산동),03970,백신경외과의원,2026-03-27 00:43:52,U,2026-03-29 02:40:00,의원,191725.902310704,450825.437589112,의원,2,0,0,312.64,106 105 102 104 101 115 107 113 114 122 109 120 116 119,"내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,
482,의원,01_01_02_P,3050000,PHMA120183050034041100014,2018-05-10,,01,영업/정상,13,영업중,,,,,02-544-1219,,,"서울특별시 동대문구 장안동 433-7 조광빌딩 5층, 6층","서울특별시 동대문구 장한로 10, 조광빌딩 5층, 6층 (장안동)",02644,서울메디투어의원,2026-03-27 02:43:17,U,2026-03-29 02:40:00,의원,205717.469811592,451120.5353714,의원,3,0,0,724.73,122 119 113 111 101,"내과, 소아청소년과, 이비인후과, 진단검사의학과, 가정의학과",,,,0,0,,,0,,
483,의원,01_01_02_P,3130000,PHMA120013130033041100011,2001-07-02,,01,영업/정상,13,영업중,,,,,392-0075,,121-012,서울특별시 마포구 아현2동329-12(3층),"서울특별시 마포구 굴레방로9길 2, 3층 (아현동)",04116,우성마취통증의학과의원,2026-03-27 17:43:53,U,2026-03-29 02:40:00,의원,196010.486961304,450526.072270739,의원,1,0,0,136.1,109 101 105 104 106 122 120,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,
484,의원,01_01_02_P,3220000,PHMA120113220033041100032,2011-02-23,,01,영업/정상,13,영업중,,,,,02-539-2876,,,,"서울특별시 강남구 테헤란로25길 7, 창성재단빌딩 4층 (역삼동)",06132,세이프플란트치과의원,2026-03-27 02:43:36,U,2026-03-29 02:40:00,치과의원,203032.25466393,444305.101372331,치과의원,4,0,0,478.9,402 403 404,"구강악안면외과, 치과보철과, 치과교정과",,,,0,0,,,0,,
485,의원,01_01_02_P,3220000,PHMA120103220033041100320,2010-12-30,,01,영업/정상,13,영업중,,,,,0234441003,,,서울특별시 강남구 신사동 617-5 호산병원,"서울특별시 강남구 언주로 871, 호산병원 A동 5층 (신사동)",06023,디앤에이피부과의원,2026-03-27 02:43:35,U,2026-03-29 02:40:00,의원,202879.096032846,447368.00014,의원,4,0,0,217.5,114,피부과,,,,0,0,,,0,,
486,의원,01_01_02_P,3240000,PHMA120143240033041100028,2014-10-27,,01,영업/정상,13,영업중,,,,,02-473-7533,,,,"서울특별시 강동구 양재대로 1479, 2,6층 (길동)",05342,연세척척재활의학과의원,2026-03-27 00:43:19,U,2026-03-29 02:40:00,의원,212286.238530692,448434.305272452,의원,3,0,0,473.7,105 106 109 120,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
487,의원,01_01_02_P,3240000,PHMA120143240033041100005,2014-03-05,,01,영업/정상,13,영업중,,,,,02-483-2875,,134-814,서울특별시 강동구 길동 412번지 12호,"서울특별시 강동구 양재대로 1457, 4층 (길동)",05353,건강제일의료소비자생활협동조합 굿모닝치과의원,2026-03-27 04:13:19,U,2026-03-29 02:40:00,치과의원,212215.378259229,448196.85466049,치과의원,1,0,0,137,407 406 404 403,"치과보철과, 치과교정과, 치주과, 치과보존과",,,,0,0,,,0,,
488,의원,01_01_02_P,3240000,PHMA120153240033041100001,2015-01-02,,01,영업/정상,13,영업중,,,,,02-427-2875,,,,"서울특별시 강동구 고덕비즈밸리로 26, 강동U1센터 A동 201~209호 (고덕동)",05203,예스미르치과의원,2026-03-27 02:43:21,U,2026-03-29 02:40:00,치과의원,,,치과의원,2,0,0,483.9,402 403 404 406 407,"구강악안면외과, 치과보철과, 치과교정과, 치주과, 치과보존과",,,,0,0,,,0,,
489,의원,01_01_02_P,3220000,PHMA120103220033041100255,2010-10-15,,01,영업/정상,13,영업중,,,,,545-0025,,,서울특별시 강남구 신사동 584번지 3호 원방빌딩,"서울특별시 강남구 논현로 837, 원방빌딩 1,2,3층 (신사동)",06031,팝성형외과의원,2026-03-27 04:13:43,U,2026-03-29 02:40:00,의원,202400.526869231,446778.817382696,의원,14,0,0,1708.54,108 114 122,"성형외과, 피부과, 가정의학과",,,,0,0,,,0,,
490,의원,01_01_02_P,3040000,PHMA119973040033041100008,1997-10-08,,01,영업/정상,13,영업중,,,,,455-2264,,143-826,서울특별시 광진구 구의동 252번지 14호,서울특별시 광진구 자양로 126 (구의동),05043,한마음의원,2026-03-27 00:43:13,U,2026-03-29 02:40:00,의원,207325.576921423,448526.049057258,의원,1,0,0,83.62,104 110 103 113 112 101 111 114 102,"내과, 신경과, 정신건강의학과, 외과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과",,,,0,0,,,0,,
491,의원,01_01_02_P,3170000,PHMA120103170035041100015,2010-11-05,,01,영업/정상,13,영업중,,,,,1544-5189,,,서울특별시 금천구 가산동 451-1 가산 어반워크I 2층 201~216호,"서울특별시 금천구 가산디지털2로 135, 가산 어반워크I 2층 201~216호 (가산동)",08504,(재)한국산업의학연구소 래피젠헬스케어의원,2026-03-27 00:43:16,U,2026-03-29 02:40:00,의원,189161.545672175,441988.711766202,의원,11,0,0,1312.97,126 124 122 116 111 101,"내과, 소아청소년과, 영상의학과, 가정의학과, 직업환경의학과, 예방의학과",,,,0,0,,,0,,
492,의원,01_01_02_P,3040000,PHMA119993040033041100017,1999-07-24,,01,영업/정상,13,영업중,,,,,-2205-0620,,,,"서울특별시 광진구 군자로 180, 3층 (군자동)",04997,중앙한의원,2026-03-27 11:34:17,U,2026-03-29 02:40:00,한의원,206839.786680424,450477.162800524,한의원,2,0,0,109.78,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
493,의원,01_01_02_P,3200000,PHMA120133200033041100008,2013-04-18,,01,영업/정상,13,영업중,,,,,02-878-3650,,,,"서울특별시 관악구 신림로 350, 3층 302호 (신림동, 서원프라자, 태영아파트)",08754,365밝은안과의원,2026-03-27 03:13:25,U,2026-03-29 02:40:00,의원,193736.283365342,442593.593920989,의원,6,1,2,862,112,안과,,,,0,0,,,0,,
494,의원,01_01_02_P,3170000,PHMA120083170035041100010,2008-10-21,,01,영업/정상,13,영업중,,,,,02-2028-5775,,,,"서울특별시 금천구 가산디지털1로 186, 제이플라츠 2,4층 208-1, 413~413-1호 (가산동)",08502,보담한의원,2026-03-27 01:43:18,U,2026-03-29 02:40:00,한의원,189452.382474246,442205.867457803,한의원,8,7,10,273.07,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
495,의원,01_01_02_P,3080000,PHMA120103080033041100006,2010-02-08,,01,영업/정상,13,영업중,,,,,02-988-0028,,,,"서울특별시 강북구 도봉로 34, 4,6,7층 (미아동, 트레지오빌딩)",01220,메트로내과의원,2026-03-27 02:43:13,U,2026-03-29 02:40:00,의원,202642.446045912,456636.308192293,의원,30,9,26,2292.65,101 102 110 111 113 116 122,"내과, 신경과, 산부인과, 소아청소년과, 이비인후과, 영상의학과, 가정의학과",,,,0,0,,,0,,
496,의원,01_01_02_P,3200000,PHMA120143200033041100003,2014-03-14,,01,영업/정상,13,영업중,,,,,02-886-8622,,,,"서울특별시 관악구 신림로 318, 3층 (신림동, 청암두산위브센티움)",08777,애플산부인과의원,2026-03-27 04:13:16,U,2026-03-29 02:40:00,의원,193773.070404044,442270.419248856,의원,2,0,0,253.03,110 114,"산부인과, 피부과",,,,0,0,,,0,,
497,의원,01_01_02_P,3220000,PHMA120073220033041100900,2007-02-26,,01,영업/정상,13,영업중,,,,,02-547-0809,,,서울특별시 강남구 논현동 92 SB타워,"서울특별시 강남구 도산대로 318, SB타워 7층 (논현동)",06054,체인지의원,2026-03-27 04:13:32,U,2026-03-29 02:40:00,의원,203143.583584843,446642.96217824,의원,2,0,0,456.72,101 108 114 120,"내과, 성형외과, 피부과, 재활의학과",,,,0,0,,,0,,
498,의원,01_01_02_P,3040000,PHMA120043040033041100015,2004-05-14,,01,영업/정상,13,영업중,,,,,02-446-2268,,,,"서울특별시 광진구 용마산로 97, 2층 (중곡동)",04935,제중한의원,2026-03-27 11:36:31,U,2026-03-29 02:40:00,한의원,207608.419448552,451114.730235915,한의원,1,0,0,150.57,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
499,의원,01_01_02_P,3170000,PHMA119913170035041100004,1991-07-22,,01,영업/정상,13,영업중,,,,,02-899-5656,,,,"서울특별시 금천구 한내로 62, 2011,2130호 (독산동, 한신코아상가)",08599,석치과의원,2026-03-27 02:43:15,U,2026-03-29 02:40:00,치과의원,190023.426907798,439379.272866954,치과의원,1,0,0,101.93,402 403 405 406 407 408 412,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 통합치의학과",,,,0,0,,,0,,
500,의원,01_01_02_P,3170000,PHMA120013170035041100002,2001-02-26,,01,영업/정상,13,영업중,,,,,805-6124,,,"서울특별시 금천구 시흥동 841-55 2,3층","서울특별시 금천구 금하로 651, 2,3층 (시흥동)",08627,김홍열내과의원,2026-03-27 13:13:15,U,2026-03-29 02:40:00,의원,191376.965876563,439105.872924684,의원,8,0,0,326,101 111,"내과, 소아청소년과",,,,0,0,,,0,,
501,의원,01_01_02_P,3240000,PHMA120163240033041100007,2016-03-17,,01,영업/정상,13,영업중,,,,,02-477-5875,,,,서울특별시 강동구 올림픽로 699 (천호동),05245,천호경희한의원,2026-03-27 00:43:20,U,2026-03-29 02:40:00,한의원,210980.253131699,449083.060306534,한의원,1,7,23,667.3,301 302 303 304 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
502,의원,01_01_02_P,3200000,PHMA120163200033041100015,2016-06-24,,01,영업/정상,13,영업중,,,,,02-888-4275,,,서울특별시 관악구 봉천동 36번지 14호,"서울특별시 관악구 관악로 234, 2층 (봉천동, 서울남부교회)",08737,올리브나무치과의원,2026-03-27 01:43:15,U,2026-03-29 02:40:00,치과의원,196069.172603877,442529.733049106,치과의원,3,0,0,162.6,412 411 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",,,,0,0,,,0,,
503,의원,01_01_02_P,3240000,PHMA120023240033041100015,2002-03-11,,01,영업/정상,13,영업중,,,,,02-481-1219,,134-825,서울특별시 강동구 명일동 47번지 12호,"서울특별시 강동구 동남로73길 26, 3층 (명일동)",05269,김영주이비인후과의원,2026-03-27 00:43:18,U,2026-03-29 02:40:00,의원,213607.080568254,450119.168256979,의원,3,0,0,84.32,113 101 111 114,"내과, 소아청소년과, 이비인후과, 피부과",,,,0,0,,,0,,
504,의원,01_01_02_P,3150000,PHMA120033150037041100031,2003-11-06,,01,영업/정상,13,영업중,,,,,02-3663-5505,,,서울특별시 강서구 화곡동 1095번지 그랜드아이파크,"서울특별시 강서구 화곡로 347, 2층 213,214,215,223호 (화곡동, 그랜드아이파크)",07649,푸른정형외과의원,2026-03-27 01:43:25,U,2026-03-29 02:40:00,의원,186786.622461585,450297.70265223,의원,1,0,0,257.96,105 106 120 115,"정형외과, 신경외과, 비뇨의학과, 재활의학과",,,,0,0,,,0,,
505,의원,01_01_02_P,3200000,PHMA120023200033041100026,2008-07-10,,01,영업/정상,13,영업중,,,,,02-872-0072,,,,"서울특별시 관악구 신림로 140, 2층 (신림동)",08838,햇살경희한의원,2026-03-27 03:13:24,U,2026-03-29 02:40:00,한의원,194124.472155455,441073.731838759,한의원,3,0,0,133.38,301 302 303 304 305 306 307 308 309,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",,,,0,0,,,0,,
506,의원,01_01_02_P,3200000,PHMA120153200033041100023,2015-09-14,,01,영업/정상,13,영업중,,,,,02-3443-0098,,,서울특별시 관악구 봉천동 1658번지 5호,"서울특별시 관악구 남부순환로 1938, 6층 (봉천동, 성은빌딩)",08793,백동한의원,2026-03-27 00:43:15,U,2026-03-29 02:40:00,한의원,196756.479758836,441599.241793679,한의원,1,0,0,94.24,301 304 307 308 305 302 303 306,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
507,의원,01_01_02_P,3080000,PHMA120063080033041100001,2005-12-30,,01,영업/정상,13,영업중,,,,,02-945-3679,,,,"서울특별시 강북구 도봉로 30, 7층 (미아동, 에코피아빌딩)",01220,스마일위드치과교정과치과의원,2026-03-27 04:13:15,U,2026-03-29 02:40:00,치과의원,202641.157422978,456588.839527418,치과의원,1,0,0,195.91,404 405 408 412,"치과교정과, 소아치과, 구강내과, 통합치의학과",,,,0,0,,,0,,
508,의원,01_01_02_P,3050000,PHMA120263050034041100004,2026-02-10,,01,영업/정상,13,영업중,,,,,02-6080-7575,,,서울특별시 동대문구 이문동 149-8,"서울특별시 동대문구 이문로 120, 아이파크자이상가 2층 A203~A208호 (이문동)",02418,이문센트럴정형외과의원,2026-03-27 00:43:25,U,2026-03-29 02:40:00,의원,205541.211931615,455132.605075423,의원,1,0,0,427.37,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
509,의원,01_01_02_P,4140000,PHMA120264140020041100001,2026-02-10,,01,영업/정상,13,영업중,,,,,031-833-0223,,,경기도 연천군 전곡읍 전곡리 480-35 영도프라자,"경기도 연천군 전곡읍 전곡로161번길 9, 1층 103호 (영도프라자)",11028,전곡조은신경외과의원,2026-03-27 01:13:15,U,2026-03-29 02:40:00,의원,205839.648871044,502601.701418297,의원,1,1,2,574.93,120 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
510,의원,01_01_02_P,3200000,PHMA120263200033041100002,2026-02-11,,01,영업/정상,13,영업중,,,,,02-6952-4899,,,,"서울특별시 관악구 신림로 386, 3층 (신림동)",08753,신림연세정형외과의원,2026-03-27 02:43:16,U,2026-03-29 02:40:00,의원,193607.335635555,442956.177570046,의원,1,0,0,476.77,101 105 106 109 120,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
512,의원,01_01_02_P,3820000,PHMA120183820050041100018,2018-09-27,,01,영업/정상,13,영업중,,,,,031-894-7585,,,경기도 의정부시 의정부동 196번지 12호,"경기도 의정부시 평화로 540, 퍼시픽타워 4층 (의정부동)",11695,강앤강내과의원,2026-03-27 02:43:32,U,2026-03-29 02:40:00,의원,204150.462775061,470843.502233654,의원,3,0,0,407.64,101,내과,,,,0,0,,,0,,
513,의원,01_01_02_P,3990000,PHMA120203990309041100020,2020-09-29,,01,영업/정상,13,영업중,,,,,031-523-3457,,,,"경기도 남양주시 도농로 29, 부영프라자 303호 (다산동)",12255,다인한의원,2026-03-26 23:43:41,U,2026-03-29 02:40:00,한의원,213775.777055552,456245.143529288,한의원,1,0,0,119.34,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
514,의원,01_01_02_P,3130000,PHMA120203130033041100034,2020-10-28,,01,영업/정상,13,영업중,,,,,02-6351-3391,,,서울특별시 마포구 공덕동 462 마포공덕파크팰리스 Ⅱ,"서울특별시 마포구 마포대로 143, 마포공덕파크팰리스 Ⅱ 1,2층 107,216,217,218호 (공덕동)",04143,공덕척정형외과재활의학과의원,2026-03-27 03:13:51,U,2026-03-29 02:40:00,의원,195782.167947617,449467.125357845,의원,2,0,0,276.06,105 120 109,"정형외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
516,의원,01_01_02_P,4040000,PHMA120204040023041100023,2020-11-11,,01,영업/정상,13,영업중,,,,,031-375-9575,,,경기도 하남시 망월동 1100 힐스테이트 미사역 그랑파사쥬(12-1BL),"경기도 하남시 미사강변동로 95, 힐스테이트 미사역 그랑파사쥬(12-1BL) 3035~3042호 (망월동)",12913,힐링본정형외과의원,2026-03-27 04:13:26,U,2026-03-29 02:40:00,의원,216873.670459282,451296.310681802,의원,4,3,10,795,122 120 116 109 106 105 102 101,"내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,
517,의원,01_01_02_P,3100000,PHMA120253100034041100011,2025-05-20,,01,영업/정상,13,영업중,,,,,,,,서울특별시 노원구 상계동 716 금정빌딩,"서울특별시 노원구 노해로 485, 금정빌딩 5층,6층 (상계동)",01695,타토아의원,2026-03-27 03:13:18,U,2026-03-29 02:40:00,의원,205395.905281917,461389.914062414,의원,1,0,0,486.32,114 108,"성형외과, 피부과",,,,0,0,,,0,,
519,의원,01_01_02_P,3070000,PHMA120253070034041100007,2025-07-07,,01,영업/정상,13,영업중,,,,,02-942-0077,,,서울특별시 성북구 하월곡동 16-3,"서울특별시 성북구 화랑로 102, 2,3층 (하월곡동)",02793,월곡튼튼정형외과의원,2026-03-27 03:43:29,U,2026-03-29 02:40:00,의원,203736.809009787,455646.133079713,의원,2,0,0,564.2,120 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
522,의원,01_01_02_P,3210000,PHMA120223210034041100108,2022-10-24,,01,영업/정상,13,영업중,,,,,02-1661-2365,,,서울특별시 서초구 서초동 1305 서산빌딩,"서울특별시 서초구 강남대로 441, 서산빌딩 4층,13층 (서초동)",06612,세니아의원,2026-03-27 00:43:21,U,2026-03-29 02:40:00,의원,202156.76,444388.655,의원,27,0,0,1536.34,114 108,"성형외과, 피부과",,,,0,0,,,0,,
