사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
메디컬그린약국,,,,2026-05-03 22:32:26,I,0000,정상,2024-08-13 08:54:49,,2024-08-13,,,인천광역시 미추홀구 주안동 1678 힐스테이트 푸르지오 주안,351050001120240013,3510500,000,"인천광역시 미추홀구 남주길 150, 근린생활시설-2동 119호 (주안동, 힐스테이트 푸르지오 주안)",22159,,01,영업/정상,,,
더사랑약국,,171896.611417107,438799.59476429,2026-05-03 22:32:27,I,0000,정상,2025-10-31 17:39:26,,2025-10-31,,,인천광역시 미추홀구 주안동 1486,351050001120250012,3510500,000,인천광역시 미추홀구 인주대로418번길 3 (주안동),22227,,01,영업/정상,,,
수약국,,187009.806036889,445024.393051568,2026-05-03 22:39:05,I,0000,정상,2020-03-18 15:14:30,,2020-03-18,,,서울특별시 구로구 고척동 224-1,316000001120200003,3160000,000,서울특별시 구로구 중앙로15길 107 (고척동),08239,,01,영업/정상,,,26115435
열린약국,,168725.049855324,441693.192827592,2026-05-03 22:32:21,I,0000,정상,2015-09-04 15:19:15,,2015-09-04,,,인천광역시 동구 송림동 49-13 송영빌딩 105호,350000001120150001,3500000,000,"인천광역시 동구 송림로 113, 105호 (송림동, 송영빌딩)",22545,,01,영업/정상,,,032-773-3382
은평온누리약국,,193475.567133743,455434.54525995,2026-05-03 22:32:24,I,0000,정상,2014-03-05 13:42:37,,2014-03-05,,,서울특별시 은평구 응암동 96-1,311000001120140003,3110000,000,서울특별시 은평구 은평로 170 (응암동),03462,,01,영업/정상,,,
이층약국,,192471.660518408,455317.295369423,2026-05-03 22:32:25,I,0000,정상,2018-03-06 11:42:12,,2018-03-06,,,서울특별시 은평구 역촌동 85-12 센타폴리스 상가동 205호,311000001120180003,3110000,000,"서울특별시 은평구 연서로 9, 상가동 2층 205호 (역촌동, 센타폴리스)",03421,,01,영업/정상,,,02-6085-0466
다봄온누리약국,,168550.310683795,447819.289834246,2026-05-03 22:32:29,I,0000,정상,2025-03-25 13:45:59,,2025-03-25,,,인천광역시 서구 청라동 157-14 청라두손중앙프라자,356000001120250007,3560000,000,"인천광역시 서구 청라커낼로 264, 청라두손중앙프라자 113호 (청라동)",22762,,01,영업/정상,,,
건강사랑약국,,174296.514198958,443067.049002443,2026-05-03 22:32:25,I,0000,정상,2013-08-23 09:16:22,,2013-08-23,,,인천광역시 부평구 부평동 274-93,354000001120130020,3540000,000,인천광역시 부평구 경원대로 1266 (부평동),21405,,01,영업/정상,,,
홍시약국,,194887.410852624,454220.355841316,2026-05-03 22:39:26,I,0000,정상,2022-03-16 11:37:37,,2022-03-10,0,,서울특별시 서대문구 홍제동 299-12,312000001120220003,3120000,000,"서울특별시 서대문구 통일로 468, 1층 (홍제동)",03628,,01,영업/정상,,,
미소탑약국,,170836.000256399,454503.838462109,2026-05-03 22:32:26,I,0000,정상,2020-12-01 11:35:18,,2020-12-01,,,인천광역시 서구 당하동 1079-9 준성빌딩,356000001120200012,3560000,000,"인천광역시 서구 청마로 17, 준성빌딩 104~105호 (당하동)",22675,,01,영업/정상,,,
올리브약국,,171221.849909455,454682.56958244,2026-05-03 22:32:25,I,0000,정상,2018-10-19 13:47:17,,2018-10-19,,,인천광역시 서구 마전동 1057-1 한종프라자,356000001120180013,3560000,000,"인천광역시 서구 원당대로 663, 한종프라자 103호 (마전동)",22643,,01,영업/정상,,,
팜스토리약국,,192882.837727443,455340.54056388,2026-05-03 22:32:27,I,0000,정상,2022-06-13 10:30:57,,2022-06-13,,,서울특별시 은평구 응암동 90-1 은평이마트 8층,311000001120220009,3110000,000,"서울특별시 은평구 은평로 111, 은평이마트 8층 (응암동)",03461,,01,영업/정상,,,
휴베이스 가정약국,,174917.83571743,444958.442112733,2026-05-03 22:32:30,I,0000,정상,2024-09-03 10:58:02,,2024-09-03,,,인천광역시 부평구 청천동 301-17 1층 일부호,354000001120240026,3540000,000,"인천광역시 부평구 길주로494번길 25, 1층 일부호 (청천동)",21364,,01,영업/정상,,,
연두약국,,189925.846221375,443503.181948403,2026-05-03 22:39:07,I,0000,정상,2022-10-12 10:03:49,,2022-10-12,,,서울특별시 구로구 구로동 81-3 스페스큐브 지하1층 B110호,316000001120220012,3160000,000,"서울특별시 구로구 가마산로 232, 지하1층 B110호 (구로동, 스페스큐브)",08307,,01,영업/정상,,,02-853-5677
곰약국,,192429.140308928,455926.649379898,2026-05-03 22:32:29,I,0000,정상,2026-01-02 16:46:51,,2026-01-02,,,서울특별시 은평구 역촌동 62-1,311000001120260002,3110000,000,서울특별시 은평구 연서로 73 (역촌동),03417,,01,영업/정상,,,02-355-8322
신도림 체이스 동물약국,,190005.132500398,445250.538868558,2026-05-03 22:39:07,I,0000,정상,2022-02-28 18:42:45,,2022-02-28,,,"서울특별시 구로구 신도림동 337 , 신도림1차푸르지오2층 259-1호",316000001120220005,3160000,000,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 2층 259-1호 (신도림동)",08208,,01,영업/정상,,,
아이튼튼약국,,173598.128829185,446461.825121456,2026-05-03 22:32:29,I,0000,정상,2024-05-08 09:48:23,,2024-05-08,,,인천광역시 부평구 청천동 36-3 e편한세상부평그랑힐스,354000001120240013,3540000,000,"인천광역시 부평구 산청로 97, 상가5동 1층 504호 (청천동, e편한세상부평그랑힐스)",21303,,01,영업/정상,,,
SK성모약국,,,,2026-05-03 22:32:27,I,0000,정상,2022-07-04 09:21:31,,2022-07-04,,,인천광역시 서구 가정동 0 루원시티 SK Leaders' VIEW,356000001120220011,3560000,000,"인천광역시 서구 가정로 437, 301동 B117호 (가정동, 루원시티 SK Leaders' VIEW)",22775,,01,영업/정상,,,032-577-4251
8번가위드팜약국,,194916.325461328,451203.015694133,2026-05-03 22:39:20,I,0000,정상,2021-04-05 17:04:04,,2021-04-05,,,서울특별시 서대문구 대신동 50-5 석란,312000001120210005,3120000,000,"서울특별시 서대문구 성산로 515, 석란 1층 (대신동)",03721,,01,영업/정상,,,
성모사랑약국,,171886.379854179,448911.373207355,2026-05-03 22:32:25,I,0000,정상,2017-08-04 13:41:59,,2017-08-04,,,,356000001120170008,3560000,000,인천광역시 서구 심곡로100번길 15 (심곡동),22711,,01,영업/정상,,,
명문당약국,,169714.853461898,439297.381608681,2026-05-03 22:32:22,I,0000,정상,2013-07-16 10:04:09,,2013-07-16,,,인천광역시 미추홀구 용현동 129-21,351000001120130010,3510500,000,인천광역시 미추홀구 인주대로 191-1 (용현동),22180,,01,영업/정상,,,032-864-6569
부개동물약국,,176755.15145172,443939.787311466,2026-05-03 22:32:28,I,0000,정상,2023-01-17 09:55:01,,2023-01-17,0,,인천광역시 부평구 부개동 502-3 모아빌딩 103-1호,354000001120230001,3540000,000,"인천광역시 부평구 부흥로 414, 모아빌딩 103-1호 (부개동)",21398,,01,영업/정상,,,032-361-9989
은평성심약국,,192235.574387299,454134.84598087,2026-05-03 22:32:29,I,0000,정상,2025-08-26 09:22:34,,2025-08-26,,,서울특별시 은평구 신사동 338-4 은평신용협동조합 102호,311000001120250008,3110000,000,"서울특별시 은평구 증산로 371, 은평신용협동조합 102호 (신사동)",03448,,01,영업/정상,,,02-304-1737
굿모닝약국,2026-01-28,171039.272046351,446179.269645796,2026-05-03 22:32:24,I,0002,폐업,2026-01-28 16:54:42,,2015-07-27,0,,인천광역시 서구 가정동 516,356000001120150015,3560000,000,인천광역시 서구 가정로 364-1 (가정동),22783,,03,폐업,,,032-579-7571
신사현대약국,,191861.029104012,454898.499123602,2026-05-03 22:32:28,I,0000,정상,2024-07-26 09:27:34,,2024-07-26,,,서울특별시 은평구 신사동 228-7,311000001120240014,3110000,000,"서울특별시 은평구 가좌로 329, 1층 (신사동)",03440,,01,영업/정상,,,02-359-5001
천사동물약국,,170992.737077567,446179.778407792,2026-05-03 22:32:23,I,0000,정상,2015-04-23 13:40:33,,2015-04-23,,,인천광역시 서구 신현동 283-1,356000001120150005,3560000,000,인천광역시 서구 가정로 363 (신현동),22782,,01,영업/정상,,,032-579-8735
신촌1번약국,,194297.622160542,450368.587119035,2026-05-03 22:39:31,I,0000,정상,2025-02-03 17:07:37,,2025-02-03,,,서울특별시 서대문구 창천동 30-13,312000001120250003,3120000,000,"서울특별시 서대문구 신촌로 89, 1,2층 (창천동)",03789,,01,영업/정상,,,
연신종로약국,,193305.443483255,457556.995116837,2026-05-03 22:32:29,I,0000,정상,2025-12-26 14:14:26,,2025-12-05,0,,서울특별시 은평구 불광동 353-66 정원빌딩,311000001120250015,3110000,000,"서울특별시 은평구 연서로32길 3, 정원빌딩 1층 (불광동)",03349,,01,영업/정상,,,
바른약국,2026-02-19,170377.626677363,447545.552787954,2026-05-03 22:32:27,I,0002,폐업,2026-02-20 09:19:19,,2022-10-28,,,인천광역시 서구 가정동 607-5,356000001120220023,3560000,000,"인천광역시 서구 봉오재3로 40, 104호 (가정동)",22858,,03,폐업,,,070-7670-1009
고일약국,,191591.950321645,453216.805052604,2026-05-03 22:32:27,I,0000,정상,2022-05-23 17:32:45,,2022-05-23,,,서울특별시 은평구 증산동 176-7,311000001120220007,3110000,000,서울특별시 은평구 증산로3길 8(증산동),03500,,01,영업/정상,,,02-303-9715
부평종로약국,,173780.251854079,445703.848712993,2026-05-03 22:32:27,I,0000,정상,2022-01-17 10:07:15,,2022-01-17,0,,인천광역시 부평구 청천동 179-16 1층,354000001120220002,3540000,000,"인천광역시 부평구 세월천로 46, 1층 (청천동)",21312,,01,영업/정상,,,032-514-7038
지웰2층약국,,,,2026-05-03 22:32:29,I,0000,정상,2025-02-07 11:26:38,,2025-02-07,,,인천광역시 서구 가정동 0 루원지웰시티푸르지오,356000001120250003,3560000,000,"인천광역시 서구 가정로 406, A동 224호 (가정동, 루원지웰시티푸르지오)",22775,,01,영업/정상,,,
을지약국,,175351.630309522,444595.420877796,2026-05-03 22:32:30,I,0000,정상,2024-12-09 11:09:15,,2024-12-09,,,인천광역시 부평구 부평동 431-15 헤리움노블레스 101호,354000001120240035,3540000,000,"인천광역시 부평구 부평대로 132, 헤리움노블레스 101호 (부평동)",21358,,01,영업/정상,,,
아름다운달과별약국,,192888.942502003,457417.384961226,2026-05-03 22:32:26,I,0000,정상,2019-08-22 17:46:41,,2019-08-22,0,,서울특별시 은평구 갈현동 396-12 연신내진원와이타운 103호,311000001120190008,3110000,000,"서울특별시 은평구 통일로 855-8, 연신내진원와이타운 103호 (갈현동)",03330,,01,영업/정상,,,02-3157-2088
연희종로약국,,193865.64966259,451726.70946695,2026-05-03 22:39:31,I,0000,정상,2024-08-06 11:03:21,,2024-08-05,0,,서울특별시 서대문구 연희동 137-1,312000001120240017,3120000,000,"서울특별시 서대문구 연희로 109, 1층 (연희동)",03708,,01,영업/정상,,,02-3141-4040
오은약국,,192384.710480558,456753.39995996,2026-05-03 22:32:27,I,0000,정상,2022-06-15 09:15:47,,2022-06-15,,,서울특별시 은평구 갈현동 469-1 호림리슈리안아파트 상가동 101호,311000001120220010,3110000,000,"서울특별시 은평구 서오릉로 174, 상가동 101호 (갈현동, 호림리슈리안아파트)",03336,,01,영업/정상,,,
이웃사랑힐스,2026-04-01,189727.2146132,444999.461907513,2026-05-03 22:39:09,I,0002,폐업,2026-04-02 16:31:39,,2024-08-06,,,서울특별시 구로구 신도림동 433-24 힐스테이트 신도림역 센트럴,316000001120240011,3160000,000,"서울특별시 구로구 경인로 625, 힐스테이트 신도림역 센트럴 1층 111호 (신도림동)",08210,,03,폐업,,,
검단미래안약국,,169603.55314411,455567.92322277,2026-05-03 22:32:29,I,0000,정상,2024-09-09 10:11:53,,2024-09-09,,,인천광역시 서구 왕길동 639-4,356000001120240013,3560000,000,"인천광역시 서구 검단로 469, 101호 (왕길동)",22616,,01,영업/정상,,,
으뜸약국,,,,2026-05-03 22:32:29,I,0000,정상,2024-05-29 17:48:01,,2024-05-29,,,인천광역시 서구 백석동 0,356000001120240010,3560000,000,"인천광역시 서구 한중로 10, 메르시타워 109호 (백석동)",22687,,01,영업/정상,,,
건강플러스약국,,169720.94924471,437718.066554096,2026-05-03 22:32:24,I,0000,정상,2021-12-17 12:07:40,,2021-12-17,,,인천광역시 미추홀구 학익동 721 학익동풍림아이원아파트,351050001120210021,3510500,000,"인천광역시 미추홀구 매소홀로 338, 학익동풍림아이원아파트상가 209호 (학익동)",22203,,01,영업/정상,,,
W스토아청와약국,,190033.709684051,442492.459646924,2026-05-03 22:39:02,I,0000,정상,2013-09-13 15:18:35,,2013-09-13,,,서울특별시 구로구 가리봉동 89-163,316000001120130018,3160000,000,서울특별시 구로구 디지털로27길 109 (가리봉동),08385,,01,영업/정상,,,02-855-1482
세란약국,,171050.7934148,446407.931435896,2026-05-03 22:32:26,I,0000,정상,2021-04-23 09:47:56,,2021-04-23,,,인천광역시 서구 가정동 504-8 KEB외환은행 1층,356000001120210003,3560000,000,"인천광역시 서구 가정로 388, KEB외환은행 1층 (가정동)",22777,,01,영업/정상,,,
을지약국,,169993.631277241,438708.183550052,2026-05-03 22:32:27,I,0000,정상,2025-12-19 13:02:22,,2025-12-19,,,인천광역시 미추홀구 용현동 80-39,351050001120250015,3510500,000,"인천광역시 미추홀구 인하로 121, 1층 (용현동)",22208,,01,영업/정상,,,
새우리약국,,187167.058453169,443329.736028403,2026-05-03 22:39:06,I,0000,정상,2020-08-11 10:10:49,,2020-08-11,,,서울특별시 구로구 개봉동 403-206 강서프라자 2층,316000001120200008,3160000,000,"서울특별시 구로구 개봉로 71, 강서프라자 2층 (개봉동)",08337,,01,영업/정상,,,02-2060-9918
원당연세약국,,173228.596483036,454587.863889352,2026-05-03 22:32:25,I,0000,정상,2018-05-08 11:11:41,,2018-05-08,,,인천광역시 서구 당하동 1028-13 세브란스빌딩,356000001120180006,3560000,000,"인천광역시 서구 원당대로 866 (당하동, 세브란스빌딩)",22682,,01,영업/정상,,,032-569-2773
온새미로약국,,175395.758210316,443497.219258986,2026-05-03 22:32:28,I,0000,정상,2023-10-10 15:47:42,,2023-10-10,0,,인천광역시 부평구 부평동 549-5 금남빌딩 1층 102호,354000001120230016,3540000,000,"인천광역시 부평구 부평대로 21, 금남빌딩 1층 102호 (부평동)",21389,,01,영업/정상,,,032-515-5327
대림약국,,191100.037469089,453842.444261662,2026-05-03 22:32:27,I,0000,정상,2021-06-01 17:26:24,,2021-06-01,,,서울특별시 은평구 수색동 415-1 대림한숲타운아파트 상가동,311000001120210010,3110000,000,"서울특별시 은평구 은평터널로 65, 상가동 101,110호 (수색동, 대림한숲타운아파트)",03491,,01,영업/정상,,,02-374-2046
해솔온누리약국,,188999.735767494,443303.671762993,2026-05-03 22:39:06,I,0000,정상,2020-11-11 10:13:50,,2020-11-11,,,서울특별시 구로구 구로동 685-448 신영상가 102호,316000001120200013,3160000,000,"서울특별시 구로구 구일로4길 30, 신영상가 102호 (구로동)",08325,,01,영업/정상,,,02-830-5366
동암프라자 약국,,173466.119859705,441201.114058298,2026-05-03 22:32:24,I,0000,정상,2013-04-08 13:04:59,,2013-04-08,,,인천광역시 부평구 십정동 402-8,354000001120130002,3540000,000,인천광역시 부평구 열우물로 50 (십정동),21445,,01,영업/정상,,,
새서울약국,,192700.631623969,456521.110331138,2026-05-03 22:32:28,I,0000,정상,2024-02-15 17:30:34,,2024-02-15,,,서울특별시 은평구 대조동 226-3 메디칼,311000001120240002,3110000,000,"서울특별시 은평구 서오릉로 134, 메디칼 1층 (대조동)",03394,,01,영업/정상,,,
용한약국,,167310.12146159,447106.814514069,2026-05-03 22:32:23,I,0000,정상,2015-05-27 09:32:32,,2015-05-27,,,인천광역시 서구 경서동 976-55,356000001120150006,3560000,000,인천광역시 서구 옥빛로 4 (경서동),22765,,01,영업/정상,,,032-561-0501
복지온누리약국,,171090.603080037,449148.907285463,2026-05-03 22:32:23,I,0000,정상,2015-06-19 10:32:50,,2015-06-19,,,인천광역시 서구 심곡동 246,356000001120150008,3560000,000,인천광역시 서구 탁옥로 37 (심곡동),22726,,01,영업/정상,,,032-568-5538
성민대학약국,,170788.662212773,445328.397906031,2026-05-03 22:32:24,I,0000,정상,2016-11-08 14:40:22,,2016-11-08,,,인천광역시 서구 석남동 523-3,356000001120160014,3560000,000,인천광역시 서구 길주로75번길 35 (석남동),22789,,01,영업/정상,,,032-571-2812
명문약국,,194337.001303949,452923.136704818,2026-05-03 22:39:14,I,0000,정상,2013-06-03 16:49:24,,2013-06-03,,,서울특별시 서대문구 연희동 165-14,312000001120130003,3120000,000,서울특별시 서대문구 연희로36길 10 (연희동),03718,,01,영업/정상,,,02-332-5677
르네상스약국,,172425.209910668,439849.221555354,2026-05-03 22:32:24,I,0000,정상,2021-03-15 09:19:25,,2021-03-15,,,인천광역시 미추홀구 주안동 989-1 르네상스빌딩,351050001120210005,3510500,000,"인천광역시 미추홀구 경원대로 869, 르네상스빌딩 5층 504호 (주안동)",22134,,01,영업/정상,,,
태정온누리약국,,,,2026-05-03 22:32:28,I,0000,정상,2024-05-08 10:50:41,,2024-05-08,,,서울특별시 은평구 진관동 70 메트로프라자,311000001120240008,3110000,000,"서울특별시 은평구 진관2로 15-46, 메트로프라자 108,109호 (진관동)",03306,,01,영업/정상,,,
삼거리약국,,187873.022820998,444588.607997987,2026-05-03 22:39:08,I,0000,정상,2023-05-31 11:15:20,,2023-05-31,,,"서울특별시 구로구 고척동 51-18 , 1층 102호호",316000001120230007,3160000,000,"서울특별시 구로구 경인로47길 107, 1층 102호 (고척동)",08223,,01,영업/정상,,,02-2689-3389
구로동물약국,,187171.548606843,443885.886793263,2026-05-03 22:39:05,I,0000,정상,2018-05-15 15:57:59,,2018-05-15,,,서울특별시 구로구 개봉동 161-18,316000001120180007,3160000,000,"서울특별시 구로구 경인로 320, 즐거운약국 (개봉동)",08274,,01,영업/정상,,,02-2685-5675
도담약국,,168120.061999558,447968.846286438,2026-05-03 22:32:25,I,0000,정상,2017-04-03 17:04:19,,2017-04-03,,,인천광역시 서구 경서동 950-9 105호,356000001120170003,3560000,000,"인천광역시 서구 청라루비로 93, 105호 (경서동, 루비타워)",22760,,01,영업/정상,,,032-564-4333
용현독일약국,,169377.589314102,439470.173175876,2026-05-03 22:32:23,I,0000,정상,2020-11-17 13:39:32,,2020-11-17,,,인천광역시 미추홀구 용현동 490-79 청도하이텔,351050001120200008,3510500,000,"인천광역시 미추홀구 독정이로 7, 1층 (용현동, 청도하이텔)",22179,,01,영업/정상,,,032-882-8899
거북시장약국,,170988.859449769,444619.56109207,2026-05-03 22:32:26,I,0000,정상,2020-11-09 11:02:05,,2020-11-09,,,인천광역시 서구 석남동 540-28 1층호,356000001120200010,3560000,000,"인천광역시 서구 거북로 97, 1층 (석남동)",22791,,01,영업/정상,,,
혜성약국,,192816.698806386,453349.935821623,2026-05-03 22:39:20,I,0004,말소,2021-04-05 16:36:33,,2021-04-05,0,,서울특별시 서대문구 북가좌동 3-36,312000001120210004,3120000,000,"서울특별시 서대문구 증가로20가길 89, 1층 (북가좌동)",03671,,04,취소/말소/만료/정지/중지,,,
미약국,,173148.357869329,454527.374143739,2026-05-03 22:32:23,I,0000,정상,2014-09-02 10:18:34,,2014-09-02,,,인천광역시 서구 당하동 1029-6,356000001120140014,3560000,000,"인천광역시 서구 고산후로95번길 20, 108, 109호 (당하동)",22682,,01,영업/정상,,,
항동푸른약국,,184394.439329436,442081.173738885,2026-05-03 22:39:08,I,0000,정상,2023-09-11 17:24:24,,2023-09-11,,,서울특별시 구로구 항동 242-6 가온 프라자 105호,316000001120230013,3160000,000,"서울특별시 구로구 항동로3길 6, 가온 프라자 105호 (항동)",08368,,01,영업/정상,,,02-2615-8279
동백약국,,192990.643811836,452795.046649645,2026-05-03 22:39:31,I,0000,정상,2024-11-20 09:51:11,,2024-11-20,,,서울특별시 서대문구 남가좌동 350-1,312000001120240022,3120000,000,"서울특별시 서대문구 증가로 145, 1층 103호 (남가좌동)",03692,,01,영업/정상,,,02-6952-1701
가정미소약국,,170377.751499819,447522.207349337,2026-05-03 22:32:29,I,0000,정상,2024-01-16 17:30:22,,2024-01-16,,,인천광역시 서구 가정동 607-6,356000001120240002,3560000,000,"인천광역시 서구 봉오재3로 42, 102호 (가정동)",22858,,01,영업/정상,,,
응암프라자약국,,192569.755146918,454075.055042729,2026-05-03 22:32:29,I,0000,정상,2026-01-29 10:09:31,,2026-01-29,,,서울특별시 은평구 응암동 599-6,311000001120260004,3110000,000,서울특별시 은평구 응암로 189 (응암동),03485,,01,영업/정상,,,02-303-3693
유진약국,,192443.706707331,456716.703095364,2026-05-03 22:32:25,I,0000,정상,2018-08-06 10:41:10,,2018-08-06,,,서울특별시 은평구 갈현동 469-4 유풍빌딩,311000001120180010,3110000,000,"서울특별시 은평구 서오릉로 166, 유풍빌딩 1층 (갈현동)",03336,,01,영업/정상,,,
