침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
,0,,0,코코헤어폼,일반미용업,8,2004-03-23,,,,,,2026-05-03 22:42:56,I,02,폐업,,2002-09-27 00:00:00,1983-05-04,.00,400-150,인천광역시 중구 내동 212,N,,3490000-204-1983-00003,3490000,,,03,폐업,미용업,,0,0,,
0,0,임대,0,살롱헤나,일반미용업,2,,,,,155605.497604391,443460.576143711,2026-05-03 22:44:34,I,01,영업,0,2021-11-22 16:25:28,2021-06-16,52.08,400-340,인천광역시 중구 운서동 3088-3 영종예스타워복합상영관 1층 109호,N,0,3490000-211-2021-00012,3490000,"인천광역시 중구 영종대로 184, 영종예스타워복합상영관 1층 109호 (운서동)",22376,01,영업/정상,일반미용업,,1,,1,
0,0,,0,칩시크 헤어,일반미용업,3,2023-03-02,,,,,,2026-05-03 22:44:32,I,02,폐업,0,2023-03-02 14:27:42,2020-11-19,41.20,400-340,인천광역시 중구 운서동 2091-104 스태츠칩팩코리아 복지동 1층,N,0,3490000-211-2020-00018,3490000,"인천광역시 중구 자유무역로 191, 스태츠칩팩코리아 복지동 1층 (운서동)",22379,03,폐업,일반미용업,,1,,,
0,0,임대,0,그날헤어,일반미용업,2,,,,,167790.757770995,440452.423651188,2026-05-03 22:44:42,I,01,영업,0,2024-09-30 12:16:28,2024-09-30,33.02,400-110,인천광역시 중구 선화동 35-1 1층 101호,N,0,3490000-211-2024-00020,3490000,"인천광역시 중구 도원로 14, 1층 101호 (선화동)",22329,01,영업/정상,일반미용업,,,,,
0,0,,0,스타일바이에스,일반미용업,2,,,,,167035.513907194,440895.535663365,2026-05-03 22:44:15,I,01,영업,0,2017-03-27 14:12:19,2017-03-27,24.50,400-090,인천광역시 중구 답동 17-10,N,0,3490000-211-2017-00008,3490000,인천광역시 중구 제물량로 139-1 (답동),22324,01,영업/정상,일반미용업,,1,,1,
,0,,0,윤민경헤어,일반미용업,0,2006-05-03,,,,166379.53665006,438595.677587718,2026-05-03 22:43:35,I,02,폐업,,2001-12-05 00:00:00,2001-08-02,40.00,400-803,인천광역시 중구 항동7가 91-2 상가1동101호,N,,3490000-204-2001-00016,3490000,,,03,폐업,미용업,,0,0,,
0,0,,0,잼네일,네일아트업,3,2020-08-19,,,,166862.631210103,440984.284539289,2026-05-03 22:44:54,I,02,폐업,0,2020-08-19 13:13:52,2018-06-19,40.00,400-070,인천광역시 중구 신생동 7-6 1층,N,0,3490000-215-2018-00002,3490000,"인천광역시 중구 우현로35번길 13-1, 1층 (신생동)",22322,03,폐업,네일미용업,,0,0,0,0
,,임대,,이정헤어큐,일반미용업,2,2005-06-01,,,,167708.75591735,440539.092704413,2026-05-03 22:43:44,I,02,폐업,,2004-07-02 00:00:00,2004-05-17,42.66,400-102,"인천광역시 중구 신흥동2가 6-1 ,2층",N,,3490000-204-2004-00011,3490000,,,03,폐업,미용업,032-883-6336,2,,2,
2,0,,0,라르떼네일,네일아트업,3,,,,,161318.805,443015.87,2026-05-03 22:45:06,I,01,영업,0,2021-11-22 17:09:57,2019-01-21,45.56,400-320,인천광역시 중구 중산동 1885-12 해솔프라자 403-1호,N,0,3490000-226-2019-00001,3490000,"인천광역시 중구 하늘별빛로65번길 11, 해솔프라자 403-1호 (중산동)",22397,01,영업/정상,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",,,,,
5,0,,0,원피부관리,피부미용업,1,2012-07-12,,,,167328.653491266,441392.623725798,2026-05-03 22:44:44,I,02,폐업,,2012-04-30 10:46:46,2010-05-11,49.98,400-180,인천광역시 중구 인현동 24-8 3층,N,,3490000-212-2010-00004,3490000,"인천광역시 중구 우현로90번길 19-12 (인현동,3층)",22318,03,폐업,피부미용업,,,,,
,5,임대,1,고려미용실,일반미용업,4,2006-12-15,,,,164842.518137436,439119.145063786,2026-05-03 22:43:46,I,02,폐업,,2005-01-21 00:00:00,2005-01-21,30.03,400-037,"인천광역시 중구 항동7가 58-12 ,고려스포빌내 1층",N,,3490000-204-2005-00001,3490000,,,03,폐업,미용업,032-884-2292,1,,1,
,0,임대,0,헤어그라피,일반미용업,4,2023-12-19,,,,167616.998936894,439487.669150739,2026-05-03 22:43:51,I,02,폐업,,2023-12-19 15:48:52,2007-09-19,48.31,400-103,인천광역시 중구 신흥동3가 7-325 신영상가(2층)202호,N,,3490000-204-2007-00011,3490000,"인천광역시 중구 인항로 42, 2층 202호 (신흥동3가, 신영상가)",22333,03,폐업,미용업,,,,,
0,0,,0,뷰림헤어케어살롱,일반미용업,2,2022-02-16,,,,161404.791137438,443729.649836416,2026-05-03 22:44:07,I,02,폐업,0,2022-02-16 14:53:07,2014-12-26,.00,400-320,인천광역시 중구 중산동 1896-9 1층 102호,N,0,3490000-211-2014-00009,3490000,"인천광역시 중구 오작로 6-2, 1층 102호 (중산동)",22391,03,폐업,일반미용업,,,,,
0,0,,0,hair by 순수,일반미용업,4,2020-12-17,,,,161087.735936613,443105.582605416,2026-05-03 22:44:21,I,02,폐업,0,2020-12-17 14:48:10,2019-06-18,45.78,400-320,인천광역시 중구 중산동 1884-1 이은스퀘어,N,0,3490000-211-2019-00012,3490000,"인천광역시 중구 하늘중앙로195번길 14, 이은스퀘어 205(일부)호 (중산동)",22397,03,폐업,일반미용업,,,,,
,1,임대,,헤어두,일반미용업,4,,,,,154477.875229082,443907.173524912,2026-05-03 22:43:50,I,01,영업,,2019-05-31 15:48:14,2006-11-27,32.55,400-833,인천광역시 중구 운서동 2709-3 영종주공스카이빌아파트,N,,3490000-204-2006-00008,3490000,"인천광역시 중구 신도시북로 18, 101(일부)호 (운서동, 영종주공스카이빌아파트)",22367,01,영업/정상,미용업,032-747-0020,1,,1,
,4,임대,1,엑센트 미용실,일반미용업,14,2005-04-08,,,,167242.093167888,441372.013879213,2026-05-03 22:43:44,I,02,폐업,,2005-10-10 00:00:00,2004-03-08,107.40,400-180,인천광역시 중구 인현동 67,N,,3490000-204-2004-00005,3490000,,,03,폐업,미용업,032-763-9145,1,,1,
