자산규모,사업장명,폐업일자,자본금,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,부채총액,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,매드클릭,,,202263.019382273,459668.016536826,2026-05-03 22:38:39,I,07,직권말소,2016-08-18 10:20:59,,,2015-02-05,142-878,서울특별시 강북구 수유동 ***번지 **호 *층,2015308013924200002,3080000,"서울특별시 강북구 도봉로 ***-**, *층 (수유동)",,,04,취소/말소/만료/정지/중지,,,
,나누미,,,202584.95535682,460019.814255249,2026-05-03 22:38:39,I,07,직권말소,2016-08-18 10:15:05,,,2015-02-16,142-876,서울특별시 강북구 수유동 ***번지 **호,2015308013924200003,3080000,"서울특별시 강북구 도봉로 ***, *층 (수유동, 태일빌딩)",,,04,취소/말소/만료/정지/중지,,,69250525
,제이모바일,,,202138.65187926,459182.283278113,2026-05-03 22:38:39,I,07,직권말소,2016-08-18 13:49:41,,,2015-04-23,142-061,서울특별시 강북구 번동 ***번지 **호 보람빌딩 ***호,2015308013924200010,3080000,"서울특별시 강북구 덕릉로 ***, *층 ***호 (번동, 보람빌딩)",,,04,취소/말소/만료/정지/중지,,,
,인정보통신,,,202052.37985575,459491.573913047,2026-05-03 22:38:39,I,07,직권말소,2016-08-18 13:48:43,,,2015-05-18,142-071,서울특별시 강북구 수유동 ***번지 **호,2015308013924200012,3080000,"서울특별시 강북구 노해로*길 **, ***호 (수유동)",,,04,취소/말소/만료/정지/중지,,,
,금호 정수기 입니다.,,,202058.746536468,456931.518518136,2026-05-03 22:38:40,I,07,직권말소,2016-08-18 10:13:47,,,2015-08-24,,서울특별시 강북구 미아동 ***번지 ***호 *층,2015308013924200017,3080000,"서울특별시 강북구 삼양로**길 **, *층 (미아동)",01208,,04,취소/말소/만료/정지/중지,,,
,편한세상 생활가전,,,202155.401317068,459411.940883021,2026-05-03 22:38:40,I,07,직권말소,2016-09-13 11:21:55,,,2015-09-08,,서울특별시 강북구 번동 ***번지 **호 가든타워오피스텔 ****호,2015308013924200019,3080000,"서울특별시 강북구 도봉로 ***, ****호 (번동, 가든타워빌딩)",01062,,04,취소/말소/만료/정지/중지,,,
40000000,주식회사 웰로스,,40000000,202584.95535682,460019.814255249,2026-05-03 22:38:40,I,07,직권말소,2016-08-18 13:53:06,0,,2015-10-19,,"서울특별시 강북구 수유동 ***번지 **호 태일빌딩, *층",2015308013924200020,3080000,"서울특별시 강북구 도봉로 ***, *층 (수유동, 태일빌딩)",01055,,04,취소/말소/만료/정지/중지,,,02-6925-0525
,유에이,,,203395.513845154,458722.598632998,2026-05-03 22:38:40,I,01,정상영업,2022-09-07 11:45:54,,,2016-04-14,,서울특별시 강북구 번동 ***번지,2017308016924200001,3080000,"서울특별시 강북구 오현로 ***, ***동 ****호 (번동, 주공아파트)",01145,,01,영업/정상,,,
6553524,(주) 에스제이대부,,,202754.986733832,459469.904337596,2026-05-03 22:38:41,I,01,정상영업,2020-04-28 13:44:22,104550151,,2020-04-28,,서울특별시 강북구 번동 ***번지 ***호,2020308016924200002,3080000,"서울특별시 강북구 한천로***나길 **, *층 좌측 ***호 (번동)",01059,2020-04-28,01,영업/정상,,,
,대한직업교육센터,,,202288.539843059,459473.150432333,2026-05-03 22:38:41,I,01,정상영업,2020-07-06 17:22:55,,,2020-07-06,,서울특별시 강북구 번동 ***-* 금토토빌딩,2020308016924200004,3080000,"서울특별시 강북구 한천로***길 **, 금토토빌딩 *층 (번동)",01064,2020-07-06,01,영업/정상,,,
,에스엠웰빙(SM웰빙)건강약초,,,202137.896874703,457920.692465323,2026-05-03 22:38:41,I,01,정상영업,2024-07-05 08:10:16,,,2020-11-09,,서울특별시 강북구 미아동 ***-**,2020308016924200009,3080000,"서울특별시 강북구 삼양로**길 ***, *층 (미아동)",01169,,01,영업/정상,,,
,바로,,,202113.235146436,459290.698729765,2026-05-03 22:38:41,I,01,정상영업,2021-03-12 11:30:23,,,2020-11-13,,서울특별시 강북구 번동 ***-**,2021308016924200004,3080000,"서울특별시 강북구 오패산로**길 **, *층 (번동)",01062,,01,영업/정상,,,
10000000,치내져-츠-그넹,,10000000,202180.269293474,459370.960107979,2026-05-03 22:38:41,I,01,정상영업,2021-06-07 14:43:27,0,,2021-06-07,,서울특별시 강북구 번동 ***-** 한스하우스**,2021308016924200008,3080000,"서울특별시 강북구 오패산로**길 **, 한스하우스** (번동)",01062,,01,영업/정상,,,02-933-2544
,(EU)컴퍼니,,,202155.401317068,459411.940883021,2026-05-03 22:38:41,I,01,정상영업,2021-08-05 10:54:52,,,2021-07-30,,서울특별시 강북구 번동 ***-** 가든타워빌딩,2021308016924200010,3080000,"서울특별시 강북구 도봉로 ***, 가든타워빌딩 **층 ****호 (번동)",01062,,01,영업/정상,,,
,제이티,,,202180.269293474,459370.960107979,2026-05-03 22:38:41,I,01,정상영업,2021-08-05 11:18:49,,,2021-08-05,,서울특별시 강북구 번동 ***-** 한스하우스**,2021308016924200011,3080000,"서울특별시 강북구 오패산로**길 **, 한스하우스** *층 ***호 (번동)",01062,,01,영업/정상,,,
5000000,주식회사 클라스투자그룹,,5000000,202257.319917341,459203.633789762,2026-05-03 22:38:41,I,01,정상영업,2022-03-24 16:34:04,0,,2022-03-24,,서울특별시 강북구 번동 ***-* 파스칼진빌딩,2022308016924200001,3080000,"서울특별시 강북구 덕릉로 ***, 파스칼진빌딩 *층 *호 (번동)",01069,,01,영업/정상,,,
1000000,주식회사 케이메타코퍼레이션,,1000000,202032.757631932,459259.443978524,2026-05-03 22:38:41,I,01,정상영업,2022-06-13 09:50:40,0,,2022-06-10,,서울특별시 강북구 번동 ***-* 북한산스카이빌딩,2022308016924200003,3080000,"서울특별시 강북구 도봉로 ***, 북한산스카이빌딩 *층 알***호 (번동)",01062,,01,영업/정상,,,
50000000,(주)랑앤컴퍼니,,50000000,202886.021376141,456924.170790826,2026-05-03 22:38:41,I,01,정상영업,2022-07-13 17:25:47,0,,2022-07-13,,서울특별시 강북구 미아동 **-**,2022308016924200004,3080000,"서울특별시 강북구 오패산로**길 *, *층 ***호 (미아동)",01218,,01,영업/정상,,,
33478468,주식회사 한국컨텐츠지원센터,,1000000,202155.401317068,459411.940883021,2026-05-03 22:38:41,I,01,정상영업,2022-09-26 09:58:20,103734970,,2022-09-26,,서울특별시 강북구 번동 ***-** 가든타워빌딩 ****호,2022308016924200006,3080000,"서울특별시 강북구 도봉로 ***, 가든타워빌딩 ****호 (번동)",01062,,01,영업/정상,,,
299016100,주식회사 웰로스,,,202584.95535682,460019.814255249,2026-05-03 22:38:42,I,01,정상영업,2023-03-20 10:04:09,397332536,,2023-03-20,,서울특별시 강북구 수유동 ***-** 태일빌딩,2023308019024200001,3080000,"서울특별시 강북구 도봉로 ***, 태일빌딩 *층 (수유동)",01055,,01,영업/정상,,,
,키리모바일,,,202353.749094548,458122.209142367,2026-05-03 22:38:42,I,01,정상영업,2024-09-06 13:00:10,,,2024-09-06,,서울특별시 강북구 미아동 ***-** *층,2024308019024200003,3080000,"서울특별시 강북구 도봉로**길 **, *층 (미아동)",01157,,01,영업/정상,,,
50033727,주식회사 위더스코리아,,10000000,202032.757631932,459259.443978524,2026-05-03 22:38:42,I,01,정상영업,2025-02-14 16:09:09,140121948,,2025-02-14,,서울특별시 강북구 번동 ***-* 북한산스카이빌딩,2025308019024200001,3080000,"서울특별시 강북구 도봉로 ***, 북한산스카이빌딩 *층 알***호 (번동)",01062,,01,영업/정상,,,02-2135-7728
6338341714,주식회사 영진랜드,,300000000,202237.17197938,459610.785447785,2026-05-03 22:38:42,I,01,정상영업,2025-02-19 09:12:07,3257213749,,2019-10-11,,서울특별시 강북구 수유동 ***-** ***호,2025308019024200002,3080000,"서울특별시 강북구 도봉로**길 *, ***호 (수유동)",01074,,01,영업/정상,,,02-991-0991
10000000,주식회사 브이스탁,,10000000,202632.71134547,457074.811678173,2026-05-03 22:38:42,I,01,정상영업,2025-02-20 16:09:10,0,,2023-11-10,,서울특별시 강북구 미아동 ***-*** June** *층,2025308019024200003,3080000,"서울특별시 강북구 도봉로**길 **, June** *층 (미아동)",01215,,01,영업/정상,,,070-8889-3591
20000000,주식회사 교연,,20000000,190479.902194476,442751.419539641,2026-05-03 22:36:38,I,01,정상영업,2013-01-18 08:43:03,0,,2012-03-27,,,2012316015924200007,3160000,"서울특별시 구로구 디지털로**길 **, ***호 (구로동, 이앤씨벤처드림타워*차)",,,01,영업/정상,,,02-862-0010
,KS telecom,,,187151.14950035,444544.592000758,2026-05-03 22:36:19,I,01,정상영업,2014-02-14 13:55:05,,,2005-10-25,152-794,서울특별시 구로구 고척동 ***번지,2005316011724200076,3160000,"서울특별시 구로구 고척로**길 **, ***호 (고척동, 대우아파트상가)",,2005-10-25,01,영업/정상,,,02-050-5383
,리빙코리아,,,190473.426092623,443772.6325524,2026-05-03 22:36:33,I,01,정상영업,2012-09-04 12:44:37,,,2009-02-20,152-051,서울특별시 구로구 구로*동 **번지 **호 현대상가 ***호,2009316011724200005,3160000,"서울특별시 구로구 구로중앙로**길 ** (구로동,현대상가 ***호)",,,01,영업/정상,,,02-6408-7555
7700000000,엘비유세스 주식회사,,5900000000,190005.132500398,445250.538868558,2026-05-03 22:36:34,I,01,정상영업,2023-05-04 16:22:56,5700000000,,2009-06-01,152-887,서울특별시 구로구 신도림동 ***번지 신도림 미래타워 **~**호,2009316011724200018,3160000,"서울특별시 구로구 경인로 *** (신도림동,신도림 미래타워 **~**호)",,,01,영업/정상,,,02-3439-7671
1741781967,하이온넷(주),,583197342,190680.536850936,442392.645303533,2026-05-03 22:36:35,I,01,정상영업,2023-01-12 19:21:36,1158584625,,2009-11-30,,서울특별시 구로구 구로동 ***-* 대륭포스트타워*차,2009316011724200041,3160000,"서울특별시 구로구 디지털로 ***, 대륭포스트타워*차 **층 ****호 (구로동)",08390,,01,영업/정상,,,1588-1456
47422959,주식회사 구름채홀딩스,,50000000,190227.996656061,443806.757549796,2026-05-03 22:36:55,I,01,정상영업,2026-03-30 15:18:51,488383,,2026-03-26,,서울특별시 구로구 구로동 ***-*,2026316015924200003,3160000,"서울특별시 구로구 가마산로 ***, **층 ****호 (구로동)",08301,,01,영업/정상,,,
50000000,주식회사 유엔아이모바일,,10000000,190609.413674522,442782.030555155,2026-05-03 22:36:51,I,01,정상영업,2020-03-18 12:15:37,0,,2020-03-18,,서울특별시 구로구 구로동 ***번지 **호 대륭포스트타워*차,2020316015924200004,3160000,"서울특별시 구로구 디지털로**길 **, 대륭포스트타워*차 ***호 (구로동)",08377,,01,영업/정상,,,
44221426,케이엔디코퍼레이션 주식회사,,7863597,190951.334281004,442279.869179424,2026-05-03 22:36:51,I,01,정상영업,2023-03-28 17:56:01,36357829,,2020-03-23,,서울특별시 구로구 구로동 ****-* H.K TOWER,2020316015924200006,3160000,"서울특별시 구로구 디지털로**가길 **, H.K TOWER ***호 (구로동)",08393,,01,영업/정상,,,
0,(주)티베이몬드,,100000000,190410.047738361,443953.502895004,2026-05-03 22:36:51,I,01,정상영업,2020-07-18 12:02:15,0,,2020-07-14,,서울특별시 구로구 구로동 ***-* 선경오피스텔,2020316015924200014,3160000,"서울특별시 구로구 공원로 *, 선경오피스텔 ***호 (구로동)",08298,,01,영업/정상,,,02-496-0499
0,주식회사 지에이솔루션,,1000000,189268.201013619,444475.523313679,2026-05-03 22:36:51,I,01,정상영업,2020-08-28 20:59:15,0,,2020-08-28,,서울특별시 구로구 구로동 ***-**,2020316015924200016,3160000,"서울특별시 구로구 경인로 ***, *층 ***호 (구로동)",08278,,01,영업/정상,,,
0,주식회사 이지비아2020,,1000000,190479.902194476,442751.419539641,2026-05-03 22:36:52,I,01,정상영업,2020-09-10 09:01:07,0,,2020-09-10,,서울특별시 구로구 구로동 ***-** 이앤씨벤처드림타워*차,2020316015924200017,3160000,"서울특별시 구로구 디지털로**길 **, 이앤씨벤처드림타워*차 ****-*호 (구로동)",08376,,01,영업/정상,,,
3008077750,(주) 글로텍,,1715979410,190776.468544178,442370.143700207,2026-05-03 22:36:52,I,01,정상영업,2020-11-16 09:42:23,1292098340,,2020-11-16,,서울특별시 구로구 구로동 ***-* 코오롱디지털타워빌란트,2020316015924200022,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱디지털타워빌란트 ***호 (구로동)",08390,,01,영업/정상,,,02-2103-2400
0,주식회사 잇라이프네트웍스,,10000000,190741.158117503,442703.311770946,2026-05-03 22:36:52,I,01,정상영업,2021-01-26 15:22:43,0,,2021-01-26,,서울특별시 구로구 구로동 ***-* 우림이비지센터*차,2021316015924200003,3160000,"서울특별시 구로구 디지털로**길 **, 우림이비지센터*차 ***호 (구로동)",08377,,01,영업/정상,,,
104664266,주식회사 진승정보통신,,51803831,190680.536850936,442392.645303533,2026-05-03 22:36:52,I,01,정상영업,2021-02-24 16:03:34,52860435,,2021-02-24,,서울특별시 구로구 구로동 ***-* 대륭포스트타워*차,2021316015924200006,3160000,"서울특별시 구로구 디지털로 ***, 대륭포스트타워*차 *층 ***-알***호 (구로동)",08390,,01,영업/정상,,,02-6956-8802
,돈에어 인베스트,,,191020.264430044,442460.919021593,2026-05-03 22:36:52,I,01,정상영업,2021-02-25 16:54:09,,,2020-02-04,,서울특별시 구로구 구로동 *** 코오롱싸이언스밸리*차,2021316015924200007,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 **층 ****호 (구로동)",08378,,01,영업/정상,,,
1000000,지디폰 주식회사,,1000000,191020.264430044,442460.919021593,2026-05-03 22:36:52,I,07,직권말소,2024-04-17 20:09:43,0,,2021-03-30,,서울특별시 구로구 구로동 *** 코오롱싸이언스밸리*차,2021316015924200009,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 *층 ***호 (구로동)",08378,,04,취소/말소/만료/정지/중지,,,02-768-0166
467824446,나우경제(주),,200000000,190980.657371441,442547.689997913,2026-05-03 22:36:52,I,01,정상영업,2021-04-20 15:57:16,251397068,,2021-04-20,,서울특별시 구로구 구로동 ***-** 코오롱싸이언스밸리*차,2021316015924200011,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 **층 ****호 (구로동)",08378,,01,영업/정상,,,02-866-8778
10402770,주식회사 엣지넷,,5000000,190399.724477247,442702.053385749,2026-05-03 22:36:52,I,01,정상영업,2025-04-24 10:10:40,28315638,,2021-06-14,,서울특별시 구로구 구로동 ***-** 아티스포럼,2021316015924200014,3160000,"서울특별시 구로구 디지털로**길 **, 아티스포럼 ****호 (구로동)",08376,,01,영업/정상,,,
341542722,주식회사 에스비랩,,30000000,190688.747501289,442618.785745098,2026-05-03 22:36:52,I,01,정상영업,2024-09-06 15:07:48,35020743,,2021-06-16,,서울특별시 구로구 구로동 ***-* 에이스테크노타워*차,2021316015924200015,3160000,"서울특별시 구로구 디지털로**길 **, 에이스테크노타워*차 ***호 (구로동)",08380,,01,영업/정상,,,
0,주식회사 비드랩코리아,,30000000,190447.24866829,442558.310755613,2026-05-03 22:36:52,I,01,정상영업,2021-06-16 15:51:49,0,,2021-06-16,,서울특별시 구로구 구로동 ***-** 이앤씨벤처드림타워*차,2021316015924200016,3160000,"서울특별시 구로구 디지털로**길 **, 이앤씨벤처드림타워*차 ***호 (구로동)",08375,,01,영업/정상,,,
,비더퍼스트,,,190688.747501289,442618.785745098,2026-05-03 22:36:53,I,01,정상영업,2021-07-29 13:44:23,,,2017-09-11,,서울특별시 구로구 구로동 ***-* 에이스테크노타워*차,2021316015924200017,3160000,"서울특별시 구로구 디지털로**길 **, 에이스테크노타워*차 ****호 (구로동)",08380,,01,영업/정상,,,070-7712-7900
,웰리스,,,189044.961425295,443127.822910697,2026-05-03 22:36:53,I,01,정상영업,2021-08-25 13:45:52,,,2021-08-25,,서울특별시 구로구 구로동 **** 구일우성아파트,2021316015924200019,3160000,"서울특별시 구로구 구일로*길 **, ***동 ****호 (구로동, 구일우성아파트)",08325,,01,영업/정상,,,
290695745,주식회사 로지테크,,50000000,183690.902241778,441706.119585122,2026-05-03 22:36:53,I,01,정상영업,2021-09-13 18:56:38,71058260,,2016-04-14,,서울특별시 구로구 항동 산 **-*,2021316015924200020,3160000,"서울특별시 구로구 부광로 **, B동 *층 *호 (항동)",08362,,01,영업/정상,,,1833-9525
0,한국산재장애인재활협회 중앙회,,0,185315.574934529,443829.496635793,2026-05-03 22:36:53,I,01,정상영업,2021-12-30 18:19:43,0,,2021-09-28,,서울특별시 구로구 궁동 ***-**,2021316015924200021,3160000,서울특별시 구로구 부일로**길 **(궁동),08255,,01,영업/정상,,,02-2618-5333
10000000,주식회사 호성스토리,,10000000,190197.627242129,444245.56335468,2026-05-03 22:36:53,I,01,정상영업,2024-03-15 16:19:56,0,,2022-06-24,,서울특별시 구로구 구로동 *** 현대파크빌,2022316015924200006,3160000,"서울특별시 구로구 공원로 **, ***호 (구로동, 현대파크빌)",08298,,01,영업/정상,,,
8004778904,럭시플로라바이오 유한책임회사,,5804026449,190528.450104488,442352.770364667,2026-05-03 22:36:53,I,01,정상영업,2025-06-09 19:50:02,2200752455,,2022-07-27,,서울특별시 구로구 구로동 ***-** 벽산디지털밸리Ⅲ,2022316015924200008,3160000,"서울특별시 구로구 디지털로 ***, 벽산디지털밸리Ⅲ ***호 (구로동)",08381,,01,영업/정상,,,1877-5555
102937398,주식회사 유모바일,,1351435,190967.257864999,442305.216740774,2026-05-03 22:36:53,I,01,정상영업,2022-08-05 18:04:14,101585963,,2022-08-05,,서울특별시 구로구 구로동 ****-* 파트너스타워*차,2022316015924200009,3160000,"서울특별시 구로구 디지털로**가길 **, 파트너스타워*차 ***호 (구로동)",08393,,01,영업/정상,,,
1000000,주식회사 오화에너지,,1000000,190609.413674522,442782.030555155,2026-05-03 22:36:53,I,07,직권말소,2024-04-17 20:10:00,0,,2019-05-23,,서울특별시 구로구 구로동 ***-** 대륭포스트타워*차,2022316015924200012,3160000,"서울특별시 구로구 디지털로**길 **, 대륭포스트타워*차 *층 ***-**호 (구로동)",08377,,04,취소/말소/만료/정지/중지,,,
291685053594,(주)에스티유니타스,,3750325000,190107.045415333,445157.626366229,2026-05-03 22:36:53,I,01,정상영업,2026-04-01 16:15:46,454500294364,,2017-07-31,,서울특별시 구로구 신도림동 *** 디큐브시티,2022316015924200013,3160000,"서울특별시 구로구 경인로 ***, **층 (신도림동, 디큐브시티)",08209,,01,영업/정상,,,02-501-8604
8000000,케이앤아이정보통신 주식회사,,8000000,189019.586800798,444529.495557634,2026-05-03 22:36:53,I,01,정상영업,2022-12-26 15:37:55,0,,2022-12-26,,서울특별시 구로구 구로동 ***-* 신구로상가,2022316015924200016,3160000,"서울특별시 구로구 경인로**길 **, 신구로상가 ***, ***호 (구로동)",08215,,01,영업/정상,,,
5000000,글로벌지솔루션 주식회사,,5000000,190447.424985193,442071.447779897,2026-05-03 22:36:53,I,01,정상영업,2024-07-30 13:14:32,0,,2023-01-02,,서울특별시 구로구 구로동 *** 한화비즈메트로*차,2023316015924200001,3160000,"서울특별시 구로구 디지털로 ***, 한화비즈메트로*차 ***호 (구로동)",08394,,01,영업/정상,,,02-2621-2020
,진도유통,,,190197.627242129,444245.56335468,2026-05-03 22:36:53,I,01,정상영업,2023-01-03 20:20:45,,,2023-01-03,,서울특별시 구로구 구로동 *** 현대파크빌,2023316015924200002,3160000,"서울특별시 구로구 공원로 **, ***호 (구로동, 현대파크빌)",08298,,01,영업/정상,,,
,케이이컴퍼니 (KE 컴퍼니),,,188982.20132905,444528.617269687,2026-05-03 22:36:53,I,01,정상영업,2023-01-10 17:41:13,,,2020-04-23,,서울특별시 구로구 구로동 ***-*,2023316015924200003,3160000,"서울특별시 구로구 경인로**길 **, 구로미래에코타워지식산업센터 *층 ***호 (구로동)",08215,,01,영업/정상,,,
210000000,케이플러스 (K플러스),,10000000,188982.20132905,444528.617269687,2026-05-03 22:36:53,I,01,정상영업,2023-04-13 18:37:55,0,,2023-04-13,,서울특별시 구로구 구로동 ***-*,2023316015924200005,3160000,"서울특별시 구로구 경인로**길 **, 구로미래에코지식산업센터 *층 ***호 (구로동)",08215,,01,영업/정상,,,
401000000,대한민족홀딩스㈜,,401000000,190232.524534335,444978.682746138,2026-05-03 22:36:53,I,01,정상영업,2023-04-28 19:13:58,0,,2023-04-28,,서울특별시 구로구 구로동 *-** 신도림테크노마트,2023316015924200006,3160000,"서울특별시 구로구 새말로 **, 신도림테크노마트 *층 ***호 (구로동)",08288,,01,영업/정상,,,
,제이모바일,,,188674.995072188,443749.503020388,2026-05-03 22:36:53,I,01,정상영업,2023-06-20 09:41:30,,,2020-02-17,,서울특별시 구로구 구로동 ***-* SK허브수,2023316015924200008,3160000,"서울특별시 구로구 구일로**길 **, SK허브수 B동 ****호 (구로동)",08323,,01,영업/정상,,,
81914500,㈜리치리치,,308228,190612.779366379,442662.421914354,2026-05-03 22:36:53,I,01,정상영업,2023-07-31 11:47:34,81606272,,2018-11-26,,서울특별시 구로구 구로동 ***-* 삼성IT밸리,2023316015924200009,3160000,"서울특별시 구로구 디지털로**길 **, 삼성IT밸리 *층 ***호 (구로동)",08380,,01,영업/정상,,,1811-8895
2000000,주식회사 더스카이홀딩스,,2000000,190504.7782409,442154.992807483,2026-05-03 22:36:53,I,01,정상영업,2024-07-17 14:34:17,0,,2023-08-10,,서울특별시 구로구 구로동 ***-* 에이스하이엔드타워*차,2023316015924200010,3160000,"서울특별시 구로구 디지털로**길 *, 에이스하이엔드타워*차 ****호 (구로동)",08389,,01,영업/정상,,,
20000000,주식회사 티오디오이노텍,,20000000,190496.447846852,442645.330573628,2026-05-03 22:36:54,I,01,정상영업,2023-10-19 18:57:12,0,,2023-10-19,,서울특별시 구로구 구로동 ***-** 에이스테크노타워*차,2023316015924200011,3160000,"서울특별시 구로구 디지털로**길 **-*, 에이스테크노타워*차 *층 ***-*호 (구로동)",08376,,01,영업/정상,,,1522-6283
13650000,올위크(All week),,13650000,191020.264430044,442460.919021593,2026-05-03 22:36:54,I,01,정상영업,2023-11-07 17:56:08,0,,2023-11-07,,서울특별시 구로구 구로동 *** 코오롱싸이언스밸리*차,2023316015924200012,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 B***-H**호 (구로동)",08378,,01,영업/정상,,,
,하나로농산물유통,,,190197.627242129,444245.56335468,2026-05-03 22:36:54,I,01,정상영업,2023-11-16 19:06:32,,,2023-11-16,,서울특별시 구로구 구로동 *** 현대파크빌,2023316015924200013,3160000,"서울특별시 구로구 공원로 **, ***호,***호 (구로동, 현대파크빌)",08298,,01,영업/정상,,,
,핑크노점 좋은계란 고척점,,,186459.681435835,444445.231347178,2026-05-03 22:36:54,I,01,정상영업,2023-12-06 10:25:08,,,2023-12-06,,서울특별시 구로구 개봉동 ***-*,2023316015924200014,3160000,"서울특별시 구로구 고척로 ***, *층 ***호 (개봉동)",08247,,01,영업/정상,,,02-855-1279
10000000,주식회사 우주쓰리,,1000000,190527.763560976,442532.319933427,2026-05-03 22:36:54,I,07,직권말소,2025-03-20 08:47:37,0,,2021-08-03,,서울특별시 구로구 구로동 ***-* 에이스테크노타워Ⅱ,2023316015924200015,3160000,"서울특별시 구로구 디지털로**길 **, 에이스테크노타워Ⅱ *층 ***호 (구로동)",08381,,04,취소/말소/만료/정지/중지,,,
202704700,보성컴퍼니(BoSungCompany),,48939106,190887.117653337,442324.745872584,2026-05-03 22:36:54,I,01,정상영업,2024-01-24 14:21:20,108711260,,2024-01-03,,서울특별시 구로구 구로동 ***-** 지플러스타워,2024316015924200001,3160000,"서울특별시 구로구 디지털로**길 ***, 지플러스타워 ****호 (구로동)",08390,,01,영업/정상,,,02-2088-1480
14090173766,주식회사 오토브레인,,6526719305,190919.498006713,442584.884725076,2026-05-03 22:36:54,I,01,정상영업,2024-01-24 10:25:03,654769883,,2024-01-24,,서울특별시 구로구 구로동 ***-* 대륭포스트타워*차,2024316015924200002,3160000,"서울특별시 구로구 디지털로**길 **, 대륭포스트타워*차 *층 ***~*호, ***호 (구로동)",08378,,01,영업/정상,,,02-2040-0101
480978799,주식회사 수인에셋,,,190980.657371441,442547.689997913,2026-05-03 22:36:54,I,01,정상영업,2024-02-19 10:42:45,639769064,,2024-02-19,,서울특별시 구로구 구로동 ***-** 코오롱싸이언스밸리*차,2024316015924200003,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 ***호 (구로동)",08378,,01,영업/정상,,,02-6077-7060
9173649328,서울법인금융센터(주),,100000000,190951.334281004,442279.869179424,2026-05-03 22:36:54,I,01,정상영업,2025-06-27 10:43:14,2154136989,,2013-10-14,,서울특별시 구로구 구로동 ****-* H.K TOWER,2024316015924200004,3160000,"서울특별시 구로구 디지털로**가길 **, H.K TOWER *층 (구로동)",08393,,01,영업/정상,,,02-363-0550
117694601,(사)환경교통장애인총연합회,,,190586.019686377,442101.685544921,2026-05-03 22:36:54,I,01,정상영업,2024-04-12 16:53:20,162513475,,2024-04-12,,서울특별시 구로구 구로동 ***-*,2024316015924200005,3160000,"서울특별시 구로구 디지털로**길 **, 대륭포스트타워*차 R****호 (구로동)",08389,,01,영업/정상,,,02-833-3600
,하늘팜 서울본점,,,190528.450104488,442352.770364667,2026-05-03 22:36:54,I,01,정상영업,2024-04-25 15:58:57,,,2024-04-25,,서울특별시 구로구 구로동 ***-** 벽산디지털밸리Ⅲ,2024316015924200006,3160000,"서울특별시 구로구 디지털로 ***, 벽산디지털밸리Ⅲ *층 ***호 (구로동)",08381,,01,영업/정상,,,
7253826312,위더스컴퓨터㈜,,265000000,183807.118188697,441599.355055656,2026-05-03 22:36:54,I,01,정상영업,2024-05-21 15:54:05,5722308609,,2024-05-21,,서울특별시 구로구 항동 ***-*,2024316015924200007,3160000,"서울특별시 구로구 부광로 **-*, 구로에이스캠프 *층 ***호~***호 (항동)",08362,,01,영업/정상,,,02-831-2262
28078000000,"주식회사 위버스브레인(WEAVERSBRAIN CO., LTD.)",,3435000000,190671.436719919,442219.137493629,2026-05-03 22:36:54,I,01,정상영업,2024-05-24 13:53:40,25535000000,,2024-05-23,,서울특별시 구로구 구로동 ***-** 마리오타워,2024316015924200008,3160000,"서울특별시 구로구 디지털로**길 **, 마리오타워 *층 (구로동)",08389,,01,영업/정상,,,070-4337-4621
840000000,주식회사 한국프린터스,2026-03-25,30000000,189537.113738095,443345.539096196,2026-05-03 22:36:54,I,03,폐업처리,2026-03-25 14:23:00,720000000,,2024-06-07,,서울특별시 구로구 구로동 ***-**,2024316015924200009,3160000,"서울특별시 구로구 가마산로**길 *-*, *층 (구로동)",08309,,03,폐업,,,02-854-2131
555884950,주식회사 케이테마파크,,549216690,190688.747501289,442618.785745098,2026-05-03 22:36:54,I,01,정상영업,2024-07-15 16:04:42,6668260,,2024-03-19,,서울특별시 구로구 구로동 ***-* 에이스테크노타워*차,2024316015924200010,3160000,"서울특별시 구로구 디지털로**길 **, 에이스테크노타워*차 ***호 (구로동)",08380,,01,영업/정상,,,02-855-0169
5588595270,링크 주식회사,,9841190000,190745.562402189,442062.331542356,2026-05-03 22:36:54,I,01,정상영업,2024-07-30 15:46:44,3943645013,,2024-07-30,,서울특별시 구로구 구로동 ***-** NHN KCP,2024316015924200011,3160000,"서울특별시 구로구 디지털로**길 **, NHN KCP *층 (구로동)",08393,,01,영업/정상,,,1544-5194
