사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
심안메디칼,2012-06-07,205996.717928956,456704.522324447,2026-05-03 22:34:13,I,03,폐업,2020-12-01 11:21:05,,2010-10-25,,서울특별시 성북구 석관동 ** 두산아파트,PHMG120103070034047000037,3070000,"서울특별시 성북구 화랑로**길 **, *층 ***호 (석관동, 두산아파트)",02780,03,폐업,,,02-963-6710,
하이옥시 파트너스,,176740.68,447754.36,2026-05-03 22:32:19,I,13,영업중,2024-01-30 11:07:26,,2024-01-29,,인천광역시 계양구 작전동 ***-* 유영엠프레스,PHMG120243550020047000013,3550000,"인천광역시 계양구 오조산로*번길 *-*, 유영엠프레스 *층 ***호 (작전동)",21080,01,영업/정상,,,,
도리앙,2026-03-27,144311.23215936,440300.806853262,2026-05-03 22:32:07,I,03,폐업,2026-04-02 14:08:46,,2025-03-06,,인천광역시 중구 을왕동 ***,PHMG120253490019047000002,3490000,"인천광역시 중구 용유서로 ***, *층 (을왕동)",22383,03,폐업,,,,165
헤브즈,2026-03-01,174582.696275303,447904.370226827,2026-05-03 22:32:12,I,03,폐업,2026-03-05 10:04:56,,2021-04-26,,인천광역시 계양구 효성동 **-** 현대*차아파트,PHMG120213550020047000026,3550000,"인천광역시 계양구 길마로 **, ***동 ***호 (효성동, 현대*차아파트)",21095,03,폐업,,,,71.17
효마당복지센터,,175497.538990692,448664.429647946,2026-05-03 22:32:06,I,13,영업중,2018-07-16 09:23:22,,2018-07-13,,인천광역시 계양구 계산동 ***번지,PHMG120153550020047000068,3550000,"인천광역시 계양구 계산천동로*번길 **, *층 (계산동)",21053,01,영업/정상,,,032-545-9988,129
올굿즈,2021-11-08,203121.339068796,455858.27133484,2026-05-03 22:35:19,I,03,폐업,2021-11-08 13:11:11,,2017-05-22,,서울특별시 성북구 하월곡동 **번지 *호 월드빌,PHMG120173070034047000039,3070000,"서울특별시 성북구 오패산로*길 **-*, 월드빌 A동 ***호 (하월곡동)",02738,03,폐업,,,,
(주)미래스쿨앤,2012-08-07,203775.841374634,464819.528370118,2026-05-03 22:34:20,I,24,직권폐업,2012-08-23 09:39:14,,2011-04-15,132-815,서울특별시 도봉구 도봉*동 ***번지 *호 *층,PHMG120113090033047000014,3090000,"서울특별시 도봉구 도봉산*길 **, *층 (도봉동)",,04,취소/말소/만료/정지/중지,,,21137666,
장수돌침대(주)현대백화점미아점,,202466.801084521,456227.571720914,2026-05-03 22:34:12,I,13,영업중,2025-06-30 15:47:03,,2010-09-06,,서울특별시 성북구 길음동 **번지 *호 현대백화점미아점,PHMG120103070034047000031,3070000,"서울특별시 성북구 동소문로 ***, 현대백화점미아점 *층 (길음동)",02730,01,영업/정상,,,,
글로메딕스,2006-05-15,,,2026-05-03 22:31:57,I,03,폐업,2009-01-12 11:48:41,,2006-05-15,407-050,인천광역시 계양구 계산동 ****-*(태흥프라자***호),PHMG120063550020047000015,3550000,,,03,폐업,,,032-555-0627,
씨유 동선중앙점,2015-09-08,201554.329941384,454266.730084178,2026-05-03 22:34:47,I,03,폐업,2015-09-08 17:18:46,,2014-11-17,136-052,서울특별시 성북구 동선동*가 **번지,PHMG120143070034047000088,3070000,서울특별시 성북구 동소문로**길 ** (동선동*가),02849,03,폐업,,,,
독일디지탈보청기,,175441.266576427,447921.482342131,2026-05-03 22:32:00,I,13,영업중,2018-06-11 13:46:34,,2009-10-12,,인천광역시 계양구 작전동 ***번지 **호,PHMG120093550020047000023,3550000,"인천광역시 계양구 계양대로 ***, *층 (작전동)",21089,01,영업/정상,,,,
안경박사도봉점,2016-05-23,203832.632451133,464654.516411871,2026-05-03 22:34:51,I,03,폐업,2016-05-23 10:42:18,,2016-05-12,,서울특별시 도봉구 도봉동 ***번지 **호,PHMG120163090033047000020,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (도봉동)",01303,03,폐업,,,02-954-3049,
샛별의료기,,203513.927361812,461686.617003529,2026-05-03 22:35:57,I,15,전출,2024-04-25 16:13:04,,2021-01-25,,서울특별시 도봉구 창동 ***-**,PHMG120233090033047000024,3090000,"서울특별시 도봉구 도봉로***길 *, *층 (창동)",01401,05,제외/삭제/전출,,,,149
석계메디칼,2015-06-05,205996.717928956,456704.522324447,2026-05-03 22:34:32,I,03,폐업,2015-06-05 17:07:25,,2012-06-12,136-761,서울특별시 성북구 석관동 두산아파트단지내상가 ***동 *-***호,PHMG120123070034047000033,3070000,서울특별시 성북구 화랑로**길 ** (석관동),,03,폐업,,,,
파피용,2022-11-21,203831.240616823,460855.122289493,2026-05-03 22:35:20,I,03,폐업,2022-11-21 17:46:40,,2020-09-23,,서울특별시 도봉구 창동 *** 주공*단지아파트,PHMG120203090033047000039,3090000,"서울특별시 도봉구 해등로 **, ***동 ***호 (창동, 주공*단지아파트)",01421,03,폐업,,,,
드림케어,2025-05-20,204397.004135761,461175.40204195,2026-05-03 22:34:56,I,03,폐업,2025-05-20 11:32:05,,2017-03-02,,서울특별시 도봉구 창동 **번지 *호 세정빌딩,PHMG120173090033047000009,3090000,"서울특별시 도봉구 노해로**길 **, 세정빌딩 ***-*호 (창동)",01414,03,폐업,,,,18.06
주식회사 동행팜,2022-08-31,175606.581,448952.5655,2026-05-03 22:32:11,I,03,폐업,2022-08-31 14:22:11,,2019-09-17,,"인천광역시 계양구 계산동 ***번지 *호 나성빌딩 지하층, *층",PHMG120193550020047000043,3550000,"인천광역시 계양구 어사대로 *, 나성빌딩 지하층, *층 (계산동)",21050,03,폐업,,,,167.8
씨유도봉방학점,,203529.624359408,462929.478042746,2026-05-03 22:35:49,I,13,영업중,2022-07-13 17:28:00,,2022-07-13,,서울특별시 도봉구 방학동 ***-**,PHMG120223090033047000128,3090000,"서울특별시 도봉구 도당로**길 **, *층 (방학동)",01352,01,영업/정상,,,02-955-3818,
해피도봉힐링대리점,2014-10-29,203435.181360382,463070.729209446,2026-05-03 22:34:33,I,03,폐업,2014-12-15 14:03:40,,2013-10-11,132-011,서울특별시 도봉구 도봉*동 ***번지 **호,PHMG120133090033047000042,3090000,서울특별시 도봉구 도당로**길 ** (도봉동),,03,폐업,,,,107.5
대진의료기,2011-03-04,201768.954624973,453426.841551586,2026-05-03 22:33:50,I,03,폐업,2020-12-04 15:43:51,,2008-01-10,,서울특별시 성북구 보문동*가 **,PHMG120083070034047000002,3070000,"서울특별시 성북구 보문로 **, ***호 (보문동*가)",02852,03,폐업,,,,
주식회사 정인인더스,2013-05-10,201633.091375136,454287.742130074,2026-05-03 22:34:14,I,03,폐업,2013-05-10 11:13:33,,2010-11-02,136-052,서울특별시 성북구 동선동*가 ***번지 **호 지층,PHMG120103070034047000039,3070000,"서울특별시 성북구 보문로**길 **-* (동선동*가,지층)",,03,폐업,,,,
씨유 인천계양계산점,,176762.370921744,448208.950873706,2026-05-03 22:32:13,I,13,영업중,2022-02-08 15:47:46,,2022-02-08,,인천광역시 계양구 계산동 ****-* 성림프라자,PHMG120223550020047000024,3550000,"인천광역시 계양구 오조산로**번길 *, 성림프라자 *층 *호 (계산동)",21069,01,영업/정상,,,,
온샘바이오,2021-11-29,202925.57087047,455253.523708402,2026-05-03 22:35:46,I,03,폐업,2021-11-30 15:08:57,,2020-02-28,,서울특별시 성북구 종암동 **번지 *호,PHMG120203070034047000008,3070000,"서울특별시 성북구 종암로 ***, *층 (종암동)",02804,03,폐업,,,,
인천철거폐기물(주),,175545.498253051,448695.552572511,2026-05-03 22:32:13,I,13,영업중,2024-09-11 16:56:40,,2022-01-07,,인천광역시 계양구 계산동 ***-**,PHMG120223550020047000005,3550000,"인천광역시 계양구 계산시장길 **-**, *층 ***호 (계산동)",21053,01,영업/정상,,,,10
피터래빗,2017-03-03,176421.495995063,448278.979288692,2026-05-03 22:32:01,I,03,폐업,2017-03-03 16:54:40,,2011-07-13,407-809,인천광역시 계양구 계산*동 ****번지 *호 계양빌딩 *층,PHMG120113550020047000026,3550000,"인천광역시 계양구 장제로 *** (계산동,계양빌딩 *층)",,03,폐업,,,032-556-1005,75.21
카운터,,161344.509771922,443400.848665832,2026-05-03 22:32:07,I,13,영업중,2024-12-13 15:59:59,,2024-12-11,,인천광역시 중구 중산동 ****-* 인천 영종하늘도시 한라비발디아파트,PHMG120243490019047000052,3490000,"인천광역시 중구 하늘별빛로 **, ***동 ****호 (중산동, 인천 영종하늘도시 한라비발디아파트)",22396,01,영업/정상,,,,
센스엘,2014-12-31,204368.471162464,456862.770756791,2026-05-03 22:34:13,I,03,폐업,2014-12-31 16:51:49,,2010-10-19,136-833,서울특별시 성북구 장위*동 ***번지 **호 지층,PHMG120103070034047000034,3070000,"서울특별시 성북구 장월로**길 ** (장위동,지층)",,03,폐업,,,02-909-4907,
(주)엔미디어솔루션,,176670.557328086,448161.309575535,2026-05-03 22:32:08,I,15,전출,2022-12-23 16:23:14,,2016-03-21,,인천광역시 계양구 계산동 ****번지 *호 대산월드프라자 **층 ***호,PHMG120163550020047000019,3550000,"인천광역시 계양구 계양문화로 **, 대산월드프라자 **층 ***호 (계산동)",21069,05,제외/삭제/전출,,,,6.16
(주)코리아세븐 정릉e편한세상점,,201646.640300822,455297.375163193,2026-05-03 22:35:57,I,13,영업중,2024-04-09 14:28:11,,2021-05-04,,서울특별시 성북구 정릉동 **** 정릉*차 e-편한세상,PHMG120213070034047000065,3070000,"서울특별시 성북구 북악산로 ***, 상가동 ***, ***호 (정릉동, 정릉*차 e-편한세상)",02818,01,영업/정상,,,02-909-5684,
롯데쇼핑㈜롯데마트항동점,2015-02-16,166499.001463662,438496.19428903,2026-05-03 22:31:56,I,03,폐업,2015-04-09 16:12:40,,2007-09-12,,인천 중구 항동 *가 **-* 롯데마트 항동점 *층,PHMG120073490019047000003,3490000,인천광역시 서해대로***번길 * (롯데마트항동점*층),,03,폐업,,,032-880-2544,
브레인-온,,176794.38,449522.7475,2026-05-03 22:32:11,I,15,전출,2019-11-13 17:31:38,,2019-07-29,,인천광역시 계양구 병방동 ***번지 *호 *층,PHMG120193550020047000038,3550000,"인천광역시 계양구 계양산로 ***-*, *층 (병방동)",21027,05,제외/삭제/전출,,,,105.8
오성테크,2019-08-13,200955.86180712,454578.881989911,2026-05-03 22:35:19,I,24,직권폐업,2019-08-14 14:09:34,,2017-02-22,,서울특별시 성북구 동소문동*가 ***번지 *호,PHMG120173070034047000022,3070000,"서울특별시 성북구 동소문로**길 **-*, 지층 ***호 (동소문동*가, 백호빌딩)",02832,04,취소/말소/만료/정지/중지,,,,
씨엠플러스,2009-04-03,201846.990777367,454948.808871862,2026-05-03 22:33:53,I,03,폐업,2020-12-02 17:00:18,,2008-09-05,,서울특별시 성북구 동선동*가 ***-*,PHMG120083070034047000033,3070000,"서울특별시 성북구 동소문로**길 *, *층 (동선동*가)",02840,03,폐업,,,,
주식회사 제이디온,,176702.155991956,448102.208729334,2026-05-03 22:32:19,I,15,전출,2026-03-31 11:43:46,,2023-11-22,,인천광역시 계양구 계산동 ****-* 한빛프라자,PHMG120233550020047000089,3550000,"인천광역시 계양구 오조산로**번길 **, 한빛프라자 ***-*호 (계산동)",21069,05,제외/삭제/전출,,,,
효스토어,,202337.783038524,456539.190686079,2026-05-03 22:36:00,I,13,영업중,2021-09-06 14:46:13,,2021-09-01,,서울특별시 성북구 길음동 **** 래미안길음센터피스,PHMG120213070034047000100,3070000,"서울특별시 성북구 숭인로 **, ***동 ****호 (길음동, 래미안길음센터피스)",02727,01,영업/정상,,,,
세븐일레븐 정릉대로점,2021-11-26,201639.692721783,455523.142201788,2026-05-03 22:35:02,I,03,폐업,2021-11-26 13:51:18,,2016-03-14,,서울특별시 성북구 정릉동 **번지 ***호,PHMG120163070034047000013,3070000,서울특별시 성북구 정릉로 *** (정릉동),02816,03,폐업,,,02-942-2840,
마인드솔루션,2024-07-03,158354.861374453,445115.357359917,2026-05-03 22:32:01,I,03,폐업,2024-07-04 11:15:08,,2020-11-19,,인천광역시 중구 운북동 **-* *호,PHMG120203490019047000036,3490000,"인천광역시 중구 백운로***번길 **, *호 (운북동)",22357,03,폐업,,,,49.5
씨유계양벌말로점,2024-08-12,180368.246215749,452966.40327448,2026-05-03 22:32:18,I,03,폐업,2025-01-22 17:17:16,,2022-11-22,,인천광역시 계양구 상야동 ***-**,PHMG120223550020047000221,3550000,"인천광역시 계양구 벌말로 ***, *층 일부호 (상야동)",21009,03,폐업,,,,
우진아이엔씨,2024-10-16,203172.784644199,454430.648009792,2026-05-03 22:36:02,I,03,폐업,2024-10-16 13:26:01,,2019-06-21,,서울특별시 성북구 종암동 ** 거산프라자,PHMG120223070034047000005,3070000,"서울특별시 성북구 종암로 **, 거산프라자 신관동 *층 ***호 (종암동)",02796,03,폐업,,,02-6397-0801,
CU 운남관창로점,,158406.128801849,443361.788129118,2026-05-03 22:32:03,I,13,영업중,2022-02-11 10:27:12,,2022-02-10,,인천광역시 중구 운남동 ****-*,PHMG120223490019047000028,3490000,인천광역시 중구 관창북로 *(운남동),22372,01,영업/정상,,,,
에스에이치웰빙샵,,201152.126199925,454955.669314121,2026-05-03 22:36:35,I,15,전출,2025-09-17 13:36:57,,2024-09-04,,서울특별시 성북구 동소문동*가 ** 경향빌딩,PHMG120243070034047000062,3070000,"서울특별시 성북구 아리랑로*길 **, 경향빌딩 *층 (동소문동*가)",02826,05,제외/삭제/전출,,,,
(주)이마트에브리데이창동점,2024-06-17,203027.627111443,460124.418353378,2026-05-03 22:35:31,I,03,폐업,2024-06-17 13:06:53,,2021-05-11,,서울특별시 도봉구 창동 ***-**,PHMG120213090033047000042,3090000,서울특별시 도봉구 도봉로***길 ** (창동),01460,03,폐업,,,,
센스엘,,204851.30533293,456309.446170016,2026-05-03 22:34:59,I,15,전출,2017-08-03 17:39:17,,2015-10-15,,서울특별시 성북구 석관동 ***번지 **호 *층,PHMG120153070034047000068,3070000,"서울특별시 성북구 화랑로**가길 **, *층 (석관동)",02789,05,제외/삭제/전출,,,,
CU안암학사점,2025-06-30,202789.692329185,454049.551940162,2026-05-03 22:36:16,I,03,폐업,2025-07-01 11:05:09,,2022-07-19,,서울특별시 성북구 안암동*가 *-* 고려대학교안암캠퍼스,PHMG120223070034047000194,3070000,"서울특별시 성북구 안암로 ***, 고려대학교안암캠퍼스 기숙사 지하*층 (안암동*가)",02841,03,폐업,,,,
(주)코리아세븐 인천용종점,2019-10-17,176743.164518527,448571.970253751,2026-05-03 22:32:04,I,03,폐업,2019-10-17 19:51:02,,2014-11-06,407-310,인천광역시 계양구 용종동 ***번지 *호,PHMG120143550020047000075,3550000,인천광역시 계양구 오조산로**번길 ** (용종동),21065,03,폐업,,,,132
(주)창용,,200662.617377602,454094.531352725,2026-05-03 22:35:40,I,13,영업중,2021-12-15 09:39:54,,2019-04-19,,서울특별시 성북구 동소문동*가 ***번지 애산빌딩,PHMG120193070034047000026,3070000,"서울특별시 성북구 동소문로 **-*, 애산빌딩 *층 (동소문동*가)",02860,01,영업/정상,,,02-742-6522,
이든네이처(도봉방학지사),2017-12-28,203633.124301546,463069.434141848,2026-05-03 22:34:51,I,03,폐업,2017-12-28 15:38:09,,2016-06-29,,서울특별시 도봉구 도봉동 ***번지 **호,PHMG120163090033047000031,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (도봉동)",01349,03,폐업,,,02-954-9448,
맑은소리보청기,,203663.222587199,462505.455032714,2026-05-03 22:34:07,I,13,영업중,2011-11-01 15:42:48,,2010-06-23,132-853,서울특별시 도봉구 방학*동 ***번지 **호 외 *필지   ***호,PHMG120103090033047000020,3090000,"서울특별시 도봉구 도봉로 ***, ***호 (방학동)",01340,01,영업/정상,,,,
(주)케이피씨인터네셔널,,201623.097214797,454526.361323164,2026-05-03 22:36:29,I,13,영업중,2023-11-24 14:45:57,,2023-11-24,,서울특별시 성북구 동선동*가 ***-* 코아루센타시아,PHMG120233070034047000105,3070000,"서울특별시 성북구 동소문로**나길 **, 코아루센타시아 ***호 (동선동*가)",02845,01,영업/정상,,,,
CU창동그랜드점,,203516.311422556,461312.778998307,2026-05-03 22:35:30,I,13,영업중,2021-05-06 15:37:09,,2021-05-05,,서울특별시 도봉구 창동 ***-**,PHMG120213090033047000037,3090000,서울특별시 도봉구 해등로 *** (창동),01426,01,영업/정상,,,02-999-6445,
(주)코리아세븐 계양벌말로점,2025-12-15,180440.36658937,452994.666753015,2026-05-03 22:32:12,I,03,폐업,2025-12-15 13:29:30,,2021-05-10,,인천광역시 계양구 상야동 **-*,PHMG120213550020047000036,3550000,인천광역시 계양구 벌말로 *** (상야동),21009,03,폐업,,,,102.3
두리청각재활센터,,174925.899677034,447656.473026628,2026-05-03 22:32:20,I,13,영업중,2025-03-27 17:02:24,,2025-03-27,,인천광역시 계양구 효성동 ***-*,PHMG120253550020047000015,3550000,"인천광역시 계양구 봉오대로 ***, *층 일부호 (효성동)",21096,01,영업/정상,,,,
효제상사,2023-06-29,200812.658723443,455996.211145446,2026-05-03 22:35:46,I,03,폐업,2023-06-29 16:13:08,,2020-03-09,,서울특별시 성북구 정릉동 *** 정릉푸르지오아파트,PHMG120203070034047000009,3070000,"서울특별시 성북구 보국문로 **, ***동 ****호 (정릉동, 정릉푸르지오아파트)",02710,03,폐업,,,,
제이에스컴퍼니,,201951.992280451,455993.808805952,2026-05-03 22:36:36,I,13,영업중,2025-01-23 18:20:56,,2025-01-19,,서울특별시 성북구 길음동 **** 길음뉴타운,PHMG120253070034047000011,3070000,"서울특별시 성북구 길음로 **, ***동 ***호 (길음동, 길음뉴타운)",02725,01,영업/정상,,,,
(주)케이에코이노베이션,,166705.474834621,437304.367362972,2026-05-03 22:32:06,I,15,전출,2025-07-16 16:03:48,,2024-01-02,,인천광역시 중구 신흥동*가 **-**,PHMG120243490019047000001,3490000,"인천광역시 중구 서해대로**번길 **-**, *층층 (신흥동*가)",22341,05,제외/삭제/전출,,,032-715-5002,98
GS25계양장제로점,2017-08-08,177472.881643773,450440.422887565,2026-05-03 22:32:05,I,03,폐업,2017-08-08 17:40:38,,2015-02-13,407-330,인천광역시 계양구 박촌동 ***번지 **호,PHMG120153550020047000008,3550000,인천광역시 계양구 장제로 **** (박촌동),21022,03,폐업,,,,49.5
(주)비지에프휴먼넷CU방학렉시온점,,203877.316994433,462960.615197443,2026-05-03 22:35:34,I,13,영업중,2025-01-23 16:31:21,,2021-06-03,,서울특별시 도봉구 방학동 ***-* 북한산현대렉시온오피스텔,PHMG120213090033047000052,3090000,"서울특별시 도봉구 도봉로***길 **, *층 ***호 (방학동)",01332,01,영업/정상,,,02-956-4557,
세븐일레븐계양한라점,2019-10-17,175887.336959314,448937.760755401,2026-05-03 22:32:04,I,03,폐업,2019-10-17 20:51:07,,2014-11-06,407-051,인천광역시 계양구 계산동 ***번지 *호,PHMG120143550020047000066,3550000,인천광역시 계양구 주부토로 *** (계산동),21050,03,폐업,,,,92.4
탑셀바이오뱅크,2023-04-20,200443.56826147,453974.078307204,2026-05-03 22:36:16,I,03,폐업,2023-04-20 14:39:09,,2018-06-19,,서울특별시 성북구 삼선동*가 ** 기아자동차,PHMG120223070034047000178,3070000,"서울특별시 성북구 창경궁로 ***, *층 (삼선동*가)",02866,03,폐업,,,,
(주)호텔신라 제1여객터미널 면세점,,150478.659112989,442070.010214354,2026-05-03 22:32:06,I,13,영업중,2023-06-20 16:19:30,,2023-06-19,,인천광역시 중구 운서동 **** 인천공항,PHMG120233490019047000027,3490000,"인천광역시 중구 공항로 ***, 인천공항 (운서동)",22382,01,영업/정상,,,,
다온케어,,203788.569424152,463619.198756319,2026-05-03 22:35:15,I,15,전출,2021-02-19 17:48:15,,2019-11-06,,서울특별시 도봉구 도봉동 ***번지 **호 노블하우징 A ***호,PHMG120193090033047000044,3090000,"서울특별시 도봉구 도봉로***나길 ***, *층 ***호 (도봉동, 노블하우징 A)",01308,05,제외/삭제/전출,,,,
미건의료기,2009-07-17,,,2026-05-03 22:31:59,I,03,폐업,2009-07-18 13:56:44,,2008-03-27,407-050,인천광역시 계양구 계산동 ***-*(*F),PHMG120083550020047000007,3550000,,,03,폐업,,,032-504-9111,
인천항연안여객터미널 CU,2025-05-13,164466.680768307,439172.179161566,2026-05-03 22:32:04,I,03,폐업,2025-05-13 18:03:12,,2022-06-15,,인천광역시 중구 항동*가 ** 인천항 연안여객터미널,PHMG120223490019047000101,3490000,"인천광역시 중구 연안부두로 **, 인천항 연안여객터미널 *층 (항동*가)",22349,03,폐업,,,,
비전메디칼,2016-02-02,176694.119479296,449254.861161551,2026-05-03 22:32:08,I,03,폐업,2016-02-03 15:12:06,,2016-01-18,,인천광역시 계양구 임학동 **번지 *층  ****호,PHMG120163550020047000006,3550000,"인천광역시 계양구 임학동로 **, *층 ****호 (임학동, 훼밀리코아)",21034,03,폐업,,,,10
천기권의료기,2012-10-08,201320.065748094,454426.542038009,2026-05-03 22:33:54,I,03,폐업,2012-10-08 13:43:50,,2008-10-13,136-035,서울특별시 성북구 동소문동*가 **번지 *호,PHMG120083070034047000039,3070000,서울특별시 성북구 동소문로**길 * (동소문동*가),,03,폐업,,,02-951-7588,
씨유 영종스카이시티점,,160915.866665084,443312.498174512,2026-05-03 22:32:06,I,13,영업중,2023-08-10 11:10:53,,2023-08-09,,인천광역시 중구 중산동 ****-* 스카이시티자이,PHMG120233490019047000035,3490000,"인천광역시 중구 하늘별빛로 ***, 상가동 지하*층 ***호 (중산동, 스카이시티자이)",22398,01,영업/정상,,,,57.8
알파문구 고대안암점,2023-07-05,202626.152384261,453802.065103345,2026-05-03 22:35:37,I,03,폐업,2023-07-05 15:46:19,,2018-09-07,,서울특별시 성북구 안암동*가 **번지 주니퍼빌딩,PHMG120183070034047000062,3070000,"서울특별시 성북구 고려대로 **, 주니퍼빌딩 지하*층 (안암동*가)",02842,03,폐업,,,02-953-6720,
씨유 귤현중앙점,2025-02-26,177493.558894028,451698.8364793,2026-05-03 22:32:13,I,03,폐업,2025-02-26 17:37:29,,2022-02-07,,인천광역시 계양구 귤현동 ***-* 호성빌딩,PHMG120223550020047000019,3550000,"인천광역시 계양구 양지로 ***, 호성빌딩 ***,***호 (귤현동)",21016,03,폐업,,,,
에바다체험케어,2016-09-28,203686.81708356,459009.265716602,2026-05-03 22:34:34,I,03,폐업,2016-09-28 16:57:39,,2014-01-16,,서울특별시 도봉구 창동 ***번지 **통 *반 초안산신도브래뉴아파트 ***동 ***호,PHMG120143090033047000001,3090000,"서울특별시 도봉구 해등로**길 **-**, *층 (창동)",01402,03,폐업,,,,
지에스25 동인천본점,2022-06-27,167090.809072571,441636.514987553,2026-05-03 22:32:03,I,03,폐업,2022-06-29 15:28:57,,2022-02-11,,인천광역시 중구 인현동 *-*,PHMG120223490019047000041,3490000,"인천광역시 중구 홍예문로 **, *층 (인현동)",22316,03,폐업,,,,
겸스토어,2024-06-21,203262.897642384,460455.83997874,2026-05-03 22:36:00,I,03,폐업,2024-06-22 10:37:34,,2023-09-04,,서울특별시 도봉구 창동 ***-**,PHMG120233090033047000057,3090000,"서울특별시 도봉구 도봉로***길 **, ***호 (창동)",01456,03,폐업,,,,
GS25방학점,2025-07-08,202954.190289158,462859.320040282,2026-05-03 22:35:40,I,03,폐업,2025-07-08 11:32:13,,2022-02-04,,서울특별시 도봉구 방학동 ***-**,PHMG120223090033047000024,3090000,"서울특별시 도봉구 시루봉로 ***, *층 (방학동)",01314,03,폐업,,,02-3493-5800,
비즈모아,2024-12-26,204161.941964513,463593.048074882,2026-05-03 22:35:45,I,03,폐업,2024-12-26 14:24:33,,2022-02-14,,서울특별시 도봉구 도봉동 ***-***,PHMG120223090033047000065,3090000,"서울특별시 도봉구 마들로 ***-*, *층 *호 (도봉동)",01325,03,폐업,,,,
태평상사,2022-08-18,176759.9,448182.77,2026-05-03 22:32:16,I,03,폐업,2022-08-22 08:41:23,,2022-05-02,,인천광역시 계양구 계산동 ****-* 미래사랑빌딩,PHMG120223550020047000128,3550000,"인천광역시 계양구 오조산로**번길 *-*, 미래사랑빌딩 ***-*호 (계산동)",21069,03,폐업,,,,
세븐일레븐 인천효성신진점,,174609.085998881,447319.60609102,2026-05-03 22:32:12,I,13,영업중,2021-05-27 13:49:18,,2021-05-27,,인천광역시 계양구 효성동 ***-**,PHMG120213550020047000064,3550000,"인천광역시 계양구 효서로 ***, ***호 (효성동)",21112,01,영업/정상,,,,37.29
신신의료기,2014-08-18,203104.375371508,462460.664149857,2026-05-03 22:34:09,I,03,폐업,2014-08-18 15:34:40,,2010-10-25,132-021,서울특별시 도봉구 방학*동 ***번지 *호 *층 ***호,PHMG120103090033047000033,3090000,"서울특별시 도봉구 도당로 **, ***호 (방학동)",,03,폐업,,,63973542,
GS25쌍문사계절점,2023-09-04,202815.313561518,461851.103374685,2026-05-03 22:35:45,I,03,폐업,2023-09-04 14:05:28,,2022-02-14,,서울특별시 도봉구 쌍문동 ***-*,PHMG120223090033047000064,3090000,"서울특별시 도봉구 해등로**길 **, *층 (쌍문동)",01387,03,폐업,,,,
세광바이오테크,2008-07-24,,,2026-05-03 22:31:55,I,03,폐업,2009-04-22 11:05:44,,2000-11-20,407-040,인천광역시 계양구 효성동 ***-*,PHMG120003550020047000005,3550000,,,03,폐업,,,032-547-1936,
이지은레드클럽,2011-05-30,,,2026-05-03 22:31:55,I,03,폐업,2011-05-31 10:47:25,,2011-05-30,,인천 중구 운서동****-*,PHMG120053490019047000002,3490000,,,03,폐업,,,,
씨유영종행복점,,161970.310867887,443691.305953728,2026-05-03 22:32:02,I,13,영업중,2022-02-07 10:57:08,,2022-02-07,,인천광역시 중구 중산동 ****-* 영종**단지행복주택아파트 상가*호,PHMG120223490019047000006,3490000,"인천광역시 중구 두미포로 ***, 상가*호 (중산동, 영종**단지행복주택아파트)",22394,01,영업/정상,,,,
엠디케어,,204354.5,461162.92,2026-05-03 22:34:45,I,13,영업중,2015-07-01 18:25:06,,2015-06-30,132-898,창동 **번지 *호,PHMG120153090033047000046,3090000,"서울특별시 도봉구 노해로**길 **-**, *층 **호 (창동)",01414,01,영업/정상,,,22739775,
작전홈플러스 해피랜드,2018-12-07,175291.982296046,447141.041163927,2026-05-03 22:32:10,I,03,폐업,2018-12-10 09:21:39,,2018-02-06,,인천광역시 계양구 작전동 ***번지 *호 HOME PLUS 작전점,PHMG120183550020047000006,3550000,"인천광역시 계양구 계양대로 **, HOME PLUS 작전점 *층 (작전동)",21111,03,폐업,,,,34.39
신진하이텍의료기,2013-11-25,201473.596167504,454273.333172772,2026-05-03 22:33:52,I,03,폐업,2013-11-26 09:19:35,,2008-05-21,136-051,서울특별시 성북구 동선동*가 **번지 *층,PHMG120083070034047000022,3070000,서울특별시 성북구 보문로**길 ** (동선동*가),,03,폐업,,,,
지오텍,,200694.230347109,454055.980570363,2026-05-03 22:36:18,I,13,영업중,2022-12-16 17:39:41,,2022-12-16,,서울특별시 성북구 동소문동*가 ***,PHMG120223070034047000240,3070000,서울특별시 성북구 동소문로*길 *-**(동소문동*가),02860,01,영업/정상,,,,
세븐일레븐 영종포레스트점,2024-12-30,155439.523171964,443179.669702494,2026-05-03 22:32:05,I,03,폐업,2026-02-26 10:27:40,,2023-02-01,,인천광역시 중구 운서동 ****-*,PHMG120233490019047000010,3490000,"인천광역시 중구 흰바위로 ***, 더예스포레스트 ***, ***호 (운서동)",22376,03,폐업,,,,79.19
종근당건강의료기,2008-05-26,,,2026-05-03 22:31:59,I,03,폐업,2009-04-22 11:06:35,,2007-08-02,407-320,인천광역시 계양구 병방동 ***(*F),PHMG120073550020047000019,3550000,,,03,폐업,,,032-546-1515,
