건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,최초등록시점,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,(주)엠브이넷,,199145.32420106,451040.432662092,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-05-19,,2011-05-31 11:33:12,,1999-05-19,,서울특별시 중구 충무로*가 **-* 극동빌딩 ***호,CDFF5211011999000003,3010000,,"서울특별시 중구 퇴계로 ***,  ***호 (충무로*가,극동빌딩)",,01,영업/정상,,,,,,
,제일제당(주),,197802.292053706,450252.400952479,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-05-19,,2011-05-31 11:35:10,,1999-05-19,,서울특별시 중구 남대문로*가 *** 제일제당빌딩,CDFF5211011999000004,3010000,,"서울특별시 중구 소월로*길 **  (남대문로*가,제일제당빌딩)",,01,영업/정상,,,,,,
,동호영화사,,199144.232344128,451225.7676101,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-05-28,,2011-05-31 11:36:12,,1999-05-28,100-032,서울특별시 중구 저동*가 **-** 경구빌딩,CDFF5211011999000005,3010000,,"서울특별시 중구 수표로 **-**  (저동*가,경구빌딩)",,01,영업/정상,,,,,,
,대성필림,,199039.325257607,450952.020564408,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-05-28,,2011-05-31 11:37:30,,1999-05-28,,서울특별시 중구 주자동 **-* 내외빌딩 ***호,CDFF5211011999000006,3010000,,"서울특별시 중구 퇴계로 ***-*,  ***호 (주자동,내외빌딩)",,01,영업/정상,,,,,,
,(주)에이포커뮤니케이션,,200217.953233035,450783.288403098,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-03-06,,2011-05-31 11:45:11,,1999-03-06,,서울특별시 중구 장충동*가 ***-* 화인빌딩 *층,CDFF5211011999000007,3010000,,"서울특별시 중구 동호로 ***  (장충동*가,화인빌딩 *층)",,01,영업/정상,,,,,,
,에임프로덕션,,200809.914617529,450438.308878994,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-05-31,,2011-05-31 14:01:26,,1999-05-31,100-451,서울특별시 중구 신당동 ***-* 청화빌딩 *층동,CDFF5211011999000008,3010000,,"서울특별시 중구 동호로 ***, *층동 (신당동,청화빌딩)",,01,영업/정상,,,,,,
,DH필름,,198825.069980637,451046.81426101,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-06-07,,2011-05-31 14:02:27,,1999-06-07,100-012,서울특별시 중구 충무로*가 **-*,CDFF5211011999000009,3010000,,서울특별시 중구 명동*가길 **-*  (충무로*가),,01,영업/정상,,,,,,
,리필름,,199528.725122066,450312.441889352,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-07-02,,2011-05-31 14:06:34,,1999-07-02,100-272,서울특별시 중구 필동*가 ***-*,CDFF5211011999000010,3010000,,,,01,영업/정상,,,,,,
,(주)선익영화,,199363.129622048,451008.456459696,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-07-06,,2011-05-31 14:21:59,,1999-07-06,,서울특별시 중구 필동*가 **-** 하니빌딩 ***호,CDFF5211011999000011,3010000,,"서울특별시 중구 퇴계로 ***,  ***호 (필동*가,하니빌딩)",,01,영업/정상,,,,,,
,대신,,,,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-07-20,,2011-05-31 14:23:47,,1999-07-20,100-012,서울특별시 중구 충무로*가 국도빌딩 ***호,CDFF5211011999000012,3010000,,,,01,영업/정상,,,,,,
,신사단필름,,199067.419469273,451106.903130898,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-07-20,,2011-05-31 14:25:12,,1999-07-20,100-012,서울특별시 중구 충무로*가 **-* 유경빌딩 ***호,CDFF5211011999000013,3010000,,"서울특별시 중구 삼일대로*길 **,  ***호 (충무로*가,유경빌딩)",,01,영업/정상,,,,,,
,(주)픽도영화사,,199245.020604696,451300.426900916,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,1999-09-02,,2011-05-31 14:31:08,,1999-09-02,,서울특별시 중구 초동 ** 초동빌딩 *층동,CDFF5211011999000015,3010000,,"서울특별시 중구 마른내로*길 **, *층동 (초동,초동빌딩)",,01,영업/정상,,,,,,
,두리컴,,199144.232344128,451225.7676101,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,1999-09-18,,2011-05-31 14:37:28,,1999-09-18,100-032,서울특별시 중구 저동*가 **-** 경구빌딩 ***호,CDFF5211011999000016,3010000,,"서울특별시 중구 수표로 **-**,  ***호 (저동*가,경구빌딩)",,01,영업/정상,,,,,,
,(주)와이케이미디어,,199279.677406441,451120.517700578,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-03-24,,2011-05-31 11:26:28,,2000-03-24,100-013,서울특별시 중구 충무로*가 ** 지산빌딩 ***호,CDFF5211012000000001,3010000,,"서울특별시 중구 충무로 **,  ***호 (충무로*가,지산빌딩)",,01,영업/정상,,,,,,
,신한영화(주),,199705.336258149,451004.606431862,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-06-08,,2011-05-31 14:05:37,,2000-06-08,100-273,서울특별시 중구 필동*가 ** 문화빌딩 ***호,CDFF5211012000000002,3010000,,"서울특별시 중구 퇴계로**길 **,  ***호 (필동*가,문화빌딩)",,01,영업/정상,,,,,,
,(주)한맥영화,,199060.668823586,450946.459723416,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-10-27,,2011-05-31 14:18:35,,2000-10-27,100-240,서울특별시 중구 주자동 **-* 흥국빌딩 *층동,CDFF5211012000000003,3010000,,"서울특별시 중구 퇴계로 ***, *층동 (주자동,흥국빌딩)",,01,영업/정상,,,,,,
,(주)유한프로덕션,,200809.914617529,450438.308878994,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-01-21,,2011-05-31 14:42:16,,2000-01-21,,서울특별시 중구 신당동 ***-* 청화빌딩 *층동,CDFF5211012000000004,3010000,,"서울특별시 중구 동호로 ***, *층동 (신당동,청화빌딩)",,01,영업/정상,,,,,,
,(주)굿타임엔터테인먼트,,199026.265582193,451369.361096458,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-01-28,,2011-05-31 14:43:43,,2000-01-28,100-032,서울특별시 중구 저동*가 **-* 저동빌딩 *층동,CDFF5211012000000005,3010000,,"서울특별시 중구 마른내로 **, *층동 (저동*가,저동빌딩)",,01,영업/정상,,,,,,
,시네마코리아,,200271.398443634,451530.977065507,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-02-10,,2011-05-31 14:45:14,,2000-02-10,,서울특별시 중구 광희동*가 **-* 성명빌딩 ***호,CDFF5211012000000006,3010000,,"서울특별시 중구 을지로**길 **,  ***호 (광희동*가,성명빌딩)",,01,영업/정상,,,,,,
,(주)씨내오픈영상사업단,,198947.127251839,450806.556316705,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-02-29,,2011-05-31 14:46:52,,2000-02-29,100-250,서울특별시 중구 예장동 * 삼익지하 *동 ***호,CDFF5211012000000007,3010000,,,,01,영업/정상,,,,,,
,(주)박필름,,199213.94068956,451151.859988012,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-02-29,,2011-05-31 14:48:19,,2000-02-29,100-013,서울특별시 중구 충무로*가 **-** 상강빌딩,CDFF5211012000000008,3010000,,"서울특별시 중구 수표로*길 **  (충무로*가,상강빌딩)",,01,영업/정상,,,,,,
,(주)엠엠시네마,,200613.510297669,451817.515366883,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-04-17,,2011-05-31 14:50:19,,2000-04-17,100-196,서울특별시 중구 을지로*가 **-* 거평프레야타운 **층동,CDFF5211012000000009,3010000,,"서울특별시 중구 장충단로**길 **, **층동 (을지로*가,거평프레야타운)",,01,영업/정상,,,,,,
,(주)케이앤케이스크린,,200710.739924553,450269.848855643,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-04-20,,2011-05-31 14:52:15,,2000-04-20,100-893,서울특별시 중구 신당동 ***-* 백석빌딩 *층동,CDFF5211012000000010,3010000,,"서울특별시 중구 동호로**길 **, *층동 (신당동,백석빌딩)",,01,영업/정상,,,,,,
,(주)마이다스필름,,199145.32420106,451040.432662092,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-04-24,,2011-05-31 15:00:58,,2000-04-24,,서울특별시 중구 충무로*가 **-* 극동빌동 **층동,CDFF5211012000000011,3010000,,"서울특별시 중구 퇴계로 ***, **층동 (충무로*가,극동빌동)",,01,영업/정상,,,,,,
,이강필름(주),,199810.591813598,451300.59780961,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-04-24,,2011-05-31 15:20:18,,2000-04-24,,서울특별시 중구 예관동 **-** 시사빌딩 ****호,CDFF5211012000000012,3010000,,"서울특별시 중구 창경궁로 **-*,  ****호 (예관동,시사빌딩)",,01,영업/정상,,,,,,
,화랑영화사,,199363.129622048,451008.456459696,,영화제작업,2026-05-03 22:41:29,I,13,영업중,,,2000-05-03,,2011-05-31 15:21:11,,2000-05-03,100-271,서울특별시 중구 필동*가 **-** 하니빌딩 ***호,CDFF5211012000000013,3010000,,"서울특별시 중구 퇴계로 ***,  ***호 (필동*가,하니빌딩)",,01,영업/정상,,,,,,
,(주)쿠엔필름,,199060.668823586,450946.459723416,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-05-06,,2011-05-31 15:27:19,,2000-05-06,100-240,서울특별시 중구 주자동 **-* 흥국빌딩 *층동,CDFF5211012000000014,3010000,,"서울특별시 중구 퇴계로 ***, *층동 (주자동,흥국빌딩)",,01,영업/정상,,,,,,
,(주)무비랜드,,,,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-05-10,,2011-05-31 15:28:38,,2000-05-10,100-273,서울특별시 중구 필동*가 동국대벤처타운내*호,CDFF5211012000000015,3010000,,,,01,영업/정상,,,,,,
,(주)씨네마시티,,199571.599470393,451124.851387624,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-05-20,,2011-05-31 15:30:05,,2000-05-20,100-014,서울특별시 중구 충무로*가 ***-*,CDFF5211012000000016,3010000,,서울특별시 중구 퇴계로 ***  (충무로*가),,01,영업/정상,,,,,,
,엔케이엔필름,,199363.129622048,451008.456459696,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-05-20,,2011-05-31 15:31:08,,2000-05-20,100-271,서울특별시 중구 필동*가 **-** 하나맨션 ***호,CDFF5211012000000017,3010000,,"서울특별시 중구 퇴계로 ***,  ***호 (필동*가,하나맨션)",,01,영업/정상,,,,,,
,젤존시네마,,198788.539144019,450788.372794142,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-10-25,,2011-05-31 15:33:01,,2000-10-25,,서울특별시 중구 남산동*가 **-* 남산빌딩 ***호,CDFF5211012000000018,3010000,,"서울특별시 중구 소파로 ***,  ***호 (남산동*가,남산빌딩)",,01,영업/정상,,,,,,
,수성영화사,,,,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-05-26,,2011-05-31 15:34:16,,2000-05-26,100-230,서울특별시 중구 수표동 **-*,CDFF5211012000000019,3010000,,,,01,영업/정상,,,,,,
,시네마세상,,199224.489152775,451457.768390612,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-05-31,,2011-05-31 15:35:31,,2000-05-31,,서울특별시 중구 을지로*가 ***-*,CDFF5211012000000020,3010000,,,,01,영업/정상,,,,,,
,(주)두리넷,,197227.696686492,451763.953458172,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-06-12,,2011-05-31 15:37:02,,2000-06-12,,서울특별시 중구 정동 **-* 진섭빌딩 B*호,CDFF5211012000000021,3010000,,,,01,영업/정상,,,,,,
,활동사진,,199217.658157838,451164.693708699,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-07-10,,2011-05-31 15:38:13,,2000-07-10,100-013,서울특별시 중구 충무로*가 **-**,CDFF5211012000000022,3010000,,서울특별시 중구 수표로*길 **  (충무로*가),,01,영업/정상,,,,,,
,천수인디비죤,,198989.394558244,451675.09180947,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-08-01,,2011-05-31 15:40:46,,2000-08-01,,서울특별시 중구 수표동 **-* 천수빌딩 ***호,CDFF5211012000000023,3010000,,"서울특별시 중구 수표로 **,  ***호 (수표동,천수빌딩)",,01,영업/정상,,,,,,
,애드씨네코리아,,,,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-08-11,,2011-05-31 15:41:41,,2000-08-11,100-300,서울특별시 중구 초동 ** 스카라극장 ***호,CDFF5211012000000024,3010000,,,,01,영업/정상,,,,,,
,(주)비전기획,,,,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-08-25,,2011-05-31 15:44:35,,2000-08-25,,서울특별시 중구 충무로*가 **-* 라이온스빌딩 ****호,CDFF5211012000000026,3010000,,,,01,영업/정상,,,,,,
,(주)인투필름,,198852.918056574,451263.814717966,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-08-22,,2011-05-31 15:46:40,,2000-08-22,100-031,서울특별시 중구 저동*가 **-* 명진빌딩 ***호,CDFF5211012000000027,3010000,,"서울특별시 중구 삼일대로*길 *,  ***호 (저동*가,명진빌딩)",,01,영업/정상,,,,,,
,아이보필름,,200394.851756721,451398.897492225,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-09-21,,2011-05-31 15:47:39,,2000-09-21,100-411,서울특별시 중구 광희동*가 **-* 금호트윈오피스텔 *동 ***호,CDFF5211012000000028,3010000,,"서울특별시 중구 마른내로 ***, *동 ***호 (광희동*가,금호트윈오피스텔)",,01,영업/정상,,,,,,
,(주)씨네터,,199248.543790203,450901.830823573,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-09-26,,2011-05-31 15:49:07,,2000-09-26,100-271,서울특별시 중구 필동*가 **-* 하나로빌딩 *층동,CDFF5211012000000029,3010000,,"서울특별시 중구 퇴계로**길 **-*, *층동 (필동*가,하나로빌딩)",,01,영업/정상,,,,,,
,유니콘텐츠 주식회사,,199217.658157838,451164.693708699,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-09-29,,2016-03-25 19:14:39,,2000-09-29,,서울특별시 중구 충무로*가 **-**,CDFF5211012000000030,3010000,,"서울특별시 중구 수표로*길 **, ***호 (충무로*가, 중앙빌딩)",04554,01,영업/정상,,,,,,
,(주)제이알필림,,199101.132483391,451111.22018454,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-10-11,,2011-05-31 15:53:33,,2000-10-11,100-013,서울특별시 중구 충무로*가 **-** 영한빌딩 ***호,CDFF5211012000000031,3010000,,"서울특별시 중구 수표로 **,  ***호 (충무로*가,영한빌딩)",,01,영업/정상,,,,,,
,(주)클라우드나인엔터프라이즈,,198788.539144019,450788.372794142,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-10-20,,2011-05-31 15:55:16,,2000-10-20,100-043,서울특별시 중구 남산동*가 **-*,CDFF5211012000000032,3010000,,서울특별시 중구 소파로 ***  (남산동*가),,01,영업/정상,,,,,,
