아세틸렌수,사업장명,폐업일자,원심주조기수,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,치과용프레스수,상세영업상태코드,상세영업상태명,기공용컴프레서수,기공용레스수,기공용모터수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,핀덱스수,포셀린로수,전기로수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,샌드기수,서베이어수,휴업시작일자,휴업종료일자,소재지전화번호,트리머수,초음파청소기수,진공매몰기수,진동기수
1,태양치과기공소,2011-12-30,1,192829.894086942,445724.640562683,2026-05-03 22:46:52,I,1,03,폐업,1,1,2,2011-12-30 17:13:23,,2005-01-05,150-051,서울특별시 영등포구 신길1동 95번지 261호,PHMB320053180034062300002,3180000,1,1,1,서울특별시 영등포구 영등포로 374-2 (신길동),,03,폐업,1,1,,,,1,1,1,1
1,햇빛치과기공소,2016-08-02,1,191494.897374152,443538.520261229,2026-05-03 22:46:52,I,1,03,폐업,1,1,2,2016-08-02 11:29:13,,2005-01-07,150-820,서울특별시 영등포구 대림동 929번지 19호,PHMB320053180034062300003,3180000,1,1,1,서울특별시 영등포구 디지털로69길 2 (대림동),07428,03,폐업,3,1,,,,1,1,1,1
1,하이포인트치과기공소,2021-05-01,1,190153.128546656,448779.57454276,2026-05-03 22:46:53,I,1,03,폐업,1,1,3,2021-07-28 17:34:04,,2005-01-27,,서울특별시 영등포구 양평동6가 4번지 2호,PHMB320053180034062300004,3180000,1,2,2,"서울특별시 영등포구 양평로30길 14, 세종앤 까뮤스퀘어 2층 209호 (양평동6가)",07202,03,폐업,1,2,,,02-2632-8594,1,1,1,1
1,제이엠치과기공소,2008-06-02,1,190585.760781706,448423.920292167,2026-05-03 22:46:53,I,1,03,폐업,,1,2,2011-06-23 09:59:44,,2005-01-27,150-104,서울특별시 영등포구 양평동4가 130번지,PHMB320053180034062300005,3180000,,1,1,서울특별시 영등포구 양평로22길 2 (양평동4가),,03,폐업,,1,,,,1,1,,1
1,대룡치과기공소,2017-05-25,1,191108.312941122,448226.165616883,2026-05-03 22:46:53,I,1,03,폐업,1,1,2,2017-05-25 20:34:28,,2005-05-16,150-046,서울특별시 영등포구 당산동6가 345번지 8호,PHMB320053180034062300007,3180000,1,1,1,서울특별시 영등포구 선유로54길 13-8 (당산동6가),,03,폐업,1,1,,,02-2671-2224,1,1,1,1
1,예스엠치과기공소,2006-02-23,1,191579.852908309,446698.413545939,2026-05-03 22:46:53,I,1,03,폐업,,1,2,2011-06-23 10:09:50,,2005-08-29,150-035,서울특별시 영등포구 영등포동5가 45번지 1호,PHMB320053180034062300008,3180000,,1,1,서울특별시 영등포구 양산로 202 (영등포동5가),,03,폐업,,1,,,,1,1,,1
1,이편한치과기공소,2013-06-26,1,191391.977052647,446357.522388264,2026-05-03 22:46:53,I,1,03,폐업,1,1,2,2013-06-26 17:34:28,,2005-12-16,150-034,서울특별시 영등포구 영등포동4가 135번지 2호,PHMB320053180034062300009,3180000,1,1,1,서울특별시 영등포구 영등포로36길 10-1 (영등포동4가),,03,폐업,1,1,,,36672383,1,1,1,1
1,썬랩치과기공소,2010-01-13,1,191443.449564349,443692.779644975,2026-05-03 22:46:53,I,1,03,폐업,,1,2,2010-05-06 16:06:29,,2007-10-04,150-071,서울특별시 영등포구 대림1동 889번지 1호,PHMB320063180034062300001,3180000,,1,1,서울특별시 영등포구 대림로22길 33 (대림동),,03,폐업,,1,,,,1,1,,1
1,덴토스성심치과기공소,2014-12-26,1,190458.935080465,446773.128911807,2026-05-03 22:46:53,I,1,03,폐업,1,1,2,2015-02-11 16:44:21,,2006-01-13,150-042,서울특별시 영등포구 당산동2가 100번지,PHMB320063180034062300002,3180000,1,1,1,서울특별시 영등포구 영등포로19길 13 (당산동2가),,03,폐업,1,1,,,,1,1,1,1
1,그로벌치과기공소,2010-05-06,1,190287.508212775,446555.257222304,2026-05-03 22:46:53,I,1,03,폐업,,1,2,2011-06-23 10:40:05,,2006-01-17,150-101,서울특별시 영등포구 양평동1가 4번지,PHMB320063180034062300003,3180000,,1,1,서울특별시 영등포구 선유로22길 10-1 (양평동1가),,03,폐업,,1,,,26344506,1,1,,1
1,보라매치과기공소,2010-12-31,1,192877.958183893,444325.08482499,2026-05-03 22:46:53,I,1,03,폐업,,1,2,2010-12-31 16:59:33,,2007-11-26,150-842,서울특별시 영등포구 신길6동 625번지 2층,PHMB320073180034062300001,3180000,,1,1,"서울특별시 영등포구 신풍로25길 14 (신길동,2층)",,03,폐업,,1,,,,1,1,,1
1,서치과기공소,2012-12-07,1,200818.720197984,442968.5642467,2026-05-03 22:44:31,I,1,03,폐업,1,1,3,2012-12-07 20:49:17,,1979-02-10,137-872,서울특별시 서초구 서초3동 1548번지 4호 3층,PHMB319793210034062300001,3210000,1,1,1,"서울특별시 서초구 서초대로42길 71 (서초동,3층)",,03,폐업,1,1,,,,1,1,1,1
1,영동치과기공소,2017-07-18,1,201654.031425186,445398.655507383,2026-05-03 22:44:32,I,1,03,폐업,1,1,3,2017-07-17 15:24:20,,1982-03-06,137-905,서울특별시 서초구 잠원동 40번지 9호,PHMB319823210034062300001,3210000,1,2,2,서울특별시 서초구 신반포로 329 (잠원동),,03,폐업,1,1,,,,1,1,1,1
1,정우치과기공소,2016-09-23,1,201484.907792436,445861.078952221,2026-05-03 22:44:32,I,1,03,폐업,1,1,3,2017-06-20 10:10:03,,1990-08-02,137-903,서울특별시 서초구 잠원동 19번지 3호 3층,PHMB319903210034062300001,3210000,1,1,1,"서울특별시 서초구 강남대로99길 36, 3층 (잠원동)",06526,03,폐업,1,1,,,,1,1,1,1
1,차오름치과기공소,2015-09-23,1,202487.353097929,443422.36773877,2026-05-03 22:44:32,I,1,03,폐업,1,1,3,2015-09-23 13:16:06,,1992-02-21,137-858,서울특별시 서초구 서초2동 1330번지 11호 203호,PHMB319923210034062300001,3210000,1,1,1,서울특별시 서초구 서초대로78길 56 (서초동),06626,03,폐업,1,1,,,34737112,1,1,1,1
1,녹색치과기공소,2015-08-10,1,201613.641707608,445527.760231567,2026-05-03 22:44:33,I,1,03,폐업,1,1,3,2015-08-11 09:22:22,,1994-12-03,137-905,서울특별시 서초구 잠원동 39번지 4호 삼도빌딩 202호,PHMB319943210034062300002,3210000,1,1,1,"서울특별시 서초구 신반포로47길 33-3 (잠원동,삼도빌딩 202호)",,03,폐업,1,1,,,34422465,1,1,1,1
1,아이디엘치과기공소,2013-12-18,1,201731.790269329,443120.393700948,2026-05-03 22:44:33,I,1,03,폐업,1,1,3,2014-04-21 17:47:54,,1995-02-16,137-880,서울특별시 서초구 서초1동 1648번지 9호 천흥빌딩 3층,PHMB319953210034062300001,3210000,1,1,1,"서울특별시 서초구 사임당로 97 (서초동,천흥빌딩 3층)",,03,폐업,1,1,,,,1,1,1,1
1,장인치과기공소,2022-12-31,1,199764.775594425,444106.170979475,2026-05-03 22:44:33,I,1,03,폐업,1,1,3,2023-01-02 15:47:51,,1999-01-23,137-806,서울특별시 서초구 반포동 94번지 5호 501호,PHMB319993210034062300001,3210000,1,1,1,"서울특별시 서초구 서래로 47 (반포동, 501호)",06576,03,폐업,1,1,,,34712425,1,1,1,1
1,새로운치과기공소,2012-04-17,1,200969.034027453,443063.722609242,2026-05-03 22:44:34,I,1,03,폐업,1,1,3,2012-04-17 09:27:09,,2000-04-17,137-873,서울특별시 서초구 서초3동 1561번지 1호 104호,PHMB320003210034062300002,3210000,1,1,1,"서울특별시 서초구 반포대로24길 41-14 (서초동,104호)",,03,폐업,1,1,,,,1,1,1,1
1,맥치과기공소,2019-07-31,1,198446.905928298,442049.119698662,2026-05-03 22:44:34,I,1,03,폐업,1,1,3,2020-08-03 10:54:22,,2000-12-18,137-819,서울특별시 서초구 방배2동 455번지 20호 3층,PHMB320003210034062300003,3210000,1,1,1,"서울특별시 서초구 방배천로4안길 55 (방배동,3층)",,03,폐업,1,1,,,34872804,1,1,1,1
1,삼성치과기공소,2014-04-24,1,198444.91721757,442027.992618685,2026-05-03 22:44:34,I,1,03,폐업,1,1,3,2014-04-24 11:38:01,,2000-04-10,137-818,서울특별시 서초구 방배2동 453번지 12호 3층,PHMB320003210034062300004,3210000,1,1,1,"서울특별시 서초구 방배천로4안길 51 (방배동,3층)",,03,폐업,1,1,,,34734928,1,1,1,1
1,태한치과기공소,2010-07-28,1,203311.510959821,442373.928309843,2026-05-03 22:44:34,I,1,03,폐업,,1,2,2010-07-29 10:16:27,,2002-06-24,137-887,서울특별시 서초구 양재1동 8번지 71호,PHMB320023210034062300001,3210000,,1,1,서울특별시 서초구 남부순환로356길 33 (양재동),,03,폐업,,1,,,,1,1,,1
1,지오치과기공소,2009-06-12,1,,,2026-05-03 22:44:34,I,1,03,폐업,,1,2,2009-06-12 14:53:56,,2002-07-09,137-030,서울특별시 서초구 잠원동 22-1 2층,PHMB320023210034062300002,3210000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,허브치과기공소,2010-09-01,1,198655.806254454,442826.498922493,2026-05-03 22:44:34,I,1,03,폐업,,1,2,2010-09-01 14:35:35,,2003-01-21,137-838,서울특별시 서초구 방배4동 863번지 6호 서림빌딩 5층,PHMB320033210034062300001,3210000,,1,1,"서울특별시 서초구 방배천로 132 (방배동,서림빌딩 5층)",,03,폐업,,1,,,34772842,1,1,,1
1,뉴아이티치과기공소,2009-02-12,1,,,2026-05-03 22:44:35,I,1,03,폐업,,1,2,2010-02-18 14:05:03,,2004-03-31,137-061,서울특별시 서초구 방배동 945-1,PHMB320043210034062300001,3210000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,진치과기공소,2015-03-31,1,199640.337121591,442974.107654201,2026-05-03 22:44:35,I,1,03,폐업,1,1,3,2015-06-12 16:40:08,,2005-06-30,137-840,서울특별시 서초구 방배4동 880번지 9호 B01호,PHMB320053210034062300001,3210000,1,1,1,"서울특별시 서초구 서초대로33길 5 (방배동,B01호)",,03,폐업,1,1,,,,1,1,1,1
1,최정완치과기공소,2015-07-09,1,203288.558315531,442465.267741919,2026-05-03 22:44:35,I,1,03,폐업,1,1,3,2015-07-09 17:50:45,,2006-01-19,137-886,서울특별시 서초구 양재1동 1번지 7호 3층,PHMB320063210034062300001,3210000,1,1,1,"서울특별시 서초구 남부순환로356길 15 (양재동,3층)",,03,폐업,1,1,,,,1,1,1,1
1,한울치과기공소,2011-08-19,1,199618.175231307,442156.209778414,2026-05-03 22:44:36,I,1,03,폐업,,1,2,2011-08-19 17:51:11,,2006-02-14,137-842,서울특별시 서초구 방배1동 912번지 9호 세양빌딩 305호,PHMB320063210034062300002,3210000,,1,1,"서울특별시 서초구 효령로31길 7 (방배동,세양빌딩 305호)",,03,폐업,,1,,,,1,1,,1
1,윤원상치과기공소,2009-09-25,1,,,2026-05-03 22:44:36,I,1,03,폐업,,1,2,2010-02-18 13:59:24,,2006-10-30,137-130,서울특별시 서초구 양재동 3-4 3층,PHMB320063210034062300003,3210000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,동민치과기공소,2013-03-30,1,203519.285719941,442287.454598568,2026-05-03 22:44:36,I,1,03,폐업,1,1,3,2013-03-28 15:08:48,,2006-12-28,137-886,서울특별시 서초구 양재1동 7번지 43호 2층,PHMB320063210034062300004,3210000,1,1,1,"서울특별시 서초구 강남대로30길 63 (양재동,2층)",,03,폐업,1,1,,,,1,1,1,1
1,백웅치과기공소,2010-12-08,1,,,2026-05-03 22:44:36,I,1,03,폐업,1,1,3,2012-02-06 11:40:42,,2007-01-15,137-070,서울특별시 서초구 서초동 1357-5 2층,PHMB320073210034062300002,3210000,1,1,1,,,03,폐업,1,1,,,34740028,1,1,1,1
1,드림치과기공소,2010-12-31,1,192877.958183893,444325.08482499,2026-05-03 22:46:54,I,1,03,폐업,,1,2,2011-06-23 11:02:28,,2007-03-28,150-056,서울특별시 영등포구 신길6동 625번지,PHMB320073180034062300003,3180000,,1,1,서울특별시 영등포구 신풍로25길 14 (신길동),,03,폐업,,1,,,,1,1,,1
1,이한치과기공소,2012-01-16,1,192712.769279545,445770.103022217,2026-05-03 22:46:54,I,1,03,폐업,1,1,2,2012-01-16 14:20:14,,2007-04-13,150-050,서울특별시 영등포구 신길동 101번지 7호 대하빌딩2층,PHMB320073180034062300005,3180000,1,1,1,"서울특별시 영등포구 영등포로 364 (신길동,대하빌딩2층)",,03,폐업,1,1,,,,1,1,1,1
1,한길플러스치과기공소,2014-09-12,1,191923.171344508,445532.727550187,2026-05-03 22:46:54,I,1,03,폐업,0,1,2,2014-09-12 20:26:33,,2007-04-24,150-080,서울특별시 영등포구 도림동 1번지 28호,PHMB320073180034062300006,3180000,0,1,1,서울특별시 영등포구 영신로 3 (도림동),,03,폐업,0,1,,,64052846,1,1,0,1
1,강치과기공소,2008-05-20,1,190374.993900407,446799.402227277,2026-05-03 22:46:54,I,1,03,폐업,,1,2,2011-06-23 11:12:38,,2007-09-10,150-042,서울특별시 영등포구 당산동2가 135번지,PHMB320073180034062300007,3180000,,1,1,서울특별시 영등포구 선유동1로 14-1 (당산동2가),,03,폐업,,1,,,,1,1,,1
1,덴탈디지웍스치과기공소,2012-02-27,1,191119.519022585,448212.633899603,2026-05-03 22:46:54,I,1,03,폐업,1,1,2,2012-02-27 17:17:32,,2007-09-21,150-046,서울특별시 영등포구 당산동6가 344번지 1호 고려빌딩 4층,PHMB320073180034062300008,3180000,1,1,1,"서울특별시 영등포구 양평로12가길 5 (당산동6가,고려빌딩 4층)",,03,폐업,1,1,,,,1,1,1,1
1,썬랩치과기공소,2010-01-13,1,191443.449564349,443692.779644975,2026-05-03 22:46:55,I,1,03,폐업,,1,2,2011-06-23 11:20:45,,2007-10-04,150-071,서울특별시 영등포구 대림1동 889번지 1호 서림빌딩202호,PHMB320073180034062300009,3180000,,1,1,"서울특별시 영등포구 대림로22길 33 (대림동,서림빌딩202호)",,03,폐업,,1,,,,1,1,,1
1,스타치과기공소,2010-12-24,1,191006.184800601,446657.548787971,2026-05-03 22:46:55,I,1,03,폐업,1,1,2,2015-02-11 16:38:23,,2008-10-17,150-041,서울특별시 영등포구 당산동1가 132번지,PHMB320083180034062300002,3180000,1,1,1,서울특별시 영등포구 영등포로27길 11-1 (당산동1가),,03,폐업,1,1,,,,1,1,1,1
1,복음치과기공소,2012-01-11,1,190786.485312253,445159.80654346,2026-05-03 22:46:55,I,1,03,폐업,1,1,2,2012-01-11 10:36:33,,2008-05-05,150-080,서울특별시 영등포구 도림동 226번지 1호 도림빌딩7층,PHMB320083180034062300004,3180000,1,1,1,"서울특별시 영등포구 도신로15길 40 (도림동,도림빌딩7층)",,03,폐업,1,1,,,,1,1,1,1
1,거룡치과기공소,2012-05-09,1,190589.51150943,445605.099652272,2026-05-03 22:46:55,I,1,03,폐업,1,1,2,2012-05-09 16:49:03,,2008-07-02,150-080,서울특별시 영등포구 도림동 265번지 5호 하나빌딩4층,PHMB320083180034062300005,3180000,1,1,1,서울특별시 영등포구 경인로 727 (문래동2가),,03,폐업,1,1,,,,1,1,1,1
1,바이덴치과기공소,2019-06-05,1,190828.268143013,445548.79737092,2026-05-03 22:46:55,I,1,03,폐업,1,1,2,2019-06-05 17:32:44,,2008-09-30,150-091,서울특별시 영등포구 문래동1가 39번지 센터플러스 302호,PHMB320083180034062300006,3180000,1,1,1,"서울특별시 영등포구 경인로82길 3-4 (문래동1가,센터플러스 302호)",,03,폐업,1,1,,,21643054,1,1,1,1
1,스티치과기공소,2010-12-24,1,191006.184800601,446657.548787971,2026-05-03 22:46:55,I,1,03,폐업,,1,2,2011-06-23 13:07:54,,2008-10-16,150-041,서울특별시 영등포구 당산동1가 132번지,PHMB320083180034062300007,3180000,,1,1,서울특별시 영등포구 영등포로27길 11-1 (당산동1가),,03,폐업,,1,,,1544-2833,1,1,,1
1,정순욱치과기공소,2010-04-29,1,192019.275645722,446200.671219628,2026-05-03 22:46:55,I,1,03,폐업,,1,5,2010-09-02 14:27:44,,2009-02-02,150-033,서울특별시 영등포구 영등포동3가 12번지 진천빌딩 2층,PHMB320093180034062300001,3180000,,2,2,"서울특별시 영등포구 경인로 883 (영등포동3가,진천빌딩 2층)",,03,폐업,,1,,,,1,1,,1
1,뉴테크치과기공소,2009-05-28,1,,,2026-05-03 22:46:55,I,1,03,폐업,1,1,2,2015-02-11 16:36:52,,2009-03-11,150-848,서울특별시 영등포구 신길3동 342번지 87호,PHMB320093180034062300002,3180000,1,1,1,서울특별시 영등포구 도림로 286 (신길동),,03,폐업,1,1,,,,1,1,1,1
1,지성치과기공소,2014-11-10,1,191096.545498635,443258.537431413,2026-05-03 22:46:55,I,1,03,폐업,1,1,2,2014-11-10 12:53:42,,2009-06-04,150-825,서울특별시 영등포구 대림2동 1072번지 12호 2층,PHMB320093180034062300004,3180000,1,1,1,"서울특별시 영등포구 디지털로37나길 22 (대림동,2층)",,03,폐업,1,1,,,,1,1,1,1
1,제이피디스튜디오치과기공소,2013-11-01,2,190998.295811151,446617.309479313,2026-05-03 22:46:56,I,2,03,폐업,1,2,2,2014-08-04 10:22:32,,2009-07-08,150-800,서울특별시 영등포구 당산동1가 127번지 3층,PHMB320093180034062300005,3180000,1,3,2,서울특별시 영등포구 영등포로27길 7 (당산동1가),,03,폐업,1,4,,,,2,2,1,2
1,온치과기공소,2018-05-17,1,190867.264346297,447063.346877273,2026-05-03 22:46:56,I,1,03,폐업,1,1,3,2019-03-12 17:25:41,,2009-08-17,150-803,서울특별시 영등포구 당산동3가 223번지 2호 청해빌딩 1층,PHMB320093180034062300006,3180000,1,1,1,"서울특별시 영등포구 당산로30길 7-1, 1층 (당산동3가, 청해빌딩)",07257,03,폐업,1,1,,,,1,1,1,1
1,지르코리아덴탈랩치과기공소,2010-09-02,1,192019.275645722,446200.671219628,2026-05-03 22:46:56,I,1,03,폐업,,1,2,2011-06-23 13:27:47,,2009-02-03,150-033,서울특별시 영등포구 영등포동3가 12번지 전천빌딩2층,PHMB320093180034062300008,3180000,,1,1,"서울특별시 영등포구 경인로 883 (영등포동3가,전천빌딩2층)",,03,폐업,,1,,,,1,1,,1
1,썬치과기공소,2010-09-20,1,191443.449564349,443692.779644975,2026-05-03 22:46:56,I,1,03,폐업,,1,2,2011-06-23 13:34:33,,2010-03-04,150-818,서울특별시 영등포구 대림1동 889번지 1호 202호,PHMB320103180034062300002,3180000,,1,1,"서울특별시 영등포구 대림로22길 33, 202호 (대림동)",,03,폐업,,1,,,,1,1,,1
2,엘앤지치과기공소,2010-04-23,1,191504.163186317,443529.736225286,2026-05-03 22:46:56,I,1,03,폐업,1,1,4,2015-02-11 16:35:28,,2010-04-05,150-820,서울특별시 영등포구 대림1동 929번지 5호 3층,PHMB320103180034062300003,3180000,1,3,1,"서울특별시 영등포구 디지털로 421 (대림동,3층)",,03,폐업,1,1,,,,1,2,1,1
1,케이에스치과기공소,2010-10-22,1,190287.508212775,446555.257222304,2026-05-03 22:46:56,I,1,03,폐업,,1,3,2011-06-23 13:38:55,,2010-05-20,150-101,서울특별시 영등포구 양평동1가 4번지,PHMB320103180034062300004,3180000,,2,2,서울특별시 영등포구 선유로22길 10-1 (양평동1가),,03,폐업,,1,,,,1,1,,1
1,반석치과기공소,2022-11-29,1,191491.488499846,446662.373469791,2026-05-03 22:46:57,I,1,03,폐업,1,1,2,2023-06-15 15:01:22,,2010-09-14,150-036,서울특별시 영등포구 영등포동6가 11번지 영원빌딩 214호,PHMB320103180034062300007,3180000,1,1,1,"서울특별시 영등포구 영중로 65 (영등포동6가,영원빌딩 214호)",,03,폐업,1,1,,,,1,1,1,1
1,잔 플러스 치과기공소,2019-05-07,1,190287.508212775,446555.257222304,2026-05-03 22:46:57,I,1,03,폐업,1,1,3,2021-06-16 09:28:23,,2010-11-19,150-101,서울특별시 영등포구 양평동1가 4번지 2층,PHMB320103180034062300008,3180000,1,2,2,"서울특별시 영등포구 선유로22길 10-1 (양평동1가,2층)",,03,폐업,1,1,,,,1,1,1,1
1,이투스치과기공소,2013-11-12,1,192562.52914106,446026.468441013,2026-05-03 22:46:57,I,1,03,폐업,1,1,2,2015-02-11 16:29:49,,2010-12-01,150-300,서울특별시 영등포구 영등포본동 44번지 3호 2층,PHMB320103180034062300009,3180000,1,1,1,"서울특별시 영등포구 영등포로60길 11 (신길동,2층)",,03,폐업,1,1,,,,1,1,1,1
1,엘앤지치과기공소,2017-05-02,1,191504.163186317,443529.736225286,2026-05-03 22:46:57,I,1,03,폐업,1,1,2,2017-05-02 11:54:53,,2010-04-05,150-071,서울특별시 영등포구 대림1동 929번지 5호,PHMB320103180034062300012,3180000,1,1,1,서울특별시 영등포구 디지털로 421 (대림동),,03,폐업,1,1,,,,1,1,1,1
1,문치과기공소,2016-12-22,1,190734.542571002,443793.574807436,2026-05-03 22:46:57,I,1,03,폐업,1,1,5,2016-12-22 10:15:25,,2011-03-15,150-815,서울특별시 영등포구 대림3동 732번지 5호 201호,PHMB320113180034062300002,3180000,1,1,1,"서울특별시 영등포구 대림로31길 26 (대림동,201호)",,03,폐업,1,1,,,60132804,1,1,1,1
1,스마트치과기공소,2012-11-02,1,191031.927735122,443665.206911515,2026-05-03 22:46:58,I,1,03,폐업,1,1,3,2012-11-02 18:34:41,,2011-07-25,150-814,서울특별시 영등포구 대림3동 710번지 9호,PHMB320113180034062300005,3180000,1,1,1,서울특별시 영등포구 대림로27길 3 (대림동),,03,폐업,1,1,,,,1,1,1,1
1,원치과기공소,2013-11-06,1,187740.656891125,444892.026321936,2026-05-03 22:46:58,I,1,03,폐업,2,1,4,2015-02-11 16:20:30,,2011-09-05,152-837,서울특별시 구로구 고척동 340번지 1호 5통 7반 고척리가2단지아파트 201동 1202호,PHMB320113180034062300006,3180000,1,2,2,"서울특별시 구로구 중앙로12길 17-8, 201동 1202호 (고척동,고척리가2단지아파트)",,03,폐업,1,1,,,,1,1,1,1
1,해성치과기공소,2018-03-30,1,190884.180225976,447167.187536795,2026-05-03 22:46:58,I,1,03,폐업,1,1,2,2018-03-30 14:56:19,,2011-10-07,150-043,서울특별시 영등포구 당산동3가 161번지 1층,PHMB320113180034062300007,3180000,1,1,1,"서울특별시 영등포구 당산로32길 7-7 (당산동3가,1층)",,03,폐업,1,1,,,02-2068-2809,1,1,1,1
1,나눔치과기공소,2017-04-03,1,192876.550387955,445114.03290833,2026-05-03 22:46:58,I,1,03,폐업,2,1,5,2017-04-03 13:53:06,,2012-01-18,150-853,서울특별시 영등포구 신길동 459번지 5호,PHMB320123180034062300001,3180000,1,2,2,"서울특별시 영등포구 여의대방로43라길 10, 206호 (신길동, 신길프라자)",07358,03,폐업,1,1,,,,1,1,1,1
1,에이앤에이치과기공소,2014-01-14,1,190998.295811151,446617.309479313,2026-05-03 22:46:58,I,1,03,폐업,2,1,3,2014-01-14 11:11:36,,2012-02-22,150-800,서울특별시 영등포구 당산동1가 127번지 B02호,PHMB320123180034062300002,3180000,1,1,2,서울특별시 영등포구 영등포로27길 7 (당산동1가),,03,폐업,1,1,,,02-324-2344,1,1,1,2
1,엘앤와이치과기공소,2016-04-29,1,192219.722563245,444190.773423005,2026-05-03 22:46:58,I,1,03,폐업,2,1,9,2016-04-26 13:22:31,,2012-05-01,150-858,서울특별시 영등포구 신길6동 3855번지 2층,PHMB320123180034062300004,3180000,1,3,3,서울특별시 영등포구 신풍로 60-1 (신길동),07430,03,폐업,1,2,,,,1,2,1,1
1,퍼스트치과기공소,2017-06-12,1,190875.552205864,444076.913909243,2026-05-03 22:46:58,I,1,03,폐업,1,1,5,2017-06-12 17:04:45,,2012-05-24,150-073,서울특별시 영등포구 대림3동 740번지 명한빌딩 5층 501호,PHMB320123180034062300005,3180000,1,2,2,"서울특별시 영등포구 대림로35가길 1 (대림동,명한빌딩 5층 501호)",,03,폐업,2,1,,,,1,1,1,1
1,예감치과기공소,2013-03-05,1,192636.733285481,447145.450291822,2026-05-03 22:46:58,I,1,03,폐업,1,1,3,2013-03-05 18:08:39,,2012-07-11,150-874,서울특별시 영등포구 여의도동 17번지 20호  원정빌딩 202호,PHMB320123180034062300006,3180000,1,1,1,서울특별시 영등포구 국회대로62길 23 (여의도동),,03,폐업,2,1,,,,1,1,1,2
1,윤영치과기공소,2016-08-08,1,191928.744590331,445519.760699162,2026-05-03 22:46:58,I,1,03,폐업,1,1,6,2016-08-08 15:24:00,,2012-07-26,150-829,서울특별시 영등포구 도림동 1번지 33호 3층,PHMB320123180034062300008,3180000,1,2,2,"서울특별시 영등포구 영신로 1-2 (도림동,3층)",07367,03,폐업,2,2,,,,1,1,2,1
1,대호치과기공소,2013-05-31,1,192829.894086942,445724.640562683,2026-05-03 22:46:59,I,1,03,폐업,1,1,3,2013-05-31 15:29:54,,2012-08-20,150-839,서울특별시 영등포구 신길1동 95번지 261호  4층,PHMB320123180034062300009,3180000,1,2,2,서울특별시 영등포구 영등포로 374-2 (신길동),,03,폐업,1,1,,,070-7619-2804,1,1,1,1
1,예사랑치과기공소,2013-09-25,1,192636.733285481,447145.450291822,2026-05-03 22:47:00,I,1,03,폐업,1,1,3,2013-10-30 16:40:37,,2013-03-22,150-874,서울특별시 영등포구 여의도동 17번지 20호  원정빌딩 202호,PHMB320133180034062300003,3180000,1,1,1,서울특별시 영등포구 국회대로62길 23 (여의도동),,03,폐업,1,1,,,,1,1,1,1
1,오뚝이치과기공소,2017-05-23,1,191006.184800601,446657.548787971,2026-05-03 22:47:00,I,1,03,폐업,1,1,3,2017-05-23 10:25:12,,2014-03-28,150-800,서울특별시 영등포구 당산동1가 132번지,PHMB320143180034062300001,3180000,1,2,2,"서울특별시 영등포구 영등포로27길 11-1, 2층 (당산동1가)",07266,03,폐업,2,1,,,02-583-6068,1,1,1,1
1,휴먼마이스터피디치과기공소,2015-06-30,1,191436.038721089,447908.102153668,2026-05-03 22:47:00,I,1,03,폐업,1,1,3,2015-06-30 10:05:35,,2014-09-16,150-809,서울특별시 영등포구 당산동6가 234번지 16호 402호,PHMB320143180034062300005,3180000,1,1,1,"서울특별시 영등포구 당산로46길 15, 402호 (당산동6가)",,03,폐업,1,1,,,,1,1,1,1
1,이든치과기공소,2016-05-03,1,192829.894086942,445724.640562683,2026-05-03 22:47:00,I,1,03,폐업,1,1,3,2016-05-03 16:06:34,,2014-11-25,150-839,서울특별시 영등포구 신길동 95번지 261호,PHMB320143180034062300007,3180000,1,1,1,서울특별시 영등포구 영등포로 374-2 (신길동),07352,03,폐업,1,1,,,,1,1,1,1
1,진아트치과기공소,2018-06-30,1,191654.941895248,446521.92294039,2026-05-03 22:47:01,I,1,03,폐업,1,1,5,2019-03-12 17:24:40,,2015-03-02,,서울특별시 영등포구 영등포동5가 41번지 22호 2층,PHMB320153180034062300002,3180000,1,1,1,"서울특별시 영등포구 영중로18길 12-1, 2층 (영등포동5가, 영상빌딩)",07250,03,폐업,1,1,,,,1,1,1,1
1,엠앤에프밀링센타치과기공소,2018-05-18,1,190806.366263575,448223.495619053,2026-05-03 22:47:01,I,1,03,폐업,1,1,10,2018-05-18 16:13:22,,2015-06-09,150-866,서울특별시 영등포구 양평동4가 65번지 1호 702호,PHMB320153180034062300005,3180000,1,3,1,"서울특별시 영등포구 양평로 93, 702호 (양평동4가, 양화빌딩)",07208,03,폐업,2,1,,,,1,1,1,1
1,이지플란트치과기공소,2016-04-18,1,192612.891612688,445497.308713023,2026-05-03 22:47:01,I,1,03,폐업,1,1,3,2016-04-18 17:21:48,,2015-07-18,150-839,서울특별시 영등포구 신길동 116번지 1호 3층,PHMB320153180034062300006,3180000,1,1,1,"서울특별시 영등포구 도신로60길 1, 3층 (신길동)",07350,03,폐업,1,1,,,,1,1,1,1
