사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
원마트,2004-08-02,203969.308136194,469568.369772069,,2026-05-03 22:03:08,I,,2,폐업처리,2008-02-23 00:00:00,,1998-05-26,,경기도 의정부시 호원동 343호 오원프라자101-5,1998382007905600599,3820000,"경기도 의정부시 백석로68번길 27 (호원동,오원프라자101-5)",,03,폐업,,,031-829-7702
농가축산물,,204467.777194464,470769.256804365,제7조의3제2항에따른경우,2026-05-03 22:05:02,I,2010-07-12,5,지정취소,2015-04-20 20:55:27,2015-04-20,2010-07-12,480-011,경기도 의정부시 의정부1동 148번지 8호,2010382013105600091,3820000,경기도 의정부시 태평로 77 (의정부동),,04,취소/말소/만료/정지/중지,,,
씨유 의정부호원점,2012-08-22,204120.155334533,468214.636086157,제7조의3제2항에따른경우,2026-05-03 22:05:03,I,2010-10-01,2,폐업처리,2012-08-22 11:27:20,,2010-10-01,480-021,경기도 의정부시 호원1동 442번지 3호,2010382013105600136,3820000,경기도 의정부시 평화로 274 (호원동),,03,폐업,,,
동신슈퍼,,,,,2026-05-03 22:04:18,I,,3,직권취소,2008-02-23 00:00:00,2002-09-06,1993-10-05,,경기도 의정부시 신곡동 0번지 0호 동신상가 108,2000382007905600736,3820000,,,04,취소/말소/만료/정지/중지,,,
성공홈마트,2011-05-16,204167.241604637,467682.70781732,제7조의3제2항에따른경우,2026-05-03 22:05:02,I,2010-09-03,2,폐업처리,2011-05-16 16:20:14,,2010-09-03,480-021,경기도 의정부시 호원1동 455번지 3호,2010382013105600116,3820000,경기도 의정부시 평화로 220 (호원동),,03,폐업,,,031-876-6171
씨유 뉴고산한신점,,210278.099483199,471224.800132391,제7조의3제2항에따른경우,2026-05-03 22:05:24,I,2025-04-15,0,정상영업,2025-04-25 10:24:46,,2025-04-15,,경기도 의정부시 고산동 879 정음마을 고산1단지,2025382031405600011,3820000,"경기도 의정부시 입암로 14, 상가동 1층 102호 103호 (고산동, 정음마을 고산1단지)",11817,01,영업/정상,,,
엄마식당,2018-03-20,206036.339908064,470635.08419783,제7조의3제2항에따른경우,2026-05-03 22:05:14,I,2017-02-07,2,폐업처리,2018-03-20 10:49:20,,2017-02-07,,경기도 의정부시 신곡동 156번지 26호,2017382017905600016,3820000,"경기도 의정부시 금신로 209, 1층 일부호 (신곡동)",11748,03,폐업,,,
허벌관,2001-09-06,204195.689754874,467325.536736406,,2026-05-03 22:04:09,I,,2,폐업처리,2008-02-23 00:00:00,,1998-09-19,,경기도 의정부시 호원동 460번지 24호,2000382007905600532,3820000,경기도 의정부시 평화로 186 (호원동),,03,폐업,,,
영신쌀상회,,204196.630966738,470487.472942512,2009년11월법개정전자료,2026-05-03 22:04:51,I,2005-03-10,5,지정취소,2014-11-27 15:37:40,2014-11-28,2005-03-10,,경기도 의정부시 의정부동 139번지 1   호,2005382007905600037,3820000,경기도 의정부시 시민로122번길 34 (의정부동),,04,취소/말소/만료/정지/중지,,,031-877-2760
씨유 의정부한주점,2019-03-07,,,제7조의3제2항에따른경우,2026-05-03 22:05:12,I,2015-01-15,2,폐업처리,2019-03-07 14:20:53,,2015-01-15,,,2015382017905600011,3820000,경기도 의정부시 평화로 324 (호원동),11706,03,폐업,,,031-837-1204
주식회사 코지,2020-02-04,203298.575240781,472585.255889236,제7조의3제2항에따른경우,2026-05-03 22:05:14,I,2016-10-28,2,폐업처리,2020-02-04 13:12:04,,2016-10-28,,경기도 의정부시 가능동 106번지 44호,2016382017905600140,3820000,"경기도 의정부시 서부로 707, 3층 (가능동)",11615,03,폐업,,,
평안슈퍼,,,,2009년11월법개정전자료,2026-05-03 22:04:33,I,2001-08-17,0,정상영업,2019-01-15 16:11:49,,2001-08-17,,경기도 의정부시 가능동 227번지 49호,2001382007905611620,3820000,경기도 의정부시 호국로1162번길 12 (가능동),,01,영업/정상,,,031-872-2026
알뜰신용매장,2002-08-28,202836.077200358,472320.896999249,,2026-05-03 22:04:34,I,,2,폐업처리,2008-02-23 00:00:00,,2001-10-05,,경기도 의정부시 가능동 362번지 162호,2001382007905611664,3820000,경기도 의정부시 녹양로18번길 15 (가능동),,03,폐업,,,031-875-4766
진안슈퍼,2003-04-23,,,2009년11월법개정전자료,2026-05-03 22:04:40,I,2003-04-23,2,폐업처리,2008-02-01 14:58:20,,2003-04-23,,경기도 의정부시 용현동 270번지 4호,2003382007905600091,3820000,,,03,폐업,,,031-852-1050
주식회사 원마트,,203276.111841293,472107.299071153,제7조의3제2항에따른경우,2026-05-03 22:05:23,I,2023-10-12,0,정상영업,2023-10-12 16:58:21,,2023-10-12,,경기도 의정부시 가능동 619,2023382023905600022,3820000,"경기도 의정부시 신촌로29번길 24, 1층 (가능동)",11676,01,영업/정상,,,031-875-0011
한아름슈퍼,2001-12-18,,,,2026-05-03 22:04:30,I,,2,폐업처리,2008-02-23 00:00:00,,1989-05-02,,경기도 의정부시 녹양동 356번지 7호,2000382007905601290,3820000,,,03,폐업,,,
장암하이퍼,2011-12-12,205024.205804617,469698.061560949,2009년11월법개정전자료,2026-05-03 22:04:55,I,2006-10-12,2,폐업처리,2011-12-12 13:42:55,,2006-10-12,,경기도 의정부시 신곡동 723번지 1   호 삼익한일(아)상가107.108,2006382013105600042,3820000,"경기도 의정부시 신곡로 36 (신곡동,삼익한일(아)상가107.108)",,03,폐업,,,031-877-7333
잡화점,2002-11-11,,,,2026-05-03 22:04:38,I,,2,폐업처리,2008-02-23 00:00:00,,2002-06-19,,경기도 의정부시 신곡동 507호,2002382007905600861,3820000,,,03,폐업,,,031-821-1081
GS25의정파워,2019-12-30,203591.742243505,470552.650397886,제7조의3제2항에따른경우,2026-05-03 22:04:50,I,2005-01-18,2,폐업처리,2019-12-30 18:01:56,,2005-01-18,,경기도 의정부시 의정부동 507번지,2005382007905600010,3820000,"경기도 의정부시 범골로145번길 28 (의정부동, 파워프라자)",11650,03,폐업,,,031-872-5999
더그린푸드,2007-05-23,203963.091721868,469505.33535159,,2026-05-03 22:04:55,I,,2,폐업처리,2008-02-23 00:00:00,,2006-11-07,,경기도 의정부시 호원동 6번지 26호,2006382013105600053,3820000,경기도 의정부시 회룡로117번길 45-20 (호원동),,03,폐업,,,
생생마트,2006-07-21,204791.693262685,472014.243231241,,2026-05-03 22:04:54,I,,2,폐업처리,2008-02-23 00:00:00,,2005-12-23,,경기도 의정부시 금오동 420번지 9호,2005382007905600200,3820000,경기도 의정부시 천보로569번길 7 (금오동),,03,폐업,,,031-847-5699
훼미리마트 호원롯데점,2010-04-30,204188.307641867,466663.37351965,2009년11월법개정전자료,2026-05-03 22:05:00,I,2008-09-09,2,폐업처리,2010-04-30 15:32:43,,2008-09-09,480-945,경기도 의정부시 호원동 467번지 8호 롯데아파트상가동 101-102호,2008382013105600132,3820000,,,03,폐업,,,
보라슈퍼,2011-04-18,203091.420823727,470855.861781648,2009년11월법개정전자료,2026-05-03 22:03:56,I,1996-05-01,2,폐업처리,2011-04-18 10:42:18,,1996-05-01,,경기도 의정부시 의정부동 476번지 3호,2000382007905600273,3820000,경기도 의정부시 의정로84번길 18 (의정부동),,03,폐업,,,031-826-3294
의정부농협센타,2008-05-27,,,2009년11월법개정전자료,2026-05-03 22:04:40,I,1997-07-28,2,폐업처리,2008-05-27 16:07:18,,1997-07-28,480-090,경기도 의정부시 민락동 333번지 1호,2003382007905600070,3820000,,,03,폐업,,,031-851-0330
베스트슈퍼,2008-03-11,203669.227564582,471822.682027539,2009년11월법개정전자료,2026-05-03 22:04:54,I,2006-03-08,2,폐업처리,2008-03-11 13:49:01,,2006-03-08,,경기도 의정부시 가능동 648번지 8   호,2006382007905600028,3820000,경기도 의정부시 신흥로 365 (가능동),,03,폐업,,,031-837-5008
영남상회,,210305.437774985,471024.425428759,2009년11월법개정전자료,2026-05-03 22:03:01,I,1994-02-21,3,직권취소,2013-02-05 13:13:10,2013-02-05,1994-02-21,,경기도 의정부시 고산동 116호,1994382007905600784,3820000,,,04,취소/말소/만료/정지/중지,,,031-841-8090
개풍슈퍼,2004-07-06,203857.107354917,471460.256760685,,2026-05-03 22:03:51,I,,2,폐업처리,2008-02-23 00:00:00,,1987-01-26,,경기도 의정부시 의정부동 418번지 39호,2000382007905600203,3820000,경기도 의정부시 호국로1267번길 45 (의정부동),,03,폐업,,,031-876-8360
이지마트,2013-08-02,202381.998865958,471377.502427155,제7조의3제2항에따른경우,2026-05-03 22:05:02,I,2010-06-18,2,폐업처리,2013-08-05 09:59:30,,2010-06-18,480-103,경기도 의정부시 가능3동 692번지 33호,2010382013105600081,3820000,경기도 의정부시 흥선로16번길 64 (가능동),,03,폐업,,,
씨유민락푸르지오점,2017-09-05,209619.937877905,472111.714249377,제7조의3제2항에따른경우,2026-05-03 22:05:13,I,2015-08-27,2,폐업처리,2017-09-05 16:06:46,,2015-08-27,,,2015382017905600110,3820000,"경기도 의정부시 송양로 46, 717동 109호 (낙양동, 의정부민락푸르지오)",11812,03,폐업,,,
정류장마트,2004-09-23,203953.438889129,471737.940709637,,2026-05-03 22:04:38,I,,2,폐업처리,2008-02-23 00:00:00,,2002-11-13,,경기도 의정부시 의정부동 228번지 26호,2002382007905600956,3820000,경기도 의정부시 평화로 630 (의정부동),,03,폐업,,,031-842-5737
지에스(GS)25 의정부장암점,,205049.223794534,469555.376342067,제7조의3제2항에따른경우,2026-05-03 22:05:23,I,2024-10-21,0,정상영업,2024-10-30 09:28:27,,2024-10-21,,경기도 의정부시 신곡동 725-2 장암1차현대아파트,2024382031405600025,3820000,"경기도 의정부시 동일로 451-25, 상가동 101호 (신곡동, 장암1차현대아파트)",11734,01,영업/정상,,,
금오정보부동산,2004-02-10,205628.505326172,471633.992982008,,2026-05-03 22:04:42,I,,2,폐업처리,2008-02-23 00:00:00,,2003-11-14,,경기도 의정부시 신곡동 87번지 3호,2003382007905612411,3820000,경기도 의정부시 추동로 94 (신곡동),,03,폐업,,,031-856-9911
리드중고가전서비스,2006-05-08,202720.524881301,471391.712805442,,2026-05-03 22:04:53,I,,2,폐업처리,2008-02-23 00:00:00,,2005-11-29,,경기도 의정부시 가능동 714호,2005382007905600187,3820000,경기도 의정부시 흥선로 38 (가능동),,03,폐업,,,031-872-7356
위드미 의정부민락점,2017-12-14,207992.979012414,470706.378697394,제7조의3제2항에따른경우,2026-05-03 22:05:13,I,2015-12-29,2,폐업처리,2017-12-14 11:53:16,,2015-12-29,,,2015382017905600163,3820000,"경기도 의정부시 승지로19번길 21, 1층 (민락동)",11808,03,폐업,,,
고향마트,2016-01-20,203402.579096525,471528.735021741,2009년11월법개정전자료,2026-05-03 22:05:01,I,2008-12-10,2,폐업처리,2016-01-20 17:02:42,,2008-12-10,480-010,경기도 의정부시 의정부동 406번지 40호,2008382013105600172,3820000,경기도 의정부시 가능로74번길 11 (의정부동),,03,폐업,,,031-877-8448
백두산공인중개사,2011-01-19,206730.440114567,470453.680739312,2009년11월법개정전자료,2026-05-03 22:04:49,I,2004-05-14,2,폐업처리,2011-01-19 14:46:50,,2004-05-14,,경기도 의정부시 용현동 391번지 11호,2004382007905600070,3820000,경기도 의정부시 시민로387번길 31-40 (용현동),,03,폐업,,,031-821-4111
신곡서점,2012-09-05,,,2009년11월법개정전자료,2026-05-03 22:03:05,I,1997-12-16,2,폐업처리,2012-09-05 16:17:21,,1997-12-16,,경기도 의정부시 신곡동 686번지 104호,1997382007905600928,3820000,,,03,폐업,,,031-841-3295
행복마트,2018-10-17,205236.529736905,472185.442283625,제7조의3제2항에따른경우,2026-05-03 22:05:17,I,2018-06-19,2,폐업처리,2018-10-17 14:29:57,,2018-06-19,,경기도 의정부시 금오동 289번지 1호,2018382026105600022,3820000,경기도 의정부시 하금로 19 (금오동),11760,03,폐업,,,
(주)코리아세븐 의정부민락점,2018-03-19,208130.684062515,470893.982516674,제7조의3제2항에따른경우,2026-05-03 22:05:11,I,2014-08-28,2,폐업처리,2018-03-19 13:30:44,,2014-08-28,,,2014382017905600082,3820000,"경기도 의정부시 용현로 154 (민락동, 광희빌딩)",,03,폐업,2018-02-09,2018-03-10,
대박왕만두,2009-05-25,203708.223449505,471730.226057363,2009년11월법개정전자료,2026-05-03 22:05:00,I,2008-09-25,2,폐업처리,2009-05-25 18:10:21,,2008-09-25,480-100,경기도 의정부시 가능동 642번지 23호 지상1층,2008382013105600139,3820000,"경기도 의정부시 신흥로 356-1 (가능동,지상1층)",,03,폐업,,,
해동상회,2017-04-07,204365.025695038,469997.913615105,2009년11월법개정전자료,2026-05-03 22:04:47,I,2004-02-19,2,폐업처리,2017-04-07 15:42:44,,2004-02-19,,경기도 의정부시 의정부동 375번지 1   호,2004382007905600026,3820000,경기도 의정부시 경의로132번길 15 (의정부동),,03,폐업,,,031-878-4971
진성할인마트,2013-09-05,204215.966319348,471636.22034465,제7조의3제2항에따른경우,2026-05-03 22:05:09,I,2013-07-09,2,폐업처리,2013-09-06 09:19:12,,2013-07-09,,,2013382017905600073,3820000,"경기도 의정부시 가능로 157 (의정부동, 광명빌딩)",,03,폐업,,,
북클럽,2010-01-28,208214.548742982,470936.309353507,2009년11월법개정전자료,2026-05-03 22:05:02,I,2009-10-21,2,폐업처리,2010-01-28 13:30:24,,2009-10-21,480-090,경기도 의정부시 민락동 693번지 2호 102,2009382013105600140,3820000,"경기도 의정부시 용현로159번길 6 (민락동,102)",,03,폐업,,,031-851-3686
광운슈퍼,2004-03-16,203622.847545114,470905.08211902,,2026-05-03 22:02:52,I,,2,폐업처리,2008-02-23 00:00:00,,1958-05-28,,경기도 의정부시 의정부동 428번지 6호,1958382007905600289,3820000,경기도 의정부시 흥선로138번길 22 (의정부동),,03,폐업,,,031-871-0950
우리슈퍼,2005-04-06,,,,2026-05-03 22:04:38,I,,2,폐업처리,2008-02-23 00:00:00,,2002-08-30,,경기도 의정부시 신곡동 365번지 2696호,2002382007905600904,3820000,,,03,폐업,,,031-848-2975
건영하이퍼마켓,2008-07-18,204343.914544691,467071.761876869,2009년11월법개정전자료,2026-05-03 22:03:07,I,1998-06-20,2,폐업처리,2008-07-18 15:28:36,,1998-06-20,,경기도 의정부시 호원동 121호 건영(아)상가101호,1998382007905600528,3820000,,,03,폐업,,,031-876-3583
건영하이퍼마켓,2004-01-07,204343.914544691,467071.761876869,,2026-05-03 22:04:06,I,,2,폐업처리,2008-02-23 00:00:00,,1993-01-13,,경기도 의정부시 호원동 121호 건영(아),2000382007905600458,3820000,,,03,폐업,,,031-876-3674
금강철물점,,203737.152135012,470086.983752638,2009년11월법개정전자료,2026-05-03 22:03:00,I,1993-04-06,3,직권취소,2007-12-20 11:41:36,2007-12-20,1993-04-06,,경기도 의정부시 의정부동 564번지 1호,1993382007905600226,3820000,경기도 의정부시 경의로 69 (의정부동),,04,취소/말소/만료/정지/중지,2007-04-16,2007-09-30,031-872-2457
세븐일레븐 민락노블점,,209533.276772594,472372.655381573,제7조의3제2항에따른경우,2026-05-03 22:05:18,I,2019-02-20,0,정상영업,2019-02-20 10:03:27,,2019-02-20,,경기도 의정부시 낙양동 758번지 민락노블랜드엔에이치에프,2019382026105600007,3820000,"경기도 의정부시 용민로 374, 민락노블랜드엔에이치에프 단지내상가동 105,106호 (낙양동)",11812,01,영업/정상,,,
무,2004-01-07,203353.753390669,472050.840715045,,2026-05-03 22:04:28,I,,2,폐업처리,2008-02-23 00:00:00,,1990-12-15,,경기도 의정부시 가능동 618번지 39호,2000382007905601154,3820000,경기도 의정부시 신촌로39번길 11 (가능동),,03,폐업,,,031-874-1236
분도할인마트,2012-10-11,205516.439964593,471372.000295099,제7조의3제2항에따른경우,2026-05-03 22:05:04,I,2011-07-25,2,폐업처리,2012-10-11 17:46:27,,2011-07-25,480-828,경기도 의정부시 신곡2동 96번지  96-9,2011382017905600096,3820000,"경기도 의정부시 금신로 310 (신곡동,96-9)",,03,폐업,,,031-841-0031
GS25 녹양역점,2017-09-12,203544.21199486,473110.881846008,2009년11월법개정전자료,2026-05-03 22:05:01,I,2008-09-25,2,폐업처리,2017-09-12 17:29:23,,2008-09-25,,경기도 의정부시 녹양동 412번지 3호 현대프라자 105,2008382013105600140,3820000,"경기도 의정부시 체육로 298-13 (녹양동, 현대프라자)",11610,03,폐업,2012-12-18,2013-01-17,
미래슈퍼,2004-03-09,,,,2026-05-03 22:04:39,I,,2,폐업처리,2008-02-23 00:00:00,,2003-01-30,,경기도 의정부시 의정부동 304번지 21호,2003382007905600017,3820000,,,03,폐업,,,031-873-2309
지에스25 의정부송산역점,2025-08-19,207578.778423248,470521.02593847,제7조의3제2항에따른경우,2026-05-03 22:05:23,I,2023-10-10,2,폐업처리,2025-08-19 14:20:29,,2023-10-10,,경기도 의정부시 용현동 9-1,2023382031405600028,3820000,"경기도 의정부시 충의로57번길 6, 1층 좌측 (용현동)",11785,03,폐업,,,
우리상회,2001-12-18,204585.554468152,470690.950487063,,2026-05-03 22:03:23,I,,2,폐업처리,2008-02-23 00:00:00,,1998-06-17,,경기도 의정부시 의정부동 30번지 8호,2000382007905600055,3820000,,,03,폐업,,,031-846-6206
365마트,2021-05-07,204176.325423168,471542.793345371,제7조의3제2항에따른경우,2026-05-03 22:05:19,I,2020-05-21,2,폐업처리,2021-05-07 09:50:50,,2020-05-21,,경기도 의정부시 의정부동 218번지 18호,2020382023905600017,3820000,경기도 의정부시 가능로152번길 15 (의정부동),11689,03,폐업,,,031-846-0138
TWENTY NINE 29(투웬티나인29),2017-12-06,205640.137824015,471573.398564475,제7조의3제2항에따른경우,2026-05-03 22:05:13,I,2016-02-19,2,폐업처리,2017-12-06 16:53:19,,2016-02-19,,경기도 의정부시 신곡동 88번지 4호,2016382017905600023,3820000,"경기도 의정부시 추동로92번길 19-1, 101호 (신곡동, 서희빌)",11779,03,폐업,,,
복권세상,2020-07-27,203371.758423037,469591.281559533,제7조의3제2항에따른경우,2026-05-03 22:05:17,I,2019-02-21,2,폐업처리,2020-07-27 14:29:27,,2019-02-21,,경기도 의정부시 호원동 366번지 25호,2019382025505600004,3820000,경기도 의정부시 범골로 42 (호원동),11629,03,폐업,,,
씨유 의정부럭키점,,204522.307947469,470980.533344518,제7조의3제2항에따른경우,2026-05-03 22:05:16,I,2018-01-29,0,정상영업,2023-05-04 13:18:21,,2018-01-29,,경기도 의정부시 의정부동 34번지 1호,2018382023905600003,3820000,경기도 의정부시 태평로100번길 8 (의정부동),11694,01,영업/정상,,,
치킨타운,2008-03-12,203842.963994256,469200.62760994,2009년11월법개정전자료,2026-05-03 22:04:54,I,2006-06-01,2,폐업처리,2008-03-12 14:43:44,,2006-06-01,,경기도 의정부시 호원동 316번지 68  호,2006382007905600071,3820000,경기도 의정부시 신흥로106번길 10 (호원동),,03,폐업,,,031-872-9348
그린슈퍼,,204225.797595277,471792.994804495,제7조의3제2항에따른경우,2026-05-03 22:05:02,I,2010-08-12,3,직권취소,2021-08-25 17:02:42,2021-08-25,2010-08-12,,경기도 의정부시 의정부동 232번지 1호,2010382013105600107,3820000,경기도 의정부시 태평로184번길 9 (의정부동),11687,04,취소/말소/만료/정지/중지,,,
오거리 슈퍼,2013-06-03,203013.988246457,471250.619510227,2009년11월법개정전자료,2026-05-03 22:04:42,I,2003-10-28,2,폐업처리,2013-06-03 10:07:02,,2003-10-28,,경기도 의정부시 가능동 738번지 30 호,2003382007905612399,3820000,,,03,폐업,,,031-878-2286
새말슈퍼,2008-01-10,205934.812780441,471560.030215334,2009년11월법개정전자료,2026-05-03 22:04:46,I,2004-02-16,2,폐업처리,2008-01-10 11:14:47,,2004-02-16,,경기도 의정부시 신곡동 73번지 1   호,2004382007905600024,3820000,경기도 의정부시 추동로124번길 26 (신곡동),,03,폐업,,,031-853-4948
에니코랜드(전자담배),2011-12-28,203988.586348527,471515.402248917,제7조의3제2항에따른경우,2026-05-03 22:05:03,I,2010-11-24,2,폐업처리,2011-12-28 16:58:06,,2010-11-24,480-011,경기도 의정부시 의정부1동 227번지 17호,2010382017905600015,3820000,경기도 의정부시 평화로 606 (의정부동),,03,폐업,,,
청구오렌지마트,2009-11-03,202759.806625974,472715.563905484,2009년11월법개정전자료,2026-05-03 22:04:55,I,2007-05-14,2,폐업처리,2009-11-03 15:22:56,,2007-05-14,,경기도 의정부시 녹양동 146번지 15  호 청구(아)상가103~105,2007382013105600066,3820000,"경기도 의정부시 녹양로 71-7 (녹양동,청구(아)상가103~105)",,03,폐업,,,031-873-4152
금광공구,2003-12-23,203715.055,470082.935,,2026-05-03 22:03:52,I,,2,폐업처리,2008-02-23 00:00:00,,1993-04-06,,경기도 의정부시 의정부동 564번지 2호,2000382007905600226,3820000,경기도 의정부시 경의로 67 (의정부동),,03,폐업,,,
(주)코리아세븐 의정부중앙점,2021-02-05,204203.166912104,470741.205934004,제7조의3제2항에따른경우,2026-05-03 22:04:57,I,2007-08-27,2,폐업처리,2021-02-05 13:19:39,,2007-08-27,480-010,경기도 의정부시 의정부동 176번지 19호,2007382013105600120,3820000,경기도 의정부시 태평로73번길 56 (의정부동),,03,폐업,2015-06-29,2015-07-28,031-843-4915
GS25 호원가나안점,2018-11-05,204146.795355755,467750.337053837,제7조의3제3항에따른경우,2026-05-03 22:05:16,I,2018-03-07,2,폐업처리,2018-11-05 13:33:04,,2018-03-07,,경기도 의정부시 호원동 455번지 로뎀프라자 105호,2018382025505600005,3820000,"경기도 의정부시 평화로 228, 로뎀프라자 105호 (호원동)",11710,03,폐업,,,031-876-3944
21세기마트,,202525.594097475,473101.886201452,2009년11월법개정전자료,2026-05-03 22:04:34,I,2001-10-16,0,정상영업,2018-04-17 15:33:05,,2001-10-16,,경기도 의정부시 녹양동 373번지 녹양대림아파트,2001382007905611670,3820000,"경기도 의정부시 체육로 206-6, 녹양대림아파트 (녹양동)",11607,01,영업/정상,,,031-875-3717
형제목공구,2008-01-25,204488.843706531,471177.346496179,2009년11월법개정전자료,2026-05-03 22:03:26,I,1963-04-29,2,폐업처리,2008-01-25 14:21:18,,1963-04-29,,경기도 의정부시 의정부동 17번지 11호,2000382007905600079,3820000,경기도 의정부시 태평로 118 (의정부동),,03,폐업,,,031-842-6584
씨유 의정부백석천,,203455.218070518,469937.997288483,제7조의3제2항에따른경우,2026-05-03 22:05:19,I,2020-11-06,0,정상영업,2021-12-29 16:25:35,,2020-11-06,,경기도 의정부시 의정부동 602-11,2020382025505600027,3820000,"경기도 의정부시 호동로 13, 1층 우측(약26평) (의정부동)",11626,01,영업/정상,2021-03-10,2021-04-15,
제일철물,,204181.866769082,469887.758100585,2009년11월법개정전자료,2026-05-03 22:04:55,I,2007-04-11,5,지정취소,2014-11-27 15:44:12,2014-11-28,2007-04-11,,경기도 의정부시 의정부동 378번지 4   호,2007382013105600049,3820000,경기도 의정부시 평화로 444 (의정부동),,04,취소/말소/만료/정지/중지,,,031-877-0944
아구사랑,2009-02-24,202950.277566001,471755.819186884,2009년11월법개정전자료,2026-05-03 22:04:51,I,2005-04-13,2,폐업처리,2009-02-24 15:50:44,,2005-04-13,,경기도 의정부시 가능동 676번지 2   호,2005382007905600059,3820000,경기도 의정부시 의정로 171 (가능동),,03,폐업,,,031-879-4697
호원상회,2002-06-17,,,,2026-05-03 22:04:37,I,,2,폐업처리,2008-02-23 00:00:00,,2002-04-16,,경기도 의정부시 호원동 324번지 14호,2002382007905600815,3820000,,,03,폐업,,,031-826-8261
세븐일레븐 의정부고점,2024-03-04,202757.846518305,472562.388391458,제7조의3제2항에따른경우,2026-05-03 22:05:19,I,2020-02-13,2,폐업처리,2024-03-05 10:16:07,,2020-02-13,,경기도 의정부시 가능동 368번지,2020382023905600007,3820000,"경기도 의정부시 녹양로 47, 1층 (가능동)",11614,03,폐업,,,
백연공인중개사사무소,2012-07-23,206067.593100061,471816.106696279,제7조의3제2항에따른경우,2026-05-03 22:05:04,I,2011-05-25,2,폐업처리,2012-07-23 15:05:21,,2011-05-25,480-864,경기도 의정부시 신곡2동 760번지 5호 경남빌딩110호,2011382017905600068,3820000,"경기도 의정부시 청사로5번길 26 (신곡동,경남빌딩110호)",,03,폐업,,,031-851-4040
마트전하리,2011-05-16,206414.09793534,472800.288457087,제7조의3제2항에따른경우,2026-05-03 22:05:02,I,2010-06-24,2,폐업처리,2011-05-16 16:20:29,,2010-06-24,480-130,경기도 의정부시 금오동 121번지 15호 부림파크빌 101,2010382013105600082,3820000,"경기도 의정부시 상금로 31-17 (금오동,부림파크빌 101)",,03,폐업,,,031-821-9808
해피차이나타운,2007-01-31,204067.188671883,471156.177740141,,2026-05-03 22:04:54,I,,2,폐업처리,2008-02-23 00:00:00,,2006-08-25,,경기도 의정부시 의정부동 205번지 15호,2006382013105600013,3820000,경기도 의정부시 평화로 570 (의정부동),,03,폐업,,,031-823-8855
씨유 의정부 궁전점,,203595.682538581,470584.465527503,제7조의3제3항에따른경우,2026-05-03 22:05:14,I,2016-06-27,0,정상영업,2016-06-28 17:52:37,,2016-06-27,,,2016382017905600077,3820000,"경기도 의정부시 범골로145번길 40, 1층 102호 (의정부동, 궁전빌딩)",11650,01,영업/정상,,,
URI-MODE,,205287.916528959,470180.475534504,2009년11월법개정전자료,2026-05-03 22:04:41,I,2003-08-25,3,직권취소,2007-10-10 17:23:23,2007-01-08,2003-08-25,,경기도 의정부시 신곡동 423번지 14호,2003382007905612359,3820000,경기도 의정부시 동일로494번길 52 (신곡동),,04,취소/말소/만료/정지/중지,,,031-826-7979
친절부동산중개사사무소,2021-07-07,202945.557498299,471584.913898909,제7조의3제2항에따른경우,2026-05-03 22:05:19,I,2020-12-15,2,폐업처리,2021-07-07 11:52:39,,2020-12-15,,경기도 의정부시 가능동 677-7,2020382023905600053,3820000,"경기도 의정부시 가능로 29, 1층 2호 (가능동)",11675,03,폐업,,,
김밥나라,2011-03-18,203899.820066342,471670.107323355,제7조의3제2항에따른경우,2026-05-03 22:05:03,I,2011-02-07,2,폐업처리,2011-03-18 13:03:24,,2011-02-07,480-011,경기도 의정부시 의정부1동 236번지 4호 지상1층,2011382017905600010,3820000,"경기도 의정부시 가능로125번길 12 (의정부동,지상1층)",,03,폐업,,,
씨유 의정부드림밸리점,2013-05-06,206045.515181594,471891.909569186,제7조의3제2항에따른경우,2026-05-03 22:05:03,I,2011-01-04,2,폐업처리,2013-05-06 16:54:18,,2011-01-04,480-072,경기도 의정부시 신곡2동 760번지 2호 세명프라자 101,2011382017905600002,3820000,"경기도 의정부시 장곡로596번길 9 (신곡동,세명프라자 101)",,03,폐업,,,
선경식당,2003-08-05,,,,2026-05-03 22:04:34,I,,2,폐업처리,2008-02-23 00:00:00,,2001-08-25,,경기도 의정부시 장암동 호 76,2001382007905611628,3820000,,,03,폐업,,,031-878-5638
태흥슈퍼,,202944.351720215,472350.187124031,,2026-05-03 22:04:27,I,,3,직권취소,2008-02-23 00:00:00,2001-11-02,1997-05-04,,경기도 의정부시 가능동 362번지 148호,2000382007905601071,3820000,경기도 의정부시 녹양로18번길 35 (가능동),,04,취소/말소/만료/정지/중지,,,
훼미리마트의정부중앙로점,2008-02-04,204455.855145062,470979.345050926,2009년11월법개정전자료,2026-05-03 22:04:54,I,2006-02-17,2,폐업처리,2008-02-04 15:51:41,,2006-02-17,,경기도 의정부시 의정부동 150번지 1   호,2006382007905600019,3820000,경기도 의정부시 태평로 99 (의정부동),,03,폐업,,,031-841-0209
