사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,조제용연마기수,상세영업상태코드,상세영업상태명,시력표수,총면적,안경세척기수,가열기수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,렌즈절단기수,지번주소,관리번호,측정의자수,개방자치단체코드,동공거리측정기수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,표본렌즈수,휴업시작일자,휴업종료일자,소재지전화번호,정점굴절계기수
스마트안경콘택트(등촌3동),2011-01-27,,,2026-05-03 22:02:01,I,1,03,폐업,1,,1,1,2011-03-10 10:21:57,,2007-10-01,157-033,1,서울특별시 강서구 등촌3동 700번지 플러스존 101호,PHMB220073150037082200003,1,3150000,1,,,03,폐업,1,,,02-3663-0791,1
굿모닝안경콘택트,2009-03-23,,,2026-05-03 22:02:01,I,2,03,폐업,1,,2,2,2009-04-13 17:40:05,,2007-10-12,157-033,1,서울특별시 강서구 등촌3동 700번지 플러스존 110~111호,PHMB220073150037082200004,2,3150000,1,,,03,폐업,1,,,02-3665-1171,1
미래안경원,2019-09-18,182876.367858149,452247.393831256,2026-05-03 22:02:01,I,1,03,폐업,1,,1,1,2019-12-30 20:11:05,,2008-03-07,157-222,1,서울특별시 강서구 방화2동 849번지 벽산에어트리움별관동131호,PHMB220083150037082200003,1,3150000,1,서울특별시 강서구 양천로 28 (방화동),07601,03,폐업,1,,,02-2662-8112,1
다보다안경,2020-08-20,185513.959571873,450107.59482462,2026-05-03 22:02:01,I,1,03,폐업,1,,2,2,2020-08-10 14:20:55,,2008-03-31,157-015,1,서울특별시 강서구 우장산동 677번지 9호,PHMB220083150037082200004,1,3150000,1,서울특별시 강서구 강서로 308 (내발산동),07680,03,폐업,1,,,26599669,2
안경박사(공항송정점),2022-06-28,183166.343309141,450992.871859483,2026-05-03 22:02:01,I,1,03,폐업,1,,2,2,2022-07-14 15:38:30,,2008-06-27,157-812,1,서울특별시 강서구 공항동 53번지 41호 1층,PHMB220083150037082200005,1,3150000,2,서울특별시 강서구 공항대로 28 (공항동),07623,03,폐업,1,,,02-2667-0089,2
안경박사(우장산점),2012-04-05,185430.896229181,449668.422607163,2026-05-03 22:02:01,I,1,03,폐업,1,,1,1,2012-04-06 08:57:53,,2008-07-07,157-281,1,서울특별시 강서구 발산1동 723번지 고려상가1층 3호,PHMB220083150037082200006,1,3150000,1,서울특별시 강서구 강서로 261 (내발산동),,03,폐업,1,,,02-2068-5230,1
글라스코드안경원,2018-03-15,186299.74267687,450792.016505679,2026-05-03 22:02:10,I,1,03,폐업,1,31.8,1,1,2018-03-15 17:04:49,,2009-04-07,,1,,PHMB220093150037082200001,1,3150000,1,"서울특별시 강서구 공항대로41길 34, 플러스존 (등촌동)",07587,03,폐업,1,,,,1
일점영안경,2020-10-22,185566.38894215,450307.59522532,2026-05-03 22:02:10,I,1,03,폐업,1,60,2,2,2020-10-22 11:02:46,,2009-05-04,157-280,1,서울특별시 강서구 내발산동 666번지,PHMB220093150037082200002,1,3150000,1,서울특별시 강서구 강서로 328 (내발산동),07652,03,폐업,1,,,26891422,2
아이엠안경원,2013-04-15,187952.560027898,450562.020225978,2026-05-03 22:02:08,I,1,03,폐업,1,45,2,2,2015-08-10 17:21:04,,2009-06-22,157-779,1,서울특별시 강서구 염창동 240번지 21호 우림블루나인 비즈니스센터 105호,PHMB220093150037082200004,1,3150000,1,서울특별시 강서구 양천로 583 (염창동),07547,03,폐업,1,,,20937337,2
아이안경가게,2015-04-24,186036.233059935,448952.870422556,2026-05-03 22:02:08,I,1,03,폐업,1,110.22,3,3,2015-04-24 12:18:40,,2009-08-26,,1,,PHMB220093150037082200005,1,3150000,2,서울특별시 강서구 화곡로 192 (화곡동),,03,폐업,1,,,,2
안경스케치,2025-02-21,188457.860638081,450084.800497969,2026-05-03 22:02:08,I,1,03,폐업,1,63.54,1,1,2025-02-21 18:15:29,,2009-09-01,157-861,1,서울특별시 강서구 염창동 244번지 38호,PHMB220093150037082200006,1,3150000,1,서울특별시 강서구 양천로 655 (염창동),07544,03,폐업,1,,,26580807,1
아이콤 안경 콘택트,2011-10-28,183211.887600153,451756.201415043,2026-05-03 22:02:08,I,1,03,폐업,1,33.02,1,1,2011-12-06 18:23:20,,2009-10-08,157-851,1,서울특별시 강서구 방화2동 600번지 61호,PHMB220093150037082200007,1,3150000,2,,,03,폐업,1,,,26648008,1
패밀리안경,2011-12-20,184959.607857316,450097.594793838,2026-05-03 22:02:08,I,1,03,폐업,1,15.96,2,2,2017-05-19 17:14:33,,2010-02-18,157-829,1,서울특별시 강서구 내발산동 689번지 1호 SM타워 112호,PHMB220103150037082200001,1,3150000,5,서울특별시 강서구 강서로45길 174 (내발산동),07638,03,폐업,1,,,02-2667-1001,1
아이플러스 안경원,2012-06-07,183385.053359754,451949.899898579,2026-05-03 22:02:08,I,1,03,폐업,1,56.28,2,2,2012-06-07 16:25:44,,2010-02-25,157-851,1,서울특별시 강서구 방화2동 580번지 133호 1층,PHMB220103150037082200002,1,3150000,1,서울특별시 강서구 방화동로 103-1 (방화동),,03,폐업,1,,,02-2662-2564,1
아이러브 유 안경원,2019-11-25,182876.367858149,452247.393831256,2026-05-03 22:02:08,I,1,03,폐업,1,22.1,1,1,2020-09-17 13:49:11,,2010-02-25,157-850,1,서울특별시 강서구 방화2동 849번지 벽산에어트리움 130호,PHMB220103150037082200003,1,3150000,1,서울특별시 강서구 양천로 28 (방화동),07601,03,폐업,1,,,02-2645-1932,1
더글라스안경콘택트,2020-01-10,183698.098433972,451825.491934909,2026-05-03 22:02:06,I,1,03,폐업,1,51,2,2,2020-01-10 18:11:36,,2010-05-06,157-846,1,서울특별시 강서구 방화1동 246번지 64호 성은빌딩 1층,PHMB220103150037082200005,1,3150000,1,서울특별시 강서구 방화대로33길 3 (방화동),07605,03,폐업,1,,,02-2661-2533,2
오아시스안경원,2024-03-25,186480.475282452,449665.415630585,2026-05-03 22:02:06,I,1,03,폐업,1,59.91,3,2,2024-03-25 10:27:49,,2010-05-13,157-915,1,서울특별시 강서구 화곡6동 982번지 13호 1층 102호,PHMB220103150037082200007,1,3150000,1,서울특별시 강서구 화곡로 278 (화곡동),07663,03,폐업,1,,,20651900,2
안경매니아,2025-05-31,188917.095297226,449453.080638834,2026-05-03 22:02:07,I,1,03,폐업,1,41.23,1,1,2025-06-04 17:23:04,,2010-06-08,157-864,1,서울특별시 강서구 염창동 282번지 20호 1층,PHMB220103150037082200008,1,3150000,1,서울특별시 강서구 공항대로 635 (염창동),07558,03,폐업,1,,,36641221,2
미안경,2010-12-24,188953.293071222,449482.995275203,2026-05-03 22:02:07,I,1,03,폐업,1,91.33,1,1,2011-03-15 15:21:22,,2010-06-07,157-864,1,서울특별시 강서구 염창동 282번지 19호 아이파크 1층 103호,PHMB220103150037082200009,1,3150000,1,,,03,폐업,1,,,26591252,2
중앙안경원,2023-03-31,185646.482642932,448030.650555066,2026-05-03 22:02:07,I,1,03,폐업,1,40.97,1,1,2023-04-03 15:28:28,,2010-07-08,157-884,1,"서울특별시 강서구 화곡1동 362번지 83호 102, 103",PHMB220103150037082200010,1,3150000,1,서울특별시 강서구 가로공원로76길 61 (화곡동),07767,03,폐업,1,,,26961002,2
렌즈샵안경(우장산점),2012-03-14,185311.91303637,449552.462819786,2026-05-03 22:02:07,I,1,03,폐업,1,33,1,1,2012-03-14 15:24:00,,2010-09-13,157-703,1,서울특별시 강서구 내발산동 722번지 15호 (1층),PHMB220103150037082200012,1,3150000,1,,,03,폐업,1,,,20657636,1
루네뜨안경,2024-05-28,186966.036176588,451047.287263879,2026-05-03 22:02:01,I,1,03,폐업,1,37.5,2,2,2024-05-28 16:17:15,,2011-02-24,157-844,1,서울특별시 강서구 등촌2동 73번지 1호 아름다운아울렛 지하 1층 1-8호,PHMB220113150037082200001,1,3150000,1,서울특별시 강서구 양천로 476 (등촌동),07575,03,폐업,1,,,,1
샤이니 안경,2020-10-23,185478.109095782,449151.714759043,2026-05-03 22:02:01,I,1,03,폐업,1,35.15,1,1,2020-10-23 15:55:50,,2011-03-15,157-918,1,서울특별시 강서구  1023번지 1층,PHMB220113150037082200002,1,3150000,1,서울특별시 강서구 화곡로21길 78 (화곡동),07706,03,폐업,1,,,26964222,1
크리스탈안경원,2022-10-19,187478.245123198,447840.443999795,2026-05-03 22:02:02,I,1,03,폐업,1,37.4,2,2,2023-01-18 14:37:29,,2011-04-20,157-902,1,서울특별시 강서구 화곡4동 838번지 1호,PHMB220113150037082200003,1,3150000,1,서울특별시 강서구 등촌로5길 79 (화곡동),07738,03,폐업,1,,,26538080,1
탑클래스 안경 방화점,2024-05-27,183306.751602566,452339.893234091,2026-05-03 22:02:02,I,1,03,폐업,2,446.46,4,4,2024-05-27 17:15:32,,2011-05-09,,4,서울특별시 강서구 방화동 569-12 해성빌딩,PHMB220113150037082200004,2,3150000,1,"서울특별시 강서구 양천로 72, 해성빌딩 방화동 1,2층 (방화동)",07604,03,폐업,2,,,02-2662-9077,4
아이디안경,2012-12-26,186361.705759264,447834.68871468,2026-05-03 22:02:02,I,2,03,폐업,1,62.5,2,2,2012-12-26 16:19:51,,2011-05-31,157-879,1,서울특별시 강서구 화곡8동 340번지 54호 1층,PHMB220113150037082200005,1,3150000,1,서울특별시 강서구 강서로16길 1 (화곡동),,03,폐업,1,,,26937001,2
룩 옵티컬,2019-05-17,185824.428508883,450866.252126246,2026-05-03 22:01:39,I,1,03,폐업,1,53.79,2,2,2019-05-17 16:33:06,,2011-09-26,,1,,PHMB220113150037082200007,1,3150000,1,"서울특별시 강서구 강서로56길 17, 엔씨백화점 (등촌동)",07584,03,폐업,1,,,,1
안경매니져(김포공항 아울렛점),2014-12-02,182524.823835629,451438.25089679,2026-05-03 22:01:39,I,1,03,폐업,1,42,1,2,2014-12-02 13:26:45,,2011-10-25,157-222,1,서울특별시 강서구 방화2동 886번지 2층,PHMB220113150037082200008,1,3150000,1,서울특별시 강서구 하늘길 38 (방화동),,03,폐업,1,,,26621090,2
안경바라기,2024-06-28,184373.253419393,450762.762759759,2026-05-03 22:01:39,I,1,03,폐업,1,52.8,2,1,2024-07-25 16:18:03,,2011-11-11,,1,서울특별시 강서구 마곡동 798번지 4호,PHMB220113150037082200009,1,3150000,1,"서울특별시 강서구 마곡서로 56, 1층 105호 (마곡동)",07807,03,폐업,1,,,02-2649-0595,1
룩옵티컬(스카이파크점),2014-12-31,182524.823835629,451438.25089679,2026-05-03 22:01:39,I,1,03,폐업,1,40.04,1,1,2015-01-27 11:32:22,,2011-11-30,157-222,1,"서울특별시 강서구 방화2동 886번지 외 6필지, 지하2층",PHMB220113150037082200010,1,3150000,1,서울특별시 강서구 하늘길 38 (방화동),,03,폐업,1,,,,1
아이패밀리안경원,2017-05-22,186308.028991183,447763.968746762,2026-05-03 22:01:39,I,1,03,폐업,1,112,1,1,2017-05-22 15:01:51,,2012-02-24,157-881,1,서울특별시 강서구 화곡1동 343번지 6호 102호,PHMB220123150037082200001,1,3150000,1,서울특별시 강서구 강서로 47-8 (화곡동),07774,03,폐업,1,,,,1
안경창고싸군 등촌점,2020-10-23,187926.077711687,449953.291133037,2026-05-03 22:01:39,I,1,03,폐업,2,107.95,2,2,2024-02-21 10:20:44,,2012-05-14,157-840,1,서울특별시 강서구 등촌1동 648번지 4호 신성빌딩 101호,PHMB220123150037082200002,2,3150000,2,"서울특별시 강서구 공항대로 519, 101호 (등촌동, 신성빌딩)",07563,03,폐업,2,,,36640104,2
패밀리안경,2024-03-22,187579.647224357,447775.786483583,2026-05-03 22:01:38,I,1,03,폐업,1,83.95,1,1,2024-03-22 15:54:27,,2012-08-27,157-898,1,서울특별시 강서구 화곡4동 799번지 10호,PHMB220123150037082200004,1,3150000,1,서울특별시 강서구 곰달래로 245 (화곡동),07741,03,폐업,1,,,02-2643-6009,1
밝은눈안경원,2022-01-20,186501.233192961,451485.251875922,2026-05-03 22:02:01,I,1,03,폐업,1,,1,1,2022-01-19 17:48:55,,2013-07-17,157-200,1,서울특별시 강서구 가양동 1498번지 B-105,PHMB220133150037082200003,1,3150000,1,"서울특별시 강서구 양천로 401, B동 105호 (가양동)",07528,03,폐업,1,,,,1
베토벤,2022-03-31,183236.659082702,451623.116158714,2026-05-03 22:02:01,I,1,03,폐업,2,135.3,1,1,2022-04-04 11:42:29,,2013-08-09,157-221,1,서울특별시 강서구 방화1동 603번지 5호,PHMB220133150037082200004,1,3150000,1,서울특별시 강서구 금낭화로 75 (방화동),07603,03,폐업,1,,,,1
안경마루(가양),2021-06-28,185983.836659693,452051.602909992,2026-05-03 22:02:01,I,1,03,폐업,1,43,1,1,2021-06-28 16:24:09,,2013-11-20,157-201,1,서울특별시 강서구 가양1동 1458번지,PHMB220133150037082200005,1,3150000,1,"서울특별시 강서구 강서로 506, 에이동 (가양동)",07529,03,폐업,1,,,,2
키안경원,2018-07-31,183831.936163085,451671.901163216,2026-05-03 22:02:11,I,1,03,폐업,1,39.6,1,1,2018-07-25 16:12:06,,2015-05-20,157-210,1,서울특별시 강서구 마곡동 739번지 2호,PHMB220153150037082200005,1,3150000,1,서울특별시 강서구 마곡중앙5로 87 (마곡동),07599,03,폐업,1,,,02-2662-2254,1
아프리카안경원(롯데몰김포공항스카이파크점),2021-02-24,182524.823835629,451438.25089679,2026-05-03 22:02:12,I,1,03,폐업,1,79.3,2,2,2021-02-24 14:31:50,,2015-07-07,157-220,1,서울특별시 강서구 방화동 886번지,PHMB220153150037082200006,1,3150000,1,서울특별시 강서구 하늘길 지하 77 (방화동),07505,03,폐업,1,,,02-6116-5355,1
사라엔틱,2021-08-17,183315.556652953,452204.165533971,2026-05-03 22:02:12,I,1,03,폐업,1,45.48,1,1,2021-08-17 15:12:48,,2015-07-27,157-221,1,서울특별시 강서구 방화동 567번지 4호,PHMB220153150037082200007,1,3150000,1,"서울특별시 강서구 방화동로 126, 1층 153호 (방화동, 삼정프라자)",07604,03,폐업,1,,,,1
와우렌즈안경원,2017-01-09,186479.504400822,447592.317631258,2026-05-03 22:02:09,I,1,03,폐업,1,38,1,1,2017-01-09 18:11:44,,2016-02-16,,1,서울특별시 강서구 화곡동 897번지 14호,PHMB220163150037082200002,1,3150000,1,서울특별시 강서구 곰달래로 134 (화곡동),07781,03,폐업,1,,,,1
안경창고킹싸군(까치산시장점),2018-07-31,186379.959178694,447815.588954133,2026-05-03 22:02:09,I,1,03,폐업,1,35.84,2,1,2019-05-14 15:48:48,,2016-03-18,,1,서울특별시 강서구 화곡동 341번지 65호,PHMB220163150037082200004,1,3150000,1,"서울특별시 강서구 강서로 52 (화곡동, 화곡판타지아)",07757,03,폐업,1,,,02-2065-0012,1
렌즈미(발산역),2024-08-01,185642.667278438,450883.006755308,2026-05-03 22:02:09,I,,03,폐업,1,30.43,,,2024-08-01 14:51:47,,2017-02-22,,,서울특별시 강서구 마곡동 794번지 1호 우성에스비타워,PHMB220173150037082200002,1,3150000,1,"서울특별시 강서구 강서로 385, 우성에스비타워 (마곡동)",07803,03,폐업,1,,,02-2658-4300,1
곰달래안경원,2024-12-31,186479.504400822,447592.317631258,2026-05-03 22:02:09,I,1,03,폐업,1,38,1,1,2024-12-27 17:54:08,,2017-04-11,,1,서울특별시 강서구 화곡동 897번지 14호,PHMB220173150037082200004,1,3150000,1,"서울특별시 강서구 곰달래로 134, 102호 (화곡동, 유진빌딩)",07781,03,폐업,1,,,02-2606-1989,2
코알라안경원(와우렌즈-글라스콕렌즈콕),2021-03-25,186758.989604479,451280.786918195,2026-05-03 22:02:13,I,1,03,폐업,1,66.08,1,1,2021-03-24 11:13:10,,2019-11-12,,1,서울특별시 강서구 가양동 1479-8 동양트레벨스카이오피스텔,PHMB220193150037082200005,1,3150000,2,"서울특별시 강서구 양천로57길 9-19, 동양트레벨스카이오피스텔 2층 206호 (가양동)",07527,03,폐업,1,,,,1
벨라925안경,2022-10-25,187786.278646737,448166.132916694,2026-05-03 22:02:10,I,,03,폐업,1,44,,,2022-10-28 10:58:08,,2020-09-22,,,"서울특별시 강서구 등촌동 567-17 , 1층",PHMB220203150037082200003,,3150000,1,서울특별시 강서구 등촌로13길 12 (등촌동),07733,03,폐업,,,,02-6105-0502,1
파리글라스안경콘택트화곡점,2021-05-01,187464.403178638,447877.710664426,2026-05-03 22:02:09,I,,03,폐업,1,39.5,,,2021-04-28 18:56:53,,2020-12-17,,,서울특별시 강서구 화곡동 830-1,PHMB220203150037082200007,,3150000,1,"서울특별시 강서구 등촌로5길 80, 1층 (화곡동)",07738,03,폐업,,,,02-2654-3633,1
아이러브렌즈,2015-06-19,,,2026-05-03 22:39:05,I,1,03,폐업,1,32.7,1,1,2015-06-19 09:49:50,,2012-06-26,121-817,1,서울특별시 마포구 동교동 165번지 홍대입구역 지하철역(2호선),PHMB220123130033082200002,1,3130000,1,"서울특별시 마포구 양화로 지하 160 (동교동, 홍대입구역 지하철역(2호선))",,03,폐업,1,,,02-325-1108,1
아이패밀리 홍대본점,2022-10-20,192907.801267495,450383.115207223,2026-05-03 22:39:05,I,1,03,폐업,1,49.5,1,1,2022-10-31 19:57:37,,2012-07-03,121-829,1,서울특별시 마포구 서교동 351번지 26호,PHMB220123130033082200003,1,3130000,1,"서울특별시 마포구 월드컵북로 9, 1층 (서교동)",04031,03,폐업,1,,,02-333-8199,1
테샵,2013-10-31,192207.507628577,449593.157466657,2026-05-03 22:39:05,I,1,03,폐업,1,62.29,2,2,2013-10-31 16:27:20,,2012-08-16,121-885,1,서울특별시 마포구 합정동 381번지 23호,PHMB220123130033082200004,1,3130000,1,서울특별시 마포구 양화로 30 (합정동),,03,폐업,1,,,070-7007-2259,1
모드팝(mod pop),2015-06-29,193124.971427482,449865.247189557,2026-05-03 22:39:05,I,1,03,폐업,1,27.31,2,2,2015-06-29 15:22:06,,2012-08-24,121-210,1,서울특별시 마포구 서교동 363번지 1호 102호,PHMB220123130033082200006,1,3130000,1,"서울특별시 마포구 와우산로 73, 1층 (서교동, 102호)",,03,폐업,1,,,,2
아이오(EYE OH),2013-11-21,193071.204192584,450739.830274735,2026-05-03 22:39:05,I,1,03,폐업,1,33.43,1,1,2014-01-10 15:58:29,,2012-08-24,121-819,1,서울특별시 마포구 동교동 204번지 37호,PHMB220123130033082200007,1,3130000,1,서울특별시 마포구 월드컵북로4길 65 (동교동),,03,폐업,1,,,02-322-1008,1
하나안경콘택트,2024-03-20,191460.00909681,451063.680064464,2026-05-03 22:39:05,I,1,03,폐업,1,33,1,1,2024-05-17 12:21:51,,2012-10-22,121-826,1,서울특별시 마포구 망원2동 472번지 18호 홍익빌딩1층,PHMB220123130033082200009,1,3130000,1,"서울특별시 마포구 방울내로11길 24 (망원동, 홍익빌딩)",03962,03,폐업,1,,,,1
피플스안경원,2014-05-22,191731.879977029,449899.651492106,2026-05-03 22:39:05,I,1,03,폐업,1,40,1,2,2014-05-22 18:30:12,,2012-10-25,121-887,1,서울특별시 마포구 합정동 434번지 8호,PHMB220123130033082200010,1,3130000,1,"서울특별시 마포구 포은로 42, 1층 (합정동)",,03,폐업,1,,,02-6396-2013,1
시호비전 홈플러스 서울 합정점,2019-09-25,192311.642580307,449855.643910445,2026-05-03 22:39:04,I,1,03,폐업,1,49.5,2,2,2019-09-25 16:52:35,,2013-03-12,121-919,1,서울특별시 마포구 서교동 90번지 메세나폴리스 지하2층,PHMB220133130033082200002,1,3130000,1,"서울특별시 마포구 양화로 45, 지하2층 (서교동, 메세나폴리스)",04036,03,폐업,1,,,02-3143-7440,2
트리시클로 홍대점,2019-07-31,192913.058129593,449568.459553967,2026-05-03 22:39:04,I,1,03,폐업,1,62.9,1,1,2019-07-29 13:38:04,,2013-06-03,121-829,1,서울특별시 마포구 상수동 317번지 1호  2층,PHMB220133130033082200003,1,3130000,1,"서울특별시 마포구 독막로 67-13, 2층 (상수동)",04049,03,폐업,1,,,02-3144-4905,1
렌즈스토리 앤 인키플러스,2018-08-20,192577.729040588,449606.34663693,2026-05-03 22:39:04,I,1,03,폐업,1,82.28,1,1,2018-08-20 18:03:08,,2013-06-20,121-883,1,서울특별시 마포구 합정동 412번지 31호 2층,PHMB220133130033082200004,1,3130000,1,"서울특별시 마포구 양화로6길 48, 2층 (합정동)",04047,03,폐업,1,,,02-322-1203,1
케이팝  선글라스,2016-05-25,192239.849524417,449343.470516205,2026-05-03 22:39:04,I,1,03,폐업,1,25.2,1,1,2016-05-25 17:08:23,,2013-07-09,121-897,1,서울특별시 마포구 합정동 369번지 14호 해명빌딩 102호,PHMB220133130033082200005,1,3130000,1,"서울특별시 마포구 성지길 51, 102호 (합정동, 해명빌딩)",04083,03,폐업,1,,,,1
명품안경아울렛테샵,2014-01-09,192207.507628577,449593.157466657,2026-05-03 22:39:04,I,1,03,폐업,1,62.29,2,2,2014-01-10 15:50:03,,2013-11-13,121-885,1,서울특별시 마포구 합정동 381번지 23호 1층,PHMB220133130033082200006,1,3130000,1,"서울특별시 마포구 양화로 30, 1층 (합정동)",,03,폐업,1,,,02-333-3453,1
수안경,2014-09-16,192207.507628577,449593.157466657,2026-05-03 22:39:04,I,1,03,폐업,1,62.29,1,1,2014-10-27 10:22:01,,2014-01-13,121-220,1,서울특별시 마포구 합정동 381번지 23호 1층,PHMB220143130033082200001,1,3130000,1,"서울특별시 마포구 양화로 30, 1층 (합정동)",,03,폐업,1,,,,1
준스(JUNS)안경,2018-03-12,193187.802952358,450172.178899424,2026-05-03 22:39:04,I,1,03,폐업,1,30.87,1,1,2018-04-12 16:25:35,,2014-02-24,121-837,1,서울특별시 마포구 서교동 486번지 서교푸르지오 101동 104호,PHMB220143130033082200003,1,3130000,1,"서울특별시 마포구 홍익로 10, 101동 104호 (서교동, 서교푸르지오)",04055,03,폐업,1,,,02-335-7579,1
보보안경콘택트,2016-04-20,195978.443676521,450483.826642153,2026-05-03 22:39:04,I,1,03,폐업,1,37.2,1,1,2016-04-20 14:19:48,,2014-03-31,121-010,1,서울특별시 마포구 아현동 327번지 25호 1층,PHMB220143130033082200006,1,3130000,1,"서울특별시 마포구 굴레방로 27, 1층 (아현동)",04116,03,폐업,1,,,02-333-5070,1
마벨옵티컬by큐티아이,2016-04-28,192902.437026482,449478.752731338,2026-05-03 22:39:04,I,1,03,폐업,2,157.86,2,2,2016-04-28 17:42:56,,2014-04-01,121-829,1,서울특별시 마포구 상수동 320번지 1호,PHMB220143130033082200007,2,3130000,1,"서울특별시 마포구 독막로 66, 1,2층 (상수동)",04074,03,폐업,2,,,02-326-1006,2
렌즈스토리,2018-04-20,193508.679130946,450376.403757972,2026-05-03 22:39:00,I,1,03,폐업,1,20.16,1,1,2018-04-20 17:16:40,,2014-04-21,,1,,PHMB220143130033082200008,1,3130000,1,"서울특별시 마포구 와우산로29길 47, 1층 (서교동)",04053,03,폐업,1,,,02-323-2347,1
메가타이쿤 안경콘택트,2016-10-30,193090.782177835,449520.194492732,2026-05-03 22:38:59,I,1,03,폐업,1,49.5,1,1,2018-08-28 18:43:44,,2014-06-03,121-829,1,서울특별시 마포구 상수동 310번지 2호 1층,PHMB220143130033082200010,1,3130000,1,서울특별시 마포구 독막로 83 (상수동),04049,03,폐업,1,,,,1
라디오아이즈,2017-08-25,192902.636839946,449559.001671018,2026-05-03 22:38:59,I,1,03,폐업,1,52.26,1,1,2017-08-25 14:11:21,,2014-08-12,121-829,1,서울특별시 마포구 상수동 318번지 1호,PHMB220143130033082200012,1,3130000,1,서울특별시 마포구 어울마당로 36 (상수동),04049,03,폐업,1,,,02-3144-4865,1
수안경,2019-12-31,192207.507628577,449593.157466657,2026-05-03 22:38:59,I,1,03,폐업,1,62.29,1,1,2020-01-02 14:01:45,,2014-09-16,121-220,2,서울특별시 마포구 합정동 381번지 23호 1층,PHMB220143130033082200015,1,3130000,1,"서울특별시 마포구 양화로 30, 1층 (합정동)",04070,03,폐업,1,,,,1
홍대피엘안경원,2022-09-16,193102.132758961,450024.875335514,2026-05-03 22:38:59,I,1,03,폐업,1,30.96,1,1,2022-09-22 16:48:20,,2014-12-01,121-210,1,서울특별시 마포구 서교동 358번지 124호 1층,PHMB220143130033082200020,1,3130000,1,"서울특별시 마포구 와우산로21길 24, 1층 (서교동)",04040,03,폐업,1,,,070-6225-0104,1
룩옵티컬홍대점,2021-01-05,193035.725674019,450314.077767459,2026-05-03 22:38:59,I,1,03,폐업,1,126.04,1,1,2021-01-07 09:57:37,,2015-01-12,121-200,1,서울특별시 마포구 동교동 162번지 4호 1층,PHMB220153130033082200001,1,3130000,1,"서울특별시 마포구 양화로 140, 1층 (동교동)",04050,03,폐업,1,,,02-338-8690,1
아이콘즈(ICONZ),2018-01-12,192928.722248904,449730.225257157,2026-05-03 22:39:00,I,2,03,폐업,1,24.57,1,1,2018-01-12 16:07:05,,2015-02-05,121-210,1,서울특별시 마포구 서교동 403번지 3호 1층 103호,PHMB220153130033082200002,1,3130000,2,"서울특별시 마포구 어울마당로 51-1, 1층 103호 (서교동)",04048,03,폐업,1,,,,1
라디오아이즈연남점,2021-03-22,193255.567581082,450908.091731616,2026-05-03 22:38:59,I,1,03,폐업,1,22.15,1,1,2021-03-22 13:45:59,,2015-05-20,121-200,1,서울특별시 마포구 동교동 150번지 3호 1층,PHMB220153130033082200004,1,3130000,1,"서울특별시 마포구 동교로 230, 1층 (동교동)",03985,03,폐업,1,,,02-322-6089,1
글라스스토리 신촌점,2024-09-05,194624.665635824,450387.145609504,2026-05-03 22:38:59,I,1,03,폐업,1,46.43,1,1,2024-09-05 13:05:52,,2015-05-27,121-100,1,서울특별시 마포구 노고산동 40번지 1호,PHMB220153130033082200005,1,3130000,1,"서울특별시 마포구 신촌로 128, 1층 (노고산동, 적암빌딩)",04101,03,폐업,1,,,02-717-2003,1
라디오아이즈홍대점,2018-02-07,193117.53501364,450303.410455771,2026-05-03 22:38:58,I,1,03,폐업,1,56.7,1,1,2018-03-15 12:40:03,,2015-06-12,,1,"서울특별시 마포구 동교동 163번지 5호 1,2층",PHMB220153130033082200007,1,3130000,1,"서울특별시 마포구 어울마당로 113, 2층 (동교동)",04050,03,폐업,1,,,02-324-8802,1
안목원,2020-11-30,194020.023177469,450426.583343697,2026-05-03 22:38:59,I,1,03,폐업,1,42.97,1,1,2020-11-30 17:03:49,,2015-11-12,,1,서울특별시 마포구 노고산동 49번지 31호 농협중앙회신촌복합건물,PHMB220153130033082200009,1,3130000,1,"서울특별시 마포구 신촌로 66, 1층 (노고산동, 농협중앙회)",04057,03,폐업,1,,,,1
실버스미스앤코,2020-08-31,193295.597132869,450840.568016843,2026-05-03 22:38:58,I,1,03,폐업,1,38.12,1,1,2020-08-31 21:41:29,,2015-12-01,,1,서울특별시 마포구 동교동 148번지 11호 1층,PHMB220153130033082200010,1,3130000,1,"서울특별시 마포구 양화로23길 34, 1층 (동교동)",03985,03,폐업,1,,,,1
글래시스포레상암,2017-06-08,190097.791838986,452827.150591544,2026-05-03 22:38:58,I,1,03,폐업,1,32,2,2,2017-10-18 10:08:50,,2016-03-28,,1,,PHMB220163130033082200001,1,3130000,1,"서울특별시 마포구 상암산로1길 24 (상암동, 상암 월드컵파크 4단지 상가 109호)",03907,03,폐업,1,,,,1
그레이안경원,2018-05-01,195331.885613245,449180.427006045,2026-05-03 22:38:58,I,1,03,폐업,1,36.15,1,1,2019-04-30 10:15:55,,2016-04-18,,1,,PHMB220163130033082200002,1,3130000,1,"서울특별시 마포구 백범로 152, 101동 9호 (공덕동, 공덕파크자이)",04148,03,폐업,1,,,02-711-7973,1
