영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,홀리치 컴퍼니,2024-11-18,206232.014507331,450174.133962364,2026-05-03 22:38:15,I,02,폐업,0,,,,,,,,,2024-11-18 09:37:27,2023-04-24,,143-839,서울특별시 광진구 군자동 ***-*** *층 ***호,N,,3040000-134-2023-00097,,3040000,"서울특별시 광진구 동일로**길 **-**, *층 ***호 (군자동)",05001,03,폐업,전자상거래(통신판매업),,,,
,자가,보떼화장품 신대방삼거리점,2022-12-01,193643.020205528,444066.052898656,2026-05-03 22:32:42,I,02,폐업,0,,,,,,,,,2022-12-01 10:14:13,2019-07-23,3.30,156-839,서울특별시 동작구 상도동 ***-**,N,,3190000-134-2019-00086,,3190000,"서울특별시 동작구 국사봉*길 *, *층 (상도동)",07042,03,폐업,영업장판매,,,,
,,투씨,2024-01-19,193885.789116994,444370.658002615,2026-05-03 22:32:58,I,02,폐업,0,,,,,,,,,2024-01-19 09:03:02,2023-03-03,,156-030,서울특별시 동작구 상도동 *** 쌍용스윗닷홈,N,,3190000-134-2023-00029,,3190000,"서울특별시 동작구 상도로 ***, ***동 ****호 (상도동, 쌍용스윗닷홈)",06952,03,폐업,전자상거래(통신판매업),,,,
,임대,씨제이올리브영(주) 장승배기역점,,194476.856325424,444842.632863363,2026-05-03 22:32:28,I,01,영업,0,0,0,0,,,,0,,2023-02-10 16:01:38,2016-10-18,129.00,156-832,서울특별시 동작구 상도동 ***-* 지하*층 ***호,N,,3190000-134-2016-00081,,3190000,"서울특별시 동작구 장승배기로**가길 **, 지하*층 ***호 (상도동)",06937,01,영업/정상,영업장판매,02-2008-5824,,,
,,픽시,2023-12-04,195608.081234292,443911.095380321,2026-05-03 22:32:51,I,02,폐업,0,,,,,,,,,2023-12-04 15:47:00,2021-03-29,,156-030,서울특별시 동작구 상도동 ***-*,N,,3190000-134-2021-00068,,3190000,"서울특별시 동작구 상도로**길 **, ***호 (상도동)",07033,03,폐업,전자상거래(통신판매업),,,,
,,맘쏙샵,,208776.911786206,448611.307016281,2026-05-03 22:37:39,I,01,영업,0,,,,,,,,,2022-04-04 16:59:44,2021-03-08,,143-815,서울특별시 광진구 광장동 ***-* 광장현대아파트,N,,3040000-134-2021-00055,,3040000,"서울특별시 광진구 아차산로**길 **, ***동 ***호 (광장동, 광장현대아파트)",04973,01,영업/정상,전자상거래(통신판매업),,,,
,,SS,2012-05-23,207515.339846746,448788.394422649,2026-05-03 22:36:01,I,02,폐업,0,,,,,,,,,2011-05-27 16:17:58,2009-10-28,,143-826,서울특별시 광진구 구의동 ***-** ***호,N,,3040000-134-2009-00152,,3040000,,,03,폐업,통신판매,,,,
,,이나즈베,2023-02-06,208011.72126262,449544.1099579,2026-05-03 22:37:34,I,02,폐업,0,0,0,0,,,,0,,2023-02-06 09:06:54,2020-06-26,,143-818,서울특별시 광진구 구의동 **-** ***호,N,,3040000-134-2020-00239,,3040000,"서울특별시 광진구 천호대로***길 **-**, ***호 (구의동)",04980,03,폐업,전자상거래(통신판매업),,,,
,,코코카라,2022-12-30,193456.413196488,444219.091273474,2026-05-03 22:32:51,I,02,폐업,0,,,,,,,,,2022-12-30 09:06:53,2021-03-16,,156-811,서울특별시 동작구 대방동 ***-* 제이타운,N,,3190000-134-2021-00056,,3190000,"서울특별시 동작구 대방동*길 *, ***호 (대방동, 제이타운)",06954,03,폐업,전자상거래(통신판매업),,,,
,,한빛건강,,197996.381794257,442918.664628817,2026-05-03 22:31:40,I,01,영업,0,0,0,0,,,,0,,2020-08-01 16:08:28,2004-06-16,56.95,156-815,서울특별시 동작구 사당동 ***-* *층,N,,3190000-134-2004-00035,,3190000,"서울특별시 동작구 동작대로**길 ** (사당동,*층)",06999,01,영업/정상,영업장판매,02-592-1190,,,
,,에레츠,2023-11-03,195680.246540782,444396.309817297,2026-05-03 22:32:56,I,02,폐업,0,,,,,,,,,2023-11-03 09:05:51,2022-07-15,,156-834,서울특별시 동작구 상도*동 ***-** 가성힐탑빌라,N,,3190000-134-2022-00160,,3190000,"서울특별시 동작구 상도로**라길 *, *층 ***호 (상도*동, 가성힐탑빌라)",06970,03,폐업,전자상거래(통신판매업),,,,
,자가,조코치,2020-12-01,197400.134978115,442148.802579174,2026-05-03 22:32:43,I,02,폐업,0,,,,,,,,,2020-12-01 10:53:56,2019-09-18,6.60,156-821,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2019-00108,,3190000,"서울특별시 동작구 사당로**바길 **-*, *층 (사당동)",07018,03,폐업,다단계판매,,,,
,,반혜영,2020-04-14,195051.019896012,444139.111758143,2026-05-03 22:32:32,I,02,폐업,0,,,,,,,,,2020-04-14 15:07:33,2018-03-07,,156-841,서울특별시 동작구 상도동 ***-*** 동한빌라,N,,3190000-134-2018-00018,,3190000,"서울특별시 동작구 양녕로**길 *, ***호 (상도동, 동한빌라)",07035,03,폐업,방문판매,,,,
,자가,더유스(the youth)뷰티,,207840.621052894,449077.815934815,2026-05-03 22:38:25,I,01,영업,3.3,,,,,,,,,2023-12-04 17:34:46,2023-12-04,3.30,143-960,서울특별시 광진구 구의동 ***-** ***호,N,,3040000-134-2023-00203,,3040000,"서울특별시 광진구 광나루로**길 **, ***호 (구의동)",05032,01,영업/정상,영업장판매,,,,
,,금산인삼,2013-07-15,207098.994772766,451260.44574067,2026-05-03 22:34:54,I,02,폐업,0,0,0,0,,,,0,,2005-05-06 00:00:00,2005-05-06,,143-903,서울특별시 광진구 중곡동 ***-**,N,,3040000-134-2005-00047,,3040000,서울특별시 광진구 능동로**길 ** (중곡동),04910,03,폐업,영업장판매,02-497-5488,,,
,자가,허브트리(Herb tree),2015-10-27,198222.938109189,442080.571842646,2026-05-03 22:32:13,I,02,폐업,0,,,,,,,,,2015-10-28 10:56:18,2011-10-31,18.00,156-825,서울특별시 동작구 사당동 ****-**,N,,3190000-134-2011-00111,,3190000,서울특별시 동작구 사당로**길 ** (사당동),07014,03,폐업,영업장판매,,,,
,,케이이홀딩스,2025-07-11,205936.166700054,447740.595068393,2026-05-03 22:38:10,I,02,폐업,0,,,,,,,,,2025-07-11 17:23:55,2023-02-06,,143-859,서울특별시 광진구 자양동 *** 광진트라팰리스 B동 ****호,N,,3040000-134-2023-00037,,3040000,"서울특별시 광진구 뚝섬로**길 **, B동 ****호 (자양동, 광진트라팰리스)",05096,03,폐업,전자상거래(통신판매업),,,,
,,연두가인,2024-12-23,207518.284913643,450514.507609879,2026-05-03 22:37:58,I,02,폐업,0,,,,,,,,,2024-12-23 13:22:14,2022-08-30,,143-890,서울특별시 광진구 중곡동 ***-** ***호,N,,3040000-134-2022-00248,,3040000,"서울특별시 광진구 천호대로***길 **, ***호 (중곡동)",04925,03,폐업,전자상거래(통신판매업),,,,
,,드리미,2019-06-28,206616.814945271,450287.399715639,2026-05-03 22:35:09,I,02,폐업,0,,,,,,,,,2019-06-28 16:12:00,2006-01-18,,143-150,"서울특별시 광진구 군자동 **-* ,** (*층)",N,,3040000-134-2006-00004,,3040000,"서울특별시 광진구 면목로 * (군자동,,** (*층))",04996,03,폐업,통신판매,02-465-1372,,,
,,참선진(광진),,206297.092713039,447917.743596078,2026-05-03 22:36:29,I,01,영업,0,,,,,,,,,2019-07-02 14:45:49,2011-08-09,,143-882,서울특별시 광진구 자양동 *** 자양*차현대홈타운***동***호,N,,3040000-134-2011-00089,,3040000,"서울특별시 광진구 뚝섬로**길 **, ***동 ***호 (자양동, 자양*차현대홈타운)",05091,01,영업/정상,방문판매,,,,
,,상도건강생활,2007-03-05,195320.525565251,444437.230966463,2026-05-03 22:32:01,I,02,폐업,0,,,,,,,,,2006-04-06 00:00:00,2006-04-06,,156-871,서울특별시 동작구 상도*동 *** 금포하우스 *층,N,,3190000-134-2006-00017,,3190000,,,03,폐업,방문판매,,,,
,,누가의료기 사당지점,2021-06-11,198293.058198112,442916.984741631,2026-05-03 22:32:46,I,02,폐업,0,,,,,,,,,2021-06-11 15:39:14,2020-05-15,,156-815,서울특별시 동작구 사당동 **-**,N,,3190000-134-2020-00050,,3190000,"서울특별시 동작구 동작대로**가길 **, *층 (사당동)",06997,03,폐업,영업장판매,,,,
,,문산스토어,,208022.141966005,449974.15877311,2026-05-03 22:38:18,I,01,영업,0,,,,,,,,,2023-08-10 09:07:30,2023-08-09,,143-817,서울특별시 광진구 구의동 **-** 구의동 주택 ***호,N,,3040000-134-2023-00158,,3040000,"서울특별시 광진구 자양로**길 **-*, 구의동 주택 *층 ***호 (구의동)",04954,01,영업/정상,전자상거래(통신판매업),,,,
,자가,선광메디칼,2013-10-07,207130.877304261,447851.910419294,2026-05-03 22:36:40,I,02,폐업,0,,,,,,,,,2012-09-04 17:37:00,2012-09-04,188.96,143-867,서울특별시 광진구 자양동 ***,N,,3040000-134-2012-00099,,3040000,"서울특별시 광진구 뚝섬로**길 **, 지하*층 (자양동)",05061,03,폐업,영업장판매,070-8150-8878,,,
,,장엘,2022-07-25,206232.014507331,450174.133962364,2026-05-03 22:37:46,I,02,폐업,0,,,,,,,,,2022-07-25 17:31:43,2021-08-24,,143-839,서울특별시 광진구 군자동 ***-*** *층 **호,N,,3040000-134-2021-00246,,3040000,"서울특별시 광진구 동일로**길 **-**, *층 **호 (군자동)",05001,03,폐업,전자상거래(통신판매업),,,,
,자가,벗이비인후과 건대입구점,,206278.8816321,447982.862179678,2026-05-03 22:37:42,I,01,영업,0,,,,,,,,,2021-06-21 10:35:19,2021-06-21,3.30,143-862,서울특별시 광진구 자양동 ***-*** 대양빌딩,N,,3040000-134-2021-00141,,3040000,"서울특별시 광진구 뚝섬로 ***, 대양빌딩 ***호 (자양동)",05091,01,영업/정상,영업장판매,02-6953-5805,,,
,,스마일다이어트,2020-04-06,206162.554188791,447727.026748047,2026-05-03 22:37:09,I,02,폐업,0,,,,,,,,,2020-04-06 10:07:31,2018-09-20,,143-858,서울특별시 광진구 자양동 ***-** 지하*층,N,,3040000-134-2018-00075,,3040000,"서울특별시 광진구 능동로*길 **, 지하*층 (자양동)",05094,03,폐업,영업장판매,,,,
,임대,유기농 스킨케어,2018-01-12,207636.980271729,450431.703408255,2026-05-03 22:36:36,I,02,폐업,0,,,,,,,,,2018-01-12 17:17:19,2012-02-06,53.55,143-890,서울특별시 광진구 중곡동 ***-*,N,,3040000-134-2012-00019,,3040000,서울특별시 광진구 용마산로*길 ** (중곡동),04931,03,폐업,영업장판매,02-452-5082,,,
,자가,서울나들목,2021-01-25,197240.772071795,444965.446982195,2026-05-03 22:32:46,I,02,폐업,0,,,,,,,,,2021-01-25 10:15:53,2020-05-12,3.30,156-857,서울특별시 동작구 흑석동 ** 한강현대아파트,N,,3190000-134-2020-00047,,3190000,"서울특별시 동작구 현충로 ***, ***동 ***호 (흑석동, 한강현대아파트)",06904,03,폐업,전자상거래(통신판매업),,,,
,,힐링선 주식회사,,207403.621286448,451409.474221102,2026-05-03 22:37:43,I,01,영업,0,,,,,,,,,2022-09-20 18:09:34,2021-09-23,10.00,143-884,서울특별시 광진구 중곡동 **-** 보건복지행정타운,N,,3040000-134-2021-00193,,3040000,"서울특별시 광진구 능동로 ***, 보건복지행정타운 ***호 (중곡동)",04933,01,영업/정상,영업장판매,02-456-6677,,,
,자가,한국전통경락마사지,2011-01-04,207218.589539429,451215.011172233,2026-05-03 22:35:58,I,02,폐업,0,,,,,,,,,2009-08-26 16:16:54,2009-08-26,96.90,143-899,서울특별시 광진구 중곡동 ***-* * 층,N,,3040000-134-2009-00115,,3040000,,,03,폐업,영업장판매,02-489-4569,,,
,,뉴라이프,2021-03-15,207427.837595895,448669.036084133,2026-05-03 22:36:56,I,02,폐업,0,0,0,0,,,,0,,2021-03-15 11:43:20,2015-01-28,,143-826,서울특별시 광진구 구의동 ***-**,N,,3040000-134-2015-00007,,3040000,"서울특별시 광진구 아차산로**길 **, *층 (구의동, 원동빌딩)",05039,03,폐업,전자상거래(통신판매업),,,,
,,발리네즈,2023-12-20,198274.411416982,442318.149813408,2026-05-03 22:32:46,I,02,폐업,0,,,,,,,,,2023-12-20 11:41:23,2020-05-22,,156-824,서울특별시 동작구 사당동 ****-** 이수오피스텔,N,,3190000-134-2020-00052,,3190000,"서울특별시 동작구 동작대로**길 *-*, 이수오피스텔 ***호 (사당동)",07013,03,폐업,전자상거래(통신판매업),,,,
,,더 뱅,2012-04-24,207832.389186865,449438.034937249,2026-05-03 22:36:36,I,02,폐업,0,,,,,,,,,2012-01-09 11:02:50,2012-01-09,,143-818,서울특별시 광진구 구의동 **-** ***호,N,,3040000-134-2012-00006,,3040000,"서울특별시 광진구 천호대로***길 **, ***호 (구의동)",04975,03,폐업,통신판매,02-6414-1179,,,
,,(주)한국발효유산균,2011-01-31,193300.832515956,443302.417672701,2026-05-03 22:32:08,I,02,폐업,0,,,,,,,,,2010-03-19 10:26:08,2010-03-19,,156-736,서울특별시 동작구 신대방동 ***-** 캐릭터그린빌 ****호,N,,3190000-134-2010-00030,,3190000,,,03,폐업,통신판매,02-2692-0266,,,
,,시이리메디텍,2019-07-02,207739.376497609,449439.672809715,2026-05-03 22:37:04,I,02,폐업,0,,,,,,,,,2019-07-02 13:29:30,2017-04-04,,143-819,서울특별시 광진구 구의동 **-**,N,,3040000-134-2017-00030,,3040000,"서울특별시 광진구 자양로**길 **, *층 (구의동)",04976,03,폐업,방문판매,,,,
,자가,(주)맥스플랜,,207558.307678239,449054.610498764,2026-05-03 22:37:45,I,01,영업,0,0,0,0,,,,0,,2024-08-07 09:54:19,2021-12-10,10.00,143-824,서울특별시 광진구 구의동 ***-** ***호,N,,3040000-134-2021-00237,,3040000,"서울특별시 광진구 광나루로**길 **, ***호 (구의동)",05031,01,영업/정상,전자상거래(통신판매업),070-8222-0888,,,
,,다행,2018-05-09,207191.721477253,451310.483599572,2026-05-03 22:37:04,I,02,폐업,0,,,,,,,,,2018-05-09 13:59:26,2017-03-30,,143-903,서울특별시 광진구 중곡동 ***-**,N,,3040000-134-2017-00028,,3040000,서울특별시 광진구 긴고랑로**길 **-* (중곡동),04909,03,폐업,다단계판매,,,,
,,세븐일레븐(자양3호점),2022-10-24,207001.235638352,447801.94975672,2026-05-03 22:36:54,I,02,폐업,0,0,0,0,,,,0,,2022-10-24 11:16:36,2014-07-17,1.50,143-867,서울특별시 광진구 자양동 ***,N,,3040000-134-2014-00079,,3040000,서울특별시 광진구 자양로**길 **-* (자양동),05060,03,폐업,영업장판매,02-444-5397,,,
,,한휘주식회사,2006-12-18,194575.034103289,444337.812916055,2026-05-03 22:32:01,I,02,폐업,0,,,,,,,,,2005-12-14 00:00:00,2005-12-14,,156-838,서울특별시 동작구 상도동 ***-***,N,,3190000-134-2005-00115,,3190000,,,03,폐업,통신판매,,,,
,,한마음,2013-11-28,207130.877304261,447851.910419294,2026-05-03 22:36:48,I,02,폐업,0,,,,,,,,,2013-11-18 13:50:10,2013-11-18,189.13,143-867,서울특별시 광진구 자양동 *** *층,N,,3040000-134-2013-00142,,3040000,"서울특별시 광진구 뚝섬로**길 **, *층 (자양동)",05061,03,폐업,영업장판매,,,,
,임대,전시아,2017-05-22,197362.973600089,444692.538325096,2026-05-03 22:32:25,I,02,폐업,0,,,,,,,1,,2017-05-22 15:30:56,2016-02-25,45.00,156-863,서울특별시 동작구 흑석동 ***-** *층 ***호,N,,3190000-134-2016-00017,,3190000,"서울특별시 동작구 현충로**길 **, *층 ***호 (흑석동)",,03,폐업,전자상거래(통신판매업),,,,
,,새로운날,,208061.278477608,448925.314368747,2026-05-03 22:37:53,I,01,영업,0,0,0,0,,,,0,,2024-12-31 10:31:14,2022-06-13,,143-821,서울특별시 광진구 구의동 ***-**,N,,3040000-134-2022-00174,,3040000,"서울특별시 광진구 아차산로**길 **, ***호 (구의동)",05033,01,영업/정상,전자상거래(통신판매업),,,,
,자가,유아이(Ui),2021-11-15,208403.746065593,448490.239179557,2026-05-03 22:37:25,I,02,폐업,0,,,,,,,,,2021-11-15 11:07:05,2020-08-04,3.30,143-832,서울특별시 광진구 구의동 *** 구의현대*단지아파트 스포츠센터동,N,,3040000-134-2020-00153,,3040000,"서울특별시 광진구 광나루로**길 **, 스포츠센터동 *층 (구의동, 구의현대*단지아파트)",05118,03,폐업,영업장판매,,,,
,,없음,2006-08-04,206930.270047189,451728.695984188,2026-05-03 22:34:40,I,02,폐업,0,,,,,,,,,2004-12-03 00:00:00,2004-07-30,,143-901,서울특별시 광진구 중곡동 ***-**,N,,3040000-134-2004-00237,,3040000,,,03,폐업,전화권유판매,,,,
,,한국허벌라이프,2008-09-30,197351.478636481,442332.723447387,2026-05-03 22:31:46,I,02,폐업,0,,,,,,,,,2004-06-18 00:00:00,2004-06-18,,156-821,서울특별시 동작구 사당동 ***-** 유성빌라***호,N,,3190000-134-2004-00105,,3190000,,,03,폐업,다단계판매,02-586-6963,,,
,자가,명이비인후과,2017-12-29,207729.777694155,450219.562772642,2026-05-03 22:36:40,I,02,폐업,0,,,,,,,,,2017-12-29 15:36:18,2012-08-28,6.60,143-890,서울특별시 광진구 중곡동 ***-*,N,,3040000-134-2012-00094,,3040000,"서울특별시 광진구 용마산로 *, *층 (중곡동)",04931,03,폐업,영업장판매,02-444-4322,,,
,자가,씨제이올리브영(주) 신대방삼거리역점,,193554.744988075,444142.040717888,2026-05-03 22:32:29,I,01,영업,0,,,,,,,,,2023-02-10 15:31:32,2017-02-15,116.52,156-811,서울특별시 동작구 대방동 ***-**,N,,3190000-134-2017-00006,,3190000,"서울특별시 동작구 보라매로 ***, ***,***호 (대방동)",07055,01,영업/정상,영업장판매,02-812-3085,,,
,,지엠(gm)컴퍼니,2023-04-28,205623.372647673,448665.744038399,2026-05-03 22:37:37,I,02,폐업,0,,,,,,,,,2023-04-28 17:45:51,2021-01-26,,143-841,서울특별시 광진구 자양동 **-**,N,,3040000-134-2021-00027,,3040000,"서울특별시 광진구 아차산로**길 **-*, b**호 (자양동)",,03,폐업,전자상거래(통신판매업),,,,
,,규수방패션,2005-08-31,206298.328857313,449468.203393,2026-05-03 22:34:59,I,02,폐업,0,,,,,,,,,2005-08-10 00:00:00,2005-08-10,,143-915,서울특별시 광진구 화양동 ***-***,N,,3040000-134-2005-00089,,3040000,,,03,폐업,통신판매,02-466-0155,,,
,,월드종합라이센스(주)WBC사당,2010-03-04,197483.194041425,441564.273638609,2026-05-03 22:32:04,I,02,폐업,0,0,0,0,,,,0,,2007-05-07 00:00:00,2007-05-07,,156-827,서울특별시 동작구 사당동 ****-**,N,,3190000-134-2007-00031,,3190000,,,03,폐업,영업장판매,,,,
,임대,신신건강드림,2019-02-13,197753.454204422,442143.843424295,2026-05-03 22:32:08,I,02,폐업,0,,,,,,,,,2019-02-13 13:50:20,2009-07-23,109.75,156-823,서울특별시 동작구 사당동 ***-*** 적원온천탕,N,,3190000-134-2009-00165,,3190000,"서울특별시 동작구 사당로**나길 *, 적원온천탕 *층 ***호 (사당동)",07011,03,폐업,영업장판매,02-523-1784,,,상수도전용
,자가,서울본부 광진점 인셀덤,2023-12-04,206043.358791333,448141.665395069,2026-05-03 22:37:53,I,02,폐업,0,,,,,,,,,2023-12-04 17:13:26,2022-06-02,20.00,143-861,서울특별시 광진구 자양동 ***-* 이튼타워리버*차,N,,3040000-134-2022-00165,,3040000,"서울특별시 광진구 능동로 **, 이튼타워리버*차 *층 ***호 (자양동, 이튼타워리버*차)",05070,03,폐업,방문판매,,,,
,,하루웰빙 광진구지점,2019-06-28,209523.395129627,449429.706137784,2026-05-03 22:37:00,I,02,폐업,0,,,,,,,,,2019-06-28 16:36:56,2016-04-25,,143-815,서울특별시 광진구 광장동 ***,N,,3040000-134-2016-00035,,3040000,"서울특별시 광진구 아차산로**길 **, ***동 ****호 (광장동, 현대아파트)",04969,03,폐업,전자상거래(통신판매업),,,,
,,바이오세라메디칼,2017-06-26,198198.9077039,442193.202544137,2026-05-03 22:32:09,I,02,폐업,0,,,,,,,,,2017-06-26 08:51:54,2010-09-13,211.73,156-824,서울특별시 동작구 사당동 ****-** ***호,N,,3190000-134-2010-00113,,3190000,"서울특별시 동작구 동작대로**길 ** (사당동, ***호)",07014,03,폐업,영업장판매,02-523-5519,,,
,,우브(WOOV),2023-11-30,207069.284988221,449098.348139571,2026-05-03 22:37:35,I,02,폐업,0,,,,,,,,,2023-11-30 09:12:50,2020-11-27,,143-200,서울특별시 광진구 구의동 *** e편한세상 광진 그랜드파크 ***동 ***호,N,,3040000-134-2020-00255,,3040000,"서울특별시 광진구 광나루로 ***, ***동 ***호 (구의동, e편한세상 광진 그랜드파크)",05022,03,폐업,전자상거래(통신판매업),,,,
,자가,유사나,,193812.544670453,443928.204728637,2026-05-03 22:32:41,I,01,영업,0,,,,,,,,,2020-01-31 14:35:27,2019-05-28,3.30,156-844,서울특별시 동작구 상도동 ***-** 로얄,N,,3190000-134-2019-00063,,3190000,"서울특별시 동작구 국사봉*길 **-*, 로얄 ***호 (상도동)",07043,01,영업/정상,다단계판매,,,,
,,보니점빵,2023-11-27,206062.324926968,449082.259879814,2026-05-03 22:37:56,I,02,폐업,0,,,,,,,,,2023-11-27 09:33:44,2022-08-11,,143-916,서울특별시 광진구 화양동 **-**,N,,3040000-134-2022-00228,,3040000,"서울특별시 광진구 아차산로**길 **-*, ***호 (화양동)",05016,03,폐업,전자상거래(통신판매업),,,,
,임대,빈프라임,2022-12-16,198305.619512013,441636.298345044,2026-05-03 22:32:52,I,02,폐업,0,,,,,,,,,2022-12-16 14:39:06,2021-09-17,50.00,156-090,서울특별시 동작구 사당동 ***-** 사당역(*호선),N,,3190000-134-2021-00149,,3190000,"서울특별시 동작구 동작대로 지하 *, 사당역(*호선) ***-***호 (사당동)",07025,03,폐업,영업장판매,,,,
,,하이리빙(최춘수),2018-03-13,193954.229674934,445069.905038857,2026-05-03 22:31:55,I,02,폐업,0,,,,,,,,,2018-03-13 14:51:51,2004-09-10,,156-807,서울특별시 동작구 대방동 **-* 리치빌***아파트 ***호,N,,3190000-134-2004-00216,,3190000,"서울특별시 동작구 등용로 ** (대방동,리치빌***아파트 ***호)",06933,03,폐업,다단계판매,02-813-8891,,,
,임대,몽니스샵(#) 구의역점,2019-09-04,207135.922879657,448053.68283397,2026-05-03 22:37:05,I,02,폐업,0,,,,,,,,,2019-09-04 15:39:07,2017-08-22,25.00,143-866,서울특별시 광진구 자양동 ***,N,,3040000-134-2017-00059,,3040000,"서울특별시 광진구 자양로**가길 *, *층 (자양동)",05057,03,폐업,영업장판매,,,,
,자가,씨제이올리브영(주) 중곡점,2022-03-17,207019.192311058,451435.772826853,2026-05-03 22:37:04,I,02,폐업,0,0,0,0,,,,0,,2022-03-17 15:11:05,2017-04-03,3.30,143-903,서울특별시 광진구 중곡동 ***-* 신성그랜드타워 ***호,N,,3040000-134-2017-00029,,3040000,"서울특별시 광진구 면목로 ***, ***호 (중곡동, 신성그랜드타워)",04911,03,폐업,영업장판매,,,,
,임대,한국야쿠르트 노유점,2021-03-02,205995.993302391,447997.137415853,2026-05-03 22:35:57,I,02,폐업,0,0,0,0,,,,0,,2021-03-02 11:26:23,2009-08-19,7.69,143-190,서울특별시 광진구 자양동 ***-*,N,,3040000-134-2009-00107,,3040000,"서울특별시 광진구 능동로*길 **, *층 (자양동)",05090,03,폐업,영업장판매,02-462-8582,,,
,,지오커머스,2024-12-31,197802.436613024,443049.214038897,2026-05-03 22:33:01,I,02,폐업,0,,,,,,,,,2024-12-31 13:33:26,2023-11-29,,156-772,서울특별시 동작구 사당동 *** 극동아파트,N,,3190000-134-2023-00161,,3190000,"서울특별시 동작구 동작대로**길 ***, ***동 ***호 (사당동, 극동아파트)",06990,03,폐업,전자상거래(통신판매업),,,,
,,폴리프레임,2019-12-24,195489.423430508,444995.675592494,2026-05-03 22:32:31,I,02,폐업,0,0,0,0,,,,0,,2019-12-24 09:56:17,2017-10-11,,156-718,서울특별시 동작구 상도동 *** 건영아파트,N,,3190000-134-2017-00061,,3190000,"서울특별시 동작구 만양로 ** (상도동, 건영아파트)",06918,03,폐업,전자상거래(통신판매업),02-822-3816,,,
,,(주)헬스메이드,2016-02-04,195579.254049953,445639.392259045,2026-05-03 22:32:19,I,02,폐업,0,,,,,,,,,2015-10-06 11:22:26,2014-02-07,,156-813,서울특별시 동작구 본동 ***-*,N,,3190000-134-2014-00017,,3190000,서울특별시 동작구 노량진로 *** (본동),,03,폐업,영업장판매,02-822-4441,,,
,자가,주식회사 지상단,,193140.052317678,443178.674686446,2026-05-03 22:32:58,I,01,영업,32.99,,,,,,,,,2025-02-14 13:47:25,2022-06-29,32.99,156-849,서울특별시 동작구 신대방동 ***-** 롯데타워,N,,3190000-134-2022-00279,,3190000,"서울특별시 동작구 보라매로*길 **, 지하*층 ***-**호 (신대방동, 롯데타워)",07071,01,영업/정상,전자상거래(통신판매업),02-867-8337,,,
,,한림유통,2007-03-09,207114.498872176,451296.049443757,2026-05-03 22:35:19,I,02,폐업,0,,,,,,,,,2006-06-21 00:00:00,2006-06-21,,143-903,서울특별시 광진구 중곡동 ***-* (**~**호),N,,3040000-134-2006-00052,,3040000,,,03,폐업,영업장판매,,,,
,임대,아리따움 노량진직영점,2018-12-10,194888.846866476,445688.821452573,2026-05-03 22:32:18,I,02,폐업,0,,,,,,,,,2018-12-10 09:41:12,2013-12-12,10.00,156-800,서울특별시 동작구 노량진동 **-* *층,N,,3190000-134-2013-00142,,3190000,"서울특별시 동작구 노량진로 ***, *층 (노량진동)",06922,03,폐업,영업장판매,32801150,,,
,임대,영우,2012-11-15,205986.396522168,449710.448314846,2026-05-03 22:36:28,I,02,폐업,0,,,,,,,,,2011-07-21 17:53:38,2011-07-21,.00,143-840,서울특별시 광진구 군자동 ***-*,N,,3040000-134-2011-00084,,3040000,서울특별시 광진구 동일로 *** (군자동),05003,03,폐업,통신판매,,,,
,자가,주식회사 더파마코리아,2024-06-20,207044.27463488,450437.86845919,2026-05-03 22:37:02,I,02,폐업,0,0,0,0,,,,0,,2024-06-20 14:48:37,2016-11-22,71.50,143-847,서울특별시 광진구 능동 ***-** ***호,N,,3040000-134-2016-00098,,3040000,"서울특별시 광진구 천호대로***길 *, ***호 (능동)",04985,03,폐업,영업장판매,,,,
,,네이처온,2024-02-13,206792.027736463,450583.054957622,2026-05-03 22:37:54,I,02,폐업,0,,,,,,,,,2024-02-13 14:43:45,2022-02-11,,143-838,서울특별시 광진구 군자동 ***-** 서림빌딩,N,,3040000-134-2022-00187,,3040000,"서울특별시 광진구 천호대로 ***, 서림빌딩 *층 ***호 (군자동)",04996,03,폐업,전자상거래(통신판매업),,,,
,,안스글로벌,2024-04-25,206014.599715389,448359.990459515,2026-05-03 22:38:18,I,02,폐업,0,,,,,,,,,2024-04-25 09:48:06,2023-09-19,,143-190,서울특별시 광진구 자양동 *** 자양 호반써밋,N,,3040000-134-2023-00176,,3040000,"서울특별시 광진구 능동로 **, ***동 **층 *호 (자양동, 자양 호반써밋)",05074,03,폐업,전자상거래(통신판매업),,,,
,,미플러스,2008-03-21,195821.72598572,443860.596515691,2026-05-03 22:32:00,I,02,폐업,0,,,,,,,,,2005-07-08 00:00:00,2005-07-08,,156-030,서울특별시 동작구 상도동 ***,N,,3190000-134-2005-00069,,3190000,,,03,폐업,영업장판매,,,,
