자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기타내역2,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,,대박PC,2024-01-18,192012.198231504,455230.270759406,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,19,,,,,,2024-01-18 15:40:34,,2016-08-12,,서울특별시 은평구 신사동 8-15,,,CDFF2241022016000007,3110000,,,,서울특별시 은평구 갈현로 18 (신사동),03423,03,폐업,,,,,,,,6,,,
,,대박PC,2017-06-23,192744.452336517,458182.795406051,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,24.75,,,,,,2017-06-26 09:24:49,,2017-01-18,,서울특별시 은평구 갈현동 418-18,,,CDFF2241022017000001,3110000,,전체이용가,,서울특별시 은평구 갈현로 332 (갈현동),03328,03,폐업,,,,,,,,6,,,
,근린생활시설,아이세븐,2019-01-16,192731.864392401,457879.466619233,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,231.62,,5,,,,2019-01-16 17:39:22,,2017-02-06,,서울특별시 은평구 갈현동 410-1 지층,,,CDFF2241022017000002,3110000,,,,"서울특별시 은평구 통일로87길 9, 지층 (갈현동)",03329,03,폐업,,,,기타,,,,81,6,1,
,,에이스PC방,2020-02-24,192940.565489268,457331.45975316,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,13.65,,,,,,2020-02-24 17:01:29,,2017-02-23,,서울특별시 은평구 대조동 185-59 1층,,,CDFF2241022017000003,3110000,,,,"서울특별시 은평구 연서로28길 3, 1층 (대조동)",03385,03,폐업,,,,,,,,6,,,
,,OK PC,2017-08-25,193151.653481788,457587.828724896,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,25.58,,3,,,,2017-08-25 18:00:38,,2017-03-30,,서울특별시 은평구 불광동 313-9 1층,,,CDFF2241022017000004,3110000,,,,"서울특별시 은평구 통일로80길 24, 1층 (불광동)",03345,03,폐업,,,,,,,,5,,1,
,,바닐라 피시 카페,2017-10-31,192810.07354614,457905.061908856,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,71.6,,,,,,2017-11-01 09:32:21,,2017-04-14,,서울특별시 은평구 갈현동 392-9 2층,,,CDFF2241022017000005,3110000,,,,"서울특별시 은평구 통일로87길 4, 2층 (갈현동)",03328,03,폐업,,,,,,,,7,,,
,,짱PC,2022-06-17,192122.286340331,455936.582329939,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,27.17,,,,,,2022-06-17 13:30:49,,2017-05-04,,서울특별시 은평구 역촌동 51-19 1층,,,CDFF2241022017000006,3110000,,,,"서울특별시 은평구 역말로 11, 1층 (역촌동)",03415,03,폐업,,,,,,,,7,,,
,,바닐라PC방,2021-07-26,192009.459787691,455827.077498737,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,43.56,,,,,,2021-07-26 17:23:34,,2017-05-31,,서울특별시 은평구 역촌동 70-1 1층,,,CDFF2241022017000007,3110000,,,,"서울특별시 은평구 갈현로 77, 1층 (역촌동, 우리빌딩)",03431,03,폐업,,,,,,,,7,,,
,,윤대표PC,2017-10-10,192402.964324754,455963.016317226,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,83.52,,,,,,2017-10-10 18:21:38,,2017-06-05,,서울특별시 은평구 역촌동 45-59 2층,,,CDFF2241022017000008,3110000,,,,"서울특별시 은평구 역말로 41, 2층 (역촌동)",03416,03,폐업,,,,,,,,6,,,
,,하이파이브 PC방,2023-04-10,194023.15094564,457026.045013541,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,142.95,,,,,,2023-05-08 17:30:18,,2017-09-28,,서울특별시 은평구 불광동 8-275 2층,,,CDFF2241022017000011,3110000,,,,"서울특별시 은평구 불광로 98, 2층 (불광동)",03363,03,폐업,,,,,,,,56,,,
,,토토PC,2018-05-03,191960.766194983,455535.881335287,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,33,,,,,,2018-05-04 09:33:42,,2017-11-09,,서울특별시 은평구 역촌동 78-17 1층,,,CDFF2241022017000012,3110000,,,,"서울특별시 은평구 갈현로5길 6, 1층 (역촌동)",03432,03,폐업,,,,,,,,6,,,
,,역촌PC,2023-02-10,192694.301077484,455930.710225553,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,23.61,,,,,,2023-02-10 17:00:42,,2017-11-13,,서울특별시 은평구 역촌동 20-4 1층,,,CDFF2241022017000013,3110000,,,,"서울특별시 은평구 진흥로1길 57-1, 1층 (역촌동)",03402,03,폐업,,,,,,,,6,,,
,,BLISS PC방,2024-09-23,192530.921828229,453996.568837736,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,231.21,,,,,,2024-09-23 13:42:28,,2017-11-15,,서울특별시 은평구 응암동 598-18 2층,,,CDFF2241022017000014,3110000,,,,"서울특별시 은평구 응암로11길 3, 2층 (응암동)",03485,03,폐업,,,,,,,,81,,,
,,윤대표PC,2023-05-19,192402.964324754,455963.016317226,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,83.52,,,,,,2023-05-19 17:17:02,,2017-11-20,,서울특별시 은평구 역촌동 45-59 2층,,,CDFF2241022017000015,3110000,,,,"서울특별시 은평구 역말로 41, 2층 (역촌동)",03416,03,폐업,,,,,,,,7,,,
,,샷피씨방(shot),2023-03-22,194047.345565743,457287.895099274,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,200.96,,,,,,2023-03-22 17:45:39,,2017-12-04,,서울특별시 은평구 불광동 13-25 지층,,,CDFF2241022017000016,3110000,,,,"서울특별시 은평구 불광로 124, 지층 (불광동)",03362,03,폐업,,,,,,,,,,,
,,Mega PC,2021-12-09,191967.946787509,454919.818828141,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,149.72,,,,,,2021-12-09 13:20:38,,2017-12-08,,서울특별시 은평구 신사동 29-122 신수빌딩 3층,,,CDFF2241022017000017,3110000,,,,"서울특별시 은평구 은평로 6, 3층 (신사동)",03450,03,폐업,,,,,,,,75,,,
,,레드브이알 연신내점,2019-12-31,192857.24791154,457374.937666178,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,75.47,,,,,,2020-05-25 12:55:37,,2017-12-20,,서울특별시 은평구 갈현동 398-12 3층,,,CDFF2241022017000018,3110000,,,,"서울특별시 은평구 연서로29길 4, 3층 (갈현동)",03330,03,폐업,,,,,,,02-388-8809,9,,,
,,PC몬스터,2024-02-29,192849.747874795,457421.44611134,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,139.97,,,,,,2024-02-29 10:21:22,,2018-05-04,,서울특별시 은평구 갈현동 398-3 지하층,,,CDFF2241022018000003,3110000,,,,"서울특별시 은평구 연서로29길 8-10, 지하층 (갈현동)",03330,03,폐업,,,,,,,,65,,,
,,미르PC,2023-06-15,192629.26332387,455951.324678303,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,26,,,,,,2023-06-15 16:49:32,,2018-05-14,,서울특별시 은평구 역촌동 20-29 1층,,,CDFF2241022018000004,3110000,,,,"서울특별시 은평구 역말로 62, 1층 (역촌동)",03402,03,폐업,,,,,,,,6,,,
,,라이또PC 구파발역점,2023-12-04,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,303.17,,,,,,2023-12-04 14:32:45,,2018-05-17,,서울특별시 은평구 진관동 69-1 3층,,,CDFF2241022018000005,3110000,,,,"서울특별시 은평구 진관3로 22, 3층 (진관동)",03306,03,폐업,,,,,,,,100,,,
,,스타PC,2022-11-03,192031.294982609,455645.422054743,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,24.86,,,,,,2022-11-01 10:50:54,,2018-08-03,,서울특별시 은평구 역촌동 79-4 1층,,,CDFF2241022018000007,3110000,,,,"서울특별시 은평구 갈현로 60, 1층 (역촌동)",03420,03,폐업,,,,,,,,7,,,
,,"너,짱PC방",2021-03-31,193053.432186913,456056.058391271,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,494.12,,,,,,2021-03-31 17:27:29,,2018-08-03,,서울특별시 은평구 역촌동 16-2 2층,,,CDFF2241022018000008,3110000,,,,"서울특별시 은평구 서오릉로 71, 2층 (역촌동)",03404,03,폐업,,,,,,,,186,,,
,,놀이터PC,2019-01-15,192049.418977586,455999.89702186,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,26.29,,,,,,2019-01-15 16:05:47,,2018-09-05,,서울특별시 은평구 역촌동 50-55,,,CDFF2241022018000009,3110000,,,,"서울특별시 은평구 갈현로 94, 1층 (역촌동)",03415,03,폐업,,,,,,,,6,,,
,근린생활시설,GPC방,2024-10-21,193849.787954204,455478.581743831,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,247.46,,4,,,,2024-10-22 13:21:24,,2018-11-12,,서울특별시 은평구 녹번동 73-12,,,CDFF2241022018000011,3110000,,,일반주거지역,"서울특별시 은평구 은평로 205-5, 지하1층 (녹번동)",03383,03,폐업,,,,,,,,79,,1,
,,토토 PC,2019-11-25,191993.241663672,455411.934758025,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,24.36,,,,,,2019-11-26 10:50:58,,2018-12-05,,서울특별시 은평구 신사동 9-34,,,CDFF2241022018000012,3110000,,,,"서울특별시 은평구 갈현로 35, 1층 (신사동)",03435,03,폐업,,,,,,,,5,,,
,,럭키PC,2025-10-23,192831.890771242,457944.191911493,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,성인PC방,,,42.98,,1,,,,2025-10-24 14:32:51,,2018-12-20,,서울특별시 은평구 갈현동 392-5,,,CDFF2241022018000013,3110000,,,,"서울특별시 은평구 통일로 905, 1층 나호 (갈현동)",03328,03,폐업,,,,,,,,6,,1,
,,토토PC,2022-11-03,192647.478411454,458080.54397743,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,25,,2,,,,2022-11-04 09:26:08,,2018-12-27,,서울특별시 은평구 갈현동 419-27,,,CDFF2241022018000014,3110000,,,,"서울특별시 은평구 갈현로 318, 1층 (갈현동)",03328,03,폐업,,,,,,,,5,,1,
,,놀자PC,2019-12-02,192943.276280706,456213.469152375,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,17.36,,,,,,2019-12-03 09:20:40,,2018-12-31,,서울특별시 은평구 역촌동 14-3,,,CDFF2241022018000015,3110000,,,,"서울특별시 은평구 서오릉로 93, 1층 (역촌동)",03404,03,폐업,,,,,,,,6,,,
,,콜PC방,2019-12-04,193156.561270858,457559.907742276,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,31.51,,4,,,,2019-12-04 15:04:33,,2019-03-12,,서울특별시 은평구 불광동 310-81 1층,,,CDFF2241022019000003,3110000,,,일반상업지역,"서울특별시 은평구 연서로31길 3, 1층 (불광동)",03345,03,폐업,,,,,,,,6,5,1,
,,로얄PC,2019-10-08,192744.452336517,458182.795406051,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,20.7,,4,,,,2019-10-10 08:37:20,,2019-07-29,,서울특별시 은평구 갈현동 418-18 103호,,,CDFF2241022019000005,3110000,,전체이용가,,"서울특별시 은평구 갈현로 332, 1층 103호 (갈현동)",03328,03,폐업,,,,,,,,5,4,1,
,,쓰리랑PC,2020-07-07,193206.049815191,456310.309763754,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,43,,,,,,2020-07-11 18:50:42,,2019-09-23,,서울특별시 은평구 대조동 68-2,,,CDFF2241022019000007,3110000,,전체이용가,,"서울특별시 은평구 역말로10길 32, 1층 (대조동)",03392,03,폐업,,,,,,,,6,,,
,,대림PC,2023-04-12,192536.758859784,453916.180737753,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,66.1,,,,,,2023-04-13 14:10:31,,2020-05-11,,서울특별시 은평구 응암동 598-12,,,CDFF2241022020000001,3110000,,,,"서울특별시 은평구 응암로 173, 2층 (응암동)",03485,03,폐업,,,,,,,,8,,,
,,연신내인켈,2000-02-28,193078.739476084,457202.053959406,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,0,,,,,,2003-04-17 19:25:54,,1994-09-01,122-842,서울특별시 은평구 대조동 186-25,,,CDFF2241021994000001,3110000,,,,서울특별시 은평구 통일로 827  (대조동),,03,폐업,,,,,,,,,,,
,,미래게임기,2000-06-09,193499.298810305,458180.086343803,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,0,,,,,,2003-04-17 19:25:54,,1996-07-08,122-868,서울특별시 은평구 불광동 447-1,,,CDFF2241021996000005,3110000,,,,서울특별시 은평구 연서로41가길 1  (불광동),,03,폐업,,,,,,,,,,,
,,게임나라,2000-08-07,191555.043075705,454301.754357304,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,0,,,,,,2003-04-17 19:25:54,,1997-04-03,122-887,서울특별시 은평구 신사동 187-1,,,CDFF2241021997000003,3110000,,,,서울특별시 은평구 은평터널로 129  (신사동),,03,폐업,,,,,,,,,,,
,,게임마트,2001-08-29,190874.901203467,453506.698965594,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,0,,0,,,,2003-04-17 19:25:54,,1997-04-28,122-874,서울특별시 은평구 수색동 143-10,,,CDFF2241021997000004,3110000,,,,서울특별시 은평구 은평터널로 24-1  (수색동),,03,폐업,,,,,,,,,0,0,
,단독주택,WOW 인터넷&PC게임,1999-12-14,192575.559419202,454061.84835389,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,0,,0,,,,2003-04-17 19:25:54,,1999-07-09,122-924,서울특별시 은평구 응암동 599-22 3층,,,CDFF2241021999000005,3110000,,,,"서울특별시 은평구 응암로 187  (응암동,3층)",,03,폐업,,,,학교정화(상대),,,,,0,0,
,,자유시간,2000-03-31,192084.20835622,454075.45528323,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,0,,0,,,,2003-04-17 19:25:54,,1999-07-09,122-935,서울특별시 은평구 증산동 157-24,,,CDFF2241021999000006,3110000,,,,서울특별시 은평구 증산로15길 15  (증산동),,03,폐업,,,,,,,,,0,0,
,,티라노의비밀,2001-06-11,192429.183145363,457428.030362391,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,0,,0,,,,2003-04-17 19:25:54,,1999-07-12,122-814,서울특별시 은평구 갈현동 503-4 1층,,,CDFF2241021999000007,3110000,,,,"서울특별시 은평구 갈현로29길 1  (갈현동,1층)",,03,폐업,,,,,,,,,0,0,
,근린생활시설,좋은친구들,2000-09-23,192654.948532888,458139.63221412,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,110,,2,,,,2003-04-17 19:25:54,,1999-07-26,122-800,서울특별시 은평구 갈현동 30-6 2층,,,CDFF2241021999000010,3110000,,,,"서울특별시 은평구 갈현로 321-1  (갈현동,2층)",,03,폐업,,,,주택가주변,,,,,5,0,
,근린생활시설,지구인게임방,2001-03-03,193138.743580345,455325.930943773,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,73.6,,2,,,,2003-04-17 19:25:54,,1999-08-09,122-908,서울특별시 은평구 응암동 98-65 2층,,,CDFF2241021999000013,3110000,,,,"서울특별시 은평구 은평로 136  (응암동,2층)",,03,폐업,,,,,,,,,7,0,
,근린생활시설,인터넷짱PC,2001-12-05,192578.162771432,454189.705277869,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,92.69,,3,,,,2003-04-17 19:25:54,,1999-09-07,122-924,서울특별시 은평구 응암동 590-6 (3층),,,CDFF2241021999000019,3110000,,,,"서울특별시 은평구 응암로13길 2  (응암동,(3층))",,03,폐업,,,,학교정화(상대),,,,,3,0,
,근린생활시설,넷트온,2000-09-27,192358.528203512,455182.918607034,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,69.91,,0,,,,2003-04-17 19:25:54,,1999-09-08,122-879,서울특별시 은평구 신사동 2-19 지층,,,CDFF2241021999000020,3110000,,,,"서울특별시 은평구 은평로 57  (신사동,지층)",,03,폐업,,,,,,,,,3,1,
,근린생활시설,사랑방PC,2000-08-01,190528.021915993,453408.642173377,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:23,I,03,폐업,,,,,,61.6,,2,,,,2003-04-17 19:25:54,,1999-09-15,122-878,서울특별시 은평구 수색동 375-1 (2층),,,CDFF2241021999000022,3110000,,,,"서울특별시 은평구 수색로 277  (수색동,(2층))",,03,폐업,,,,,,,,,2,0,
,근린생활시설,아이콘(ICON),2000-07-19,193052.70847613,457253.334443164,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,110,,0,,,,2003-04-17 19:25:54,,1999-10-14,122-842,서울특별시 은평구 대조동 186-2 지층,,,CDFF2241021999000027,3110000,,,근린상업지역,"서울특별시 은평구 통일로 831  (대조동,지층)",,03,폐업,,,,기타,,,,,3,1,
,,게임프라자,1999-12-09,193593.56650895,457669.084257618,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,0,,0,,,,2003-04-17 19:25:54,,1999-10-18,122-852,서울특별시 은평구 불광동 138-5 1층,,,CDFF2241021999000028,3110000,,,,"서울특별시 은평구 연서로34길 17  (불광동,1층)",,03,폐업,,,,,,,,,0,0,
,,황금,2024-04-03,192497.443525364,453729.024220851,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,112.14,,,,,,2024-04-03 16:13:10,,2020-05-19,,서울특별시 은평구 응암동 603-53,,,CDFF2241022020000002,3110000,,전체이용가,,"서울특별시 은평구 응암로 154, 2층 (응암동)",03478,03,폐업,,,,,,,,40,,,
,,TOP PC,2025-10-31,193423.354248453,455472.740774392,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,217.69,,,,,,2025-11-04 11:19:25,,2020-11-02,,서울특별시 은평구 응암동 84-9,,,CDFF2241022020000005,3110000,,전체이용가,,"서울특별시 은평구 은평로 169, 2층 (응암동)",03460,03,폐업,,,,,,,,81,,,
,,황금PC게임,2021-11-01,193061.22897554,456012.300525164,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,155.04,,,,,,2021-11-01 16:35:06,,2020-11-24,,서울특별시 은평구 역촌동 16-19 니오빌딩,,,CDFF2241022020000006,3110000,,,,"서울특별시 은평구 진흥로 105-6, 니오빌딩 2층 (역촌동)",03404,03,폐업,,,,,,,,45,,,
,,태평양PC랜드,2021-06-21,193116.679878757,455467.302676129,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,111.5,,,,,,2021-06-21 15:58:17,,2021-01-12,,서울특별시 은평구 응암동 87-2 대진빌딩,,,CDFF2241022021000001,3110000,,전체이용가,,"서울특별시 은평구 응암로 340-1, 대진빌딩 2층 (응암동)",03460,03,폐업,,,,,,,,30,,,
,,사이다PC,2023-04-18,192049.418977586,455999.89702186,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,26.29,,,,,,2023-04-18 20:11:13,,2021-08-09,,서울특별시 은평구 역촌동 50-55,,,CDFF2241022021000002,3110000,,,,"서울특별시 은평구 갈현로 94, 1층 104호 (역촌동)",03415,03,폐업,,,,,,,,6,,,
,,오징어게임PC방,2025-01-06,192480.448629367,454130.620015583,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,성인PC방,,,65.95,,,,,,2025-01-07 08:39:27,,2022-01-21,,서울특별시 은평구 응암동 590-23 디우아르떼 아파트 202호,,,CDFF2241022022000001,3110000,,청소년이용불가,,"서울특별시 은평구 응암로13길 14, 202호 (응암동, 디우아르떼 아파트)",03484,03,폐업,,,,,,,,11,,,
,,바니PC,2024-08-06,192744.452336517,458182.795406051,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,25,,,,,,2024-08-06 17:24:44,,2022-07-25,,서울특별시 은평구 갈현동 418-18 103호,,,CDFF2241022022000002,3110000,,,,"서울특별시 은평구 갈현로 332, 1층 103호 (갈현동)",03328,03,폐업,,,,,,,,6,,,
,,메타버스PC게임랜드,2024-10-11,193074.878586285,457490.87439389,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,136.46,,,,,,2024-10-14 09:07:39,,2023-08-10,,서울특별시 은평구 불광동 310-211,,,CDFF2241022023000004,3110000,,전체이용가,,"서울특별시 은평구 연서로 247, 2층 (불광동)",03345,03,폐업,,,,,,,,30,3,,
,,로얄PC,2024-06-21,193558.721861087,456254.738534236,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,112,,1,,,,2024-06-24 10:46:54,,2023-10-19,,서울특별시 은평구 녹번동 131-123,,,CDFF2241022023000005,3110000,,청소년이용불가,,"서울특별시 은평구 진흥로 166, 1층 (녹번동)",03375,03,폐업,,,,,,,,7,1,,
,,돼지 PC,2025-06-20,193756.944997779,455922.414296496,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,성인PC방,,PC,54.52,,1,,,,2025-06-20 14:07:13,,2024-04-02,,서울특별시 은평구 녹번동 94-2 103호,,,CDFF2241022024000003,3110000,,청소년이용불가,,"서울특별시 은평구 녹번로4길 2, 103호 (녹번동)",03381,03,폐업,,,,,,,0505-332-0813,6,,,
,근린생활시설,에버넷P.C방,2000-11-02,192569.755146918,454075.055042729,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,103.14,,1,,,,2003-04-17 19:25:54,,1999-10-27,122-924,서울특별시 은평구 응암동 599-6 (1층),,,CDFF2241021999000031,3110000,,,,"서울특별시 은평구 응암로 189  (응암동,(1층))",,03,폐업,,,,학교정화(상대),,,,,3,0,
,근린생활시설,인터넷게임장,2000-05-22,192829.664762484,457920.765618746,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,96.7,,3,,,,2003-04-17 19:25:54,,1999-11-04,122-808,서울특별시 은평구 갈현동 392-7 3층,,,CDFF2241021999000037,3110000,,,,"서울특별시 은평구 통일로 903  (갈현동,3층)",,03,폐업,,,,주택가주변,,,,,6,0,
,근린생활시설,클릭,2004-04-21,192866.582388638,457369.941333341,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,150,,2,,,,2004-04-21 13:30:24,,1999-11-04,122-809,서울특별시 은평구 갈현동 398-10 2층,,,CDFF2241021999000038,3110000,,,근린상업지역,"서울특별시 은평구 연서로 225  (갈현동,2층)",,03,폐업,,,,유흥업소밀집지역,,,,,4,,
,근린생활시설,Y2K,2001-07-24,192739.581666549,457462.88470071,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,100,,1,,,,2003-04-17 19:25:54,,1999-11-04,122-809,서울특별시 은평구 갈현동 400-5 1층,,,CDFF2241021999000040,3110000,,,근린상업지역,"서울특별시 은평구 연서로29길 20-6  (갈현동,1층)",,03,폐업,,,,기타,,,,,5,0,
,근린생활시설,메카넷월드,2001-09-15,192820.368498634,457489.533777022,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,76.5,,3,,,,2003-04-17 19:25:54,,1999-11-04,122-809,서울특별시 은평구 갈현동 400-12 3층,,,CDFF2241021999000041,3110000,,,근린상업지역,"서울특별시 은평구 연서로29길 14-17  (갈현동,3층)",,03,폐업,,,,유흥업소밀집지역,,,,,4,0,
,근린생활시설,사이버랜드,2001-06-22,192731.864392401,457879.466619233,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,149.5,,3,,,,2003-04-17 19:25:54,,1999-11-08,122-810,서울특별시 은평구 갈현동 410-1 3층,,,CDFF2241021999000043,3110000,,,,"서울특별시 은평구 통일로87길 9  (갈현동,3층)",,03,폐업,,,,주택가주변,,,,,4,0,
,근린생활시설,CLUB INTERNET,2001-10-04,192466.647648874,457457.197150631,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,72,,2,,,,2003-04-17 19:25:54,,1999-11-08,122-812,서울특별시 은평구 갈현동 450-10 2층,,,CDFF2241021999000049,3110000,,,,"서울특별시 은평구 갈현로 251  (갈현동,2층)",,03,폐업,,,,주택가주변,,,,,4,0,
,근린생활시설,인터넷매직플라자,2000-04-17,192766.492541251,457278.774715822,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,90,,3,,,,2003-04-17 19:25:54,,1999-11-08,122-959,서울특별시 은평구 갈현동 456-4 3층,,,CDFF2241021999000052,3110000,,,,"서울특별시 은평구 연서로27길 6  (갈현동,3층)",,03,폐업,,,,주택가주변,,,,,6,0,
,근린생활시설,BOOM(붐),2001-04-04,191995.727554106,455621.463900467,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:24,I,03,폐업,,,,,,51.07,,2,,,,2003-04-17 19:25:54,,1999-11-08,122-902,서울특별시 은평구 역촌동 78-8 (2층),,,CDFF2241021999000055,3110000,,,,,,03,폐업,,,,,,,,,2,0,
